station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 81.0, None, 80.6, None, -6.86, None, -6.5, -6999.0, None, None, -6999.0, -6.9, 0.0, -1.0, 2021-01-01 00:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 80.0, None, 79.8, None, -7.02, None, -6.5, -6999.0, None, None, -6999.0, -7.0, 0.0, -1.0, 2021-01-01 01:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 80.0, None, 79.6, None, -6.881, None, -6.5, -6999.0, None, None, -6999.0, -6.9, 0.0, 0.0, 2021-01-01 02:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 80.0, None, 79.7, None, -6.712, None, -6.5, -6999.0, None, None, -6999.0, -6.7, 0.0, 0.0, 2021-01-01 03:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 81.0, None, 81.3, None, -6.359, None, -6.4, -6999.0, None, None, -6999.0, -6.4, 0.0, 2.0, 2021-01-01 04:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -5.976, None, -6.0, -6999.0, None, None, -6999.0, -6.0, 0.0, 4.0, 2021-01-01 05:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -7.8, None, None, -6999.0, None, None, 85.0, None, 84.9, None, -5.802, None, -5.6, -6999.0, None, None, -6999.0, -5.8, 0.0, -1.0, 2021-01-01 06:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.5, None, -5.734, None, -5.7, -6999.0, None, None, -6999.0, -5.7, 0.0, 1.0, 2021-01-01 07:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 85.0, None, 85.1, None, -5.598, None, -5.6, -6999.0, None, None, -6999.0, -5.6, 0.0, 0.0, 2021-01-01 08:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 84.0, None, 84.2, None, -5.861, None, -5.5, -6999.0, None, None, -6999.0, -5.9, 0.0, -1.0, 2021-01-01 09:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 85.0, None, 84.9, None, -5.637, None, -5.5, -6999.0, None, None, -6999.0, -5.6, 0.0, 1.0, 2021-01-01 10:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -5.481, None, -5.3, -6999.0, None, None, -6999.0, -5.5, 0.0, 1.0, 2021-01-01 11:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 83.0, None, 82.7, None, -5.015, None, -5.0, -6999.0, None, None, -6999.0, -5.0, 0.0, -3.0, 2021-01-01 12:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 85.0, None, 84.7, None, -4.735, None, -4.7, -6999.0, None, None, -6999.0, -4.7, 0.0, 2.0, 2021-01-01 13:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 83.0, None, 83.3, None, -5.045, None, -4.5, -6999.0, None, None, -6999.0, -5.0, 0.0, -1.0, 2021-01-01 14:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 88.0, None, 87.9, None, -4.58, None, -4.5, -6999.0, None, None, -6999.0, -4.6, 0.0, 5.0, 2021-01-01 15:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -4.552, None, -4.5, -6999.0, None, None, -6999.0, -4.6, 0.0, -2.0, 2021-01-01 16:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 86.0, None, 85.6, None, -4.852, None, -4.5, -6999.0, None, None, -6999.0, -4.9, 0.0, 0.0, 2021-01-01 17:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -6.0, None, None, -6999.0, None, None, 87.0, None, 86.8, None, -4.764, None, -4.5, -6999.0, None, None, -6999.0, -4.8, 0.0, 1.0, 2021-01-01 18:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -4.9, None, None, -6999.0, None, None, 87.0, None, 86.7, None, -4.774, None, -4.7, -6999.0, None, None, -6999.0, -4.8, 0.0, 0.0, 2021-01-01 19:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -4.9, None, None, -6999.0, None, None, 86.0, None, 86.2, None, -4.803, None, -4.7, -6999.0, None, None, -6999.0, -4.8, 0.0, 0.0, 2021-01-01 20:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -4.9, None, None, -6999.0, None, None, 89.0, None, 88.7, None, -4.909, None, -4.7, -6999.0, None, None, -6999.0, -4.9, 0.0, 2.0, 2021-01-01 21:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -5.1, None, None, -6999.0, None, None, 88.0, None, 88.3, None, -5.132, None, -4.7, -6999.0, None, None, -6999.0, -5.1, 0.0, 0.0, 2021-01-01 22:00:00, -6999.0
None, None, None, -6999.0, None, None, -6999.0, -5.3, None, None, -6999.0, None, None, 89.0, None, 89.3, None, -5.258, None, -4.7, -6999.0, None, None, -6999.0, -5.3, 0.0, 1.0, 2021-01-01 23:00:00, -6999.0
