station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
0.0, -4.98, 95.1, -5.0, 10.9, 23.08, 3.278, 39.72, -6.0, 3.3, -5.0, -7.5, None, 0.0, -6.0, None, 40.0, 0.0, 95.0, 2021-01-01 00:00:00, -6999.0, -7999.0
0.0, -4.366, 95.5, -4.4, 12.4, 22.62, 5.709, 49.75, -5.0, 5.7, -4.4, -7.5, None, 0.0, -5.0, None, 50.0, 0.0, 96.0, 2021-01-01 01:00:00, -6999.0, -7999.0
0.0, -4.114, 95.7, -4.0, 19.6, 16.65, 8.84, 61.8, -5.0, 8.8, -4.1, -7.5, None, 0.1, -5.0, None, 62.0, 0.0, 96.0, 2021-01-01 02:00:00, -6999.0, -7999.0
0.0, -3.757, 96.0, -3.6, 15.7, 21.76, 8.09, 46.81, -4.0, 8.1, -3.8, -7.5, None, 0.0, -4.0, None, 47.0, 0.0, 96.0, 2021-01-01 03:00:00, -6999.0, -7999.0
0.2, -3.444, 96.3, -3.3, 22.2, 18.6, 8.92, 54.58, -4.0, 8.9, -3.4, -7.5, None, 0.2, -4.0, None, 55.0, 0.0, 96.0, 2021-01-01 04:00:00, -6999.0, -7999.0
0.4, -3.132, 96.5, -3.0, 19.5, 18.39, 10.62, 61.37, -3.0, 10.6, -3.1, -7.5, None, 0.2, -3.0, None, 61.0, 0.0, 97.0, 2021-01-01 05:00:00, -6999.0, -7999.0
0.6, -2.784, 96.8, -2.6, 17.4, 16.62, 8.77, 65.69, -3.0, 8.8, -2.8, -7.5, None, 0.2, -3.0, None, 66.0, 0.0, 97.0, 2021-01-01 06:00:00, -6999.0, -7999.0
1.0, -2.172, 97.4, -2.1, 20.6, 13.0, 11.76, 80.8, -2.0, 11.8, -2.2, -2.8, None, 0.4, -2.0, None, 81.0, 0.0, 97.0, 2021-01-01 07:00:00, -6999.0, -7999.0
1.2, -1.83, 97.7, -1.8, 16.6, 10.18, 11.41, 76.57, -2.0, 11.4, -1.8, -2.8, None, 0.2, -2.0, None, 77.0, 0.0, 98.0, 2021-01-01 08:00:00, -6999.0, -7999.0
1.2, -1.512, 98.0, -1.4, 16.0, 13.29, 9.11, 72.21, -2.0, 9.1, -1.5, -2.8, None, 0.1, -2.0, None, 72.0, 0.0, 98.0, 2021-01-01 09:00:00, -6999.0, -7999.0
1.2, -1.119, 98.3, -1.0, 13.0, 14.59, 7.386, 67.97, -1.0, 7.4, -1.1, -2.8, None, 0.0, -1.0, None, 68.0, 0.0, 98.0, 2021-01-01 10:00:00, -6999.0, -7999.0
1.2, -0.702, 98.5, -0.6, 14.2, 16.48, 6.563, 66.74, -1.0, 6.6, -0.7, -2.8, None, 0.0, -1.0, None, 67.0, 0.0, 99.0, 2021-01-01 11:00:00, -6999.0, -7999.0
1.2, -0.199, 98.6, -0.2, 11.0, 18.88, 5.59, 59.12, -1.0, 5.6, -0.2, -2.8, None, 0.0, -1.0, None, 59.0, 0.0, 99.0, 2021-01-01 12:00:00, -6999.0, -7999.0
1.2, 0.038, 98.7, 0.2, 13.3, 19.36, 6.861, 57.58, 0.0, 6.9, 0.0, -2.8, None, 0.0, 0.0, None, 58.0, 0.0, 99.0, 2021-01-01 13:00:00, -6999.0, -7999.0
1.2, 0.583, 98.6, 0.6, 13.3, 19.0, 5.843, 46.76, 1.0, 5.8, 0.6, -2.8, None, 0.0, 1.0, None, 47.0, 0.0, 99.0, 2021-01-01 14:00:00, -6999.0, -7999.0
1.2, 0.897, 95.4, 0.9, 12.8, 18.6, 5.525, 42.73, 0.0, 5.5, 0.9, -2.8, None, 0.0, 0.0, None, 43.0, 0.0, 95.0, 2021-01-01 15:00:00, -6999.0, -7999.0
1.2, 1.577, 89.7, 1.6, 14.5, 18.6, 6.28, 60.73, 0.0, 6.3, 1.6, -2.8, None, 0.0, 0.0, None, 61.0, 0.0, 90.0, 2021-01-01 16:00:00, -6999.0, -7999.0
1.2, 0.963, 94.2, 1.9, 9.6, 55.87, 3.273, 69.7, 0.0, 3.3, 1.0, -2.8, None, 0.0, 0.0, None, 70.0, 0.0, 94.0, 2021-01-01 17:00:00, -6999.0, -7999.0
1.2, 0.59, 96.0, 1.9, 10.2, 37.31, 4.464, 304.5, 0.0, 4.5, 0.6, -2.8, None, 0.0, 0.0, None, 305.0, 0.0, 96.0, 2021-01-01 18:00:00, -6999.0, -7999.0
1.2, 1.206, 94.4, 1.4, 7.1, 32.98, 2.854, 270.0, 1.0, 2.9, 1.2, 0.6, None, 0.1, 1.0, None, 270.0, 0.0, 94.0, 2021-01-01 19:00:00, -6999.0, -7999.0
1.2, 1.168, 95.7, 1.4, 6.8, 64.44, 1.778, 69.76, 0.0, 1.8, 1.2, 0.6, None, 0.0, 0.0, None, 70.0, 0.0, 96.0, 2021-01-01 20:00:00, -6999.0, -7999.0
1.2, 1.288, 95.5, 1.4, 7.1, 22.66, 3.303, 127.7, 1.0, 3.3, 1.3, 0.6, None, 0.0, 1.0, None, 128.0, 0.0, 96.0, 2021-01-01 21:00:00, -6999.0, -7999.0
1.2, 0.362, 96.5, 1.4, 6.2, 44.58, 2.525, 117.4, 0.0, 2.5, 0.4, 0.2, None, 0.0, 0.0, None, 117.0, 0.0, 97.0, 2021-01-01 22:00:00, -6999.0, -7999.0
1.2, 0.427, 96.9, 1.4, 6.6, 49.96, 2.325, 59.16, 0.0, 2.3, 0.4, 0.2, None, 0.0, 0.0, None, 59.0, 0.0, 97.0, 2021-01-01 23:00:00, -6999.0, -7999.0
