station_observations
max_air_temp_snc_last_reset, rel_hum, max_wnd_spd_10m_pst1hr, avg_wnd_spd_10m_pst10mts, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
-9.6, -6999.0, 17.2, 8.2, -6999.0, -9.7, -9.9, 0.0, 253.0, 0.0, 2021-03-15 07:00:00, 427.0, -6999.0
-9.6, -6999.0, 16.2, 5.3, -6999.0, -10.0, -10.2, 0.0, 250.0, 0.0, 2021-03-15 08:00:00, 427.0, -6999.0
-9.4, -6999.0, 10.9, 5.5, -6999.0, -9.5, -10.2, 0.0, 250.0, 0.0, 2021-03-15 09:00:00, 427.0, -6999.0
-8.8, -6999.0, None, None, -6999.0, -9.3, -10.2, 0.0, None, 0.0, 2021-03-15 10:00:00, 426.0, -6999.0
-8.8, -6999.0, 15.0, 7.2, -6999.0, -8.9, -10.2, 0.0, 50.0, -1.0, 2021-03-15 11:00:00, 426.0, -6999.0
-8.0, -6999.0, 17.2, 7.1, -6999.0, -8.2, -10.2, 0.0, 58.0, -1.0, 2021-03-15 12:00:00, 425.0, -6999.0
-7.7, -6999.0, 15.7, 8.6, -6999.0, -7.7, -10.2, 0.0, 51.0, 1.0, 2021-03-15 13:00:00, 426.0, -6999.0
-7.3, -6999.0, 16.5, 7.5, -6999.0, -7.5, -10.2, 0.0, 52.0, 2.0, 2021-03-15 14:00:00, 428.0, -6999.0
-7.1, -6999.0, 18.4, 9.8, -6999.0, -7.2, -10.2, 0.0, 43.0, 6.0, 2021-03-15 15:00:00, 434.0, -6999.0
-6.7, -6999.0, 16.9, 10.0, -6999.0, -6.7, -10.2, 0.0, 42.0, 2.0, 2021-03-15 16:00:00, 436.0, -6999.0
-6.4, -6999.0, 17.4, 10.2, -6999.0, -6.4, -10.2, 0.0, 40.0, 0.0, 2021-03-15 17:00:00, 436.0, -6999.0
-6.1, -6999.0, 17.2, 9.8, -6999.0, -6.2, -10.2, 0.0, 42.0, 2.0, 2021-03-15 18:00:00, 438.0, -6999.0
-6.0, -6999.0, 17.7, 9.9, -6999.0, -6.1, -6.3, 0.0, 42.0, 1.0, 2021-03-15 19:00:00, 439.0, -6999.0
-6.0, -6999.0, 17.9, 10.1, -6999.0, -6.0, -6.3, 0.0, 36.0, 1.0, 2021-03-15 20:00:00, 440.0, -6999.0
-5.8, -6999.0, 20.8, 12.3, -6999.0, -5.8, -6.3, 0.0, 38.0, 2.0, 2021-03-15 21:00:00, 442.0, -6999.0
-5.6, -6999.0, 22.2, 11.9, -6999.0, -5.7, -6.3, 0.0, 42.0, 1.0, 2021-03-15 22:00:00, 443.0, -6999.0
-5.3, -6999.0, 21.9, 10.4, -6999.0, -5.3, -6.3, 0.0, 33.0, 0.0, 2021-03-15 23:00:00, 443.0, -6999.0
-4.6, -6999.0, 22.4, 9.4, -6999.0, -5.2, -6.3, 0.0, 27.0, -1.0, 2021-03-16 00:00:00, 443.0, -6999.0
-4.6, -6999.0, 19.0, 8.9, -6999.0, -5.0, -6.3, 0.0, 13.0, -1.0, 2021-03-16 01:00:00, 442.0, -6999.0
-4.6, -6999.0, 20.0, 7.8, -6999.0, -4.8, -6.3, 0.0, 14.0, -1.0, 2021-03-16 02:00:00, 441.0, -6999.0
-3.9, -6999.0, 18.9, 4.5, -6999.0, -4.7, -6.3, 0.0, 15.0, -1.0, 2021-03-16 03:00:00, 440.0, -6999.0
-3.8, -6999.0, 25.5, 4.8, -6999.0, -4.5, -6.3, 0.0, 17.0, 1.0, 2021-03-16 04:00:00, 441.0, -6999.0
-3.8, -6999.0, 11.0, 4.0, -6999.0, -4.4, -6.3, 0.0, 8.0, -1.0, 2021-03-16 05:00:00, 440.0, -6999.0
-3.8, -6999.0, 12.8, 1.6, -6999.0, -3.9, -6.3, 0.0, 300.0, 0.0, 2021-03-16 06:00:00, 440.0, -6999.0
-3.6, -6999.0, 11.7, 5.1, -6999.0, -3.8, -3.9, 0.0, 276.0, -1.0, 2021-03-16 07:00:00, 439.0, -6999.0
-3.6, -6999.0, 14.7, 4.4, -6999.0, -3.7, -4.0, 0.0, 268.0, -1.0, 2021-03-16 09:00:00, 438.0, -6999.0
-2.6, -6999.0, None, None, -6999.0, -3.0, -4.0, 0.0, None, -1.0, 2021-03-16 10:00:00, 437.0, -6999.0
-2.2, -6999.0, None, None, -6999.0, -2.2, -4.0, 0.0, None, 0.0, 2021-03-16 11:00:00, 437.0, -6999.0
-1.8, -6999.0, None, None, -6999.0, -1.8, -4.0, 0.0, None, 0.0, 2021-03-16 12:00:00, 437.0, -6999.0
-1.8, -6999.0, None, None, -6999.0, -2.0, -6999.0, 0.0, None, -1.0, 2021-03-16 13:00:00, 436.0, -6999.0
-1.5, -6999.0, None, None, -6999.0, -1.6, -6999.0, 0.0, None, 2.0, 2021-03-16 14:00:00, 438.0, -6999.0
-1.5, -6999.0, None, None, -6999.0, -1.7, -6999.0, 0.0, None, 1.0, 2021-03-16 15:00:00, 439.0, -6999.0
-1.5, -6999.0, None, None, -6999.0, -1.8, -6999.0, 0.0, None, 2.0, 2021-03-16 16:00:00, 441.0, -6999.0
-1.5, -6999.0, None, None, -6999.0, -1.8, -6999.0, 0.0, None, 0.0, 2021-03-16 17:00:00, 441.0, -6999.0
-1.5, -6999.0, None, None, -6999.0, -1.9, -6999.0, 0.0, None, 0.0, 2021-03-16 18:00:00, 441.0, -6999.0
-1.8, -6999.0, None, None, -6999.0, -1.8, -2.0, 0.0, None, 2.0, 2021-03-16 19:00:00, 443.0, -6999.0
-1.8, -6999.0, None, None, -6999.0, -1.9, -2.0, 0.0, None, -2.0, 2021-03-16 20:00:00, 441.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.0, -2.0, 0.0, None, 1.0, 2021-03-16 21:00:00, 442.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.1, -2.1, 0.0, None, 1.0, 2021-03-16 22:00:00, 443.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.2, -2.2, 0.0, None, -2.0, 2021-03-16 23:00:00, 441.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.3, -2.3, 0.0, None, 1.0, 2021-03-17 00:00:00, 442.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.2, -6999.0, 0.0, None, 3.0, 2021-03-17 01:00:00, 445.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.2, -6999.0, 0.0, None, 0.0, 2021-03-17 02:00:00, 445.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.3, -6999.0, 0.0, None, 0.0, 2021-03-17 03:00:00, 444.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.3, -6999.0, 0.0, None, -1.0, 2021-03-17 04:00:00, 443.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.4, -6999.0, 0.0, None, 1.0, 2021-03-17 05:00:00, 444.0, -6999.0
-1.6, -6999.0, None, None, -6999.0, -2.4, -6999.0, 0.0, None, -1.0, 2021-03-17 06:00:00, 443.0, -6999.0
-2.4, -6999.0, None, None, -6999.0, -2.4, -2.6, 0.0, None, 1.0, 2021-03-17 07:00:00, 444.0, -6999.0
-2.4, -6999.0, None, None, -6999.0, -2.5, -6999.0, 0.0, None, 5.0, 2021-03-17 08:00:00, 448.0, -6999.0
-2.4, -6999.0, None, None, -6999.0, -2.6, -6999.0, 0.0, None, 1.0, 2021-03-17 09:00:00, 449.0, -6999.0
-1.9, -6999.0, None, None, -6999.0, -1.9, -6999.0, 0.0, None, 0.0, 2021-03-17 10:00:00, 449.0, -6999.0
-1.0, -6999.0, None, None, -6999.0, -1.1, -6999.0, 0.0, None, 0.0, 2021-03-17 11:00:00, 449.0, -6999.0
-0.7, -6999.0, None, None, -6999.0, -1.7, -6999.0, 0.0, None, 0.0, 2021-03-17 12:00:00, 449.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -0.5, -6999.0, 0.0, None, 0.0, 2021-03-17 13:00:00, 449.0, -6999.0
-0.2, -6999.0, None, None, -6999.0, -1.2, -6999.0, 0.0, None, -1.0, 2021-03-17 14:00:00, 447.0, -6999.0
-0.2, -6999.0, None, None, -6999.0, -1.4, -6999.0, 0.0, None, 1.0, 2021-03-17 15:00:00, 448.0, -6999.0
-0.2, -6999.0, None, None, -6999.0, -1.0, -6999.0, 0.0, None, -1.0, 2021-03-17 16:00:00, 447.0, -6999.0
-0.2, -6999.0, None, None, -6999.0, -1.4, -6999.0, 0.0, None, 0.0, 2021-03-17 17:00:00, 447.0, -6999.0
-0.2, -6999.0, None, None, -6999.0, -1.7, -6999.0, 0.0, None, 0.0, 2021-03-17 18:00:00, 447.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -2.4, -6999.0, 0.0, None, 0.0, 2021-03-17 19:00:00, 447.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -3.4, -6999.0, 0.0, None, 0.0, 2021-03-17 20:00:00, 447.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -3.9, -6999.0, 0.0, None, -3.0, 2021-03-17 21:00:00, 444.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -3.3, -6999.0, 0.0, None, 0.0, 2021-03-17 22:00:00, 444.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -3.9, -6999.0, 0.0, None, 0.0, 2021-03-17 23:00:00, 444.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -3.5, -6999.0, 0.0, None, -1.0, 2021-03-18 00:00:00, 443.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -3.1, -6999.0, 0.0, None, -1.0, 2021-03-18 01:00:00, 442.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -3.0, -6999.0, 0.0, None, -1.0, 2021-03-18 02:00:00, 442.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -2.8, -6999.0, 0.0, None, -2.0, 2021-03-18 03:00:00, 440.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -2.9, -6999.0, 0.0, None, 0.0, 2021-03-18 04:00:00, 440.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -2.9, -6999.0, 0.0, None, 1.0, 2021-03-18 05:00:00, 441.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -2.9, -6999.0, 0.0, None, -1.0, 2021-03-18 06:00:00, 440.0, -6999.0
-2.8, -6999.0, None, None, -6999.0, -2.8, -2.9, 0.0, None, 1.0, 2021-03-18 07:00:00, 441.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -2.8, -2.9, 0.0, None, 1.0, 2021-03-18 08:00:00, 443.0, -6999.0
-2.2, -6999.0, None, None, -6999.0, -2.2, -2.9, 0.0, None, -1.0, 2021-03-18 09:00:00, 441.0, -6999.0
-1.8, -6999.0, None, None, -6999.0, -1.8, -6999.0, 0.0, None, 0.0, 2021-03-18 10:00:00, 441.0, -6999.0
-1.4, -6999.0, None, None, -6999.0, -1.5, -6999.0, 0.0, None, 2.0, 2021-03-18 11:00:00, 443.0, -6999.0
-0.6, -6999.0, None, None, -6999.0, -0.6, -6999.0, 0.0, None, 2.0, 2021-03-18 12:00:00, 445.0, -6999.0
-0.4, -6999.0, None, None, -6999.0, -0.4, -6999.0, 0.0, None, 0.0, 2021-03-18 13:00:00, 444.0, -6999.0
0.2, -6999.0, None, None, -6999.0, -0.5, -6999.0, 0.0, None, -1.0, 2021-03-18 14:00:00, 443.0, -6999.0
0.2, -6999.0, None, None, -6999.0, -0.5, -6999.0, 0.0, None, 0.0, 2021-03-18 15:00:00, 443.0, -6999.0
0.2, -6999.0, None, None, -6999.0, 0.2, -6999.0, 0.0, None, 0.0, 2021-03-18 16:00:00, 443.0, -6999.0
0.5, -6999.0, None, None, -6999.0, 0.1, -6999.0, 0.0, None, 0.0, 2021-03-18 17:00:00, 443.0, -6999.0
0.5, -6999.0, None, None, -6999.0, -0.5, -6999.0, 0.0, None, 0.0, 2021-03-18 18:00:00, 443.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -0.5, -6999.0, 0.0, None, 0.0, 2021-03-18 19:00:00, 443.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -1.0, -6999.0, 0.0, None, 0.0, 2021-03-18 20:00:00, 443.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -1.1, -6999.0, 0.0, None, 0.0, 2021-03-18 21:00:00, 443.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -1.3, -6999.0, 0.0, None, 0.0, 2021-03-18 22:00:00, 443.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -1.5, -6999.0, 0.0, None, 0.0, 2021-03-18 23:00:00, 443.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -1.5, -6999.0, 0.0, None, -2.0, 2021-03-19 00:00:00, 440.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -2.0, -6999.0, 0.0, None, 0.0, 2021-03-19 01:00:00, 440.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -2.2, -6999.0, 0.0, None, 0.0, 2021-03-19 02:00:00, 440.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -2.3, -6999.0, 0.0, None, 0.0, 2021-03-19 03:00:00, 440.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -2.4, -6999.0, 0.0, None, 0.0, 2021-03-19 04:00:00, 440.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -2.5, -6999.0, 0.0, None, 0.0, 2021-03-19 05:00:00, 440.0, -6999.0
-0.3, -6999.0, None, None, -6999.0, -2.5, -6999.0, 0.0, None, 0.0, 2021-03-19 06:00:00, 440.0, -6999.0
-2.5, -6999.0, None, None, -6999.0, -2.7, -6999.0, 0.0, None, 0.0, 2021-03-19 07:00:00, 441.0, -6999.0
-2.5, -6999.0, None, None, -6999.0, -2.8, -6999.0, 0.0, None, 0.0, 2021-03-19 08:00:00, 440.0, -6999.0
-2.5, -6999.0, None, None, -6999.0, -2.8, -6999.0, 0.0, None, -2.0, 2021-03-19 09:00:00, 438.0, -6999.0
-2.5, -6999.0, None, None, -6999.0, -2.8, -6999.0, 0.0, None, 0.0, 2021-03-19 10:00:00, 438.0, -6999.0
-2.1, -6999.0, None, None, -6999.0, -2.3, -6999.0, 0.0, None, 0.0, 2021-03-19 11:00:00, 438.0, -6999.0
-1.3, -6999.0, None, None, -6999.0, -1.3, -6999.0, 0.0, None, 0.0, 2021-03-19 12:00:00, 438.0, -6999.0
-0.4, -6999.0, None, None, -6999.0, -3.0, -6999.0, 0.0, None, 9.0, 2021-03-19 13:00:00, 447.0, -6999.0
-0.4, -6999.0, None, None, -6999.0, -2.8, -6999.0, 0.0, None, -1.0, 2021-03-19 14:00:00, 447.0, -6999.0
-0.4, -6999.0, None, None, -6999.0, -3.3, -6999.0, 0.0, None, -1.0, 2021-03-19 15:00:00, 446.0, -6999.0
-0.4, -6999.0, None, None, -6999.0, -3.4, -6999.0, 0.0, None, 1.0, 2021-03-19 16:00:00, 447.0, -6999.0
-0.4, -6999.0, None, None, -6999.0, -3.4, -6999.0, 0.0, None, -1.0, 2021-03-19 17:00:00, 446.0, -6999.0
-0.4, -6999.0, None, None, -6999.0, -4.1, -6999.0, 0.0, None, 0.0, 2021-03-19 18:00:00, 446.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -4.3, -4.5, 0.0, None, -1.0, 2021-03-19 19:00:00, 445.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -4.9, -4.9, 0.0, None, 0.0, 2021-03-19 20:00:00, 445.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -5.8, -5.8, 0.0, None, 0.0, 2021-03-19 21:00:00, 445.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -6.0, -6.1, 0.0, None, -1.0, 2021-03-19 22:00:00, 444.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -7.0, -7.2, 0.0, None, -1.0, 2021-03-19 23:00:00, 443.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -7.2, -7.2, 0.0, None, -1.0, 2021-03-20 00:00:00, 443.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -7.4, -7.5, 0.0, None, 1.0, 2021-03-20 01:00:00, 444.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -7.8, -8.1, 0.0, None, 0.0, 2021-03-20 02:00:00, 444.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -7.9, -8.1, 0.0, None, 2.0, 2021-03-20 03:00:00, 445.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -8.0, -8.1, 0.0, None, -1.0, 2021-03-20 04:00:00, 445.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -7.9, -8.4, 0.0, None, 0.0, 2021-03-20 05:00:00, 444.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -8.4, -8.5, 0.0, None, 0.0, 2021-03-20 06:00:00, 444.0, -6999.0
-8.0, -6999.0, None, None, -6999.0, -8.3, -8.4, 0.0, None, 0.0, 2021-03-20 07:00:00, 443.0, -6999.0
-7.9, -6999.0, None, None, -6999.0, -7.9, -8.4, 0.0, None, 0.0, 2021-03-20 08:00:00, 443.0, -6999.0
-7.2, -6999.0, None, None, -6999.0, -7.3, -8.4, 0.0, None, 0.0, 2021-03-20 09:00:00, 443.0, -6999.0
-7.0, -6999.0, None, None, -6999.0, -7.2, -8.4, 0.0, None, -1.0, 2021-03-20 10:00:00, 443.0, -6999.0
-6.4, -6999.0, None, None, -6999.0, -6.5, -8.4, 0.0, None, -1.0, 2021-03-20 11:00:00, 442.0, -6999.0
-6.0, -6999.0, None, None, -6999.0, -6.0, -8.4, 0.0, None, -1.0, 2021-03-20 12:00:00, 441.0, -6999.0
-4.7, -6999.0, None, None, -6999.0, -4.8, -8.4, 0.0, None, -1.0, 2021-03-20 13:00:00, 441.0, -6999.0
-4.5, -6999.0, None, None, -6999.0, -5.4, -8.4, 0.0, None, -1.0, 2021-03-20 14:00:00, 440.0, -6999.0
-4.5, -6999.0, None, None, -6999.0, -5.3, -8.4, 0.0, None, -1.0, 2021-03-20 15:00:00, 440.0, -6999.0
-4.5, -6999.0, None, None, -6999.0, -5.3, -8.4, 0.0, None, 0.0, 2021-03-20 16:00:00, 440.0, -6999.0
-4.5, -6999.0, None, None, -6999.0, -6.1, -8.4, 0.0, None, 0.0, 2021-03-20 17:00:00, 439.0, -6999.0
-4.5, -6999.0, None, None, -6999.0, -6.3, -8.4, 0.0, None, 0.0, 2021-03-20 18:00:00, 439.0, -6999.0
-6.0, -6999.0, None, None, -6999.0, -6.1, -6.5, 0.0, None, -3.0, 2021-03-20 19:00:00, 436.0, -6999.0
-6.0, -6999.0, None, None, -6999.0, -6.3, -6.5, 0.0, None, 2.0, 2021-03-20 20:00:00, 437.0, -6999.0
-6.0, -6999.0, None, None, -6999.0, -6.4, -6.5, 0.0, None, 0.0, 2021-03-20 21:00:00, 437.0, -6999.0
-6.0, -6999.0, None, None, -6999.0, -6.1, -6.5, 0.0, None, 4.0, 2021-03-20 22:00:00, 441.0, -6999.0
-6.0, -6999.0, None, None, -6999.0, -6.1, -6.5, 0.0, None, 1.0, 2021-03-20 23:00:00, 442.0, -6999.0
-6.0, -6999.0, None, None, -6999.0, -6.0, -6.5, 0.0, None, 4.0, 2021-03-21 00:00:00, 445.0, -6999.0
-5.9, -6999.0, None, None, -6999.0, -6.0, -6.5, 0.0, None, 4.0, 2021-03-21 01:00:00, 449.0, -6999.0
-5.9, -6999.0, None, None, -6999.0, -6.1, -6.5, 0.0, None, 4.0, 2021-03-21 02:00:00, 453.0, -6999.0
-5.9, -6999.0, None, None, -6999.0, -6.0, -6.5, 0.0, None, 3.0, 2021-03-21 03:00:00, 456.0, -6999.0
-5.9, -6999.0, None, None, -6999.0, -5.9, -6.5, 0.0, None, 1.0, 2021-03-21 04:00:00, 457.0, -6999.0
-5.9, -6999.0, None, None, -6999.0, -5.9, -6.5, 0.0, None, 1.0, 2021-03-21 05:00:00, 458.0, -6999.0
-5.7, -6999.0, None, None, -6999.0, -5.8, -6.5, 0.0, None, 0.0, 2021-03-21 06:00:00, 458.0, -6999.0
-5.7, -6999.0, None, None, -6999.0, -5.8, -5.9, 0.0, None, 1.0, 2021-03-21 07:00:00, 459.0, -6999.0
-5.7, -6999.0, None, None, -6999.0, -5.7, -5.9, 0.0, None, -1.0, 2021-03-21 08:00:00, 459.0, -6999.0
-5.3, -6999.0, None, None, -6999.0, -5.3, -5.9, 0.0, None, 2.0, 2021-03-21 09:00:00, 460.0, -6999.0
-4.6, -6999.0, None, None, -6999.0, -4.7, -5.9, 0.0, None, 2.0, 2021-03-21 10:00:00, 462.0, -6999.0
-3.8, -6999.0, None, None, -6999.0, -3.8, -5.9, 0.0, None, 1.0, 2021-03-21 11:00:00, 464.0, -6999.0
-1.2, -6999.0, None, None, -6999.0, -1.4, -5.9, 0.0, None, 0.0, 2021-03-21 12:00:00, 463.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.3, -6999.0, 0.0, None, 0.0, 2021-03-21 13:00:00, 463.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.4, -6999.0, 0.0, None, 0.0, 2021-03-21 14:00:00, 463.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.1, -6999.0, 0.0, None, -2.0, 2021-03-21 15:00:00, 461.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -1.9, -6999.0, 0.0, None, 0.0, 2021-03-21 16:00:00, 461.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.9, -6999.0, 0.0, None, -1.0, 2021-03-21 17:00:00, 460.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -3.3, -6999.0, 0.0, None, -1.0, 2021-03-21 18:00:00, 459.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -3.6, -3.7, 0.0, None, 0.0, 2021-03-21 19:00:00, 459.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -3.8, -3.8, 0.0, None, 0.0, 2021-03-21 20:00:00, 459.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -4.0, -4.0, 0.0, None, -1.0, 2021-03-21 21:00:00, 458.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -4.3, -4.3, 0.0, None, -1.0, 2021-03-21 22:00:00, 457.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -5.6, -5.6, 0.0, None, -1.0, 2021-03-21 23:00:00, 456.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -5.7, -5.9, 0.0, None, 0.0, 2021-03-22 00:00:00, 456.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -5.8, -5.9, 0.0, None, -1.0, 2021-03-22 01:00:00, 455.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -5.7, -6.0, 0.0, None, 0.0, 2021-03-22 02:00:00, 455.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -5.2, -6.0, 0.0, None, -1.0, 2021-03-22 03:00:00, 454.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -4.7, -6.0, 0.0, None, 0.0, 2021-03-22 04:00:00, 454.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -4.2, -6.0, 0.0, None, 1.0, 2021-03-22 05:00:00, 455.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -4.4, -6.0, 0.0, None, 0.0, 2021-03-22 06:00:00, 455.0, -6999.0
-4.3, -6999.0, None, None, -6999.0, -4.5, -4.9, 0.0, None, -1.0, 2021-03-22 07:00:00, 454.0, -6999.0
-4.3, -6999.0, None, None, -6999.0, -4.6, -4.9, 0.0, None, -1.0, 2021-03-22 08:00:00, 453.0, -6999.0
-4.2, -6999.0, None, None, -6999.0, -4.2, -4.9, 0.0, None, -1.0, 2021-03-22 09:00:00, 453.0, -6999.0
-3.7, -6999.0, None, None, -6999.0, -3.7, -4.9, 0.0, None, -1.0, 2021-03-22 10:00:00, 452.0, -6999.0
-3.3, -6999.0, None, None, -6999.0, -3.6, -4.9, 0.0, None, 0.0, 2021-03-22 11:00:00, 452.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -2.7, -6999.0, 0.0, None, 0.0, 2021-03-22 12:00:00, 452.0, -6999.0
-1.5, -6999.0, None, None, -6999.0, -1.6, -6999.0, 0.0, None, -1.0, 2021-03-22 13:00:00, 450.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -1.1, -6999.0, 0.0, None, -1.0, 2021-03-22 14:00:00, 449.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.3, -6999.0, 0.0, None, -1.0, 2021-03-22 15:00:00, 448.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.6, -6999.0, 0.0, None, 1.0, 2021-03-22 16:00:00, 449.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.6, -6999.0, 0.0, None, 0.0, 2021-03-22 17:00:00, 449.0, -6999.0
-0.8, -6999.0, None, None, -6999.0, -2.8, -6999.0, 0.0, None, -1.0, 2021-03-22 18:00:00, 448.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.0, -6999.0, 0.0, None, 0.0, 2021-03-22 19:00:00, 448.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.1, -6999.0, 0.0, None, -1.0, 2021-03-22 20:00:00, 447.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.0, -6999.0, 0.0, None, 0.0, 2021-03-22 21:00:00, 447.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.1, -6999.0, 0.0, None, -1.0, 2021-03-22 22:00:00, 446.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.4, -6999.0, 0.0, None, 0.0, 2021-03-22 23:00:00, 446.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.1, -6999.0, 0.0, None, 0.0, 2021-03-23 00:00:00, 446.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.1, -6999.0, 0.0, None, 0.0, 2021-03-23 01:00:00, 445.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.3, -6999.0, 0.0, None, 0.0, 2021-03-23 02:00:00, 445.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.4, -6999.0, 0.0, None, 0.0, 2021-03-23 03:00:00, 445.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.5, -6999.0, 0.0, None, 0.0, 2021-03-23 04:00:00, 444.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.7, -6999.0, 0.0, None, 0.0, 2021-03-23 05:00:00, 444.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -3.8, -6999.0, 0.0, None, 0.0, 2021-03-23 06:00:00, 444.0, -6999.0
-3.7, -6999.0, None, None, -6999.0, -4.0, -4.0, 0.0, None, 4.0, 2021-03-23 07:00:00, 448.0, -6999.0
-3.7, -6999.0, None, None, -6999.0, -4.1, -4.1, 0.0, None, 1.0, 2021-03-23 08:00:00, 450.0, -6999.0
-3.7, -6999.0, None, None, -6999.0, -4.0, -4.2, 0.0, None, 1.0, 2021-03-23 09:00:00, 451.0, -6999.0
-3.5, -6999.0, None, None, -6999.0, -3.5, -4.2, 0.0, None, 0.0, 2021-03-23 10:00:00, 451.0, -6999.0
-3.4, -6999.0, None, None, -6999.0, -3.5, -4.2, 0.0, None, 2.0, 2021-03-23 11:00:00, 453.0, -6999.0
-3.0, -6999.0, None, None, -6999.0, -3.0, -4.2, 0.0, None, 2.0, 2021-03-23 12:00:00, 455.0, -6999.0
-2.7, -6999.0, None, None, -6999.0, -2.8, -4.2, 0.0, None, 2.0, 2021-03-23 13:00:00, 457.0, -6999.0
-1.7, -6999.0, None, None, -6999.0, -2.0, -4.2, 0.0, None, 2.0, 2021-03-23 14:00:00, 459.0, -6999.0
