station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, stn_pres
None, None, -5.251, None, None, None, None, -6999.0, None, 0.0, None, None, -6999.0, -6999.0, -5.3, -5.5, 0.1, None, None, -6999.0, -5.0, -6999.0, None, 2021-01-01 00:00:00, 129.0, None, 129.4, 450.0
None, None, -5.201, None, None, None, None, -6999.0, None, 3.0, None, None, -6999.0, -6999.0, -5.2, -5.5, 0.0, None, None, -6999.0, -4.9, -6999.0, None, 2021-01-01 01:00:00, 133.0, None, 132.8, 450.0
None, None, -5.368, None, None, None, None, -6999.0, None, 1.0, None, None, -6999.0, -6999.0, -5.4, -5.5, -0.3, None, None, -6999.0, -4.9, -6999.0, None, 2021-01-01 02:00:00, 133.0, None, 133.4, 450.0
None, None, -4.851, None, None, None, None, -6999.0, None, 2.0, None, None, -6999.0, -6999.0, -4.9, -5.5, 0.3, None, None, -6999.0, -4.9, -6999.0, None, 2021-01-01 03:00:00, 136.0, None, 135.5, 450.0
None, None, -4.706, None, None, None, None, -6999.0, None, 2.0, None, None, -6999.0, -6999.0, -4.7, -5.5, 0.2, None, None, -6999.0, -4.5, -6999.0, None, 2021-01-01 04:00:00, 138.0, None, 137.5, 450.0
None, None, -4.901, None, None, None, None, -6999.0, None, 1.0, None, None, -6999.0, -6999.0, -4.9, -5.5, -0.1, None, None, -6999.0, -4.5, -6999.0, None, 2021-01-01 05:00:00, 139.0, None, 138.7, 450.0
None, None, -4.92, None, None, None, None, -6999.0, None, 0.0, None, None, -6999.0, -6999.0, -4.9, -5.5, -0.1, None, None, -6999.0, -4.5, -6999.0, None, 2021-01-01 06:00:00, 139.0, None, 139.2, 450.0
None, None, -4.793, None, None, None, None, -6999.0, None, 0.0, None, None, -6999.0, -6999.0, -4.8, -4.9, 0.1, None, None, -6999.0, -4.8, -6999.0, None, 2021-01-01 07:00:00, 140.0, None, 139.7, 450.0
None, None, -4.696, None, None, None, None, -6999.0, None, 0.0, None, None, -6999.0, -6999.0, -4.7, -4.9, 0.0, None, None, -6999.0, -4.5, -6999.0, None, 2021-01-01 08:00:00, 140.0, None, 139.8, 450.0
None, None, -4.658, None, None, None, None, -6999.0, None, 0.0, None, None, -6999.0, -6999.0, -4.7, -4.9, 0.0, None, None, -6999.0, -4.5, -6999.0, None, 2021-01-01 09:00:00, 140.0, None, 139.7, 450.0
