station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -0.046, 96.7, 0.0, 1.7, 67.18, 0.023, 278.1, 0.0, 0.0, 0.0, -0.7, 1020.2, 0.1, 0.0, 950.0, 278.0, 0.0, 97.0, 2021-01-01 00:00:00, 14.0, 13.75, 950.0
None, 0.095, 96.8, 0.1, 2.0, 13.55, 0.375, 18.33, 0.0, 0.4, 0.1, -0.7, 1020.2, 0.0, 0.0, 950.0, 18.0, 0.0, 97.0, 2021-01-01 01:00:00, 14.0, 13.64, 950.0
None, 0.198, 96.9, 0.2, 4.2, 23.65, 0.563, 20.16, 0.0, 0.6, 0.2, -0.7, 1020.2, 0.0, 0.0, 950.0, 20.0, 0.0, 97.0, 2021-01-01 02:00:00, 13.0, 13.45, 950.0
None, 0.145, 97.0, 0.2, 2.7, 62.63, 0.291, 318.7, 0.0, 0.3, 0.1, -0.7, 1020.2, 0.0, 0.0, 950.0, 319.0, 0.0, 97.0, 2021-01-01 03:00:00, 13.0, 13.44, 950.0
None, 0.101, 97.1, 0.2, 0.6, 0.0, 0.018, 41.52, 0.0, 0.0, 0.1, -0.7, 1020.2, 0.2, 0.0, 950.0, 42.0, 0.0, 97.0, 2021-01-01 04:00:00, 13.0, 13.18, 950.0
None, 0.121, 97.1, 0.2, 2.2, 11.8, 0.351, 35.26, 0.0, 0.4, 0.1, -0.7, 1019.2, 0.1, 0.0, 949.0, 35.0, 0.0, 97.0, 2021-01-01 05:00:00, 13.0, 12.99, 949.0
None, 0.094, 97.2, 0.2, 2.1, 26.57, 0.204, 44.63, 0.0, 0.2, 0.1, -0.7, 1019.2, 0.6, 0.0, 949.0, 45.0, 1.0, 97.0, 2021-01-01 06:00:00, 14.0, 13.79, 949.0
None, 0.198, 97.2, 0.2, 0.0, 5.899, 0.0, 13.87, 0.0, 0.0, 0.2, 0.1, 1018.1, 0.4, 0.0, 948.0, 14.0, 1.0, 97.0, 2021-01-01 07:00:00, 14.0, 14.35, 948.0
None, 0.153, 97.3, 0.2, 0.0, 4.88, 0.0, 16.56, 0.0, 0.0, 0.2, 0.1, 1018.1, 0.5, 0.0, 948.0, 17.0, 0.0, 97.0, 2021-01-01 08:00:00, 14.0, 14.04, 948.0
None, 0.317, 97.4, 0.3, 0.0, 0.297, 0.0, 13.21, 0.0, 0.0, 0.3, 0.1, 1018.1, 0.9, 0.0, 948.0, 13.0, 3.0, 97.0, 2021-01-01 09:00:00, 16.0, 16.21, 948.0
None, 0.492, 97.3, 0.6, 0.0, 6.372, 0.0, 6.125, 0.0, 0.0, 0.5, 0.1, 1017.0, 0.6, 0.0, 947.0, 6.0, -1.0, 97.0, 2021-01-01 10:00:00, 15.0, 15.39, 947.0
None, 0.553, 97.2, 0.6, 0.0, 2.071, 0.0, 0.876, 0.0, 0.0, 0.6, 0.1, 1017.0, 0.6, 0.0, 947.0, 1.0, 1.0, 97.0, 2021-01-01 11:00:00, 16.0, 16.15, 947.0
5.1, 0.441, 97.2, 0.6, 0.0, 14.22, 0.0, 14.03, 0.0, 0.0, 0.4, 0.1, 1015.9, 0.7, 0.0, 946.0, 14.0, 0.0, 97.0, 2021-01-01 12:00:00, 16.0, 16.29, 946.0
5.8, 0.506, 97.3, 0.6, 3.3, 17.56, 0.018, 40.5, 0.0, 0.0, 0.5, 0.1, 1014.8, 0.7, 0.0, 945.0, 41.0, 0.0, 97.0, 2021-01-01 13:00:00, 16.0, 16.28, 945.0
5.8, 0.577, 97.3, 0.6, 5.2, 11.73, 0.901, 12.82, 0.0, 0.9, 0.6, 0.1, 1013.7, 0.2, 0.0, 944.0, 13.0, 1.0, 97.0, 2021-01-01 14:00:00, 17.0, 16.75, 944.0
5.6, 0.586, 97.4, 0.7, 5.8, 23.69, 0.573, 3.84, 0.0, 0.6, 0.6, 0.1, 1012.7, 0.1, 0.0, 943.0, 4.0, 0.0, 97.0, 2021-01-01 15:00:00, 17.0, 16.63, 943.0
5.4, 0.736, 97.5, 0.7, 9.1, 21.22, 1.573, 16.22, 0.0, 1.6, 0.7, 0.1, 1011.6, 0.1, 0.0, 942.0, 16.0, 1.0, 98.0, 2021-01-01 16:00:00, 17.0, 16.88, 942.0
5.4, 0.628, 97.5, 0.8, 6.3, 47.06, 0.656, 353.3, 0.0, 0.7, 0.6, 0.1, 1011.6, 0.0, 0.0, 942.0, 353.0, 0.0, 98.0, 2021-01-01 17:00:00, 17.0, 16.82, 942.0
5.4, 0.526, 97.5, 0.8, 3.5, 54.08, 0.303, 273.9, 0.0, 0.3, 0.5, 0.1, 1009.5, 0.0, 0.0, 940.0, 274.0, 0.0, 98.0, 2021-01-01 18:00:00, 17.0, 16.71, 940.0
5.4, 0.588, 97.6, 0.6, 4.3, 48.21, 0.481, 311.9, 0.0, 0.5, 0.6, 0.5, 1009.5, 0.0, 0.0, 940.0, 312.0, 0.0, 98.0, 2021-01-01 19:00:00, 17.0, 16.61, 940.0
5.9, 0.345, 97.6, 0.6, 1.6, 40.04, 0.138, 310.4, 0.0, 0.1, 0.3, 0.3, 1008.4, 0.5, 0.0, 939.0, 310.0, 0.0, 98.0, 2021-01-01 20:00:00, 17.0, 16.53, 939.0
6.1, 0.344, 97.7, 0.6, 2.2, 38.99, 0.396, 9.85, 0.0, 0.4, 0.3, 0.3, 1007.3, 0.2, 0.0, 938.0, 10.0, 0.0, 98.0, 2021-01-01 21:00:00, 16.0, 16.4, 938.0
7.6, 0.247, 97.8, 0.6, 4.2, 57.05, 0.394, 292.3, 0.0, 0.4, 0.2, 0.2, 1007.3, 1.5, 0.0, 938.0, 292.0, -1.0, 98.0, 2021-01-01 22:00:00, 16.0, 15.59, 938.0
9.1, 0.234, 97.8, 0.6, 2.0, 48.79, 0.18, 261.0, 0.0, 0.2, 0.2, 0.2, 1007.3, 1.5, 0.0, 938.0, 261.0, 0.0, 98.0, 2021-01-01 23:00:00, 15.0, 15.31, 938.0
10.3, 0.247, 97.9, 0.6, 1.7, 23.37, 0.035, 303.6, 0.0, 0.0, 0.2, 0.2, 1007.3, 1.2, 0.0, 938.0, 304.0, 0.0, 98.0, 2021-01-02 00:00:00, 15.0, 14.9, 938.0
10.7, 0.344, 97.9, 0.6, 4.2, 32.54, 0.177, 282.5, 0.0, 0.2, 0.3, 0.2, 1007.3, 0.4, 0.0, 938.0, 283.0, 1.0, 98.0, 2021-01-02 01:00:00, 16.0, 15.87, 938.0
10.7, 0.44, 97.9, 0.6, 2.6, 39.71, 0.273, 278.7, 0.0, 0.3, 0.4, 0.2, 1007.3, 0.1, 0.0, 938.0, 279.0, 0.0, 98.0, 2021-01-02 02:00:00, 16.0, 15.78, 938.0
10.7, 0.587, 97.9, 0.6, 4.4, 14.79, 0.269, 235.6, 0.0, 0.3, 0.6, 0.2, 1007.3, 0.1, 0.0, 938.0, 236.0, 0.0, 98.0, 2021-01-02 03:00:00, 16.0, 15.7, 938.0
10.5, 0.587, 97.9, 0.6, 1.9, 34.78, 0.239, 246.4, 0.0, 0.2, 0.6, 0.2, 1008.3, 0.1, 0.0, 939.0, 246.0, 0.0, 98.0, 2021-01-02 04:00:00, 16.0, 15.62, 939.0
10.5, 0.557, 98.0, 0.8, 2.7, 36.94, 0.299, 278.3, 0.0, 0.3, 0.6, 0.2, 1008.3, 0.0, 0.0, 939.0, 278.0, 0.0, 98.0, 2021-01-02 05:00:00, 16.0, 15.63, 939.0
10.1, 0.733, 98.0, 0.8, 4.6, 44.67, 0.394, 259.6, 0.0, 0.4, 0.7, 0.2, 1010.5, 0.2, 0.0, 941.0, 260.0, 0.0, 98.0, 2021-01-02 06:00:00, 15.0, 15.48, 941.0
