station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth
0.0, -1.449, 47.7, 0.1, 11.5, 59.19, 4.112, 67.1, -10.0, 4.1, -1.4, -1.5, -10.0, 0.0, 67.0, 0.0, 48.0, 2021-02-25 02:00:00, -6999.0
0.0, -1.631, 55.59, 0.1, 7.3, 48.48, 2.174, 327.8, -9.0, 2.2, -1.6, -1.9, -9.0, 0.0, 328.0, 0.0, 56.0, 2021-02-25 03:00:00, -6999.0
0.0, -1.875, 70.78, 0.1, 20.2, 62.38, 3.106, 102.5, -6.0, 3.1, -1.9, -2.0, -6.0, 0.0, 103.0, 0.0, 71.0, 2021-02-25 04:00:00, -6999.0
0.0, -2.102, 77.29, 0.1, 7.0, 54.85, 2.404, 8.57, -5.0, 2.4, -2.1, -2.4, -5.0, 0.0, 9.0, 0.0, 77.0, 2021-02-25 05:00:00, -6999.0
0.0, -2.726, 84.9, 0.1, 8.3, 65.6, 1.647, 259.4, -4.0, 1.6, -2.7, -3.0, -4.0, 0.0, 259.0, 0.0, 85.0, 2021-02-25 06:00:00, -6999.0
0.0, -3.041, 87.9, -2.5, 7.3, 63.97, 1.9, 109.0, -5.0, 1.9, -3.0, -3.2, -5.0, 0.0, 109.0, 0.0, 88.0, 2021-02-25 07:00:00, -6999.0
0.0, -1.996, 79.75, -2.0, 17.2, 27.41, 5.983, 123.3, -5.0, 6.0, -2.0, -3.2, -5.0, 0.0, 123.0, 0.0, 80.0, 2021-02-25 08:00:00, -6999.0
0.0, -0.374, 72.76, -0.4, 23.4, 13.63, 13.07, 105.9, -4.0, 13.1, -0.4, -3.2, -4.0, 0.0, 106.0, 0.0, 73.0, 2021-02-25 09:00:00, -6999.0
0.0, 0.062, 69.22, 0.3, 20.4, 16.49, 10.33, 107.7, -5.0, 10.3, 0.1, -3.2, -5.0, 0.0, 108.0, 0.0, 69.0, 2021-02-25 10:00:00, -6999.0
0.0, 0.623, 65.02, 0.6, 24.2, 43.44, 9.4, 104.8, -5.0, 9.4, 0.6, -3.2, -5.0, 0.0, 105.0, 0.0, 65.0, 2021-02-25 11:00:00, -6999.0
0.0, 1.708, 62.75, 1.9, 19.7, 32.45, 8.23, 106.6, -5.0, 8.2, 1.7, -3.2, -5.0, 0.0, 107.0, 0.0, 63.0, 2021-02-25 12:00:00, -6999.0
0.0, 2.589, 63.16, 2.6, 23.1, 36.17, 8.84, 111.7, -4.0, 8.8, 2.6, -3.2, -4.0, 0.0, 112.0, 0.0, 63.0, 2021-02-25 13:00:00, -6999.0
0.0, 1.511, 66.16, 2.6, 24.7, 38.23, 8.63, 111.5, -4.0, 8.6, 1.5, -3.2, -4.0, 0.0, 112.0, 0.0, 66.0, 2021-02-25 14:00:00, -6999.0
0.0, 1.345, 65.19, 2.6, 23.4, 35.04, 8.67, 118.2, -5.0, 8.7, 1.3, -3.2, -5.0, 0.0, 118.0, 0.0, 65.0, 2021-02-25 15:00:00, -6999.0
0.0, 0.901, 65.73, 2.6, 22.5, 27.09, 8.6, 115.8, -5.0, 8.6, 0.9, -3.2, -5.0, 0.0, 116.0, 0.0, 66.0, 2021-02-25 16:00:00, -6999.0
0.0, 0.456, 64.98, 2.6, 14.0, 24.38, 6.076, 102.3, -5.0, 6.1, 0.5, -3.2, -5.0, 0.0, 102.0, 0.0, 65.0, 2021-02-25 17:00:00, -6999.0
0.0, -0.109, 68.93, 2.6, 18.2, 24.82, 7.464, 112.6, -5.0, 7.5, -0.1, -3.2, -5.0, 0.0, 113.0, 0.0, 69.0, 2021-02-25 18:00:00, -6999.0
0.0, -0.304, 68.06, -0.1, 22.4, 17.29, 10.03, 109.8, -5.0, 10.0, -0.3, -0.6, -5.0, 0.0, 110.0, 0.0, 68.0, 2021-02-25 19:00:00, -6999.0
0.0, -0.745, 70.46, -0.1, 20.7, 25.26, 7.707, 110.7, -5.0, 7.7, -0.7, -1.0, -5.0, 0.0, 111.0, 0.0, 70.0, 2021-02-25 20:00:00, -6999.0
0.0, -0.594, 68.22, -0.1, 27.2, 16.91, 10.32, 110.2, -5.0, 10.3, -0.6, -1.0, -5.0, 0.0, 110.0, 0.0, 68.0, 2021-02-25 21:00:00, -6999.0
0.0, -0.59, 67.82, -0.1, 21.9, 19.26, 9.55, 111.1, -5.0, 9.6, -0.6, -1.0, -5.0, 0.0, 111.0, 0.0, 68.0, 2021-02-25 22:00:00, -6999.0
0.0, -0.121, 64.38, 0.1, 21.5, 30.85, 8.42, 112.8, -6.0, 8.4, -0.1, -1.0, -6.0, 0.0, 113.0, 0.0, 64.0, 2021-02-25 23:00:00, -6999.0
0.0, -0.152, 62.49, 0.1, 24.4, 25.54, 9.16, 107.5, -6.0, 9.2, -0.2, -1.0, -6.0, 0.0, 108.0, 0.0, 62.0, 2021-02-26 00:00:00, -6999.0
0.0, -0.375, 60.58, 0.1, 21.6, 28.91, 7.62, 118.9, -6.0, 7.6, -0.4, -1.0, -6.0, 0.0, 119.0, 0.0, 61.0, 2021-02-26 01:00:00, -6999.0
0.0, -0.312, 59.43, 0.1, 14.0, 40.41, 5.384, 118.5, -7.0, 5.4, -0.3, -1.0, -7.0, 0.0, 119.0, 0.0, 59.0, 2021-02-26 02:00:00, -6999.0
0.0, -0.339, 59.22, 0.1, 14.7, 64.19, 4.714, 95.0, -7.0, 4.7, -0.3, -1.0, -7.0, 0.0, 95.0, 0.0, 59.0, 2021-02-26 03:00:00, -6999.0
0.0, -0.702, 63.05, 0.1, 12.7, 54.82, 4.467, 63.34, -6.0, 4.5, -0.7, -1.0, -6.0, 0.0, 63.0, 0.0, 63.0, 2021-02-26 04:00:00, -6999.0
0.0, -0.729, 66.84, 0.1, 10.4, 68.4, 2.905, 247.9, -6.0, 2.9, -0.7, -1.0, -6.0, 0.0, 248.0, 0.0, 67.0, 2021-02-26 05:00:00, -6999.0
0.3, -2.713, 92.2, 0.1, 18.1, 58.1, 5.468, 293.9, -4.0, 5.5, -2.7, -2.7, -4.0, 0.3, 294.0, 0.0, 92.0, 2021-02-26 06:00:00, -6999.0
0.3, -3.068, 92.5, -2.4, 6.6, 72.01, 1.745, 104.8, -4.0, 1.7, -3.1, -3.0, -4.0, 0.1, 105.0, 0.0, 93.0, 2021-02-26 07:00:00, -6999.0
0.3, -2.722, 87.1, -2.4, 8.3, 57.85, 1.563, 156.2, -4.0, 1.6, -2.7, -3.2, -4.0, 0.0, 156.0, 0.0, 87.0, 2021-02-26 08:00:00, -6999.0
0.3, -1.165, 70.43, 0.9, 3.0, 56.12, 0.863, 144.0, -5.0, 0.9, -1.2, -3.2, -5.0, 0.0, 144.0, 0.0, 70.0, 2021-02-26 09:00:00, -6999.0
0.3, -0.196, 62.01, 0.9, 7.3, 44.48, 1.83, 302.3, -6.0, 1.8, -0.2, -3.2, -6.0, 0.0, 302.0, 0.0, 62.0, 2021-02-26 10:00:00, -6999.0
0.3, 0.031, 54.52, 0.9, 9.7, 54.04, 2.618, 352.9, -8.0, 2.6, 0.0, -3.2, -8.0, 0.0, 353.0, 0.0, 55.0, 2021-02-26 11:00:00, -6999.0
0.3, 0.415, 52.48, 2.0, 15.2, 51.13, 4.278, 313.0, -8.0, 4.3, 0.4, -3.2, -8.0, 0.0, 313.0, 0.0, 52.0, 2021-02-26 12:00:00, -6999.0
0.6, -2.312, 87.5, 2.0, 21.4, 37.76, 7.901, 278.1, -4.0, 7.9, -2.3, -3.2, -4.0, 0.3, 278.0, 0.0, 88.0, 2021-02-26 13:00:00, -6999.0
0.6, -0.775, 75.18, 2.0, 13.3, 67.45, 3.669, 3.138, -4.0, 3.7, -0.8, -3.2, -4.0, 0.0, 3.0, 0.0, 75.0, 2021-02-26 14:00:00, -6999.0
0.6, -1.534, 79.29, 2.0, 8.4, 55.06, 2.888, 6.039, -4.0, 2.9, -1.5, -3.2, -4.0, 0.1, 6.0, 0.0, 79.0, 2021-02-26 15:00:00, -6999.0
0.6, -1.569, 78.25, 2.0, 13.3, 32.35, 5.724, 73.57, -4.0, 5.7, -1.6, -3.2, -4.0, 0.0, 74.0, 0.0, 78.0, 2021-02-26 16:00:00, -6999.0
1.0, -2.316, 92.0, 2.0, 8.6, 34.22, 4.147, 65.42, -3.0, 4.1, -2.3, -3.2, -3.0, 0.4, 65.0, 0.0, 92.0, 2021-02-26 17:00:00, -6999.0
1.9, -3.617, 95.1, 2.0, 15.5, 73.09, 3.339, 323.0, -4.0, 3.3, -3.6, -3.7, -4.0, 0.9, 323.0, 1.0, 95.0, 2021-02-26 18:00:00, -6999.0
2.2, -3.776, 94.8, -3.4, 8.4, 55.92, 1.638, 187.9, -4.0, 1.6, -3.8, -3.8, -4.0, 0.3, 188.0, 0.0, 95.0, 2021-02-26 19:00:00, -6999.0
2.2, -3.977, 94.6, -3.4, 4.9, 70.06, 1.246, 145.9, -5.0, 1.2, -4.0, -4.3, -5.0, 0.0, 146.0, 0.0, 95.0, 2021-02-26 20:00:00, -6999.0
2.2, -4.427, 93.1, -3.4, 9.1, 51.71, 1.975, 213.0, -5.0, 2.0, -4.4, -4.5, -5.0, 0.0, 213.0, 0.0, 93.0, 2021-02-26 21:00:00, -6999.0
2.2, -3.662, 79.78, -3.4, 23.6, 34.18, 5.167, 266.8, -6.0, 5.2, -3.7, -4.6, -6.0, 0.0, 267.0, 0.0, 80.0, 2021-02-26 22:00:00, -6999.0
2.2, -4.402, 81.3, -3.4, 4.6, 39.51, 1.654, 168.8, -6.0, 1.7, -4.4, -4.6, -6.0, 0.0, 169.0, 0.0, 81.0, 2021-02-26 23:00:00, -6999.0
2.2, -4.255, 73.35, -3.4, 11.6, 67.61, 3.25, 247.1, -8.0, 3.3, -4.3, -4.6, -8.0, 0.0, 247.0, 0.0, 73.0, 2021-02-27 00:00:00, -6999.0
2.2, -4.462, 74.85, -3.4, 14.1, 36.74, 4.677, 268.8, -8.0, 4.7, -4.5, -4.7, -8.0, 0.0, 269.0, 0.0, 75.0, 2021-02-27 01:00:00, -6999.0
2.2, -4.219, 74.71, -3.4, 13.4, 25.34, 5.029, 272.4, -8.0, 5.0, -4.2, -4.7, -8.0, 0.0, 272.0, 0.0, 75.0, 2021-02-27 02:00:00, -6999.0
2.2, -5.333, 79.8, -3.4, 23.0, 46.98, 4.08, 170.7, -8.0, 4.1, -5.3, -6.5, -8.0, 0.0, 171.0, 0.0, 80.0, 2021-02-27 03:00:00, -6999.0
2.2, -4.645, 69.12, -3.4, 19.6, 55.23, 4.104, 236.7, -9.0, 4.1, -4.6, -6.5, -9.0, 0.0, 237.0, 0.0, 69.0, 2021-02-27 04:00:00, -6999.0
2.2, -6.105, 76.84, -3.4, 12.2, 49.64, 3.165, 257.0, -9.0, 3.2, -6.1, -6.5, -9.0, 0.0, 257.0, 0.0, 77.0, 2021-02-27 05:00:00, -6999.0
1.9, None, None, -3.4, 12.1, None, None, None, -10.0, 2.1, -5.2, -7.0, None, 0.0, 202.0, 0.0, 70.0, 2021-02-27 06:00:00, -6999.0
1.9, -7.099, 77.01, -4.9, 17.6, 59.91, 3.825, 195.8, -10.0, 3.8, -7.1, -8.9, -10.0, 0.0, 196.0, 0.0, 77.0, 2021-02-27 07:00:00, -6999.0
1.9, -7.612, 77.04, -4.9, 15.5, 53.7, 2.825, 179.9, -10.0, 2.8, -7.6, -9.3, -10.0, 0.0, 180.0, 0.0, 77.0, 2021-02-27 08:00:00, -6999.0
1.9, -4.334, 66.19, -4.0, 9.7, 54.16, 2.298, 132.1, -9.0, 2.3, -4.3, -9.3, -9.0, 0.0, 132.0, 0.0, 66.0, 2021-02-27 09:00:00, -6999.0
1.9, None, None, -2.3, 12.3, None, None, None, -9.0, 3.9, -2.7, -9.3, None, 0.0, 110.0, 0.0, 56.0, 2021-02-27 10:00:00, -6999.0
1.9, -1.982, 58.5, -1.4, 11.1, 70.56, 3.463, 261.9, -9.0, 3.5, -2.0, -9.3, -9.0, 0.0, 262.0, 0.0, 59.0, 2021-02-27 11:00:00, -6999.0
1.9, -0.897, 56.2, -0.6, 15.2, 55.03, 4.415, 289.5, -8.0, 4.4, -0.9, -9.3, -8.0, 0.0, 290.0, 0.0, 56.0, 2021-02-27 12:00:00, -6999.0
1.6, 0.247, 48.67, 0.2, 14.5, 72.85, 3.864, 293.4, -9.0, 3.9, 0.2, -9.3, -9.0, 0.0, 293.0, 0.0, 49.0, 2021-02-27 13:00:00, -6999.0
1.6, 0.838, 45.79, 1.5, 14.5, 64.0, 3.358, 80.5, -9.0, 3.4, 0.8, -9.3, -9.0, 0.0, 81.0, 0.0, 46.0, 2021-02-27 14:00:00, -6999.0
1.6, 1.383, 42.58, 1.5, 16.0, 63.78, 4.296, 104.6, -9.0, 4.3, 1.4, -9.3, -9.0, 0.0, 105.0, 0.0, 43.0, 2021-02-27 15:00:00, -6999.0
1.6, 0.251, 50.24, 1.5, 17.3, 38.04, 6.433, 102.1, -9.0, 6.4, 0.3, -9.3, -9.0, 0.0, 102.0, 0.0, 50.0, 2021-02-27 16:00:00, -6999.0
1.2, -0.967, 56.04, 1.5, 25.1, 30.6, 8.71, 108.9, -8.0, 8.7, -1.0, -9.3, -8.0, 0.0, 109.0, 0.0, 56.0, 2021-02-27 17:00:00, -6999.0
0.3, -1.445, 55.64, 1.5, 19.7, 25.43, 8.45, 111.6, -9.0, 8.5, -1.4, -9.3, -9.0, 0.0, 112.0, 0.0, 56.0, 2021-02-27 18:00:00, -6999.0
0.0, -1.656, 60.81, -1.2, 24.4, 28.44, 8.85, 110.9, -8.0, 8.9, -1.7, -1.9, -8.0, 0.0, 111.0, 0.0, 61.0, 2021-02-27 19:00:00, -6999.0
0.0, -2.23, 66.7, -1.2, 23.0, 16.77, 11.69, 109.2, -7.0, 11.7, -2.2, -2.4, -7.0, 0.0, 109.0, 0.0, 67.0, 2021-02-27 20:00:00, -6999.0
0.0, -2.011, 68.49, -1.2, 24.1, 19.64, 9.73, 110.3, -6.0, 9.7, -2.0, -2.4, -6.0, 0.0, 110.0, 0.0, 68.0, 2021-02-27 21:00:00, -6999.0
0.0, -1.695, 69.56, -1.2, 23.7, 26.93, 9.21, 115.7, -6.0, 9.2, -1.7, -2.4, -6.0, 0.0, 116.0, 0.0, 70.0, 2021-02-27 22:00:00, -6999.0
0.0, -1.556, 73.87, -1.2, 26.0, 19.62, 11.29, 107.4, -5.0, 11.3, -1.6, -2.4, -5.0, 0.0, 107.0, 0.0, 74.0, 2021-02-27 23:00:00, -6999.0
0.4, -2.142, 87.7, -1.2, 22.5, 19.06, 11.88, 110.3, -4.0, 11.9, -2.1, -2.4, -4.0, 0.4, 110.0, 0.0, 88.0, 2021-02-28 00:00:00, -6999.0
0.8, -2.219, 89.4, -1.2, 23.5, 12.63, 12.89, 107.1, -4.0, 12.9, -2.2, -2.6, -4.0, 0.4, 107.0, 0.0, 89.0, 2021-02-28 01:00:00, -6999.0
0.8, -1.896, 85.3, -1.2, 26.1, 12.7, 14.81, 108.5, -4.0, 14.8, -1.9, -2.6, -4.0, 0.1, 109.0, 0.0, 85.0, 2021-02-28 02:00:00, -6999.0
0.8, -1.723, 81.8, -1.2, 22.2, 12.48, 10.76, 109.7, -4.0, 10.8, -1.7, -2.6, -4.0, 0.0, 110.0, 0.0, 82.0, 2021-02-28 03:00:00, -6999.0
1.0, -1.726, 89.6, -1.2, 23.6, 16.04, 11.65, 110.5, -3.0, 11.7, -1.7, -2.6, -3.0, 0.2, 111.0, 0.0, 90.0, 2021-02-28 04:00:00, -6999.0
1.4, -1.038, 87.6, -1.2, 24.3, 12.62, 13.13, 108.6, -3.0, 13.1, -1.0, -2.6, -3.0, 0.4, 109.0, 0.0, 88.0, 2021-02-28 05:00:00, -6999.0
1.4, -0.179, 79.92, -0.1, 28.7, 14.59, 13.66, 107.6, -3.0, 13.7, -0.2, -2.6, -3.0, 0.0, 108.0, 0.0, 80.0, 2021-02-28 06:00:00, -6999.0
1.4, -0.382, 78.13, 0.0, 23.4, 21.56, 10.69, 109.0, -4.0, 10.7, -0.4, -0.4, -4.0, 0.0, 109.0, 0.0, 78.0, 2021-02-28 07:00:00, -6999.0
1.4, -0.009, 77.56, 0.3, 25.8, 20.31, 12.03, 107.8, -3.0, 12.0, 0.0, -0.4, -3.0, 0.0, 108.0, 0.0, 78.0, 2021-02-28 08:00:00, -6999.0
1.4, 0.837, 76.06, 1.1, 26.7, 14.47, 13.05, 109.3, -3.0, 13.1, 0.8, -0.4, -3.0, 0.0, 109.0, 0.0, 76.0, 2021-02-28 09:00:00, -6999.0
1.4, 2.257, 72.65, 2.3, 25.5, 13.57, 13.54, 105.0, -2.0, 13.5, 2.3, -0.4, -2.0, 0.0, 105.0, 0.0, 73.0, 2021-02-28 10:00:00, -6999.0
1.4, 4.184, 64.3, 4.1, 23.1, 17.43, 12.68, 102.9, -2.0, 12.7, 4.2, -0.4, -2.0, 0.0, 103.0, 0.0, 64.0, 2021-02-28 11:00:00, -6999.0
1.4, 5.152, 59.55, 5.3, 22.4, 28.2, 9.33, 105.2, -2.0, 9.3, 5.2, -0.4, -2.0, 0.0, 105.0, 0.0, 60.0, 2021-02-28 12:00:00, -6999.0
1.4, 5.507, 58.62, 5.7, 22.8, 42.14, 8.05, 105.9, -2.0, 8.1, 5.5, -0.4, -2.0, 0.0, 106.0, 0.0, 59.0, 2021-02-28 13:00:00, -6999.0
1.4, 5.16, 59.72, 5.7, 22.3, 19.7, 10.94, 105.6, -2.0, 10.9, 5.2, -0.4, -2.0, 0.0, 106.0, 0.0, 60.0, 2021-02-28 14:00:00, -6999.0
1.4, 3.993, 63.27, 5.7, 24.7, 24.76, 11.95, 111.7, -2.0, 12.0, 4.0, -0.4, -2.0, 0.0, 112.0, 0.0, 63.0, 2021-02-28 15:00:00, -6999.0
1.4, 3.683, 63.14, 5.7, 22.3, 30.01, 8.88, 94.0, -2.0, 8.9, 3.7, -0.4, -2.0, 0.0, 94.0, 0.0, 63.0, 2021-02-28 16:00:00, -6999.0
1.4, 4.061, 62.94, 5.7, 21.9, 28.82, 8.86, 96.0, -2.0, 8.9, 4.1, -0.4, -2.0, 0.0, 96.0, 0.0, 63.0, 2021-02-28 17:00:00, -6999.0
1.4, 3.592, 66.03, 5.7, 26.8, 32.11, 10.28, 100.7, -2.0, 10.3, 3.6, -0.4, -2.0, 0.0, 101.0, 0.0, 66.0, 2021-02-28 18:00:00, -6999.0
1.4, 3.192, 66.36, 3.7, 26.3, 45.96, 7.159, 80.5, -2.0, 7.2, 3.2, 3.1, -2.0, 0.0, 81.0, 0.0, 66.0, 2021-02-28 19:00:00, -6999.0
1.4, 2.42, 70.65, 3.7, 18.1, 37.76, 5.514, 103.4, -2.0, 5.5, 2.4, 2.2, -2.0, 0.0, 103.0, 0.0, 71.0, 2021-02-28 20:00:00, -6999.0
1.4, 2.154, 71.42, 3.7, 14.4, 56.0, 2.617, 123.3, -3.0, 2.6, 2.2, 1.7, -3.0, 0.0, 123.0, 0.0, 71.0, 2021-02-28 21:00:00, -6999.0
1.4, 1.927, 71.0, 3.7, 14.2, 22.57, 6.514, 117.7, -2.0, 6.5, 1.9, 1.7, -2.0, 0.0, 118.0, 0.0, 71.0, 2021-02-28 22:00:00, -6999.0
1.4, 0.933, 74.29, 3.7, 7.8, 20.41, 2.97, 154.6, -3.0, 3.0, 0.9, 0.3, -3.0, 0.0, 155.0, 0.0, 74.0, 2021-02-28 23:00:00, -6999.0
1.0, 0.547, 75.33, 3.7, 6.2, 24.0, 2.513, 221.3, -4.0, 2.5, 0.5, 0.0, -4.0, 0.0, 221.0, 0.0, 75.0, 2021-03-01 00:00:00, -6999.0
0.6, -0.1, 79.45, 3.7, 7.1, 26.09, 2.37, 218.2, -3.0, 2.4, -0.1, -0.3, -3.0, 0.0, 218.0, 0.0, 79.0, 2021-03-01 01:00:00, -6999.0
0.6, 0.071, 77.05, 3.7, 7.4, 52.76, 1.599, 178.1, -3.0, 1.6, 0.1, -0.5, -3.0, 0.0, 178.0, 0.0, 77.0, 2021-03-01 02:00:00, -6999.0
0.6, -0.629, 80.9, 3.7, 7.5, 57.57, 1.604, 181.0, -4.0, 1.6, -0.6, -1.7, -4.0, 0.0, 181.0, 0.0, 81.0, 2021-03-01 03:00:00, -6999.0
0.4, -2.757, 87.3, 3.7, 8.1, 56.61, 1.82, 164.3, -4.0, 1.8, -2.8, -2.8, -4.0, 0.0, 164.0, 0.0, 87.0, 2021-03-01 04:00:00, -6999.0
0.0, -3.026, 88.4, 3.7, 5.5, 53.33, 1.681, 162.0, -5.0, 1.7, -3.0, -3.4, -5.0, 0.0, 162.0, 0.0, 88.0, 2021-03-01 05:00:00, -6999.0
0.0, -3.094, 92.1, 3.7, 7.3, 59.37, 1.541, 133.3, -4.0, 1.5, -3.1, -3.9, -4.0, 0.0, 133.0, 0.0, 92.0, 2021-03-01 06:00:00, -6999.0
0.0, 0.101, 75.22, 0.1, 10.9, 54.01, 3.571, 220.3, -4.0, 3.6, 0.1, -3.6, -4.0, 0.0, 220.0, 0.0, 75.0, 2021-03-01 07:00:00, -6999.0
0.0, 0.551, 71.74, 0.6, 16.8, 58.04, 3.82, 135.1, -4.0, 3.8, 0.6, -3.6, -4.0, 0.0, 135.0, 0.0, 72.0, 2021-03-01 08:00:00, -6999.0
0.0, 1.637, 67.47, 1.5, 12.4, 64.65, 3.096, 156.9, -4.0, 3.1, 1.6, -3.6, -4.0, 0.0, 157.0, 0.0, 67.0, 2021-03-01 09:00:00, -6999.0
0.0, 5.58, 51.78, 5.4, 16.0, 55.5, 5.534, 162.5, -3.0, 5.5, 5.6, -3.6, -3.0, 0.0, 163.0, 0.0, 52.0, 2021-03-01 10:00:00, -6999.0
0.0, 7.057, 48.12, 7.2, 19.0, 52.82, 6.517, 118.4, -4.0, 6.5, 7.1, -3.6, -4.0, 0.0, 118.0, 0.0, 48.0, 2021-03-01 11:00:00, -6999.0
0.0, 7.857, 45.61, 8.1, 19.3, 61.72, 5.962, 102.7, -3.0, 6.0, 7.9, -3.6, -3.0, 0.0, 103.0, 0.0, 46.0, 2021-03-01 12:00:00, -6999.0
0.0, 7.669, 47.35, 8.1, 25.5, 48.9, 8.73, 103.7, -2.0, 8.7, 7.7, -3.6, -2.0, 0.0, 104.0, 0.0, 47.0, 2021-03-01 13:00:00, -6999.0
0.0, 7.351, 49.21, 8.1, 29.4, 50.72, 9.37, 92.7, -2.0, 9.4, 7.4, -3.6, -2.0, 0.0, 93.0, 0.0, 49.0, 2021-03-01 14:00:00, -6999.0
0.0, 6.91, 49.63, 8.1, 29.4, 36.41, 11.76, 105.2, -3.0, 11.8, 6.9, -3.6, -3.0, 0.0, 105.0, 0.0, 50.0, 2021-03-01 15:00:00, -6999.0
0.0, 6.281, 51.22, 8.1, 27.2, 40.27, 10.19, 103.0, -3.0, 10.2, 6.3, -3.6, -3.0, 0.0, 103.0, 0.0, 51.0, 2021-03-01 16:00:00, -6999.0
0.0, 5.254, 54.7, 8.1, 29.2, 22.78, 10.9, 106.2, -3.0, 10.9, 5.3, -3.6, -3.0, 0.0, 106.0, 0.0, 55.0, 2021-03-01 17:00:00, -6999.0
0.0, 3.591, 61.15, 8.1, 23.1, 27.6, 8.43, 109.2, -3.0, 8.4, 3.6, -3.6, -3.0, 0.0, 109.0, 0.0, 61.0, 2021-03-01 18:00:00, -6999.0
0.0, 2.213, 62.8, 3.6, 22.6, 37.96, 9.5, 104.9, -4.0, 9.5, 2.2, 2.3, -4.0, 0.0, 105.0, 0.0, 63.0, 2021-03-01 19:00:00, -6999.0
0.0, 1.784, 62.72, 3.6, 10.4, 44.27, 4.458, 136.5, -5.0, 4.5, 1.8, 1.4, -5.0, 0.0, 137.0, 0.0, 63.0, 2021-03-01 20:00:00, -6999.0
0.0, 0.829, 68.38, 3.6, 17.2, 13.57, 9.01, 112.2, -4.0, 9.0, 0.8, 0.8, -4.0, 0.0, 112.0, 0.0, 68.0, 2021-03-01 21:00:00, -6999.0
0.0, 0.523, 71.93, 3.6, 15.7, 34.75, 7.132, 125.4, -4.0, 7.1, 0.5, 0.0, -4.0, 0.0, 125.0, 0.0, 72.0, 2021-03-01 22:00:00, -6999.0
0.0, 1.172, 72.5, 3.6, 19.6, 14.38, 10.69, 116.1, -3.0, 10.7, 1.2, 0.0, -3.0, 0.0, 116.0, 0.0, 73.0, 2021-03-01 23:00:00, -6999.0
0.0, 1.454, 75.59, 3.6, 21.0, 17.91, 9.91, 111.3, -3.0, 9.9, 1.5, 0.0, -3.0, 0.0, 111.0, 0.0, 76.0, 2021-03-02 00:00:00, -6999.0
0.0, 0.05, 77.42, 3.6, 14.1, 30.47, 4.924, 132.5, -3.0, 4.9, 0.1, 0.0, -3.0, 0.0, 133.0, 0.0, 77.0, 2021-03-02 01:00:00, -6999.0
0.0, 0.082, 86.3, 3.6, 9.9, 51.86, 3.008, 164.7, -2.0, 3.0, 0.1, -0.1, -2.0, 0.0, 165.0, 0.0, 86.0, 2021-03-02 02:00:00, -6999.0
0.0, 0.4, 84.4, 3.6, 8.4, 58.01, 2.107, 144.5, -2.0, 2.1, 0.4, -0.2, -2.0, 0.1, 145.0, 0.0, 84.0, 2021-03-02 03:00:00, -6999.0
0.0, 0.308, 83.3, 3.6, 8.7, 33.72, 1.812, 152.1, -2.0, 1.8, 0.3, -0.2, -2.0, 0.0, 152.0, 0.0, 83.0, 2021-03-02 04:00:00, -6999.0
0.0, 0.503, 86.6, 3.6, 9.8, 22.8, 4.335, 124.9, -1.0, 4.3, 0.5, -0.2, -1.0, 0.0, 125.0, 0.0, 87.0, 2021-03-02 05:00:00, -6999.0
0.0, 0.543, 85.3, 3.6, 20.5, 23.62, 7.58, 115.3, -2.0, 7.6, 0.5, -0.2, -2.0, 0.0, 115.0, 0.0, 85.0, 2021-03-02 06:00:00, -6999.0
0.0, 0.281, 79.19, 0.7, 18.7, 61.12, 4.663, 85.6, -3.0, 4.7, 0.3, 0.1, -3.0, 0.1, 86.0, 0.0, 79.0, 2021-03-02 07:00:00, -6999.0
0.0, 0.925, 65.54, 1.3, 18.4, 62.46, 5.974, 77.38, -4.0, 6.0, 0.9, 0.1, -4.0, 0.0, 77.0, 0.0, 66.0, 2021-03-02 08:00:00, -6999.0
0.0, 1.685, 56.98, 1.8, 16.7, 39.33, 6.239, 84.4, -6.0, 6.2, 1.7, 0.1, -6.0, 0.0, 84.0, 0.0, 57.0, 2021-03-02 09:00:00, -6999.0
0.0, 1.794, 49.72, 2.0, 16.9, 59.87, 4.883, 77.89, -7.0, 4.9, 1.8, 0.1, -7.0, 0.0, 78.0, 0.0, 50.0, 2021-03-02 10:00:00, -6999.0
0.0, None, None, 2.0, 31.3, None, None, None, -9.0, 9.8, 1.8, 0.1, None, 0.0, 77.0, 0.0, 46.0, 2021-03-02 11:00:00, -6999.0
0.0, 1.651, 44.38, 2.0, 20.4, 40.0, 7.628, 75.18, -10.0, 7.6, 1.7, 0.1, -10.0, 0.0, 75.0, 0.0, 44.0, 2021-03-02 12:00:00, -6999.0
0.0, 1.575, 44.95, 2.0, 21.5, 41.78, 6.997, 87.9, -9.0, 7.0, 1.6, 0.1, -9.0, 0.0, 88.0, 0.0, 45.0, 2021-03-02 13:00:00, -6999.0
