station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
97.4, None, None, 0.0, 0.0, 345.9, -1.0, -1.9, -1.0, 920.0, 346.0, None, None, 59.0, None, 59.0, 5.8, None, -1.013, None, -0.8, None, None, 21.67, 0.0, -1.0, 1022.4, 0.0, 0.0, 97.0, 2021-01-01 00:00:00, 920.0
97.6, None, None, 1.7, 0.104, 302.0, -2.0, -1.9, -2.0, 920.0, 302.0, None, None, 59.0, None, 58.82, 5.0, None, -1.29, None, -0.8, None, None, 28.94, 0.1, -1.3, 1022.4, 0.0, 0.0, 98.0, 2021-01-01 01:00:00, 920.0
97.7, None, None, 3.1, 0.567, 323.7, -2.0, -1.9, -2.0, 920.0, 324.0, None, None, 59.0, None, 58.8, 4.0, None, -1.353, None, -0.8, None, None, 23.58, 0.6, -1.4, 1022.5, 0.0, 0.0, 98.0, 2021-01-01 02:00:00, 920.0
97.7, None, None, 0.7, 0.008, 336.3, -2.0, -1.9, -2.0, 920.0, 336.0, None, None, 59.0, None, 58.74, 3.0, None, -1.394, None, -0.8, None, None, 11.45, 0.0, -1.4, 1022.5, 0.0, 0.0, 98.0, 2021-01-01 03:00:00, 920.0
97.7, None, None, 0.0, 0.0, 331.8, -2.0, -1.9, -2.0, 919.0, 332.0, None, None, 59.0, None, 58.63, 3.0, None, -1.337, None, -0.8, None, None, 0.088, 0.0, -1.3, 1021.4, 1.0, 0.0, 98.0, 2021-01-01 04:00:00, 919.0
97.7, None, None, 0.0, 0.0, 334.8, -2.0, -1.9, -2.0, 919.0, 335.0, None, None, 58.0, None, 58.17, 3.0, None, -1.387, None, -0.8, None, None, 0.239, 0.0, -1.4, 1021.5, 0.0, 0.0, 98.0, 2021-01-01 05:00:00, 919.0
97.6, None, None, 0.0, 0.0, 347.1, -2.0, -1.9, -2.0, 919.0, 347.0, None, None, 58.0, None, 58.07, 3.0, None, -1.348, None, -0.8, None, None, 1.799, 0.0, -1.3, 1021.6, 1.0, 0.0, 98.0, 2021-01-01 06:00:00, 919.0
97.6, None, None, 0.0, 0.0, 347.3, -2.0, -1.3, -2.0, 918.0, 347.0, None, None, 60.0, None, 60.29, 4.0, None, -1.239, None, -1.2, None, None, 0.0, 0.0, -1.2, 1020.5, 1.0, 3.0, 98.0, 2021-01-01 07:00:00, 918.0
97.7, None, None, 0.0, 0.0, 347.3, -2.0, -1.3, -2.0, 917.0, 347.0, None, None, 56.0, None, 56.36, 5.0, None, -1.256, None, -1.2, None, None, 0.0, 0.0, -1.3, 1019.3, 2.0, -4.0, 98.0, 2021-01-01 08:00:00, 917.0
97.5, None, None, 0.0, 0.0, 347.2, -1.0, -1.3, -1.0, 917.0, 347.0, None, None, 63.0, None, 62.86, 6.0, None, -0.92, None, -0.8, None, None, 0.0, 0.0, -0.9, 1019.3, 1.0, 7.0, 98.0, 2021-01-01 09:00:00, 917.0
