station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, HEIGHT_OF_SNOW
None, 2.162, 85.5, 3.6, 86.0, 0.0, 2.2, 1.7, 0.0, 0.0, -1.0, 2021-01-01 21:00:00, 61.0, 60.83
None, 1.274, 88.7, 3.6, 89.0, 0.0, 1.3, 1.4, 0.0, 0.1, 0.0, 2021-01-01 22:00:00, 61.0, 61.02
None, 1.48, 82.0, 3.6, 82.0, -1.0, 1.5, 1.2, -1.0, -0.1, 1.0, 2021-01-01 23:00:00, 61.0, 61.35
None, 1.449, 79.57, 3.6, 80.0, -2.0, 1.4, 1.2, -2.0, 0.0, 0.0, 2021-01-02 00:00:00, 61.0, 61.07
None, 1.702, 72.88, 3.6, 73.0, -2.0, 1.7, 1.2, -2.0, 0.0, 0.0, 2021-01-02 01:00:00, 61.0, 60.96
None, 1.496, 73.44, 3.6, 73.0, -3.0, 1.5, 1.2, -3.0, 0.0, 0.0, 2021-01-02 02:00:00, 61.0, 60.92
None, 2.289, 65.11, 3.6, 65.0, -3.0, 2.3, 1.2, -3.0, 0.2, 0.0, 2021-01-02 03:00:00, 61.0, 61.01
None, 1.924, 68.36, 3.6, 68.0, -3.0, 1.9, 1.2, -3.0, -0.2, 0.0, 2021-01-02 04:00:00, 61.0, 60.94
None, 1.75, 67.82, 3.6, 68.0, -4.0, 1.8, 1.2, -4.0, 0.0, 0.0, 2021-01-02 05:00:00, 61.0, 61.04
None, 1.782, 66.95, 3.6, 67.0, -4.0, 1.8, 1.2, -4.0, 0.0, 0.0, 2021-01-02 06:00:00, 61.0, 60.71
None, 1.972, 66.23, 2.2, 66.0, -4.0, 2.0, 1.7, -4.0, 0.0, 1.0, 2021-01-02 07:00:00, 61.0, 60.97
None, 2.4, 64.81, 2.5, 65.0, -4.0, 2.4, 1.7, -4.0, 0.1, 0.0, 2021-01-02 08:00:00, 61.0, 60.9
None, 2.716, 61.65, 2.9, 62.0, -4.0, 2.7, 1.7, -4.0, 0.1, 0.0, 2021-01-02 09:00:00, 61.0, 60.89
None, 2.51, 62.97, 2.9, 63.0, -4.0, 2.5, 1.7, -4.0, 0.0, 0.0, 2021-01-02 10:00:00, 61.0, 60.81
None, 3.334, 58.95, 3.4, 59.0, -4.0, 3.3, 1.7, -4.0, 0.1, 0.0, 2021-01-02 11:00:00, 61.0, 60.82
None, 3.687, 56.44, 3.7, 56.0, -4.0, 3.7, 1.7, -4.0, 0.0, 0.0, 2021-01-02 12:00:00, 61.0, 60.76
None, 4.035, 55.49, 4.1, 55.0, -4.0, 4.0, 1.7, -4.0, -0.1, 0.0, 2021-01-02 13:00:00, 61.0, 60.74
None, 3.798, 57.54, 4.1, 58.0, -4.0, 3.8, 1.7, -4.0, -0.1, None, 2021-01-02 14:00:00, None, 60.72
None, 3.122, 65.21, 4.1, 65.0, -3.0, 3.1, 1.7, -3.0, -0.1, 0.0, 2021-01-02 15:00:00, 61.0, 60.71
None, 2.17, 74.27, 4.1, 74.0, -2.0, 2.2, 1.7, -2.0, -0.2, 0.0, 2021-01-02 16:00:00, 61.0, 60.77
None, 0.308, 95.3, 4.1, 95.0, 0.0, 0.3, 0.3, 0.0, 1.1, 0.0, 2021-01-02 17:00:00, 61.0, 60.54
None, -0.31, 96.6, 4.1, 97.0, -1.0, -0.3, -0.3, -1.0, 2.3, 2.0, 2021-01-02 18:00:00, 62.0, 62.19
None, -0.881, 97.9, -0.3, 98.0, -1.0, -0.9, -0.9, -1.0, 1.6, 2.0, 2021-01-02 19:00:00, 63.0, 63.39
None, -0.469, 97.7, -0.3, 98.0, -1.0, -0.5, -0.9, -1.0, 0.1, 0.0, 2021-01-02 20:00:00, 63.0, 63.44
None, -1.134, 93.3, -0.2, 93.0, -2.0, -1.1, -1.2, -2.0, -0.1, 0.0, 2021-01-02 21:00:00, 63.0, 63.41
None, -1.689, 93.5, -0.2, 94.0, -2.0, -1.7, -1.8, -2.0, 0.0, 0.0, 2021-01-02 22:00:00, 63.0, 63.19
None, -2.624, 95.2, -0.2, 95.0, -3.0, -2.6, -2.7, -3.0, 0.0, 0.0, 2021-01-02 23:00:00, 63.0, 63.17
None, -2.354, 94.0, -0.2, 94.0, -3.0, -2.4, -2.7, -3.0, 0.0, 0.0, 2021-01-03 00:00:00, 63.0, 63.2
None, -2.925, 91.3, -0.2, 91.0, -4.0, -2.9, -2.9, -4.0, 0.1, 0.0, 2021-01-03 01:00:00, 63.0, 62.97
None, -3.601, 90.9, -0.2, 91.0, -5.0, -3.6, -3.7, -5.0, -0.1, 0.0, 2021-01-03 02:00:00, 63.0, 62.91
None, -4.018, 90.4, -0.2, 90.0, -6.0, -4.0, -4.1, -6.0, 0.0, 0.0, 2021-01-03 03:00:00, 63.0, 62.78
None, -4.484, 92.6, -0.2, 93.0, -6.0, -4.5, -4.5, -6.0, 0.0, 0.0, 2021-01-03 04:00:00, 63.0, 62.74
None, -4.23, 89.5, -0.2, 90.0, -5.0, -4.2, -4.6, -5.0, 0.1, 0.0, 2021-01-03 05:00:00, 63.0, 62.67
None, -4.848, 91.8, -0.2, 92.0, -6.0, -4.8, -4.9, -6.0, 0.0, 0.0, 2021-01-03 06:00:00, 63.0, 62.66
None, -5.181, 90.6, -4.8, 91.0, -6.0, -5.2, -5.2, -6.0, -0.1, 0.0, 2021-01-03 07:00:00, 63.0, 62.65
None, -5.609, 91.9, -4.8, 92.0, -7.0, -5.6, -5.7, -7.0, 0.0, 0.0, 2021-01-03 08:00:00, 63.0, 62.56
None, -6.021, 92.7, -4.8, 93.0, -7.0, -6.0, -6.0, -7.0, 0.0, 0.0, 2021-01-03 09:00:00, 63.0, 62.59
None, -5.591, 91.4, -4.8, 91.0, -6.0, -5.6, -6.1, -6.0, 0.1, 0.0, 2021-01-03 10:00:00, 62.0, 62.46
None, -4.373, 90.0, -4.3, 90.0, -6.0, -4.4, -6.1, -6.0, 0.3, 0.0, 2021-01-03 11:00:00, 63.0, 62.56
None, -3.011, 90.5, -2.9, 91.0, -4.0, -3.0, -6.1, -4.0, 0.3, 0.0, 2021-01-03 12:00:00, 62.0, 62.29
None, -2.497, 90.8, -2.4, 91.0, -4.0, -2.5, -6.1, -4.0, -1.2, 0.0, 2021-01-03 13:00:00, 62.0, 62.3
None, -1.705, 75.99, -1.7, 76.0, -5.0, -1.7, -6.1, -5.0, 1.2, 0.0, 2021-01-03 14:00:00, 62.0, 62.3
None, -2.307, 82.0, -1.7, 82.0, -5.0, -2.3, -6.1, -5.0, -0.1, 0.0, 2021-01-03 15:00:00, 62.0, 62.26
None, -2.703, 86.5, -1.7, 87.0, -4.0, -2.7, -6.1, -4.0, -0.1, 1.0, 2021-01-03 16:00:00, 63.0, 62.55
None, -3.115, 93.5, -1.7, 94.0, -4.0, -3.1, -6.1, -4.0, 0.3, -1.0, 2021-01-03 17:00:00, 62.0, 61.82
None, -5.001, 93.3, -1.7, 93.0, -6.0, -5.0, -6.1, -6.0, -0.3, 0.0, 2021-01-03 18:00:00, 62.0, 61.66
None, -6.83, 93.1, -4.8, 93.0, -7.0, -6.8, -6.9, -7.0, -0.2, 0.0, 2021-01-03 19:00:00, 62.0, 61.81
None, -8.3, 91.5, -4.8, 92.0, -9.0, -8.3, -8.5, -9.0, -0.2, 0.0, 2021-01-03 20:00:00, 62.0, 61.86
None, -9.61, 89.9, -4.8, 90.0, -11.0, -9.6, -9.4, -11.0, -0.1, 0.0, 2021-01-03 21:00:00, 62.0, 61.99
None, -10.74, 89.7, -4.8, 90.0, -12.0, -10.7, -10.7, -12.0, -0.1, 0.0, 2021-01-03 22:00:00, 62.0, 62.05
None, -12.01, 89.0, -4.8, 89.0, -14.0, -12.0, -12.0, -14.0, -0.2, 0.0, 2021-01-03 23:00:00, 62.0, 62.1
None, -12.59, 88.3, -4.8, 88.0, -14.0, -12.6, -12.8, -14.0, -0.1, 0.0, 2021-01-04 00:00:00, 62.0, 62.06
None, -12.31, 88.4, -4.8, 88.0, -14.0, -12.3, -12.8, -14.0, 0.0, 0.0, 2021-01-04 01:00:00, 62.0, 61.81
None, -10.44, 90.2, -4.8, 90.0, -11.0, -10.4, -12.8, -11.0, 0.2, 0.0, 2021-01-04 02:00:00, 62.0, 61.64
None, -10.29, 90.4, -4.8, 90.0, -11.0, -10.3, -12.8, -11.0, 0.3, 0.0, 2021-01-04 03:00:00, 61.0, 61.49
None, -10.04, 91.3, -4.8, 91.0, -11.0, -10.0, -12.8, -11.0, 0.0, 0.0, 2021-01-04 04:00:00, 62.0, 61.69
None, -9.58, 92.1, -4.8, 92.0, -10.0, -9.6, -12.8, -10.0, 0.0, 1.0, 2021-01-04 05:00:00, 62.0, 61.97
None, -7.106, 93.0, -4.8, 93.0, -8.0, -7.1, -12.8, -8.0, 0.4, 0.0, 2021-01-04 06:00:00, 62.0, 62.14
None, -2.872, 82.0, -2.9, 82.0, -5.0, -2.9, -7.4, -5.0, 0.7, 0.0, 2021-01-04 07:00:00, 62.0, 62.07
None, -4.373, 93.0, -2.9, 93.0, -5.0, -4.4, -7.4, -5.0, 0.0, 0.0, 2021-01-04 08:00:00, 62.0, 62.09
None, -0.891, 80.0, -0.7, 80.0, -4.0, -0.9, -7.4, -4.0, 0.0, 1.0, 2021-01-04 09:00:00, 63.0, 63.05
None, -1.419, 90.5, -0.7, 91.0, -3.0, -1.4, -7.4, -3.0, 0.3, 1.0, 2021-01-04 10:00:00, 64.0, 63.57
None, -1.023, 90.1, -0.7, 90.0, -3.0, -1.0, -7.4, -3.0, 0.2, 0.0, 2021-01-04 11:00:00, 64.0, 63.81
None, -1.087, 93.1, -0.7, 93.0, -2.0, -1.1, -7.4, -2.0, 0.2, -1.0, 2021-01-04 12:00:00, 63.0, 62.71
None, -0.516, 90.2, -0.5, 90.0, -2.0, -0.5, -7.4, -2.0, 0.2, 1.0, 2021-01-04 13:00:00, 63.0, 63.46
None, -0.453, 91.7, -0.4, 92.0, -1.0, -0.5, -7.4, -1.0, 0.1, 1.0, 2021-01-04 14:00:00, 64.0, 64.1
None, -0.833, 95.4, -0.4, 95.0, -2.0, -0.8, -7.4, -2.0, 0.0, -1.0, 2021-01-04 15:00:00, 64.0, 63.51
None, -1.166, 96.7, -0.4, 97.0, -1.0, -1.2, -7.4, -1.0, 0.1, 2.0, 2021-01-04 16:00:00, 65.0, 64.71
None, -1.245, 97.4, -0.4, 97.0, -1.0, -1.2, -7.4, -1.0, 0.7, 1.0, 2021-01-04 17:00:00, 65.0, 64.98
None, -1.293, 95.3, -0.4, 95.0, -2.0, -1.3, -7.4, -2.0, 0.5, 0.0, 2021-01-04 18:00:00, 65.0, 64.98
None, -1.911, 95.6, -1.2, 96.0, -3.0, -1.9, -1.8, -3.0, 0.1, -1.0, 2021-01-04 19:00:00, 64.0, 64.48
None, -2.513, 96.8, -1.2, 97.0, -3.0, -2.5, -2.5, -3.0, 0.0, 0.0, 2021-01-04 20:00:00, 65.0, 64.52
None, -3.321, 96.9, -1.2, 97.0, -4.0, -3.3, -3.4, -4.0, -0.1, 0.0, 2021-01-04 21:00:00, 64.0, 64.46
None, -4.753, 95.1, -1.2, 95.0, -5.0, -4.8, -4.6, -5.0, -0.1, 0.0, 2021-01-04 22:00:00, 64.0, 64.36
None, -6.243, 94.3, -1.2, 94.0, -7.0, -6.2, -6.3, -7.0, -0.1, 0.0, 2021-01-04 23:00:00, 64.0, 64.23
None, -8.08, 93.3, -1.2, 93.0, -9.0, -8.1, -8.3, -9.0, -0.2, 0.0, 2021-01-05 00:00:00, 64.0, 64.22
None, -8.91, 93.7, -1.2, 94.0, -10.0, -8.9, -9.6, -10.0, -0.2, 0.0, 2021-01-05 01:00:00, 64.0, 64.18
None, -10.44, 91.2, -1.2, 91.0, -12.0, -10.4, -10.6, -12.0, 0.0, 0.0, 2021-01-05 02:00:00, 64.0, 64.17
None, -11.42, 91.8, -1.2, 92.0, -12.0, -11.4, -11.6, -12.0, -0.1, 0.0, 2021-01-05 03:00:00, 64.0, 64.14
None, -13.04, 88.7, -1.2, 89.0, -15.0, -13.0, -13.1, -15.0, -0.1, 0.0, 2021-01-05 04:00:00, 64.0, 64.28
None, -13.31, 87.4, -1.2, 87.0, -15.0, -13.3, -13.3, -15.0, 0.0, 0.0, 2021-01-05 05:00:00, 64.0, 64.24
None, -14.2, 86.8, -1.2, 87.0, -15.0, -14.2, -14.2, -15.0, -0.1, 0.0, 2021-01-05 06:00:00, 64.0, 64.35
None, -12.98, 92.0, -13.3, 92.0, -14.0, -13.0, -14.5, -14.0, 0.1, 0.0, 2021-01-05 07:00:00, 64.0, 64.26
None, -5.513, 87.1, -4.7, 87.0, -7.0, -5.5, -14.5, -7.0, 1.4, 0.0, 2021-01-05 08:00:00, 64.0, 64.19
None, -5.045, 88.6, -4.6, 89.0, -6.0, -5.0, -14.5, -6.0, 0.1, 0.0, 2021-01-05 09:00:00, 64.0, 64.3
None, -3.754, 79.6, -3.7, 80.0, -7.0, -3.8, -14.5, -7.0, 0.0, 1.0, 2021-01-05 10:00:00, 65.0, 64.59
None, -3.12, 78.28, -2.6, 78.0, -6.0, -3.1, -14.5, -6.0, 0.0, 0.0, 2021-01-05 11:00:00, 65.0, 64.76
None, -3.33, 83.6, -2.6, 84.0, -5.0, -3.3, -14.5, -5.0, -0.1, 1.0, 2021-01-05 12:00:00, 65.0, 65.06
None, -2.972, 84.5, -2.6, 85.0, -5.0, -3.0, -14.5, -5.0, 0.2, 1.0, 2021-01-05 13:00:00, 66.0, 65.63
None, -2.465, 82.5, -2.3, 83.0, -5.0, -2.5, -14.5, -5.0, -0.1, 0.0, 2021-01-05 14:00:00, 66.0, 65.55
None, -1.8, 78.36, -1.4, 78.0, -5.0, -1.8, -14.5, -5.0, 0.0, 0.0, 2021-01-05 15:00:00, 66.0, 65.6
None, -1.847, 79.66, -1.4, 80.0, -5.0, -1.8, -14.5, -5.0, 0.0, 0.0, 2021-01-05 16:00:00, 66.0, 65.6
None, -0.389, 69.35, -0.3, 69.0, -5.0, -0.4, -14.5, -5.0, 0.1, 0.0, 2021-01-05 17:00:00, 66.0, 65.6
None, -0.215, 68.77, 0.1, 69.0, -5.0, -0.2, -14.5, -5.0, -0.1, 0.0, 2021-01-05 18:00:00, 65.0, 65.3
None, 0.165, 67.34, 0.4, 67.0, -5.0, 0.2, -0.6, -5.0, 0.1, 0.0, 2021-01-05 19:00:00, 65.0, 65.28
None, 0.704, 66.18, 0.9, 66.0, -5.0, 0.7, -0.6, -5.0, -0.5, 0.0, 2021-01-05 20:00:00, 65.0, 65.03
None, 0.118, 72.7, 0.9, 73.0, -4.0, 0.1, -0.6, -4.0, 0.4, 0.0, 2021-01-05 21:00:00, 65.0, 65.24
None, 0.767, 68.64, 0.9, 69.0, -4.0, 0.8, -0.6, -4.0, -0.1, 0.0, 2021-01-05 22:00:00, 65.0, 65.05
None, 0.102, 75.25, 0.9, 75.0, -4.0, 0.1, -0.6, -4.0, None, None, 2021-01-05 23:00:00, None, 65.19
None, 0.657, 75.51, 0.9, 76.0, -3.0, 0.7, -0.6, -3.0, 0.1, 0.0, 2021-01-06 00:00:00, 65.0, 65.24
None, 1.718, 70.51, 1.8, 71.0, -3.0, 1.7, -0.6, -3.0, None, None, 2021-01-06 01:00:00, None, 64.85
None, 1.354, 73.47, 1.8, 73.0, -3.0, 1.4, -0.6, -3.0, 0.0, 0.0, 2021-01-06 02:00:00, 65.0, 64.82
None, 1.132, 73.22, 1.8, 73.0, -3.0, 1.1, -0.6, -3.0, 0.0, 0.0, 2021-01-06 03:00:00, 65.0, 64.77
None, 0.767, 69.91, 1.8, 70.0, -4.0, 0.8, -0.6, -4.0, -0.1, 0.0, 2021-01-06 04:00:00, 65.0, 64.86
None, 1.005, 67.84, 1.8, 68.0, -4.0, 1.0, -0.6, -4.0, 0.0, 0.0, 2021-01-06 05:00:00, 65.0, 64.73
None, 0.53, 71.26, 1.8, 71.0, -4.0, 0.5, -0.6, -4.0, 0.0, 0.0, 2021-01-06 06:00:00, 65.0, 64.85
None, 0.387, 69.5, 0.9, 70.0, -5.0, 0.4, 0.0, -5.0, 0.0, 0.0, 2021-01-06 07:00:00, 65.0, 64.87
None, -1.055, 76.4, 0.9, 76.0, -4.0, -1.1, -1.6, -4.0, -0.4, 0.0, 2021-01-06 08:00:00, 65.0, 64.9
None, -1.087, 78.18, 0.9, 78.0, -4.0, -1.1, -1.6, -4.0, -0.1, -1.0, 2021-01-06 09:00:00, 64.0, 64.36
None, -1.53, 78.51, 0.9, 79.0, -4.0, -1.5, -1.7, -4.0, 0.1, 0.0, 2021-01-06 10:00:00, 65.0, 64.56
None, -0.057, 69.95, 0.9, 70.0, -4.0, -0.1, -1.7, -4.0, 0.3, 0.0, 2021-01-06 11:00:00, 64.0, 64.18
None, -0.041, 63.5, 0.9, 64.0, -6.0, 0.0, -1.7, -6.0, -0.1, None, 2021-01-06 12:00:00, None, 64.43
None, -0.358, 64.91, 0.9, 65.0, -6.0, -0.4, -1.7, -6.0, -0.1, 0.0, 2021-01-06 13:00:00, 65.0, 64.5
None, -1.863, 76.49, 0.9, 76.0, -5.0, -1.9, -1.8, -5.0, -0.2, 0.0, 2021-01-06 14:00:00, 64.0, 64.07
None, -2.529, 83.1, 0.9, 83.0, -5.0, -2.5, -2.5, -5.0, -0.2, 0.0, 2021-01-06 15:00:00, 64.0, 64.18
None, -3.779, 85.2, 0.9, 85.0, -6.0, -3.8, -3.7, -6.0, -0.1, 0.0, 2021-01-06 16:00:00, 64.0, 64.37
None, -4.581, 84.7, 0.9, 85.0, -7.0, -4.6, -4.7, -7.0, 0.0, 0.0, 2021-01-06 17:00:00, 64.0, 64.33
None, -4.943, 84.0, 0.9, 84.0, -7.0, -4.9, -5.1, -7.0, 0.0, None, 2021-01-06 18:00:00, None, 64.28
None, -6.021, 87.1, -5.0, 87.0, -7.0, -6.0, -6.1, -7.0, -0.1, 0.0, 2021-01-06 19:00:00, 64.0, 64.27
None, -5.668, 86.5, -5.0, 87.0, -7.0, -5.7, -6.2, -7.0, None, None, 2021-01-06 20:00:00, None, 64.29
None, -4.701, 85.8, -4.2, 86.0, -6.0, -4.7, -6.2, -6.0, 0.1, 0.0, 2021-01-06 21:00:00, 64.0, 64.04
None, -6.1, 90.1, -4.2, 90.0, -8.0, -6.1, -6.5, -8.0, -0.1, 0.0, 2021-01-06 22:00:00, 64.0, 64.2
None, -6.683, 89.0, -4.2, 89.0, -8.0, -6.7, -6.6, -8.0, -0.1, 0.0, 2021-01-06 23:00:00, 64.0, 64.07
None, -5.998, 91.8, -4.2, 92.0, -7.0, -6.0, -6.7, -7.0, 0.1, 0.0, 2021-01-07 00:00:00, 64.0, 64.04
None, -7.426, 93.3, -4.2, 93.0, -8.0, -7.4, -7.8, -8.0, None, None, 2021-01-07 01:00:00, None, 64.12
None, -9.03, 93.2, -4.2, 93.0, -10.0, -9.0, -9.0, -10.0, -0.1, 0.0, 2021-01-07 02:00:00, 64.0, 64.09
None, -9.8, 90.0, -4.2, 90.0, -11.0, -9.8, -9.8, -11.0, -0.1, 0.0, 2021-01-07 03:00:00, 64.0, 63.84
None, -9.79, 92.8, -4.2, 93.0, -11.0, -9.8, -10.6, -11.0, 0.0, 0.0, 2021-01-07 04:00:00, 64.0, 63.96
None, -10.5, 91.0, -4.2, 91.0, -11.0, -10.5, -11.3, -11.0, 0.0, 0.0, 2021-01-07 05:00:00, 64.0, 63.89
None, -12.1, 91.0, -4.2, 91.0, -13.0, -12.1, -12.7, -13.0, -0.1, 0.0, 2021-01-07 06:00:00, 64.0, 63.96
None, -13.08, 88.0, -11.7, 88.0, -14.0, -13.1, -13.6, -14.0, -0.1, 0.0, 2021-01-07 07:00:00, 64.0, 63.87
None, -14.0, 88.6, -11.7, 89.0, -15.0, -14.0, -14.3, -15.0, -0.1, 1.0, 2021-01-07 08:00:00, 64.0, 64.16
None, -13.78, 87.8, -11.7, 88.0, -15.0, -13.8, -14.3, -15.0, 0.1, 0.0, 2021-01-07 09:00:00, 64.0, 64.05
None, -12.55, 89.3, -11.7, 89.0, -14.0, -12.6, -14.3, -14.0, 0.1, 0.0, 2021-01-07 10:00:00, 64.0, 64.05
None, -5.533, 89.6, -4.7, 90.0, -7.0, -5.5, -14.3, -7.0, 1.2, -1.0, 2021-01-07 11:00:00, 63.0, 63.49
None, -1.937, 75.1, -1.8, 75.0, -5.0, -1.9, -14.3, -5.0, None, None, 2021-01-07 12:00:00, None, 63.79
None, -1.621, 70.58, -1.4, 71.0, -6.0, -1.6, -14.3, -6.0, 0.0, 0.0, 2021-01-07 13:00:00, 63.0, 63.45
None, -0.389, 64.41, -0.3, 64.0, -6.0, -0.4, -14.3, -6.0, 0.1, 1.0, 2021-01-07 14:00:00, 64.0, 63.79
None, -0.69, 65.6, 0.1, 66.0, -6.0, -0.7, -14.3, -6.0, None, None, 2021-01-07 15:00:00, None, 63.4
None, -1.514, 66.2, 0.1, 66.0, -6.0, -1.5, -14.3, -6.0, -0.1, 0.0, 2021-01-07 16:00:00, 64.0, 63.54
None, -3.463, 79.06, 0.1, 79.0, -6.0, -3.5, -14.3, -6.0, -0.3, 0.0, 2021-01-07 17:00:00, 64.0, 63.61
None, -4.676, 81.5, 0.1, 82.0, -7.0, -4.7, -14.3, -7.0, -0.1, 0.0, 2021-01-07 18:00:00, 64.0, 63.51
None, -6.56, 84.3, -4.6, 84.0, -9.0, -6.6, -6.4, -9.0, -0.1, 0.0, 2021-01-07 19:00:00, 64.0, 63.54
None, -8.8, 87.5, -4.6, 88.0, -10.0, -8.8, -8.8, -10.0, -0.1, 0.0, 2021-01-07 20:00:00, 64.0, 63.66
None, None, None, -4.6, 90.0, -12.0, -10.7, -10.8, None, -0.2, 0.0, 2021-01-07 21:00:00, 64.0, None
None, -11.1, 90.4, -4.6, 90.0, -12.0, -11.1, -11.2, -12.0, -0.1, 0.0, 2021-01-07 22:00:00, 64.0, 63.71
None, -12.16, 90.3, -4.6, 90.0, -13.0, -12.2, -12.0, -13.0, -0.1, 0.0, 2021-01-07 23:00:00, 64.0, 63.62
None, -11.72, 90.3, -4.6, 90.0, -13.0, -11.7, -12.5, -13.0, 0.0, 0.0, 2021-01-08 00:00:00, 64.0, 63.54
None, -12.91, 89.4, -4.6, 89.0, -14.0, -12.9, -13.0, -14.0, -0.1, 0.0, 2021-01-08 01:00:00, 64.0, 63.61
None, -13.21, 90.9, -4.6, 91.0, -14.0, -13.2, -13.8, -14.0, -0.1, 0.0, 2021-01-08 02:00:00, 64.0, 63.71
None, -11.52, 89.8, -4.6, 90.0, -13.0, -11.5, -13.8, -13.0, None, None, 2021-01-08 03:00:00, None, 63.57
None, -10.97, 90.5, -4.6, 91.0, -12.0, -11.0, -13.8, -12.0, 0.5, 0.0, 2021-01-08 04:00:00, 63.0, 63.42
None, -11.02, 89.5, -4.6, 90.0, -12.0, -11.0, -13.8, -12.0, 0.0, 0.0, 2021-01-08 05:00:00, 63.0, 63.39
None, -12.31, 88.6, -4.6, 89.0, -14.0, -12.3, -13.8, -14.0, -0.2, 0.0, 2021-01-08 06:00:00, 64.0, 63.52
None, -11.05, 90.1, -11.1, 90.0, -12.0, -11.1, -12.4, -12.0, 0.0, 0.0, 2021-01-08 07:00:00, 64.0, 63.6
None, -7.201, 88.7, -6.9, 89.0, -9.0, -7.2, -12.4, -9.0, 0.7, 0.0, 2021-01-08 08:00:00, 63.0, 63.41
None, 0.997, 41.58, 1.0, 42.0, -11.0, 1.0, -12.4, -11.0, 0.6, 0.0, 2021-01-08 09:00:00, 64.0, 63.51
None, 0.696, 48.88, 1.2, 49.0, -9.0, 0.7, -12.4, -9.0, 0.0, -1.0, 2021-01-08 10:00:00, 63.0, 62.9
None, 1.259, 49.45, 1.5, 49.0, -8.0, 1.3, -12.4, -8.0, 0.0, 0.0, 2021-01-08 11:00:00, 63.0, 62.9
None, 2.003, 46.16, 2.4, 46.0, -8.0, 2.0, -12.4, -8.0, None, None, 2021-01-08 12:00:00, None, None
