station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
0.0, -7.512, 93.1, -6.5, 2.3, 74.82, 0.248, 103.6, -8.0, 0.2, -7.5, -9.4, 1010.8, 0.0, -8.0, 923.0, 104.0, 0.0, 93.0, 2021-01-01 00:00:00, -6999.0, 923.0
0.0, -7.375, 94.7, -6.5, 2.5, 66.59, 0.288, 304.3, -8.0, 0.3, -7.4, -9.4, 1009.7, 0.0, -8.0, 922.0, 304.0, 0.0, 95.0, 2021-01-01 01:00:00, -6999.0, 922.0
0.0, -6.119, 94.5, -5.9, 5.6, 49.91, 1.103, 114.8, -7.0, 1.1, -6.1, -9.4, 1008.4, 0.0, -7.0, 921.0, 115.0, 0.0, 95.0, 2021-01-01 02:00:00, -6999.0, 921.0
0.0, -6.035, 94.9, -5.9, 5.0, 49.73, 1.094, 336.7, -7.0, 1.1, -6.0, -9.4, 1008.4, 0.1, -7.0, 921.0, 337.0, 0.0, 95.0, 2021-01-01 03:00:00, -6999.0, 921.0
0.0, -5.792, 95.0, -5.7, 1.8, 24.02, 0.143, 190.9, -6.0, 0.1, -5.8, -9.4, 1006.4, 0.1, -6.0, 919.0, 191.0, 0.0, 95.0, 2021-01-01 04:00:00, -6999.0, 919.0
0.8, -5.238, 95.4, -5.3, 0.0, 68.77, 0.0, 130.5, -6.0, 0.0, -5.2, -9.4, 1004.3, 0.8, -6.0, 917.0, 131.0, 1.0, 95.0, 2021-01-01 05:00:00, -6999.0, 917.0
1.1, -3.996, 97.1, -4.2, 0.0, 61.75, 0.0, 195.7, -4.0, 0.0, -4.0, -9.4, 1003.2, 0.3, -4.0, 916.0, 196.0, 0.0, 97.0, 2021-01-01 06:00:00, -6999.0, 916.0
2.7, -4.255, 96.6, -3.6, 0.0, 63.49, 0.0, 310.8, -5.0, 0.0, -4.3, -4.7, 1002.2, 1.6, -5.0, 915.0, 311.0, 2.0, 97.0, 2021-01-01 07:00:00, -6999.0, 915.0
4.0, -1.856, 97.7, -1.9, 9.7, 43.23, 2.61, 187.5, -2.0, 2.6, -1.9, -4.7, 1000.9, 1.3, -2.0, 914.0, 188.0, 1.0, 98.0, 2021-01-01 08:00:00, -6999.0, 914.0
4.9, -1.435, 98.2, -1.4, 8.8, 22.51, 3.068, 173.7, -1.0, 3.1, -1.4, -4.7, 999.8, 0.9, -1.0, 913.0, 174.0, 1.0, 98.0, 2021-01-01 09:00:00, -6999.0, 913.0
5.2, -0.992, 98.2, -1.0, 7.3, 21.23, 2.434, 199.2, -1.0, 2.4, -1.0, -4.7, 999.8, 0.3, -1.0, 913.0, 199.0, 0.0, 98.0, 2021-01-01 10:00:00, -6999.0, 913.0
5.2, -0.253, 97.9, -0.2, 9.4, 20.95, 3.057, 176.8, 0.0, 3.1, -0.3, -4.7, 998.6, 0.0, 0.0, 912.0, 177.0, 0.0, 98.0, 2021-01-01 11:00:00, -6999.0, 912.0
