station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, snwfl_amt_pst1hr, dwpt_temp, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, max_air_temp_snc_last_reset, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, HEIGHT_OF_SNOW, stn_pres
None, -4.018, 93.9, None, None, None, -1.0, -5.0, -4.0, -4.0, 1010.5, 0.0, -5.0, 872.0, -3.5, 94.0, None, 2021-01-01 19:00:00, 53.0, 52.73, 872.0
None, -4.154, 94.2, None, None, None, 1.0, -5.0, -4.2, -4.2, 1010.4, 0.0, -5.0, 872.0, -3.5, 94.0, None, 2021-01-01 20:00:00, 53.0, 53.34, 872.0
None, -3.959, 94.4, None, None, None, 0.0, -5.0, -4.0, -4.2, 1007.9, 0.0, -5.0, 870.0, -3.5, 94.0, None, 2021-01-01 21:00:00, 54.0, 53.52, 870.0
None, -3.912, 94.3, None, None, None, 0.0, -5.0, -3.9, -4.2, 1006.4, 0.0, -5.0, 869.0, -3.5, 94.0, None, 2021-01-01 22:00:00, 53.0, 53.45, 869.0
None, -3.433, 94.7, None, None, None, -1.0, -4.0, -3.4, -4.2, 1006.0, 1.0, -4.0, 869.0, -3.5, 95.0, None, 2021-01-01 23:00:00, 53.0, 52.82, 869.0
None, -3.291, 94.7, None, None, None, 1.0, -4.0, -3.3, -4.2, 1005.9, 0.0, -4.0, 869.0, -3.3, 95.0, None, 2021-01-02 00:00:00, 54.0, 53.63, 869.0
None, -3.196, 94.7, None, None, None, -1.0, -4.0, -3.2, -4.2, 1005.7, 0.0, -4.0, 869.0, -3.2, 95.0, None, 2021-01-02 01:00:00, 52.0, 52.29, 869.0
None, -2.975, 94.8, None, None, None, 0.0, -4.0, -3.0, -4.2, 1005.7, 0.0, -4.0, 869.0, -3.0, 95.0, None, 2021-01-02 02:00:00, 52.0, 52.44, 869.0
None, -1.548, 96.4, None, None, None, 1.0, -2.0, -1.5, -4.2, 1005.5, 0.1, -2.0, 869.0, -1.7, 96.0, None, 2021-01-02 03:00:00, 53.0, 53.08, 869.0
None, -0.772, 94.7, None, None, None, 0.0, -1.0, -0.8, -4.2, 1005.5, 0.3, -1.0, 869.0, -0.8, 95.0, None, 2021-01-02 04:00:00, 53.0, 52.81, 869.0
None, -1.138, 95.0, None, None, None, 0.0, -2.0, -1.1, -4.2, 1006.7, -0.2, -2.0, 870.0, -0.7, 95.0, None, 2021-01-02 05:00:00, 53.0, 52.73, 870.0
None, -1.605, 95.4, None, None, None, 0.0, -2.0, -1.6, -4.2, 1007.9, -0.2, -2.0, 871.0, -0.7, 95.0, None, 2021-01-02 06:00:00, 53.0, 52.97, 871.0
None, -1.957, 95.6, None, None, None, 2.0, -3.0, -2.0, -2.1, 1008.1, 0.0, -3.0, 871.0, -1.4, 96.0, None, 2021-01-02 07:00:00, 54.0, 53.96, 871.0
None, -1.551, 95.6, None, None, None, 0.0, -2.0, -1.6, -2.2, 1008.0, 0.4, -2.0, 871.0, -1.4, 96.0, None, 2021-01-02 08:00:00, 54.0, 54.16, 871.0
None, -1.329, 94.9, None, None, None, 0.0, -2.0, -1.3, -2.2, 1009.1, 0.5, -2.0, 872.0, -1.3, 95.0, None, 2021-01-02 09:00:00, 54.0, 54.12, 872.0
None, -0.942, 94.3, None, None, None, 0.0, -2.0, -0.9, -2.2, 1007.9, 0.0, -2.0, 871.0, -0.9, 94.0, None, 2021-01-02 10:00:00, 54.0, 54.09, 871.0
None, 0.214, 92.5, None, None, None, 0.0, -1.0, 0.2, -2.2, 1007.6, 0.0, -1.0, 871.0, 0.2, 93.0, None, 2021-01-02 11:00:00, 54.0, 53.83, 871.0
None, 1.112, 87.5, None, None, None, 1.0, -1.0, 1.1, -2.2, 1006.3, -0.1, -1.0, 870.0, 1.0, 88.0, None, 2021-01-02 12:00:00, 54.0, 54.41, 870.0
None, 1.321, 85.7, None, None, None, 0.0, -1.0, 1.3, -2.2, 1005.1, 0.1, -1.0, 869.0, 2.0, 86.0, None, 2021-01-02 13:00:00, 54.0, 54.26, 869.0
None, 0.614, 92.8, None, None, None, 2.0, 0.0, 0.6, -2.2, 1005.2, 0.0, 0.0, 869.0, 2.0, 93.0, None, 2021-01-02 14:00:00, 55.0, 55.35, 869.0
None, 1.171, 87.7, None, None, None, -2.0, -1.0, 1.2, -2.2, 1004.8, 0.0, -1.0, 869.0, 2.0, 88.0, None, 2021-01-02 15:00:00, 54.0, 53.79, 869.0
None, 0.528, 92.3, None, None, None, 1.0, -1.0, 0.5, -2.2, 1003.7, 0.0, -1.0, 868.0, 2.0, 92.0, None, 2021-01-02 16:00:00, 54.0, 54.2, 868.0
None, 0.346, 93.8, None, None, None, 0.0, -1.0, 0.3, -2.2, 1003.8, 0.0, -1.0, 868.0, 2.0, 94.0, None, 2021-01-02 17:00:00, 54.0, 54.11, 868.0
None, 0.394, 94.6, None, None, None, -1.0, 0.0, 0.4, -2.2, 1001.5, 0.0, 0.0, 866.0, 2.0, 95.0, None, 2021-01-02 18:00:00, 54.0, 53.56, 866.0
None, 0.443, 94.8, None, None, None, 1.0, 0.0, 0.4, 0.4, 1000.4, 1.0, 0.0, 865.0, 0.5, 95.0, None, 2021-01-02 19:00:00, 54.0, 54.19, 865.0
None, 0.201, 95.1, None, None, None, -1.0, 0.0, 0.2, 0.2, 999.2, 0.0, 0.0, 864.0, 0.5, 95.0, None, 2021-01-02 20:00:00, 53.0, 52.78, 864.0
None, 0.154, 95.7, None, None, None, 2.0, 0.0, 0.2, 0.2, 998.0, 1.0, 0.0, 863.0, 0.5, 96.0, None, 2021-01-02 21:00:00, 54.0, 54.46, 863.0
None, 0.204, 96.0, None, None, None, 1.0, 0.0, 0.2, 0.1, 998.0, 0.8, 0.0, 863.0, 0.5, 96.0, None, 2021-01-02 22:00:00, 55.0, 54.88, 863.0
None, 0.156, 96.3, None, None, None, 2.0, 0.0, 0.2, 0.1, 997.8, 1.2, 0.0, 863.0, 0.5, 96.0, None, 2021-01-02 23:00:00, 57.0, 56.66, 863.0
None, 0.158, 96.4, None, None, None, 3.0, 0.0, 0.2, 0.1, 996.5, 2.0, 0.0, 862.0, 0.5, 96.0, None, 2021-01-03 00:00:00, 59.0, 59.48, 862.0
None, 0.155, 96.5, None, None, None, 3.0, 0.0, 0.2, 0.1, 996.5, 1.0, 0.0, 862.0, 0.5, 97.0, None, 2021-01-03 01:00:00, 62.0, 61.94, 862.0
None, 0.108, 96.6, None, None, None, 2.0, 0.0, 0.1, 0.1, 995.4, 1.0, 0.0, 861.0, 0.5, 97.0, None, 2021-01-03 02:00:00, 64.0, 63.54, 861.0
None, 0.111, 96.6, None, None, None, 0.0, 0.0, 0.1, 0.1, 996.5, 1.0, 0.0, 862.0, 0.5, 97.0, None, 2021-01-03 03:00:00, 63.0, 63.45, 862.0
None, 0.157, 96.7, None, None, None, 2.0, 0.0, 0.2, 0.1, 997.7, 4.0, 0.0, 863.0, 0.5, 97.0, None, 2021-01-03 04:00:00, 65.0, 65.21, 863.0
None, 0.113, 95.1, None, None, None, -1.0, -1.0, 0.1, 0.1, 998.9, 0.0, -1.0, 864.0, 0.5, 95.0, None, 2021-01-03 05:00:00, 64.0, 64.04, 864.0
None, -0.614, 95.1, None, None, None, 0.0, -1.0, -0.6, -0.6, 1000.2, 0.0, -1.0, 865.0, 0.5, 95.0, None, 2021-01-03 06:00:00, 64.0, 63.58, 865.0
None, -1.67, 94.7, None, None, None, -1.0, -2.0, -1.7, -1.6, 1000.4, 0.0, -2.0, 865.0, -0.6, 95.0, None, 2021-01-03 07:00:00, 63.0, 62.75, 865.0
None, -2.54, 95.0, None, None, None, 0.0, -3.0, -2.5, -2.6, 1001.7, 0.0, -3.0, 866.0, -0.6, 95.0, None, 2021-01-03 08:00:00, 63.0, 62.69, 866.0
None, -1.995, 93.8, None, None, None, 0.0, -3.0, -2.0, -2.6, 1003.9, 0.0, -3.0, 868.0, -0.6, 94.0, None, 2021-01-03 09:00:00, 63.0, 62.59, 868.0
None, -0.742, 79.51, None, None, None, 1.0, -3.0, -0.7, -2.6, 1004.9, 0.1, -3.0, 869.0, -0.6, 80.0, None, 2021-01-03 10:00:00, 63.0, 63.2, 869.0
None, -0.16, 77.68, None, None, None, 0.0, -3.0, -0.2, -2.6, 1005.9, 0.9, -3.0, 870.0, 0.2, 78.0, None, 2021-01-03 11:00:00, 63.0, 62.85, 870.0
13.9, -0.367, 73.89, None, None, None, 1.0, -4.0, -0.4, -2.6, 1007.1, 0.0, -4.0, 871.0, 0.2, 74.0, None, 2021-01-03 12:00:00, 63.0, 63.27, 871.0
None, -0.164, 71.89, None, None, None, 0.0, -4.0, -0.2, -2.6, 1008.3, -0.5, -4.0, 872.0, 0.2, 72.0, None, 2021-01-03 13:00:00, 63.0, 63.05, 872.0
None, -0.637, 72.84, None, None, None, 0.0, -4.0, -0.6, -2.6, 1009.5, -0.4, -4.0, 873.0, 0.2, 73.0, None, 2021-01-03 14:00:00, 63.0, 63.06, 873.0
None, -1.406, 81.6, None, None, None, -1.0, -4.0, -1.4, -2.6, 1009.6, -0.1, -4.0, 873.0, 0.2, 82.0, None, 2021-01-03 15:00:00, 62.0, 62.33, 873.0
None, -3.315, 92.0, None, None, None, 0.0, -4.0, -3.3, -3.3, 1011.1, 0.0, -4.0, 874.0, 0.2, 92.0, None, 2021-01-03 16:00:00, 62.0, 62.08, 874.0
None, -2.953, 90.0, None, None, None, 0.0, -4.0, -3.0, -4.0, 1011.0, 0.0, -4.0, 874.0, 0.2, 90.0, None, 2021-01-03 17:00:00, 62.0, 62.23, 874.0
None, -2.202, 91.2, None, None, None, 0.0, -3.0, -2.2, -4.0, 1012.2, 0.0, -3.0, 875.0, 0.2, 91.0, None, 2021-01-03 18:00:00, 62.0, 62.42, 875.0
None, -2.373, 91.6, None, None, None, 0.0, -3.0, -2.4, -2.4, 1012.4, 0.0, -3.0, 875.0, -2.2, 92.0, None, 2021-01-03 19:00:00, 63.0, 62.58, 875.0
None, -2.038, 89.4, None, None, None, 0.0, -3.0, -2.0, -2.4, 1012.4, 1.0, -3.0, 875.0, -2.0, 89.0, None, 2021-01-03 20:00:00, 62.0, 62.32, 875.0
None, -2.712, 93.4, None, None, None, 0.0, -4.0, -2.7, -2.7, 1012.5, -0.2, -4.0, 875.0, -2.0, 93.0, None, 2021-01-03 21:00:00, 62.0, 62.18, 875.0
None, -3.193, 94.0, None, None, None, 0.0, -4.0, -3.2, -3.2, 1013.5, 0.2, -4.0, 876.0, -2.0, 94.0, None, 2021-01-03 22:00:00, 62.0, 62.03, 876.0
None, -3.582, 94.5, None, None, None, 0.0, -4.0, -3.6, -3.6, 1014.6, 0.0, -4.0, 877.0, -2.0, 95.0, None, 2021-01-03 23:00:00, 62.0, 61.83, 877.0
None, -4.15, 94.6, None, None, None, 0.0, -5.0, -4.2, -4.2, 1014.8, 0.0, -5.0, 877.0, -2.0, 95.0, None, 2021-01-04 00:00:00, 62.0, 61.94, 877.0
None, -5.16, 94.0, None, None, None, 0.0, -6.0, -5.2, -5.1, 1016.1, -0.3, -6.0, 878.0, -2.0, 94.0, None, 2021-01-04 01:00:00, 62.0, 61.83, 878.0
None, -5.852, 94.1, None, None, None, 0.0, -7.0, -5.9, -5.9, 1016.2, -0.3, -7.0, 878.0, -2.0, 94.0, None, 2021-01-04 02:00:00, 62.0, 61.88, 878.0
None, -6.697, 92.8, None, None, None, 0.0, -8.0, -6.7, -6.7, 1017.7, 0.3, -8.0, 879.0, -2.0, 93.0, None, 2021-01-04 03:00:00, 62.0, 61.58, 879.0
None, -7.271, 92.8, None, None, None, 0.0, -8.0, -7.3, -7.4, 1016.9, -0.2, -8.0, 878.0, -2.0, 93.0, None, 2021-01-04 04:00:00, 61.0, 61.27, 878.0
None, -8.04, 92.6, None, None, None, 0.0, -9.0, -8.0, -8.1, 1017.0, -0.2, -9.0, 878.0, -2.0, 93.0, None, 2021-01-04 05:00:00, 61.0, 61.2, 878.0
None, -8.58, 91.3, None, None, None, 0.0, -10.0, -8.6, -8.5, 1015.8, 0.2, -10.0, 877.0, -2.0, 91.0, None, 2021-01-04 06:00:00, 61.0, 61.08, 877.0
None, -8.54, 92.3, None, None, None, 0.0, -9.0, -8.5, -8.7, 1014.6, 0.4, -9.0, 876.0, -8.5, 92.0, None, 2021-01-04 07:00:00, 61.0, 61.22, 876.0
None, -8.08, 92.3, None, None, None, -1.0, -9.0, -8.1, -8.7, 1014.5, 0.0, -9.0, 876.0, -8.0, 92.0, None, 2021-01-04 08:00:00, 60.0, 60.45, 876.0
None, -6.919, 93.2, None, None, None, -1.0, -8.0, -6.9, -8.7, 1013.3, 0.0, -8.0, 875.0, -7.0, 93.0, None, 2021-01-04 09:00:00, 60.0, 59.74, 875.0
None, -5.54, 93.4, None, None, None, 3.0, -6.0, -5.5, -8.7, 1012.0, 0.0, -6.0, 874.0, -5.6, 93.0, None, 2021-01-04 10:00:00, 62.0, 61.86, 874.0
None, -3.428, 92.4, None, None, None, 0.0, -4.0, -3.4, -8.7, 1009.4, 0.0, -4.0, 872.0, -3.4, 92.0, None, 2021-01-04 11:00:00, 62.0, 61.9, 872.0
None, -2.203, 88.5, None, None, None, 0.0, -4.0, -2.2, -8.7, 1008.1, 0.0, -4.0, 871.0, -2.2, 89.0, None, 2021-01-04 12:00:00, 62.0, 61.84, 871.0
None, -1.532, 87.0, None, None, None, 0.0, -3.0, -1.5, -8.7, 1007.0, 0.0, -3.0, 870.0, -1.4, 87.0, None, 2021-01-04 13:00:00, 62.0, 61.57, 870.0
None, -0.864, 84.3, None, None, None, -3.0, -3.0, -0.9, -8.7, 1005.9, 0.3, -3.0, 869.0, -0.8, 84.0, None, 2021-01-04 14:00:00, 58.0, 58.12, 869.0
None, -1.676, 90.1, None, None, None, 5.0, -3.0, -1.7, -8.7, 1005.0, 0.7, -3.0, 868.0, -0.8, 90.0, None, 2021-01-04 15:00:00, 62.0, 62.46, 868.0
None, -2.059, 92.4, None, None, None, 0.0, -3.0, -2.1, -8.7, 1005.1, 0.0, -3.0, 868.0, -0.8, 92.0, None, 2021-01-04 16:00:00, 62.0, 62.2, 868.0
None, -2.252, 93.5, None, None, None, 2.0, -3.0, -2.3, -8.7, 1004.1, 0.7, -3.0, 867.0, -0.8, 94.0, None, 2021-01-04 17:00:00, 63.0, 63.31, 867.0
None, -2.349, 94.2, None, None, None, -1.0, -3.0, -2.3, -8.7, 1004.2, 0.3, -3.0, 867.0, -0.8, 94.0, None, 2021-01-04 18:00:00, 62.0, 62.17, 867.0
None, -2.389, 94.7, None, None, None, 1.0, -3.0, -2.4, -2.4, 1004.2, 0.0, -3.0, 867.0, -2.3, 95.0, None, 2021-01-04 19:00:00, 63.0, 63.1, 867.0
None, -2.394, 95.0, None, None, None, -3.0, -3.0, -2.4, -2.4, 1004.1, 1.0, -3.0, 867.0, -2.3, 95.0, None, 2021-01-04 20:00:00, 60.0, 60.18, 867.0
None, -2.475, 95.2, None, None, None, 5.0, -3.0, -2.5, -2.5, 1004.0, 0.0, -3.0, 867.0, -2.3, 95.0, None, 2021-01-04 21:00:00, 65.0, None, 867.0
None, -2.664, 95.2, None, None, None, 0.0, -3.0, -2.7, -2.7, 1004.9, 0.0, -3.0, 868.0, -2.3, 95.0, None, 2021-01-04 22:00:00, 65.0, 64.71, 868.0
None, -2.615, 95.3, None, None, None, -2.0, -3.0, -2.6, -2.7, 1005.7, 0.0, -3.0, 869.0, -2.3, 95.0, None, 2021-01-04 23:00:00, 63.0, 62.99, 869.0
None, -2.475, 95.4, None, None, None, 1.0, -3.0, -2.5, -2.7, 1006.7, 1.0, -3.0, 870.0, -2.3, 95.0, None, 2021-01-05 00:00:00, 64.0, 63.52, 870.0
None, -2.369, 95.3, None, None, None, -1.0, -3.0, -2.4, -2.7, 1007.7, 0.0, -3.0, 871.0, -2.3, 95.0, None, 2021-01-05 01:00:00, 63.0, 62.93, 871.0
None, -3.161, 94.8, None, None, None, 0.0, -4.0, -3.2, -3.1, 1008.9, 0.0, -4.0, 872.0, -2.3, 95.0, None, 2021-01-05 02:00:00, 63.0, 62.96, 872.0
None, -2.778, 95.3, None, None, None, 1.0, -3.0, -2.8, -3.4, 1011.3, 0.0, -3.0, 874.0, -2.3, 95.0, None, 2021-01-05 03:00:00, 63.0, 63.44, 874.0
None, -2.918, 95.3, None, None, None, 0.0, -3.0, -2.9, -3.4, 1012.5, 0.0, -3.0, 875.0, -2.3, 95.0, None, 2021-01-05 04:00:00, 64.0, 63.56, 875.0
4.6, -3.221, 94.9, None, None, None, 0.0, -4.0, -3.2, -3.5, 1013.8, 0.0, -4.0, 876.0, -2.3, 95.0, None, 2021-01-05 05:00:00, 64.0, 63.69, 876.0
4.4, -3.626, 95.0, None, None, None, -1.0, -4.0, -3.6, -3.7, 1015.0, 0.0, -4.0, 877.0, -2.3, 95.0, None, 2021-01-05 06:00:00, 63.0, 63.18, 877.0
4.0, -4.577, 94.4, None, None, None, 0.0, -5.0, -4.6, -4.7, 1017.5, 0.0, -5.0, 879.0, -3.6, 94.0, None, 2021-01-05 07:00:00, 63.0, 62.97, 879.0
4.0, -5.349, 93.7, None, None, None, 0.0, -6.0, -5.3, -5.3, 1018.7, 0.0, -6.0, 880.0, -3.6, 94.0, None, 2021-01-05 08:00:00, 63.0, 62.64, 880.0
4.0, -6.267, 92.9, None, None, None, -1.0, -7.0, -6.3, -6.3, 1020.1, 0.0, -7.0, 881.0, -3.6, 93.0, None, 2021-01-05 09:00:00, 62.0, 61.98, 881.0
4.0, -4.781, 92.9, None, None, None, 0.0, -6.0, -4.8, -6.3, 1019.9, 0.0, -6.0, 881.0, -3.6, 93.0, None, 2021-01-05 10:00:00, 62.0, 61.7, 881.0
4.0, -2.718, 87.4, None, None, None, -1.0, -4.0, -2.7, -6.3, 1020.7, 0.0, -4.0, 882.0, -2.8, 87.0, None, 2021-01-05 11:00:00, 61.0, 60.85, 882.0
4.0, -1.162, 82.8, None, None, None, 2.0, -3.0, -1.2, -6.3, 1020.4, 0.0, -3.0, 882.0, -1.2, 83.0, None, 2021-01-05 12:00:00, 63.0, 62.5, 882.0
4.0, -1.13, 86.9, None, None, None, 0.0, -3.0, -1.1, -6.3, 1020.4, 0.0, -3.0, 882.0, -1.0, 87.0, None, 2021-01-05 13:00:00, 62.0, 62.48, 882.0
3.7, -1.106, 88.3, None, None, None, 0.0, -3.0, -1.1, -6.3, 1020.5, 0.0, -3.0, 882.0, -1.0, 88.0, None, 2021-01-05 14:00:00, 62.0, 62.46, 882.0
3.0, -1.943, 90.7, None, None, None, 2.0, -3.0, -1.9, -6.3, 1020.6, 0.0, -3.0, 882.0, -1.0, 91.0, None, 2021-01-05 15:00:00, 63.0, 63.48, 882.0
3.0, -2.894, 93.1, None, None, None, 1.0, -4.0, -2.9, -6.3, 1020.8, 0.0, -4.0, 882.0, -1.0, 93.0, None, 2021-01-05 16:00:00, 64.0, 64.14, 882.0
2.3, -3.001, 94.6, None, None, None, 0.0, -4.0, -3.0, -6.3, 1022.0, 0.0, -4.0, 883.0, -1.0, 95.0, None, 2021-01-05 17:00:00, 64.0, 64.2, 883.0
2.0, -3.196, 94.6, None, None, None, -1.0, -4.0, -3.2, -6.3, 1020.9, 0.0, -4.0, 882.0, -1.0, 95.0, None, 2021-01-05 18:00:00, 63.0, 63.12, 882.0
2.0, -3.437, 95.0, None, None, None, 0.0, -4.0, -3.4, -3.5, 1021.1, 0.0, -4.0, 882.0, -3.1, 95.0, None, 2021-01-05 19:00:00, 63.0, 62.86, 882.0
1.0, -3.988, 94.5, None, None, None, 0.0, -5.0, -4.0, -3.9, 1020.2, 0.0, -5.0, 881.0, -3.1, 95.0, None, 2021-01-05 20:00:00, 63.0, 62.72, 881.0
1.0, -4.102, 94.9, None, None, None, 1.0, -5.0, -4.1, -4.3, 1020.3, 0.0, -5.0, 881.0, -3.1, 95.0, None, 2021-01-05 21:00:00, 63.0, 63.01, 881.0
1.0, -4.198, 94.6, None, None, None, 0.0, -5.0, -4.2, -4.3, 1019.0, 0.0, -5.0, 880.0, -3.1, 95.0, None, 2021-01-05 22:00:00, 63.0, 62.89, 880.0
1.0, -3.958, 94.6, None, None, None, 1.0, -5.0, -4.0, -4.3, 1018.6, 0.0, -5.0, 880.0, -3.1, 95.0, None, 2021-01-05 23:00:00, 63.0, 63.38, 880.0
0.0, -3.813, 94.7, None, None, None, 0.0, -4.0, -3.8, -4.3, 1018.3, 0.0, -4.0, 880.0, -3.1, 95.0, None, 2021-01-06 00:00:00, 63.0, 62.94, 880.0
0.0, -3.449, 95.0, None, None, None, 0.0, -4.0, -3.4, -4.3, 1018.2, 0.0, -4.0, 880.0, -3.1, 95.0, None, 2021-01-06 01:00:00, 63.0, 62.95, 880.0
0.0, -3.451, 94.7, None, None, None, 0.0, -4.0, -3.5, -4.3, 1018.2, 0.0, -4.0, 880.0, -3.1, 95.0, None, 2021-01-06 02:00:00, 63.0, 62.98, 880.0
0.0, -3.309, 94.9, None, None, None, 1.0, -4.0, -3.3, -4.3, 1018.3, 0.0, -4.0, 880.0, -3.1, 95.0, None, 2021-01-06 03:00:00, 64.0, 63.97, 880.0
1.0, -3.196, 94.9, None, None, None, 0.0, -4.0, -3.2, -4.3, 1017.3, 1.0, -4.0, 879.0, -3.1, 95.0, None, 2021-01-06 04:00:00, 64.0, 64.08, 879.0
2.0, -3.147, 95.1, None, None, None, 2.0, -4.0, -3.1, -4.3, 1017.3, 1.0, -4.0, 879.0, -3.1, 95.0, None, 2021-01-06 05:00:00, 65.0, 65.09, 879.0
2.0, -3.002, 95.1, None, None, None, 0.0, -4.0, -3.0, -4.3, 1017.3, 0.0, -4.0, 879.0, -3.0, 95.0, None, 2021-01-06 06:00:00, 65.0, 65.2, 879.0
2.0, -3.244, 95.0, None, None, None, -4.0, -4.0, -3.2, -3.2, 1016.3, 0.0, -4.0, 878.0, -3.0, 95.0, None, 2021-01-06 07:00:00, 61.0, 60.89, 878.0
2.0, -3.292, 95.0, None, None, None, 4.0, -4.0, -3.3, -3.3, 1016.4, 0.0, -4.0, 878.0, -3.0, 95.0, None, 2021-01-06 08:00:00, 65.0, 64.64, 878.0
2.0, -2.664, 95.2, None, None, None, 1.0, -3.0, -2.7, -3.3, 1017.4, 0.0, -3.0, 879.0, -2.7, 95.0, None, 2021-01-06 09:00:00, 65.0, 65.33, 879.0
3.0, -1.425, 94.4, None, None, None, -2.0, -2.0, -1.4, -3.3, 1017.2, 1.0, -2.0, 879.0, -1.5, 94.0, None, 2021-01-06 10:00:00, 63.0, 63.29, 879.0
3.0, -0.565, 91.5, None, None, None, 0.0, -2.0, -0.6, -3.3, 1017.1, 0.0, -2.0, 879.0, -0.6, 92.0, None, 2021-01-06 11:00:00, 63.0, 63.43, 879.0
3.0, 0.382, 89.5, None, None, None, 0.0, -1.0, 0.4, -3.3, 1016.9, 0.0, -1.0, 879.0, 0.4, 90.0, None, 2021-01-06 12:00:00, 63.0, 63.39, 879.0
3.0, 0.999, 89.8, None, None, None, 2.0, -1.0, 1.0, -3.3, 1016.7, 0.0, -1.0, 879.0, 1.0, 90.0, None, 2021-01-06 13:00:00, 65.0, 64.73, 879.0
