station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, rel_hum, dwpt_temp, air_temp, min_air_temp_snc_last_reset, DEW_POINT, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, snw_dpth, stn_pres
1.3, 2.312, 86.0, 2.8, 86.0, 0.0, 2.3, 0.5, 0.0, 0.0, 0.0, 2021-01-01 12:00:00, -6999.0, 722.0
1.3, 3.296, 82.8, 3.2, 83.0, 1.0, 3.3, 0.5, 1.0, 0.0, 0.0, 2021-01-01 13:00:00, -6999.0, 722.0
1.3, 3.214, 85.3, 3.4, 85.0, 1.0, 3.2, 0.5, 1.0, 0.0, 0.0, 2021-01-01 14:00:00, -6999.0, 721.0
1.3, 2.812, 88.5, 3.4, 89.0, 1.0, 2.8, 0.5, 1.0, 0.0, 0.0, 2021-01-01 15:00:00, -6999.0, 721.0
1.3, 3.636, 80.6, 4.3, 81.0, 1.0, 3.6, 0.5, 1.0, 0.0, 0.0, 2021-01-01 16:00:00, -6999.0, 720.0
1.3, 2.534, 86.4, 4.3, 86.0, 0.0, 2.5, 0.5, 0.0, 0.0, 0.0, 2021-01-01 17:00:00, -6999.0, 720.0
1.3, 2.882, 83.6, 4.3, 84.0, 1.0, 2.9, 0.5, 1.0, 0.0, 0.0, 2021-01-01 18:00:00, -6999.0, 720.0
1.3, 1.807, 89.3, 2.9, 89.0, 0.0, 1.8, 1.8, 0.0, 0.0, 0.0, 2021-01-01 19:00:00, -6999.0, 719.0
1.3, 1.74, 88.9, 2.9, 89.0, 0.0, 1.7, 1.6, 0.0, 0.0, 0.0, 2021-01-01 20:00:00, -6999.0, 720.0
1.3, 1.179, 92.6, 2.9, 93.0, 0.0, 1.2, 1.2, 0.0, 0.0, 0.0, 2021-01-01 21:00:00, -6999.0, 720.0
1.3, 0.764, 93.8, 2.9, 94.0, 0.0, 0.8, 0.8, 0.0, 0.0, 0.0, 2021-01-01 22:00:00, -6999.0, 721.0
1.3, 0.511, 95.7, 2.9, 96.0, 0.0, 0.5, 0.3, 0.0, 0.0, 0.0, 2021-01-01 23:00:00, -6999.0, 721.0
1.3, 0.59, 95.6, 2.9, 96.0, 0.0, 0.6, 0.3, 0.0, 0.0, 0.0, 2021-01-02 00:00:00, -6999.0, 721.0
1.1, 1.507, 92.1, 2.9, 92.0, 1.0, 1.5, 0.3, 1.0, 0.0, 0.0, 2021-01-02 01:00:00, -6999.0, 720.0
0.5, 2.068, 86.7, 2.9, 87.0, 0.0, 2.1, 0.3, 0.0, 0.0, 0.0, 2021-01-02 02:00:00, -6999.0, 720.0
0.0, 1.929, 87.7, 2.9, 88.0, 0.0, 1.9, 0.3, 0.0, 0.0, 0.0, 2021-01-02 03:00:00, -6999.0, 720.0
0.0, 2.174, 85.4, 2.9, 85.0, 0.0, 2.2, 0.3, 0.0, 0.0, 0.0, 2021-01-02 04:00:00, -6999.0, 720.0
0.0, 1.637, 86.3, 2.9, 86.0, 0.0, 1.6, 0.3, 0.0, 0.0, 0.0, 2021-01-02 05:00:00, -6999.0, 720.0
0.0, 2.167, 83.4, 2.9, 83.0, -1.0, 2.2, 0.3, -1.0, 0.0, 0.0, 2021-01-02 06:00:00, -6999.0, 720.0
0.0, 1.779, 84.4, 2.3, 84.0, -1.0, 1.8, 1.7, -1.0, 0.0, 0.0, 2021-01-02 07:00:00, -6999.0, 720.0
0.0, 1.388, 88.3, 2.3, 88.0, 0.0, 1.4, 1.2, 0.0, 0.0, 0.0, 2021-01-02 08:00:00, -6999.0, 721.0
0.0, 1.878, 84.9, 2.3, 85.0, 0.0, 1.9, 1.2, 0.0, 0.0, 0.0, 2021-01-02 09:00:00, -6999.0, 721.0
0.0, 2.751, 79.51, 2.8, 80.0, 0.0, 2.8, 1.2, 0.0, 0.0, 0.0, 2021-01-02 10:00:00, -6999.0, 720.0
0.0, 3.056, 79.08, 3.3, 79.0, 0.0, 3.1, 1.2, 0.0, 0.0, 0.0, 2021-01-02 11:00:00, -6999.0, 720.0
0.0, 3.981, 75.54, 4.0, 76.0, 0.0, 4.0, 1.2, 0.0, 0.0, 0.0, 2021-01-02 12:00:00, -6999.0, 719.0
0.0, 4.047, 75.6, 4.4, 76.0, 0.0, 4.0, 1.2, 0.0, 0.0, 0.0, 2021-01-02 13:00:00, -6999.0, 719.0
0.0, 4.337, 76.83, 4.4, 77.0, 1.0, 4.3, 1.2, 1.0, 0.0, 0.0, 2021-01-02 14:00:00, -6999.0, 718.0
0.0, 2.673, 86.9, 4.4, 87.0, 1.0, 2.7, 1.2, 1.0, 0.0, 0.0, 2021-01-02 15:00:00, -6999.0, 718.0
0.0, 2.487, 87.9, 4.4, 88.0, 1.0, 2.5, 1.2, 1.0, 0.0, 0.0, 2021-01-02 16:00:00, -6999.0, 718.0
0.0, 1.882, 89.6, 4.4, 90.0, 0.0, 1.9, 1.2, 0.0, 0.0, 0.0, 2021-01-02 17:00:00, -6999.0, 717.0
0.0, 1.724, 89.4, 4.4, 89.0, 0.0, 1.7, 1.2, 0.0, 0.0, 0.0, 2021-01-02 18:00:00, -6999.0, 717.0
0.0, 1.044, 91.1, 1.8, 91.0, 0.0, 1.0, 1.1, 0.0, 0.0, 0.0, 2021-01-02 19:00:00, -6999.0, 717.0
0.0, 0.843, 92.1, 1.8, 92.0, 0.0, 0.8, 0.9, 0.0, 0.0, 0.0, 2021-01-02 20:00:00, -6999.0, 717.0
0.0, 0.942, 92.8, 1.8, 93.0, 0.0, 0.9, 0.8, 0.0, 0.1, 0.0, 2021-01-02 21:00:00, -6999.0, 717.0
1.0, 1.104, 95.1, 1.8, 95.0, 0.0, 1.1, 0.8, 0.0, 1.0, 0.0, 2021-01-02 22:00:00, -6999.0, 717.0
3.2, 2.459, 94.1, 3.0, 94.0, 2.0, 2.5, 0.8, 2.0, 2.2, 0.0, 2021-01-02 23:00:00, -6999.0, 718.0
3.7, 1.558, 95.4, 3.0, 95.0, 1.0, 1.6, 0.8, 1.0, 0.5, 0.0, 2021-01-03 00:00:00, -6999.0, 719.0
4.1, 1.36, 96.2, 3.0, 96.0, 1.0, 1.4, 0.8, 1.0, 0.4, 0.0, 2021-01-03 01:00:00, -6999.0, 719.0
4.1, 1.432, 96.6, 3.0, 97.0, 1.0, 1.4, 0.8, 1.0, 0.1, 0.0, 2021-01-03 02:00:00, -6999.0, 719.0
4.1, 1.428, 96.9, 3.0, 97.0, 1.0, 1.4, 0.8, 1.0, 0.0, 0.0, 2021-01-03 03:00:00, -6999.0, 719.0
4.1, 0.783, 97.1, 3.0, 97.0, 0.0, 0.8, 0.4, 0.0, 0.0, 0.0, 2021-01-03 04:00:00, -6999.0, 720.0
4.1, 0.768, 97.2, 3.0, 97.0, 0.0, 0.8, 0.4, 0.0, 0.0, 0.0, 2021-01-03 05:00:00, -6999.0, 720.0
4.1, -0.094, 97.2, 3.0, 97.0, -1.0, -0.1, -0.1, -1.0, 0.0, 0.0, 2021-01-03 06:00:00, -6999.0, 720.0
4.1, -0.481, 97.5, -0.1, 98.0, -1.0, -0.5, -0.5, -1.0, 0.0, 0.0, 2021-01-03 07:00:00, -6999.0, 721.0
4.1, -1.01, 97.4, -0.1, 97.0, -1.0, -1.0, -1.0, -1.0, 0.0, 0.0, 2021-01-03 08:00:00, -6999.0, 721.0
4.1, -1.494, 97.5, -0.1, 98.0, -2.0, -1.5, -1.6, -2.0, 0.0, 0.0, 2021-01-03 09:00:00, -6999.0, 722.0
4.1, -0.768, 97.5, -0.1, 98.0, -1.0, -0.8, -1.6, -1.0, 0.0, 0.0, 2021-01-03 10:00:00, -6999.0, 722.0
4.1, -0.464, 97.3, -0.1, 97.0, -1.0, -0.5, -1.6, -1.0, 0.0, 0.0, 2021-01-03 11:00:00, -6999.0, 722.0
4.1, -1.124, 97.2, -0.1, 97.0, -1.0, -1.1, -1.6, -1.0, 0.0, 0.0, 2021-01-03 12:00:00, -6999.0, 722.0
4.1, -0.203, 97.5, -0.1, 98.0, -1.0, -0.2, -1.6, -1.0, 0.0, 0.0, 2021-01-03 13:00:00, -6999.0, 722.0
4.1, 0.491, 97.3, 0.6, 97.0, 0.0, 0.5, -1.6, 0.0, 0.0, 0.0, 2021-01-03 14:00:00, -6999.0, 722.0
4.1, 0.622, 97.3, 0.8, 97.0, 0.0, 0.6, -1.6, 0.0, 0.0, 0.0, 2021-01-03 15:00:00, -6999.0, 723.0
4.1, 0.519, 97.4, 0.9, 97.0, 0.0, 0.5, -1.6, 0.0, 0.0, 0.0, 2021-01-03 16:00:00, -6999.0, 723.0
4.1, 0.195, 97.4, 0.9, 97.0, 0.0, 0.2, -1.6, 0.0, 0.0, 0.0, 2021-01-03 17:00:00, -6999.0, 724.0
4.1, -0.295, 97.4, 0.9, 97.0, -1.0, -0.3, -1.6, -1.0, 0.0, 0.0, 2021-01-03 18:00:00, -6999.0, 724.0
4.1, -0.781, 97.6, -0.3, 98.0, -1.0, -0.8, -0.8, -1.0, 0.0, 0.0, 2021-01-03 19:00:00, -6999.0, 724.0
4.1, -1.694, 97.6, -0.3, 98.0, -2.0, -1.7, -1.7, -2.0, 0.0, 0.0, 2021-01-03 20:00:00, -6999.0, 724.0
4.1, -2.097, 97.7, -0.3, 98.0, -2.0, -2.1, -2.4, -2.0, 0.0, 0.0, 2021-01-03 21:00:00, -6999.0, 724.0
3.1, -2.724, 97.3, -0.3, 97.0, -3.0, -2.7, -2.6, -3.0, 0.0, 0.0, 2021-01-03 22:00:00, -6999.0, 724.0
0.9, -2.653, 97.2, -0.3, 97.0, -3.0, -2.7, -2.8, -3.0, 0.0, 0.0, 2021-01-03 23:00:00, -6999.0, 724.0
0.4, -1.935, 97.1, -0.3, 97.0, -2.0, -1.9, -2.8, -2.0, 0.0, 0.0, 2021-01-04 00:00:00, -6999.0, 724.0
0.0, -0.696, 95.2, -0.3, 95.0, -1.0, -0.7, -2.8, -1.0, 0.0, 0.0, 2021-01-04 01:00:00, -6999.0, 724.0
0.0, -0.346, 90.4, -0.3, 90.0, -1.0, -0.3, -2.8, -1.0, 0.0, 0.0, 2021-01-04 02:00:00, -6999.0, 723.0
0.0, 0.271, 85.3, 0.2, 85.0, -2.0, 0.3, -2.8, -2.0, 0.0, 0.0, 2021-01-04 03:00:00, -6999.0, 722.0
0.0, 0.42, 86.5, 0.4, 87.0, -2.0, 0.4, -2.8, -2.0, 0.0, 0.0, 2021-01-04 04:00:00, -6999.0, 721.0
0.0, 0.977, 84.2, 1.0, 84.0, -1.0, 1.0, -2.8, -1.0, 0.0, 0.0, 2021-01-04 05:00:00, -6999.0, 721.0
0.0, 1.301, 85.8, 1.5, 86.0, -1.0, 1.3, -2.8, -1.0, 0.0, 0.0, 2021-01-04 06:00:00, -6999.0, 720.0
0.0, 1.297, 91.4, 1.4, 91.0, 0.0, 1.3, 0.4, 0.0, 0.0, 0.0, 2021-01-04 07:00:00, -6999.0, 720.0
0.0, 2.775, 80.2, 2.8, 80.0, 0.0, 2.8, 0.4, 0.0, 0.0, 0.0, 2021-01-04 08:00:00, -6999.0, 719.0
0.0, 2.368, 85.5, 3.0, 86.0, 0.0, 2.4, 0.4, 0.0, 0.0, 0.0, 2021-01-04 09:00:00, -6999.0, 719.0
0.0, 2.696, 83.6, 3.2, 84.0, 0.0, 2.7, 0.4, 0.0, 0.0, 0.0, 2021-01-04 10:00:00, -6999.0, 718.0
0.0, 3.238, 81.4, 3.3, 81.0, 1.0, 3.2, 0.4, 1.0, 0.0, 0.0, 2021-01-04 11:00:00, -6999.0, 718.0
0.0, 3.477, 80.7, 3.6, 81.0, 0.0, 3.5, 0.4, 0.0, 0.0, 0.0, 2021-01-04 12:00:00, -6999.0, 718.0
0.0, 3.516, 81.0, 3.6, 81.0, 1.0, 3.5, 0.4, 1.0, 0.0, 0.0, 2021-01-04 13:00:00, -6999.0, 717.0
0.0, 4.002, 78.46, 4.0, 78.0, 1.0, 4.0, 0.4, 1.0, 0.0, 0.0, 2021-01-04 14:00:00, -6999.0, 717.0
0.0, 3.303, 82.4, 4.1, 82.0, 0.0, 3.3, 0.4, 0.0, 0.0, 0.0, 2021-01-04 15:00:00, -6999.0, 717.0
0.7, 2.462, 90.1, 4.1, 90.0, 1.0, 2.5, 0.4, 1.0, 0.7, 0.0, 2021-01-04 16:00:00, -6999.0, 719.0
0.7, 1.234, 94.7, 4.1, 95.0, 1.0, 1.2, 0.4, 1.0, 0.1, 0.0, 2021-01-04 17:00:00, -6999.0, 719.0
0.7, 0.665, 95.7, 4.1, 96.0, 0.0, 0.7, 0.4, 0.0, 0.0, 0.0, 2021-01-04 18:00:00, -6999.0, 719.0
0.7, 0.783, 96.2, 1.1, 96.0, 0.0, 0.8, 0.6, 0.0, 0.0, 0.0, 2021-01-04 19:00:00, -6999.0, 720.0
0.7, 0.444, 96.6, 1.1, 97.0, 0.0, 0.4, 0.3, 0.0, 0.0, 0.0, 2021-01-04 20:00:00, -6999.0, 721.0
0.7, -0.402, 96.5, 1.1, 97.0, -1.0, -0.4, -0.4, -1.0, 0.0, 0.0, 2021-01-04 21:00:00, -6999.0, 721.0
0.7, 0.013, 96.8, 1.1, 97.0, 0.0, 0.0, -0.4, 0.0, 0.0, 0.0, 2021-01-04 22:00:00, -6999.0, 722.0
0.7, -0.161, 97.1, 1.1, 97.0, 0.0, -0.2, -0.4, 0.0, 0.0, 0.0, 2021-01-04 23:00:00, -6999.0, 723.0
0.7, -0.769, 97.1, 1.1, 97.0, -1.0, -0.8, -0.8, -1.0, 0.0, 0.0, 2021-01-05 00:00:00, -6999.0, 723.0
0.7, -1.149, 97.3, 1.1, 97.0, -1.0, -1.1, -1.2, -1.0, 0.0, 0.0, 2021-01-05 01:00:00, -6999.0, 724.0
0.7, -1.236, 97.4, 1.1, 97.0, -2.0, -1.2, -1.3, -2.0, 0.0, 0.0, 2021-01-05 02:00:00, -6999.0, 724.0
0.7, -1.616, 97.5, 1.1, 98.0, -2.0, -1.6, -1.6, -2.0, 0.0, 0.0, 2021-01-05 03:00:00, -6999.0, 725.0
0.7, -2.179, 97.4, 1.1, 97.0, -3.0, -2.2, -2.2, -3.0, 0.0, 0.0, 2021-01-05 04:00:00, -6999.0, 725.0
0.7, -2.666, 97.2, 1.1, 97.0, -3.0, -2.7, -2.8, -3.0, 0.0, 0.0, 2021-01-05 05:00:00, -6999.0, 725.0
0.7, -3.387, 96.7, 1.1, 97.0, -4.0, -3.4, -3.4, -4.0, 0.0, 0.0, 2021-01-05 06:00:00, -6999.0, 726.0
0.7, -3.691, 96.4, -3.3, 96.0, -4.0, -3.7, -3.8, -4.0, 0.0, 0.0, 2021-01-05 07:00:00, -6999.0, 726.0
0.7, -3.719, 96.0, -3.3, 96.0, -4.0, -3.7, -3.8, -4.0, 0.0, 0.0, 2021-01-05 08:00:00, -6999.0, 726.0
0.7, -3.304, 95.8, -3.3, 96.0, -4.0, -3.3, -3.8, -4.0, 0.0, 0.0, 2021-01-05 09:00:00, -6999.0, 727.0
0.7, -2.553, 95.9, -2.6, 96.0, -3.0, -2.6, -3.8, -3.0, 0.0, 0.0, 2021-01-05 10:00:00, -6999.0, 727.0
0.7, -0.734, 91.9, -0.7, 92.0, -2.0, -0.7, -3.8, -2.0, 0.0, 0.0, 2021-01-05 11:00:00, -6999.0, 727.0
0.7, 0.323, 89.0, 0.2, 89.0, -1.0, 0.3, -3.8, -1.0, 0.0, 0.0, 2021-01-05 12:00:00, -6999.0, 726.0
0.7, 0.479, 87.8, 0.5, 88.0, -1.0, 0.5, -3.8, -1.0, 0.0, 0.0, 2021-01-05 13:00:00, -6999.0, 726.0
0.7, 0.946, 85.6, 1.0, 86.0, -1.0, 0.9, -3.8, -1.0, 0.0, 0.0, 2021-01-05 14:00:00, -6999.0, 726.0
0.7, 1.447, 81.0, 1.6, 81.0, -1.0, 1.4, -3.8, -1.0, 0.0, 0.0, 2021-01-05 15:00:00, -6999.0, 726.0
0.0, 1.349, 82.5, 1.7, 83.0, -1.0, 1.3, -3.8, -1.0, 0.0, 0.0, 2021-01-05 16:00:00, -6999.0, 725.0
0.0, 2.724, 72.71, 2.8, 73.0, -2.0, 2.7, -3.8, -2.0, 0.0, 0.0, 2021-01-05 17:00:00, -6999.0, 724.0
0.0, 3.775, 64.29, 3.9, 64.0, -2.0, 3.8, -3.8, -2.0, 0.0, 0.0, 2021-01-05 18:00:00, -6999.0, 724.0
0.0, 4.436, 61.6, 4.5, 62.0, -2.0, 4.4, 3.8, -2.0, 0.0, 0.0, 2021-01-05 19:00:00, -6999.0, 724.0
0.0, 4.67, 59.97, 4.7, 60.0, -3.0, 4.7, 3.8, -3.0, 0.0, 0.0, 2021-01-05 20:00:00, -6999.0, 724.0
0.0, 4.132, 62.91, 4.8, 63.0, -2.0, 4.1, 3.8, -2.0, 0.0, 0.0, 2021-01-05 21:00:00, -6999.0, 723.0
0.0, 5.021, 57.61, 4.9, 58.0, -2.0, 5.0, 3.8, -2.0, 0.0, 0.0, 2021-01-05 22:00:00, -6999.0, 723.0
0.0, 5.103, 58.57, 5.2, 59.0, -2.0, 5.1, 3.8, -2.0, 0.0, 0.0, 2021-01-05 23:00:00, -6999.0, 723.0
0.0, 3.81, 75.91, 5.2, 76.0, 0.0, 3.8, 3.8, 0.0, 0.1, 0.0, 2021-01-06 00:00:00, -6999.0, 723.0
0.0, 3.835, 72.82, 5.2, 73.0, -1.0, 3.8, 3.4, -1.0, 0.0, 0.0, 2021-01-06 01:00:00, -6999.0, 723.0
0.0, 3.486, 73.37, 5.2, 73.0, -1.0, 3.5, 2.9, -1.0, 0.0, 0.0, 2021-01-06 02:00:00, -6999.0, 723.0
0.0, 2.368, 79.61, 5.2, 80.0, -1.0, 2.4, 2.3, -1.0, 0.0, 0.0, 2021-01-06 03:00:00, -6999.0, 723.0
0.0, 2.194, 77.94, 5.2, 78.0, -1.0, 2.2, 2.2, -1.0, 0.0, 0.0, 2021-01-06 04:00:00, -6999.0, 724.0
0.0, 1.803, 79.48, 5.2, 79.0, -1.0, 1.8, 1.7, -1.0, 0.0, 0.0, 2021-01-06 05:00:00, -6999.0, 724.0
0.0, 1.795, 80.4, 5.2, 80.0, -1.0, 1.8, 1.7, -1.0, 0.0, 0.0, 2021-01-06 06:00:00, -6999.0, 724.0
0.0, 0.961, 87.3, 1.8, 87.0, -1.0, 1.0, 0.8, -1.0, 0.0, 0.0, 2021-01-06 07:00:00, -6999.0, 725.0
0.0, 0.997, 86.9, 1.8, 87.0, -1.0, 1.0, 0.8, -1.0, 0.0, 0.0, 2021-01-06 08:00:00, -6999.0, 725.0
0.0, 0.957, 87.9, 1.8, 88.0, -1.0, 1.0, 0.7, -1.0, 0.0, 0.0, 2021-01-06 09:00:00, -6999.0, 725.0
0.0, 1.783, 84.4, 1.8, 84.0, -1.0, 1.8, 0.7, -1.0, 0.0, 0.0, 2021-01-06 10:00:00, -6999.0, 725.0
0.0, 3.111, 79.12, 3.3, 79.0, 0.0, 3.1, 0.7, 0.0, 0.0, 0.0, 2021-01-06 11:00:00, -6999.0, 725.0
0.0, 4.089, 75.05, 4.2, 75.0, 0.0, 4.1, 0.7, 0.0, 0.0, 0.0, 2021-01-06 12:00:00, -6999.0, 725.0
0.0, 3.224, 81.7, 4.2, 82.0, 0.0, 3.2, 0.7, 0.0, 0.0, 0.0, 2021-01-06 13:00:00, -6999.0, 725.0
0.0, 2.966, 83.1, 4.2, 83.0, 0.0, 3.0, 0.7, 0.0, 0.0, 0.0, 2021-01-06 14:00:00, -6999.0, 725.0
0.0, 2.0, 87.2, 4.2, 87.0, 0.0, 2.0, 0.7, 0.0, 0.0, 0.0, 2021-01-06 15:00:00, -6999.0, 726.0
0.0, 1.044, 89.0, 4.2, 89.0, -1.0, 1.0, 0.7, -1.0, 0.0, 0.0, 2021-01-06 16:00:00, -6999.0, 726.0
0.0, -0.299, 90.6, 4.2, 91.0, -2.0, -0.3, -0.2, -2.0, 0.0, 0.0, 2021-01-06 17:00:00, -6999.0, 725.0
0.0, -1.121, 94.4, 4.2, 94.0, -2.0, -1.1, -1.3, -2.0, 0.0, 0.0, 2021-01-06 18:00:00, -6999.0, 726.0
0.0, -1.708, 95.4, -1.1, 95.0, -2.0, -1.7, -1.8, -2.0, 0.0, 0.0, 2021-01-06 19:00:00, -6999.0, 726.0
0.0, -1.052, 95.7, -1.1, 96.0, -1.0, -1.1, -1.8, -1.0, 0.0, 0.0, 2021-01-06 20:00:00, -6999.0, 726.0
0.0, -0.932, 92.6, -0.6, 93.0, -2.0, -0.9, -1.8, -2.0, 0.0, 0.0, 2021-01-06 21:00:00, -6999.0, 727.0
0.0, -1.408, 92.8, -0.6, 93.0, -2.0, -1.4, -1.8, -2.0, 0.0, 0.0, 2021-01-06 22:00:00, -6999.0, 727.0
0.0, -1.491, 93.1, -0.6, 93.0, -2.0, -1.5, -1.8, -2.0, 0.0, 0.0, 2021-01-06 23:00:00, -6999.0, 728.0
0.0, -1.596, 93.3, -0.6, 93.0, -3.0, -1.6, -1.8, -3.0, 0.0, 0.0, 2021-01-07 00:00:00, -6999.0, 728.0
0.0, -1.83, 95.0, -0.6, 95.0, -3.0, -1.8, -2.5, -3.0, 0.0, 0.0, 2021-01-07 01:00:00, -6999.0, 729.0
0.0, -2.888, 94.9, -0.6, 95.0, -4.0, -2.9, -2.9, -4.0, 0.0, 0.0, 2021-01-07 02:00:00, -6999.0, 729.0
0.0, -3.601, 95.3, -0.6, 95.0, -4.0, -3.6, -3.6, -4.0, 0.0, 0.0, 2021-01-07 03:00:00, -6999.0, 729.0
0.0, -4.142, 95.3, -0.6, 95.0, -5.0, -4.1, -4.1, -5.0, 0.0, 0.0, 2021-01-07 04:00:00, -6999.0, 729.0
0.0, -4.763, 95.3, -0.6, 95.0, -6.0, -4.8, -4.8, -6.0, 0.0, 0.0, 2021-01-07 05:00:00, -6999.0, 729.0
0.0, -4.837, 95.0, -0.6, 95.0, -5.0, -4.8, -5.1, -5.0, 0.0, 0.0, 2021-01-07 06:00:00, -6999.0, 730.0
0.0, -4.106, 94.8, -4.0, 95.0, -5.0, -4.1, -4.9, -5.0, 0.0, 0.0, 2021-01-07 07:00:00, -6999.0, 730.0
0.0, -3.952, 94.3, -3.9, 94.0, -4.0, -4.0, -4.9, -4.0, 0.0, 0.0, 2021-01-07 08:00:00, -6999.0, 730.0
0.0, -3.268, 93.8, -3.2, 94.0, -4.0, -3.3, -4.9, -4.0, 0.0, 0.0, 2021-01-07 09:00:00, -6999.0, 731.0
0.0, -2.794, 87.7, -2.5, 88.0, -4.0, -2.8, -4.9, -4.0, 0.0, 0.0, 2021-01-07 10:00:00, -6999.0, 731.0
0.0, -1.611, 82.0, -1.6, 82.0, -4.0, -1.6, -4.9, -4.0, 0.0, 0.0, 2021-01-07 11:00:00, -6999.0, 731.0
0.0, -0.535, 73.9, -0.5, 74.0, -4.0, -0.5, -4.9, -4.0, 0.0, 0.0, 2021-01-07 12:00:00, -6999.0, 731.0
0.0, -0.279, 75.02, -0.1, 75.0, -4.0, -0.3, -4.9, -4.0, 0.0, 0.0, 2021-01-07 13:00:00, -6999.0, 730.0
0.0, -0.062, 74.56, 0.0, 75.0, -4.0, -0.1, -4.9, -4.0, 0.0, 0.0, 2021-01-07 14:00:00, -6999.0, 730.0
0.0, -0.801, 81.9, 0.0, 82.0, -3.0, -0.8, -4.9, -3.0, 0.0, 0.0, 2021-01-07 15:00:00, -6999.0, 730.0
0.0, -1.523, 85.2, 0.0, 85.0, -3.0, -1.5, -4.9, -3.0, 0.0, 0.0, 2021-01-07 16:00:00, -6999.0, 730.0
0.0, -0.546, 75.11, 0.0, 75.0, -4.0, -0.5, -4.9, -4.0, 0.0, 0.0, 2021-01-07 17:00:00, -6999.0, 730.0
0.0, -0.251, 74.95, 0.0, 75.0, -4.0, -0.3, -4.9, -4.0, 0.0, 0.0, 2021-01-07 18:00:00, -6999.0, 730.0
0.0, -0.25, 75.01, 0.0, 75.0, -4.0, -0.3, -0.5, -4.0, 0.0, 0.0, 2021-01-07 19:00:00, -6999.0, 730.0
0.0, -1.91, 83.0, 0.0, 83.0, -4.0, -1.9, -2.0, -4.0, 0.0, 0.0, 2021-01-07 20:00:00, -6999.0, 730.0
0.0, -2.349, 82.4, 0.0, 82.0, -5.0, -2.3, -2.7, -5.0, 0.0, 0.0, 2021-01-07 21:00:00, -6999.0, 730.0
0.0, -3.086, 85.7, 0.0, 86.0, -5.0, -3.1, -3.1, -5.0, 0.0, 0.0, 2021-01-07 22:00:00, -6999.0, 729.0
0.0, -3.577, 86.3, 0.0, 86.0, -5.0, -3.6, -3.7, -5.0, 0.0, 0.0, 2021-01-07 23:00:00, -6999.0, 729.0
0.0, -4.525, 88.6, 0.0, 89.0, -6.0, -4.5, -4.5, -6.0, 0.0, 0.0, 2021-01-08 00:00:00, -6999.0, 729.0
0.0, -5.26, 90.4, 0.0, 90.0, -6.0, -5.3, -5.3, -6.0, 0.0, 0.0, 2021-01-08 01:00:00, -6999.0, 729.0
0.0, -5.58, 91.2, 0.0, 91.0, -7.0, -5.6, -6.0, -7.0, 0.0, 0.0, 2021-01-08 02:00:00, -6999.0, 729.0
0.0, -6.387, 91.3, 0.0, 91.0, -7.0, -6.4, -6.5, -7.0, 0.0, 0.0, 2021-01-08 03:00:00, -6999.0, 728.0
0.0, -6.921, 91.6, 0.0, 92.0, -8.0, -6.9, -7.0, -8.0, 0.0, 0.0, 2021-01-08 04:00:00, -6999.0, 728.0
