station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, 0.823, None, None, 2021-03-24 18:00:00, 1.9, None, -6999.0, 0.8, -4.1, None, None, -6999.0, None, None, None, 201.3
None, None, 0.315, None, None, 2021-03-24 19:00:00, 1.2, None, -6999.0, 0.3, 0.3, 0.1, 0.0, -6999.0, None, None, 201.0, 201.3
None, None, 0.17, None, None, 2021-03-24 20:00:00, 1.2, None, -6999.0, 0.2, 0.0, 0.1, 0.0, -6999.0, None, None, 201.0, 201.2
None, None, 0.012, None, None, 2021-03-24 21:00:00, 1.2, None, -6999.0, 0.0, 0.0, 0.1, 0.0, -6999.0, None, None, 201.0, 200.8
None, None, -0.364, None, None, 2021-03-24 22:00:00, 1.2, None, -6999.0, -0.4, -0.6, 0.0, 0.0, -6999.0, None, None, 201.0, 200.7
None, None, -0.625, None, None, 2021-03-24 23:00:00, 1.2, None, -6999.0, -0.6, -0.6, 0.0, 0.0, -6999.0, None, None, 201.0, 200.6
None, None, -0.725, None, None, 2021-03-25 00:00:00, 1.2, None, -6999.0, -0.7, -0.8, 0.0, 0.0, -6999.0, None, None, 201.0, 200.6
None, None, -1.113, None, None, 2021-03-25 01:00:00, 1.2, None, -6999.0, -1.1, -1.1, 0.0, 0.0, -6999.0, None, None, 200.0, 200.4
None, None, -2.101, None, None, 2021-03-25 02:00:00, 1.2, None, -6999.0, -2.1, -2.1, 0.2, 0.0, -6999.0, None, None, 200.0, 200.4
None, None, -2.471, None, None, 2021-03-25 03:00:00, 1.2, None, -6999.0, -2.5, -2.4, 0.0, 0.0, -6999.0, None, None, 200.0, 200.1
None, None, -3.031, None, None, 2021-03-25 04:00:00, 1.2, None, -6999.0, -3.0, -3.0, 0.0, 0.0, -6999.0, None, None, 200.0, 200.1
None, None, -3.363, None, None, 2021-03-25 05:00:00, 1.2, None, -6999.0, -3.4, -3.4, 0.1, 0.0, -6999.0, None, None, 200.0, 200.0
None, None, -4.362, None, None, 2021-03-25 06:00:00, 1.2, None, -6999.0, -4.4, -4.3, 0.1, 0.0, -6999.0, None, None, 200.0, 199.8
None, None, -5.814, None, None, 2021-03-25 07:00:00, -4.3, None, -6999.0, -5.8, -5.8, 0.0, 0.0, -6999.0, None, None, 200.0, 199.8
None, None, -6.212, None, None, 2021-03-25 08:00:00, -4.3, None, -6999.0, -6.2, -6.3, 0.1, 0.0, -6999.0, None, None, 200.0, 199.7
None, None, -5.248, None, None, 2021-03-25 09:00:00, -4.3, None, -6999.0, -5.2, -6.6, -0.3, 0.0, -6999.0, None, None, 200.0, 199.5
None, None, -2.991, None, None, 2021-03-25 10:00:00, -2.8, None, -6999.0, -3.0, -6.6, -0.4, 1.0, -6999.0, None, None, 200.0, 199.9
None, None, -0.575, None, None, 2021-03-25 11:00:00, -0.6, None, -6999.0, -0.6, -6.6, -0.7, 0.0, -6999.0, None, None, 200.0, 200.0
None, None, 0.94, None, None, 2021-03-25 12:00:00, 0.9, None, -6999.0, 0.9, -6.6, -0.1, 0.0, -6999.0, None, None, 200.0, 199.8
None, None, 0.705, None, None, 2021-03-25 13:00:00, 1.3, None, -6999.0, 0.7, -6.6, 0.1, 0.0, -6999.0, None, None, 200.0, 199.6
None, None, 1.533, None, None, 2021-03-25 14:00:00, 1.7, None, -6999.0, 1.5, -6.6, 0.0, 0.0, -6999.0, None, None, 200.0, 199.7
None, None, 2.267, None, None, 2021-03-25 15:00:00, 2.4, None, -6999.0, 2.3, -6.6, -0.1, 0.0, -6999.0, None, None, 199.0, 199.3
None, None, 2.683, None, None, 2021-03-25 16:00:00, 2.6, None, -6999.0, 2.7, -6.6, 0.1, 0.0, -6999.0, None, None, 199.0, 199.1
None, None, 1.274, None, None, 2021-03-25 17:00:00, 2.8, None, -6999.0, 1.3, -6.6, 0.2, -2.0, -6999.0, None, None, 198.0, 197.5
None, None, 0.733, None, None, 2021-03-25 18:00:00, 2.8, None, -6999.0, 0.7, -6.6, 0.1, 2.0, -6999.0, None, None, 199.0, 198.5
None, None, 0.19, None, None, 2021-03-25 19:00:00, 0.8, None, -6999.0, 0.2, 0.2, 0.1, 0.0, -6999.0, None, None, 198.0, 198.4
None, None, -0.28, None, None, 2021-03-25 20:00:00, 0.8, None, -6999.0, -0.3, -0.3, 0.0, 0.0, -6999.0, None, None, 198.0, 197.9
None, None, -0.582, None, None, 2021-03-25 21:00:00, 0.8, None, -6999.0, -0.6, -0.6, 0.2, 0.0, -6999.0, None, None, 198.0, 198.1
None, None, -0.84, None, None, 2021-03-25 22:00:00, 0.8, None, -6999.0, -0.8, -0.8, 0.0, 0.0, -6999.0, None, None, 198.0, 198.1
None, None, -0.774, None, None, 2021-03-25 23:00:00, 0.8, None, -6999.0, -0.8, -1.0, 0.0, 0.0, -6999.0, None, None, 198.0, 198.1
None, None, -0.667, None, None, 2021-03-26 00:00:00, 0.8, None, -6999.0, -0.7, -1.0, 0.0, 0.0, -6999.0, None, None, 198.0, 198.1
None, None, -1.073, None, None, 2021-03-26 01:00:00, 0.8, None, -6999.0, -1.1, -1.1, 0.0, 0.0, -6999.0, None, None, 198.0, 198.0
None, None, -1.223, None, None, 2021-03-26 02:00:00, 0.8, None, -6999.0, -1.2, -1.2, 0.0, 0.0, -6999.0, None, None, 198.0, 198.0
None, None, -1.358, None, None, 2021-03-26 03:00:00, 0.8, None, -6999.0, -1.4, -1.4, 0.0, 0.0, -6999.0, None, None, 198.0, 197.9
None, None, -1.174, None, None, 2021-03-26 04:00:00, 0.8, None, -6999.0, -1.2, -1.4, 0.0, 0.0, -6999.0, None, None, 198.0, 197.8
None, None, -1.664, None, None, 2021-03-26 05:00:00, 0.8, None, -6999.0, -1.7, -1.7, 0.0, 0.0, -6999.0, None, None, 198.0, 197.8
None, None, -1.708, None, None, 2021-03-26 06:00:00, 0.8, None, -6999.0, -1.7, -1.8, 0.0, 0.0, -6999.0, None, None, 198.0, 197.8
None, None, -2.04, None, None, 2021-03-26 07:00:00, -1.7, None, -6999.0, -2.0, -2.1, 0.1, 0.0, -6999.0, None, None, 198.0, 197.7
None, None, -1.592, None, None, 2021-03-26 08:00:00, -1.6, None, -6999.0, -1.6, -2.1, 0.0, 0.0, -6999.0, None, None, 197.0, 197.4
None, None, -1.149, None, None, 2021-03-26 09:00:00, -1.1, None, -6999.0, -1.1, -2.1, 0.2, 1.0, -6999.0, None, None, 198.0, 198.1
None, None, -0.695, None, None, 2021-03-26 10:00:00, -0.7, None, -6999.0, -0.7, -2.1, 0.2, 3.0, -6999.0, None, None, 201.0, 200.9
None, None, -0.387, None, None, 2021-03-26 11:00:00, -0.3, None, -6999.0, -0.4, -2.1, 0.1, 2.0, -6999.0, None, None, 203.0, 202.6
None, None, 0.043, None, None, 2021-03-26 12:00:00, 0.1, None, -6999.0, 0.0, -2.1, 0.4, 2.0, -6999.0, None, None, 204.0, 203.8
None, None, 0.794, None, None, 2021-03-26 13:00:00, 0.8, None, -6999.0, 0.8, -2.1, 0.3, -1.0, -6999.0, None, None, 203.0, 203.2
None, None, 1.228, None, None, 2021-03-26 14:00:00, 1.3, None, -6999.0, 1.2, -2.1, 0.2, -2.0, -6999.0, None, None, 201.0, 200.8
1.7, None, 2.141, None, None, 2021-03-26 15:00:00, 2.1, None, -6999.0, 2.1, -2.1, 0.1, 0.0, -6999.0, None, None, 201.0, 200.9
1.7, None, 1.672, None, None, 2021-03-26 16:00:00, 2.2, None, -6999.0, 1.7, -2.1, 0.1, 0.0, -6999.0, None, None, 200.0, 200.4
1.5, None, 2.261, None, None, 2021-03-26 17:00:00, 2.4, None, -6999.0, 2.3, -2.1, 0.1, -1.0, -6999.0, None, None, 200.0, 199.5
1.7, None, 1.714, None, None, 2021-03-26 18:00:00, 2.4, None, -6999.0, 1.7, -2.1, 0.2, 0.0, -6999.0, None, None, 199.0, 199.1
1.7, None, 1.126, None, None, 2021-03-26 19:00:00, 1.8, None, -6999.0, 1.1, 1.1, 0.1, 0.0, -6999.0, None, None, 199.0, 198.7
1.7, None, 0.582, None, None, 2021-03-26 20:00:00, 1.8, None, -6999.0, 0.6, 0.6, 0.1, 0.0, -6999.0, None, None, 199.0, 198.5
1.5, None, 0.22, None, None, 2021-03-26 21:00:00, 1.8, None, -6999.0, 0.2, 0.2, 0.0, 0.0, -6999.0, None, None, 199.0, 198.5
1.8, None, 0.107, None, None, 2021-03-26 22:00:00, 1.8, None, -6999.0, 0.1, 0.1, 0.3, 0.0, -6999.0, None, None, 198.0, 198.4
2.3, None, 0.06, None, None, 2021-03-26 23:00:00, 1.8, None, -6999.0, 0.1, 0.1, 0.5, 0.0, -6999.0, None, None, 198.0, 198.2
2.5, None, 0.218, None, None, 2021-03-27 00:00:00, 1.8, None, -6999.0, 0.2, 0.1, 0.2, 0.0, -6999.0, None, None, 198.0, 198.2
2.9, None, 0.06, None, None, 2021-03-27 01:00:00, 1.8, None, -6999.0, 0.1, 0.1, 0.4, 1.0, -6999.0, None, None, 199.0, 198.7
3.4, None, 0.242, None, None, 2021-03-27 02:00:00, 1.8, None, -6999.0, 0.2, 0.0, 0.5, 0.0, -6999.0, None, None, 199.0, 198.8
4.2, None, 0.172, None, None, 2021-03-27 03:00:00, 1.8, None, -6999.0, 0.2, 0.0, 0.8, 1.0, -6999.0, None, None, 200.0, 199.5
4.9, None, 0.143, None, None, 2021-03-27 04:00:00, 1.8, None, -6999.0, 0.1, 0.0, 0.7, 1.0, -6999.0, None, None, 200.0, 199.9
5.6, None, 0.148, None, None, 2021-03-27 05:00:00, 1.8, None, -6999.0, 0.1, 0.0, 0.7, 1.0, -6999.0, None, None, 201.0, 200.7
6.4, None, 0.094, None, None, 2021-03-27 06:00:00, 1.8, None, -6999.0, 0.1, 0.0, 0.8, 1.0, -6999.0, None, None, 201.0, 201.0
7.8, None, 0.15, None, None, 2021-03-27 07:00:00, 0.2, None, -6999.0, 0.2, 0.1, 1.4, 2.0, -6999.0, None, None, 202.0, 202.2
8.7, None, 0.331, None, None, 2021-03-27 08:00:00, 0.3, None, -6999.0, 0.3, 0.1, 0.9, 2.0, -6999.0, None, None, 203.0, 203.4
9.3, None, 0.45, None, None, 2021-03-27 09:00:00, 0.5, None, -6999.0, 0.5, 0.1, 0.8, 0.0, -6999.0, None, None, 203.0, 203.4
10.0, None, 0.74, None, None, 2021-03-27 10:00:00, 0.7, None, -6999.0, 0.7, 0.1, 0.9, 0.0, -6999.0, None, None, 203.0, 203.2
10.3, None, 1.059, None, None, 2021-03-27 11:00:00, 1.1, None, -6999.0, 1.1, 0.1, 0.3, 0.0, -6999.0, None, None, 203.0, 203.2
10.2, None, 1.019, None, None, 2021-03-27 12:00:00, 1.2, None, -6999.0, 1.0, 0.1, 0.3, 0.0, -6999.0, None, None, 203.0, 202.8
10.8, None, 0.862, None, None, 2021-03-27 13:00:00, 1.2, None, -6999.0, 0.9, 0.1, 0.9, 0.0, -6999.0, None, None, 202.0, 202.3
11.9, None, 0.917, None, None, 2021-03-27 14:00:00, 1.2, None, -6999.0, 0.9, 0.1, 1.3, 0.0, -6999.0, None, None, 202.0, 201.9
13.1, None, 0.814, None, None, 2021-03-27 15:00:00, 1.2, None, -6999.0, 0.8, 0.1, 1.2, 0.0, -6999.0, None, None, 202.0, 201.7
13.9, None, 1.36, None, None, 2021-03-27 16:00:00, 1.4, None, -6999.0, 1.4, 0.1, 0.8, 0.0, -6999.0, None, None, 201.0, 201.3
14.2, None, 1.526, None, None, 2021-03-27 17:00:00, 1.5, None, -6999.0, 1.5, 0.1, 0.3, 1.0, -6999.0, None, None, 202.0, 201.6
14.4, None, 1.361, None, None, 2021-03-27 18:00:00, 1.5, None, -6999.0, 1.4, 0.1, 0.4, -1.0, -6999.0, None, None, 201.0, 200.8
14.6, None, 1.107, None, None, 2021-03-27 19:00:00, 1.4, None, -6999.0, 1.1, 1.1, 0.2, 0.0, -6999.0, None, None, 201.0, 200.7
15.4, None, 0.37, None, None, 2021-03-27 20:00:00, 1.4, None, -6999.0, 0.4, 0.4, 0.8, 0.0, -6999.0, None, None, 201.0, 200.7
16.1, None, 0.359, None, None, 2021-03-27 21:00:00, 1.4, None, -6999.0, 0.4, 0.3, 0.7, 0.0, -6999.0, None, None, 201.0, 200.7
16.0, None, -0.018, None, None, 2021-03-27 22:00:00, 1.4, None, -6999.0, 0.0, 0.0, 0.2, -1.0, -6999.0, None, None, 200.0, 200.1
None, None, 1.137, None, None, 2021-03-27 23:00:00, 1.4, None, -6999.0, 1.1, -0.4, -0.1, 0.0, -6999.0, None, None, 200.0, 200.0
None, None, -1.076, None, None, 2021-03-28 00:00:00, 1.4, None, -6999.0, -1.1, -1.4, 0.1, 1.0, -6999.0, None, None, 200.0, 200.2
None, None, -1.662, None, None, 2021-03-28 01:00:00, 1.4, None, -6999.0, -1.7, -1.6, 0.0, 0.0, -6999.0, None, None, 200.0, 200.1
None, None, -2.16, None, None, 2021-03-28 02:00:00, 1.4, None, -6999.0, -2.2, -2.2, 0.1, 0.0, -6999.0, None, None, 200.0, 200.2
None, None, -2.271, None, None, 2021-03-28 03:00:00, 1.4, None, -6999.0, -2.3, -2.4, 0.1, 0.0, -6999.0, None, None, 200.0, 200.1
None, None, -2.95, None, None, 2021-03-28 04:00:00, 1.4, None, -6999.0, -3.0, -3.0, 0.6, 0.0, -6999.0, None, None, 200.0, 199.8
None, None, -2.936, None, None, 2021-03-28 05:00:00, 1.4, None, -6999.0, -2.9, -3.1, 0.1, 1.0, -6999.0, None, None, 200.0, 200.2
None, None, -3.474, None, None, 2021-03-28 06:00:00, 1.4, None, -6999.0, -3.5, -3.7, 0.0, -1.0, -6999.0, None, None, 200.0, 199.7
None, None, -3.613, None, None, 2021-03-28 07:00:00, -3.2, None, -6999.0, -3.6, -3.6, 0.0, -1.0, -6999.0, None, None, 199.0, 198.8
None, None, -4.612, None, None, 2021-03-28 08:00:00, -3.2, None, -6999.0, -4.6, -4.7, 0.0, 1.0, -6999.0, None, None, 200.0, 199.5
None, None, -3.022, None, None, 2021-03-28 09:00:00, -3.1, None, -6999.0, -3.0, -4.8, -0.2, 0.0, -6999.0, None, None, 200.0, 199.6
None, None, -1.383, None, None, 2021-03-28 10:00:00, -1.5, None, -6999.0, -1.4, -4.8, -0.3, 0.0, -6999.0, None, None, 199.0, 199.3
None, None, -0.791, None, None, 2021-03-28 11:00:00, 0.0, None, -6999.0, -0.8, -4.8, -0.4, 0.0, -6999.0, None, None, 199.0, 199.4
None, None, -0.425, None, None, 2021-03-28 12:00:00, 0.5, None, -6999.0, -0.4, -4.8, 0.0, 0.0, -6999.0, None, None, 200.0, 199.7
None, None, 0.571, None, None, 2021-03-28 13:00:00, 0.8, None, -6999.0, 0.6, -4.8, -0.1, 0.0, -6999.0, None, None, 200.0, 199.6
None, None, 0.761, None, None, 2021-03-28 14:00:00, 1.9, None, -6999.0, 0.8, -4.8, -0.4, 0.0, -6999.0, None, None, 200.0, 199.5
None, None, 2.241, None, None, 2021-03-28 15:00:00, 3.0, None, -6999.0, 2.2, -4.8, -0.3, 0.0, -6999.0, None, None, 199.0, 199.4
None, None, 0.668, None, None, 2021-03-28 16:00:00, 3.0, None, -6999.0, 0.7, -4.8, 0.4, 0.0, -6999.0, None, None, 199.0, 199.4
None, None, -0.568, None, None, 2021-03-28 17:00:00, 3.0, None, -6999.0, -0.6, -4.8, 0.4, 0.0, -6999.0, None, None, 200.0, 199.5
None, None, -1.54, None, None, 2021-03-28 18:00:00, 3.0, None, -6999.0, -1.5, -4.8, 0.1, 0.0, -6999.0, None, None, 199.0, 199.4
None, None, -2.694, None, None, 2021-03-28 19:00:00, -1.4, None, -6999.0, -2.7, -2.7, 0.2, 0.0, -6999.0, None, None, 199.0, 199.2
None, None, -3.877, None, None, 2021-03-28 20:00:00, -1.4, None, -6999.0, -3.9, -3.8, 0.2, 0.0, -6999.0, None, None, 199.0, 199.1
None, None, -4.816, None, None, 2021-03-28 21:00:00, -1.4, None, -6999.0, -4.8, -4.9, 0.0, 0.0, -6999.0, None, None, 199.0, 199.1
None, None, -6.19, None, None, 2021-03-28 22:00:00, -1.4, None, -6999.0, -6.2, -6.2, 0.1, 0.0, -6999.0, None, None, 199.0, 198.9
None, None, -6.292, None, None, 2021-03-28 23:00:00, -1.4, None, -6999.0, -6.3, -6.6, 0.1, 0.0, -6999.0, None, None, 199.0, 198.9
None, None, -7.928, None, None, 2021-03-29 00:00:00, -1.4, None, -6999.0, -7.9, -7.9, -0.1, 0.0, -6999.0, None, None, 199.0, 198.8
None, None, -7.121, None, None, 2021-03-29 01:00:00, -1.4, None, -6999.0, -7.1, -7.9, 0.1, 0.0, -6999.0, None, None, 199.0, 198.8
None, None, -8.81, None, None, 2021-03-29 02:00:00, -1.4, None, -6999.0, -8.8, -8.8, 0.0, 0.0, -6999.0, None, None, 199.0, 198.7
None, None, -8.8, None, None, 2021-03-29 03:00:00, -1.4, None, -6999.0, -8.8, -9.5, 0.0, 0.0, -6999.0, None, None, 199.0, 198.8
None, None, -10.34, None, None, 2021-03-29 04:00:00, -1.4, None, -6999.0, -10.3, -10.3, 0.0, 0.0, -6999.0, None, None, 199.0, 198.7
None, None, -10.74, None, None, 2021-03-29 05:00:00, -1.4, None, -6999.0, -10.7, -11.0, 0.2, 0.0, -6999.0, None, None, 198.0, 198.4
None, None, -11.99, None, None, 2021-03-29 06:00:00, -1.4, None, -6999.0, -12.0, -12.1, 0.0, 0.0, -6999.0, None, None, 199.0, 198.6
None, None, -12.88, None, None, 2021-03-29 07:00:00, -12.0, None, -6999.0, -12.9, -12.9, 0.2, 0.0, -6999.0, None, None, 198.0, 198.4
None, None, -11.84, None, None, 2021-03-29 08:00:00, -11.9, None, -6999.0, -11.8, -13.0, -0.2, 0.0, -6999.0, None, None, 199.0, 198.5
None, None, -9.71, None, None, 2021-03-29 09:00:00, -9.6, None, -6999.0, -9.7, -13.0, -0.3, 0.0, -6999.0, None, None, 199.0, 198.6
None, None, -8.54, None, None, 2021-03-29 10:00:00, -8.6, None, -6999.0, -8.5, -13.0, -0.3, 0.0, -6999.0, None, None, 199.0, 198.6
None, None, -6.662, None, None, 2021-03-29 11:00:00, -6.2, None, -6999.0, -6.7, -13.0, -0.4, 0.0, -6999.0, None, None, 199.0, 198.5
None, None, -5.362, None, None, 2021-03-29 12:00:00, -5.3, None, -6999.0, -5.4, -13.0, -0.1, 0.0, -6999.0, None, None, 199.0, 198.5
None, None, -3.303, None, None, 2021-03-29 13:00:00, -3.5, None, -6999.0, -3.3, -13.0, -0.3, 0.0, -6999.0, None, None, 199.0, 198.5
None, None, -1.91, None, None, 2021-03-29 14:00:00, -1.8, None, -6999.0, -1.9, -13.0, 0.0, 0.0, -6999.0, None, None, 198.0, 198.4
None, None, -1.524, None, None, 2021-03-29 15:00:00, -1.5, None, -6999.0, -1.5, -13.0, -0.1, 0.0, -6999.0, None, None, 198.0, 198.4
None, None, -0.532, None, None, 2021-03-29 16:00:00, -0.3, None, -6999.0, -0.5, -13.0, 0.0, 0.0, -6999.0, None, None, 198.0, 198.1
None, None, -0.022, None, None, 2021-03-29 17:00:00, 0.4, None, -6999.0, 0.0, -13.0, -0.1, 0.0, -6999.0, None, None, 198.0, 198.1
None, None, -0.025, None, None, 2021-03-29 18:00:00, 0.4, None, -6999.0, 0.0, -13.0, -0.1, 0.0, -6999.0, None, None, 198.0, 198.1
None, None, -0.168, None, None, 2021-03-29 19:00:00, 0.2, None, -6999.0, -0.2, -0.1, 0.4, 0.0, -6999.0, None, None, 198.0, 197.9
None, None, -1.22, None, None, 2021-03-29 20:00:00, 0.2, None, -6999.0, -1.2, -1.2, 0.1, 0.0, -6999.0, None, None, 198.0, 197.9
None, None, -1.863, None, None, 2021-03-29 21:00:00, 0.2, None, -6999.0, -1.9, -2.1, 0.2, 0.0, -6999.0, None, None, 198.0, 197.9
None, None, -2.191, None, None, 2021-03-29 22:00:00, 0.2, None, -6999.0, -2.2, -2.2, 0.0, 0.0, -6999.0, None, None, 198.0, 197.6
None, None, -2.373, None, None, 2021-03-29 23:00:00, 0.2, None, -6999.0, -2.4, -2.4, 0.0, 0.0, -6999.0, None, None, 198.0, 197.7
None, None, -2.208, None, None, 2021-03-30 00:00:00, 0.2, None, -6999.0, -2.2, -2.4, 0.0, 0.0, -6999.0, None, None, 198.0, 197.6
None, None, -2.033, None, None, 2021-03-30 01:00:00, 0.2, None, -6999.0, -2.0, -2.4, 0.0, 0.0, -6999.0, None, None, 198.0, 197.5
None, None, -2.3, None, None, 2021-03-30 02:00:00, 0.2, None, -6999.0, -2.3, -2.4, 0.0, 0.0, -6999.0, None, None, 198.0, 197.5
None, None, -2.23, None, None, 2021-03-30 03:00:00, 0.2, None, -6999.0, -2.2, -2.4, 0.0, 0.0, -6999.0, None, None, 198.0, 197.5
None, None, -2.41, None, None, 2021-03-30 04:00:00, 0.2, None, -6999.0, -2.4, -2.4, 0.0, 0.0, -6999.0, None, None, 197.0, 197.4
None, None, -2.407, None, None, 2021-03-30 05:00:00, 0.2, None, -6999.0, -2.4, -2.4, 0.0, 0.0, -6999.0, None, None, 197.0, 197.4
None, None, -2.423, None, None, 2021-03-30 06:00:00, 0.2, None, -6999.0, -2.4, -2.4, 0.0, 0.0, -6999.0, None, None, 197.0, 197.3
None, None, -2.57, None, None, 2021-03-30 07:00:00, -2.4, None, -6999.0, -2.6, -2.6, 0.0, 0.0, -6999.0, None, None, 197.0, 197.4
None, None, -2.438, None, None, 2021-03-30 08:00:00, -2.4, None, -6999.0, -2.4, -2.6, 0.0, 0.0, -6999.0, None, None, 197.0, 197.3
None, None, -2.008, None, None, 2021-03-30 09:00:00, -2.0, None, -6999.0, -2.0, -2.6, 0.0, 0.0, -6999.0, None, None, 197.0, 197.0
None, None, -1.411, None, None, 2021-03-30 10:00:00, -1.4, None, -6999.0, -1.4, -2.6, 0.0, 0.0, -6999.0, None, None, 197.0, 196.9
None, None, -0.541, None, None, 2021-03-30 11:00:00, -0.6, None, -6999.0, -0.5, -2.6, -0.4, 0.0, -6999.0, None, None, 197.0, 196.9
None, None, 1.138, None, None, 2021-03-30 12:00:00, 1.1, None, -6999.0, 1.1, -2.6, -0.2, 0.0, -6999.0, None, None, 197.0, 196.9
None, None, 3.397, None, None, 2021-03-30 13:00:00, 3.5, None, -6999.0, 3.4, -2.6, -0.5, 1.0, -6999.0, None, None, 198.0, 197.7
None, None, 4.478, None, None, 2021-03-30 14:00:00, 4.7, None, -6999.0, 4.5, -2.6, 0.0, -1.0, -6999.0, None, None, 197.0, 196.6
None, None, 5.565, None, None, 2021-03-30 15:00:00, 5.5, None, -6999.0, 5.6, -2.6, 0.0, 0.0, -6999.0, None, None, 196.0, 196.3
None, None, 4.68, None, None, 2021-03-30 16:00:00, 5.7, None, -6999.0, 4.7, -2.6, -0.1, 0.0, -6999.0, None, None, 196.0, 196.2
None, None, 4.142, None, None, 2021-03-30 17:00:00, 5.7, None, -6999.0, 4.1, -2.6, 0.2, 0.0, -6999.0, None, None, 196.0, 196.0
None, None, 3.119, None, None, 2021-03-30 18:00:00, 5.7, None, -6999.0, 3.1, -2.6, 0.2, 0.0, -6999.0, None, None, 196.0, 195.6
None, None, 1.947, None, None, 2021-03-30 19:00:00, 3.1, None, -6999.0, 1.9, 2.0, 0.3, 0.0, -6999.0, None, None, 196.0, 195.6
None, None, 0.535, None, None, 2021-03-30 20:00:00, 3.1, None, -6999.0, 0.5, 0.6, 0.7, 0.0, -6999.0, None, None, 196.0, 195.6
None, None, 0.248, None, None, 2021-03-30 21:00:00, 3.1, None, -6999.0, 0.2, 0.2, 0.6, 0.0, -6999.0, None, None, 196.0, 195.6
None, None, 0.574, None, None, 2021-03-30 22:00:00, 3.1, None, -6999.0, 0.6, 0.1, 0.3, 0.0, -6999.0, None, None, 196.0, 195.5
None, None, 0.07, None, None, 2021-03-30 23:00:00, 3.1, None, -6999.0, 0.1, 0.1, 0.1, 0.0, -6999.0, None, None, 196.0, 195.5
None, None, 0.04, None, None, 2021-03-31 00:00:00, 3.1, None, -6999.0, 0.0, 0.0, 0.0, 0.0, -6999.0, None, None, 195.0, 195.4
None, None, -0.082, None, None, 2021-03-31 01:00:00, 3.1, None, -6999.0, -0.1, -0.1, 0.0, 0.0, -6999.0, None, None, 195.0, 195.3
None, None, -0.1, None, None, 2021-03-31 02:00:00, 3.1, None, -6999.0, -0.1, -0.1, 0.1, 0.0, -6999.0, None, None, 195.0, 195.0
None, None, -0.24, None, None, 2021-03-31 03:00:00, 3.1, None, -6999.0, -0.2, -0.2, 0.0, 0.0, -6999.0, None, None, 195.0, 195.0
None, None, -0.498, None, None, 2021-03-31 04:00:00, 3.1, None, -6999.0, -0.5, -0.5, 0.0, 0.0, -6999.0, None, None, 195.0, 194.9
None, None, -0.568, None, None, 2021-03-31 05:00:00, 3.1, None, -6999.0, -0.6, -0.6, 0.1, 0.0, -6999.0, None, None, 195.0, 194.9
None, None, -0.712, None, None, 2021-03-31 06:00:00, 3.1, None, -6999.0, -0.7, -0.7, 0.1, 0.0, -6999.0, None, None, 195.0, 194.9
None, None, -0.87, None, None, 2021-03-31 07:00:00, -0.7, None, -6999.0, -0.9, -0.9, 0.0, 0.0, -6999.0, None, None, 195.0, 195.1
None, None, -0.592, None, None, 2021-03-31 08:00:00, -0.6, None, -6999.0, -0.6, -0.9, 0.0, 0.0, -6999.0, None, None, 195.0, 195.1
None, None, -0.106, None, None, 2021-03-31 09:00:00, 0.0, None, -6999.0, -0.1, -0.9, -0.1, 0.0, -6999.0, None, None, 195.0, 194.7
None, None, 0.09, None, None, 2021-03-31 10:00:00, 0.1, None, -6999.0, 0.1, -0.9, -0.2, 2.0, -6999.0, None, None, 196.0, 195.9
None, None, 0.026, None, None, 2021-03-31 11:00:00, 0.1, None, -6999.0, 0.0, -0.9, 0.0, -1.0, -6999.0, None, None, 195.0, 195.2
None, None, 0.124, None, None, 2021-03-31 12:00:00, 0.2, None, -6999.0, 0.1, -0.9, 0.2, 0.0, -6999.0, None, None, 195.0, 195.2
None, None, 0.317, None, None, 2021-03-31 13:00:00, 0.4, None, -6999.0, 0.3, -0.9, 0.1, 2.0, -6999.0, None, None, 197.0, 196.5
None, None, 0.4, None, None, 2021-03-31 14:00:00, 0.4, None, -6999.0, 0.4, -0.9, 0.5, 0.0, -6999.0, None, None, 197.0, 196.6
None, None, 0.33, None, None, 2021-03-31 15:00:00, 0.4, None, -6999.0, 0.3, -0.9, 0.6, 1.0, -6999.0, None, None, 197.0, 197.0
None, None, 0.379, None, None, 2021-03-31 16:00:00, 0.4, None, -6999.0, 0.4, -0.9, 0.3, 1.0, -6999.0, None, None, 197.0, 197.3
None, None, 0.333, None, None, 2021-03-31 17:00:00, 0.4, None, -6999.0, 0.3, -0.9, 0.5, 0.0, -6999.0, None, None, 197.0, 197.4
None, None, 0.253, None, None, 2021-03-31 18:00:00, 0.4, None, -6999.0, 0.3, -0.9, 0.5, 1.0, -6999.0, None, None, 198.0, 198.3
None, None, 0.193, None, None, 2021-03-31 19:00:00, 0.3, None, -6999.0, 0.2, 0.1, 0.2, 1.0, -6999.0, None, None, 199.0, 198.5
None, None, -0.006, None, None, 2021-03-31 20:00:00, 0.3, None, -6999.0, 0.0, 0.0, 1.5, 0.0, -6999.0, None, None, 198.0, 198.4
