station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, max_air_temp_snc_last_reset, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, mslp, pcpn_amt_pst1hr, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, snwfl_amt_pst1hr, rel_hum, time, snw_dpth, stn_pres
0.0, -5.44, 93.0, -5.0, 0.0, 68.37, 0.0, 222.1, -6.0, 0.0, -5.4, -5.7, 1025.2, 0.0, -6.0, 928.0, 222.0, 0.0, 93.0, 2021-01-01 00:00:00, -6999.0, 928.0
0.0, -5.27, 92.5, -5.0, 0.0, 71.92, 0.0, 149.2, -6.0, 0.0, -5.3, -5.7, 1024.0, 0.0, -6.0, 927.0, 149.0, 0.0, 93.0, 2021-01-01 01:00:00, -6999.0, 927.0
0.0, -5.632, 92.5, -5.0, 0.0, 76.99, 0.0, 133.8, -6.0, 0.0, -5.6, -5.7, 1024.1, 0.0, -6.0, 927.0, 134.0, 0.0, 93.0, 2021-01-01 02:00:00, -6999.0, 927.0
0.0, -5.495, 92.3, -5.0, 0.0, 61.44, 0.0, 51.31, -7.0, 0.0, -5.5, -5.7, 1024.0, 0.0, -7.0, 927.0, 51.0, 0.0, 92.0, 2021-01-01 03:00:00, -6999.0, 927.0
0.0, -5.503, 92.9, -5.0, 0.0, 54.45, 0.0, 294.7, -6.0, 0.0, -5.5, -5.7, 1023.0, 0.0, -6.0, 926.0, 295.0, 0.0, 93.0, 2021-01-01 04:00:00, -6999.0, 926.0
0.0, -5.519, 92.6, -5.0, 0.0, 50.66, 0.0, 68.69, -6.0, 0.0, -5.5, -5.7, 1023.0, 0.0, -6.0, 926.0, 69.0, 0.0, 93.0, 2021-01-01 05:00:00, -6999.0, 926.0
0.0, -5.507, 92.1, -5.0, 0.0, 42.78, 0.0, 81.2, -7.0, 0.0, -5.5, -5.7, 1021.9, 0.0, -7.0, 925.0, 81.0, 0.0, 92.0, 2021-01-01 06:00:00, -6999.0, 925.0
0.0, -5.444, 91.8, -5.3, 7.4, 46.2, 0.414, 68.94, -6.0, 0.4, -5.4, -5.6, 1020.8, 0.0, -6.0, 924.0, 69.0, 0.0, 92.0, 2021-01-01 07:00:00, -6999.0, 924.0
0.0, -5.165, 91.5, -5.1, 3.4, 67.15, 0.211, 39.46, -7.0, 0.2, -5.2, -5.6, 1020.8, 0.0, -7.0, 924.0, 39.0, 0.0, 92.0, 2021-01-01 08:00:00, -6999.0, 924.0
0.0, -4.472, 90.9, -4.5, 6.2, 41.38, 0.604, 78.83, -6.0, 0.6, -4.5, -5.6, 1020.7, 0.0, -6.0, 924.0, 79.0, 0.0, 91.0, 2021-01-01 09:00:00, -6999.0, 924.0
