time,tasmin,tasmax,pcp,week_of_year
2016-01-15, -7.2, 0.3,0.0,3
2016-01-16, -4.8, -2.7,5.0,3
2016-01-17, -10.4, -2.4,1.0,3
2016-01-18, -14.2, -4.4,0.0,3
2016-01-19, -11.6, 0.6,0.0,3
2016-01-20, -10.2, -5.5,0.0,3
2016-01-21, -5.9, 2.9,1.8,3
