CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -5.931, 22.23, None, None, None, 6.1, 2.953, 0.256, 108.2, -22.0, 0.3, -5.9, -6.5, 0.0, -22.0, None, 108.0, -4.9, None, None, 22.0, None,2020-10-21 00:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -6.277, 22.33, None, None, None, 0.0, 0.0, 0.0, 0.0, -23.0, 0.0, -6.3, -6.5, 0.0, -23.0, None, 0.0, -4.9, None, None, 22.0, None,2020-10-21 01:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -6.123, 22.29, None, None, None, 0.0, 0.0, 0.0, 0.0, -22.0, 0.0, -6.1, -6.5, 0.0, -22.0, None, 0.0, -4.9, None, None, 22.0, None,2020-10-21 02:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -6.095, 22.28, None, None, None, 0.0, 0.0, 0.0, 0.0, -22.0, 0.0, -6.1, -6.5, 0.0, -22.0, None, 0.0, -4.9, None, None, 22.0, None,2020-10-21 03:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -6.615, 22.43, None, None, None, 0.0, 0.0, 0.0, 0.0, -23.0, 0.0, -6.6, -6.6, 0.0, -23.0, None, 0.0, -4.9, None, None, 22.0, None,2020-10-21 04:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -7.26, 22.63, None, None, None, 0.0, 0.0, 0.0, 0.0, -23.0, 0.0, -7.3, -7.3, 0.0, -23.0, None, 0.0, -4.9, None, None, 23.0, None,2020-10-21 05:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -7.74, 22.77, None, None, None, 0.3, 0.002, 0.0, 344.5, -24.0, 0.0, -7.7, -7.8, 0.0, -24.0, None, 345.0, -4.9, None, None, 23.0, None,2020-10-21 06:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -8.07, 22.87, None, None, None, 0.0, 0.0, 0.0, 0.0, -24.0, 0.0, -8.1, -8.1, 0.0, -24.0, None, 0.0, -7.7, None, None, 23.0, None,2020-10-21 07:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -7.62, 22.74, None, None, None, 0.0, 0.0, 0.0, 0.0, -24.0, 0.0, -7.6, -8.1, 0.0, -24.0, None, 0.0, -7.6, None, None, 23.0, None,2020-10-21 08:00:00, -6999.0, None, -6999.0, -6999.0,43
None, -6.377, 22.36, None, None, None, 0.0, 0.0, 0.0, 0.0, -23.0, 0.0, -6.4, -8.1, 0.0, -23.0, None, 0.0, -6.4, None, None, 22.0, None,2020-10-21 09:00:00, -6999.0, None, -6999.0, -6999.0,43
