pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, -3.537, 89.7, -0.8, 3.1, 30.49, 1.093, 184.5, -5.0, 1.1, -3.5, -3.8, -5.0, 0.0, 185.0, 0.0, 90.0,2020-10-21 00:00:00, -6999.0, -6999.0,43
None, -3.573, 91.9, -0.8, 3.0, 45.67, 0.313, 200.6, -5.0, 0.3, -3.6, -3.8, -5.0, 0.0, 201.0, 0.0, 92.0,2020-10-21 01:00:00, -6999.0, -6999.0,43
None, -3.676, 92.6, -0.8, 2.4, 25.83, 0.698, 180.2, -5.0, 0.7, -3.7, -3.8, -5.0, 0.0, 180.0, 0.0, 93.0,2020-10-21 02:00:00, -6999.0, -6999.0,43
None, -3.842, 93.3, -0.8, 4.4, 14.32, 1.325, 166.3, -5.0, 1.3, -3.8, -3.8, -5.0, 0.0, 166.0, 0.0, 93.0,2020-10-21 03:00:00, -6999.0, -6999.0,43
None, -3.942, 93.6, -0.8, 2.2, 56.26, 0.302, 214.6, -5.0, 0.3, -3.9, -4.1, -5.0, 0.0, 215.0, 0.0, 94.0,2020-10-21 04:00:00, -6999.0, -6999.0,43
None, -4.428, 93.6, -0.8, 2.5, 59.89, 0.16, 148.0, -5.0, 0.2, -4.4, -4.5, -5.0, 0.0, 148.0, 0.0, 94.0,2020-10-21 05:00:00, -6999.0, -6999.0,43
None, -4.851, 93.6, -0.8, 2.5, 26.95, 0.92, 165.2, -6.0, 0.9, -4.9, -4.9, -6.0, 0.0, 165.0, 0.0, 94.0,2020-10-21 06:00:00, -6999.0, -6999.0,43
None, -4.781, 93.8, -4.6, 3.2, 63.03, 0.598, 173.1, -6.0, 0.6, -4.8, -5.0, -6.0, 0.0, 173.0, 0.0, 94.0,2020-10-21 07:00:00, -6999.0, -6999.0,43
None, -4.979, 91.4, -4.6, 3.2, 63.76, 0.64, 307.7, -6.0, 0.6, -5.0, -5.1, -6.0, 0.0, 308.0, 0.0, 91.0,2020-10-21 08:00:00, -6999.0, -6999.0,43
None, -3.634, 90.4, -3.7, 6.4, 60.69, 1.44, 194.3, -5.0, 1.4, -3.6, -5.1, -5.0, 0.0, 194.0, 0.0, 90.0,2020-10-21 09:00:00, -6999.0, -6999.0,43
