pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,1.691, None, None, None, None, None, None, None, None, None, None,2016-02-19 00:00:00, None, None,8
None,1.521, None, None, None, None, None, None, None, None, None, None,2016-02-19 01:00:00, None, None,8
None,1.407, None, None, None, None, None, None, None, None, None, None,2016-02-19 02:00:00, None, None,8
None,1.294, None, None, None, None, None, None, None, None, None, None,2016-02-19 03:00:00, None, None,8
None,1.361, None, None, None, None, None, None, None, None, None, None,2016-02-19 04:00:00, None, None,8
None,1.266, None, None, None, None, None, None, None, None, None, None,2016-02-19 05:00:00, None, None,8
None,1.133, None, None, None, None, None, None, None, None, None, None,2016-02-19 06:00:00, None, None,8
None,1.133, None, None, None, None, None, None, None, None, None, None,2016-02-19 07:00:00, None, None,8
None,1.284, None, None, None, None, None, None, None, None, None, None,2016-02-19 08:00:00, None, None,8
None,1.416, None, None, None, None, None, None, None, None, None, None,2016-02-19 09:00:00, None, None,8
None,1.853, None, None, None, None, None, None, None, None, None, None,2016-02-19 10:00:00, None, None,8
None,1.976, None, None, None, None, None, None, None, None, None, None,2016-02-19 11:00:00, None, None,8
None,2.621, None, None, None, None, None, None, None, None, None, None,2016-02-19 12:00:00, None, None,8
None,2.329, None, None, None, None, None, None, None, None, None, None,2016-02-19 13:00:00, None, None,8
None,2.348, None, None, None, None, None, None, None, None, None, None,2016-02-19 14:00:00, None, None,8
None,1.979, None, None, None, None, None, None, None, None, None, None,2016-02-19 15:00:00, None, None,8
None,1.468, None, None, None, None, None, None, None, None, None, None,2016-02-19 16:00:00, None, None,8
None,1.324, None, None, None, None, None, None, None, None, None, None,2016-02-19 17:00:00, None, None,8
None,1.275, None, None, None, None, None, None, None, None, None, None,2016-02-19 18:00:00, None, None,8
None,1.095, None, None, None, None, None, None, None, None, None, None,2016-02-19 19:00:00, None, None,8
None,0.879, None, None, None, None, None, None, None, None, None, None,2016-02-19 20:00:00, None, None,8
None,0.689, None, None, None, None, None, None, None, None, None, None,2016-02-19 21:00:00, None, None,8
None,0.546, None, None, None, None, None, None, None, None, None, None,2016-02-19 22:00:00, None, None,8
None,0.321, None, None, None, None, None, None, None, None, None, None,2016-02-19 23:00:00, None, None,8
None,0.15, None, None, None, None, None, None, None, None, None, None,2016-02-20 00:00:00, None, None,8
None,0.509, None, None, None, None, None, None, None, None, None, None,2016-02-20 01:00:00, None, None,8
None,0.662, None, None, None, None, None, None, None, None, None, None,2016-02-20 02:00:00, None, None,8
None,0.897, None, None, None, None, None, None, None, None, None, None,2016-02-20 03:00:00, None, None,8
None,1.154, None, None, None, None, None, None, None, None, None, None,2016-02-20 04:00:00, None, None,8
None,1.068, None, None, None, None, None, None, None, None, None, None,2016-02-20 05:00:00, None, None,8
None,1.162, None, None, None, None, None, None, None, None, None, None,2016-02-20 06:00:00, None, None,8
None,0.83, None, None, None, None, None, None, None, None, None, None,2016-02-20 07:00:00, None, None,8
None,1.428, None, None, None, None, None, None, None, None, None, None,2016-02-20 08:00:00, None, None,8
None,1.578, None, None, None, None, None, None, None, None, None, None,2016-02-20 09:00:00, None, None,8
None,1.596, None, None, None, None, None, None, None, None, None, None,2016-02-20 10:00:00, None, None,8
None,2.376, None, None, None, None, None, None, None, None, None, None,2016-02-20 11:00:00, None, None,8
None,2.254, None, None, None, None, None, None, None, None, None, None,2016-02-20 12:00:00, None, None,8
None,2.595, None, None, None, None, None, None, None, None, None, None,2016-02-20 13:00:00, None, None,8
None,2.547, None, None, None, None, None, None, None, None, None, None,2016-02-20 14:00:00, None, None,8
None,2.556, None, None, None, None, None, None, None, None, None, None,2016-02-20 15:00:00, None, None,8
None,2.082, None, None, None, None, None, None, None, None, None, None,2016-02-20 16:00:00, None, None,8
None,1.439, None, None, None, None, None, None, None, None, None, None,2016-02-20 17:00:00, None, None,8
None,0.225, None, None, None, None, None, None, None, None, None, None,2016-02-20 18:00:00, None, None,8
None,-0.02, None, None, None, None, None, None, None, None, None, None,2016-02-20 19:00:00, None, None,8
None,-0.35, None, None, None, None, None, None, None, None, None, None,2016-02-20 20:00:00, None, None,8
None,-0.482, None, None, None, None, None, None, None, None, None, None,2016-02-20 21:00:00, None, None,8
None,-0.622, None, None, None, None, None, None, None, None, None, None,2016-02-20 22:00:00, None, None,8
None,-0.915, None, None, None, None, None, None, None, None, None, None,2016-02-20 23:00:00, None, None,8
None,-0.946, None, None, None, None, None, None, None, None, None, None,2016-02-21 00:00:00, None, None,8
None,-1.208, None, None, None, None, None, None, None, None, None, None,2016-02-21 01:00:00, None, None,8
None,-0.82, None, None, None, None, None, None, None, None, None, None,2016-02-21 02:00:00, None, None,8
None,-0.887, None, None, None, None, None, None, None, None, None, None,2016-02-21 03:00:00, None, None,8
None,-0.85, None, None, None, None, None, None, None, None, None, None,2016-02-21 04:00:00, None, None,8
None,-0.87, None, None, None, None, None, None, None, None, None, None,2016-02-21 05:00:00, None, None,8
None,-0.908, None, None, None, None, None, None, None, None, None, None,2016-02-21 06:00:00, None, None,8
None,-0.899, None, None, None, None, None, None, None, None, None, None,2016-02-21 07:00:00, None, None,8
None,-0.519, None, None, None, None, None, None, None, None, None, None,2016-02-21 08:00:00, None, None,8
None,0.115, None, None, None, None, None, None, None, None, None, None,2016-02-21 09:00:00, None, None,8
None,1.03, None, None, None, None, None, None, None, None, None, None,2016-02-21 10:00:00, None, None,8
None,1.645, None, None, None, None, None, None, None, None, None, None,2016-02-21 11:00:00, None, None,8
None,2.073, None, None, None, None, None, None, None, None, None, None,2016-02-21 12:00:00, None, None,8
None,2.556, None, None, None, None, None, None, None, None, None, None,2016-02-21 13:00:00, None, None,8
None,2.271, None, None, None, None, None, None, None, None, None, None,2016-02-21 14:00:00, None, None,8
None,2.233, None, None, None, None, None, None, None, None, None, None,2016-02-21 15:00:00, None, None,8
None,1.561, None, None, None, None, None, None, None, None, None, None,2016-02-21 16:00:00, None, None,8
None,1.165, None, None, None, None, None, None, None, None, None, None,2016-02-21 17:00:00, None, None,8
