WDIR_VECT,TEMP_MEAN,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, None,88.2,2016-10-14 00:00:00,1.953,42
None, None, None,87.5,2016-10-14 01:00:00,1.877,42
None, None, None,87.9,2016-10-14 02:00:00,1.295,42
None, None, None,87.7,2016-10-14 03:00:00,0.762,42
None, None, None,88.2,2016-10-14 04:00:00,0.363999,42
None, None, None,84.1,2016-10-14 05:00:00,0.246,42
None, None, None,87.8,2016-10-14 06:00:00,-0.437999,42
None, None, None,86.5,2016-10-14 07:00:00,-0.689,42
None, None, None,78.68,2016-10-14 08:00:00,-0.386,42
None, None, None,87.8,2016-10-14 09:00:00,-1.201,42
None, None, None,92.2,2016-10-14 10:00:00,-1.591,42
None, None, None,91.2,2016-10-14 11:00:00,-1.414,42
None, None, None,87.2,2016-10-14 12:00:00,-1.075,42
None, None, None,86.5,2016-10-14 13:00:00,-0.901,42
None, None, None,84.9,2016-10-14 14:00:00,-0.759,42
None, None, None,86.0,2016-10-14 15:00:00,-0.816999,42
None, None, None,86.5,2016-10-14 16:00:00,-0.898998,42
None, None, None,89.4,2016-10-14 17:00:00,-1.309,42
None, None, None,86.3,2016-10-14 18:00:00,-1.337,42
None, None, None,83.9,2016-10-14 19:00:00,-1.35,42
None, None, None,87.1,2016-10-14 20:00:00,-1.537,42
None, None, None,91.6,2016-10-14 21:00:00,-1.787,42
None, None, None,91.5,2016-10-14 22:00:00,-1.838,42
None, None, None,92.7,2016-10-14 23:00:00,-1.954,42
None, None, None,92.3,2016-10-15 00:00:00,-2.092,42
None, None, None,91.5,2016-10-15 01:00:00,-2.151,42
None, None, None,92.7,2016-10-15 02:00:00,-2.117,42
None, None, None,93.2,2016-10-15 03:00:00,-2.203,42
None, None, None,93.4,2016-10-15 04:00:00,-2.246,42
None, None, None,93.2,2016-10-15 05:00:00,-2.352,42
None, None, None,93.2,2016-10-15 06:00:00,-2.489,42
None, None, None,93.3,2016-10-15 07:00:00,-2.597,42
None, None, None,93.0,2016-10-15 08:00:00,-2.613,42
None, None, None,91.7,2016-10-15 09:00:00,-2.389,42
