RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
82.4, None, None, None,2.595,212.6, None, None,-2.0, 956.0, None, None, None, None, None, 0.33, None, None,0.949, None, None, None, None,15.79, None, None, None, None, None, None,2018-11-19 08:00:00, None,47
77.93, None, None, None,2.225,202.8, None, None,-2.0, 956.0, None, None, None, None, None, 0.297, None, None,1.374, None, None, None, None,17.66, None, None, None, None, None, None,2018-11-19 09:00:00, None,47
74.38, None, None, None,1.441,206.4, None, None,-2.0, 956.0, None, None, None, None, None, 0.322, None, None,1.807, None, None, None, None,28.39, None, None, None, None, None, None,2018-11-19 10:00:00, None,47
72.84, None, None, None,1.851,349.8, None, None,-2.0, 956.0, None, None, None, None, None, 0.252, None, None,2.263, None, None, None, None,57.34, None, None, None, None, None, None,2018-11-19 11:00:00, None,47
73.13, None, None, None,1.086,320.6, None, None,-2.0, 955.0, None, None, None, None, None, 0.283, None, None,2.231, None, None, None, None,51.58, None, None, None, None, None, None,2018-11-19 12:00:00, None,47
76.73, None, None, None,1.628,100.0, None, None,-1.0, 955.0, None, None, None, None, None, 0.274, None, None,2.472, None, None, None, None,48.44, None, None, None, None, None, None,2018-11-19 13:00:00, None,47
76.12, None, None, None,1.217,138.0, None, None,-1.0, 955.0, None, None, None, None, None, 0.286, None, None,2.448, None, None, None, None,52.73, None, None, None, None, None, None,2018-11-19 14:00:00, None,47
74.33, None, None, None,0.809,290.4, None, None,-2.0, 954.0, None, None, None, None, None, 0.297, None, None,2.423, None, None, None, None,72.35, None, None, None, None, None, None,2018-11-19 15:00:00, None,47
79.56, None, None, None,3.773,269.6, None, None,-2.0, 954.0, None, None, None, None, None, 0.173, None, None,1.324, None, None, None, None,26.02, None, None, None, None, None, None,2018-11-19 16:00:00, None,47
83.9, None, None, None,6.13,255.5, None, None,-2.0, 954.0, None, None, None, None, None, 0.236, None, None,0.31, None, None, None, None,8.13, None, None, None, None, None, None,2018-11-19 17:00:00, None,47
83.7, None, None, None,6.901,252.4, None, None,-2.0, 954.0, None, None, None, None, None, 0.21, None, None,0.281, None, None, None, None,6.933, None, None, None, None, None, None,2018-11-19 18:00:00, None,47
85.7, None, None, None,6.968,253.1, None, None,-2.0, 954.0, None, None, None, None, None, 0.19, None, None,-0.285, None, None, None, None,6.822, None, None, None, None, None, None,2018-11-19 19:00:00, None,47
