CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 0.77, None, None, None, None, None,34.61, None,0.814,89.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 08:00:00, None, None, 60.83,47
None, 1.361, None, None, None, None, None,35.16, None,0.701,81.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 09:00:00, None, None, 60.76,47
None, 1.643, None, None, None, None, None,49.78, None,0.344,95.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 10:00:00, None, None, 60.81,47
None, 1.546, None, None, None, None, None,49.89, None,0.895,71.99, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 11:00:00, None, None, 60.74,47
None, 1.969, None, None, None, None, None,37.87, None,4.811,205.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 12:00:00, None, None, 60.56,47
None, 3.624, None, None, None, None, None,31.27, None,6.457,200.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 13:00:00, None, None, 60.14,47
None, 3.899, None, None, None, None, None,28.11, None,10.17,203.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 14:00:00, None, None, 60.81,47
None, 4.164, None, None, None, None, None,60.79, None,4.025,189.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 15:00:00, None, None, 59.86,47
None, 3.897, None, None, None, None, None,58.11, None,2.488,193.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 16:00:00, None, None, 60.57,47
None, 4.052, None, None, None, None, None,38.79, None,7.384,193.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 17:00:00, None, None, 60.41,47
None, 3.502, None, None, None, None, None,30.22, None,11.52,208.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 18:00:00, None, None, 60.25,47
None, 1.656, None, None, None, None, None,30.5, None,10.21,210.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 19:00:00, None, None, 59.96,47
None, 1.523, None, None, None, None, None,28.72, None,10.0,214.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 20:00:00, None, None, 60.29,47
None, 1.33, None, None, None, None, None,24.3, None,11.95,201.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 21:00:00, None, None, 60.22,47
None, 1.439, None, None, None, None, None,26.96, None,10.15,199.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 22:00:00, None, None, 59.99,47
None, 1.418, None, None, None, None, None,62.43, None,4.08,203.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 23:00:00, None, None, 59.63,47
None, 1.165, None, None, None, None, None,53.03, None,4.044,224.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 00:00:00, None, None, 59.39,47
None, 2.148, None, None, None, None, None,64.32, None,5.072,194.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 01:00:00, None, None, 59.95,47
None, 2.832, None, None, None, None, None,28.03, None,10.17,208.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 02:00:00, None, None, 59.68,47
None, 3.308, None, None, None, None, None,36.7, None,6.437,211.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 03:00:00, None, None, 59.84,47
None, 3.121, None, None, None, None, None,34.45, None,8.02,208.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 04:00:00, None, None, 59.65,47
None, 3.739, None, None, None, None, None,24.49, None,14.66,211.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 05:00:00, None, None, 59.56,47
None, 3.531, None, None, None, None, None,22.65, None,17.73,216.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 06:00:00, None, None, 59.27,47
None, 2.836, None, None, None, None, None,33.77, None,10.28,210.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 07:00:00, None, None, 59.31,47
None, 3.624, None, None, None, None, None,26.74, None,10.54,203.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 08:00:00, None, None, 59.61,47
None, 2.95, None, None, None, None, None,33.34, None,7.993,214.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 09:00:00, None, None, 59.65,47
None, 3.682, None, None, None, None, None,34.02, None,8.32,209.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 10:00:00, None, None, 60.25,47
None, 3.601, None, None, None, None, None,54.79, None,6.261,205.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 11:00:00, None, None, 59.85,47
None, 3.88, None, None, None, None, None,66.32, None,5.107,204.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 12:00:00, None, None, 59.64,47
None, 4.321, None, None, None, None, None,60.08, None,6.984,202.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 13:00:00, None, None, 59.5,47
None, 4.441, None, None, None, None, None,37.14, None,10.02,210.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 14:00:00, None, None, 59.22,47
None, 4.19, None, None, None, None, None,32.99, None,11.72,203.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 15:00:00, None, None, 59.51,47
None, 3.969, None, None, None, None, None,34.12, None,12.45,199.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 16:00:00, None, None, 59.34,47
None, 4.018, None, None, None, None, None,34.83, None,13.26,202.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 17:00:00, None, None, 59.14,47
None, 3.969, None, None, None, None, None,31.67, None,13.08,198.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 18:00:00, None, None, 58.84,47
None, 3.786, None, None, None, None, None,38.44, None,8.38,205.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 19:00:00, None, None, 58.58,47
None, 4.749, None, None, None, None, None,39.22, None,12.03,203.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 20:00:00, None, None, 58.73,47
None, 4.741, None, None, None, None, None,70.3, None,8.73,190.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 21:00:00, None, None, 58.35,47
None, 4.7, None, None, None, None, None,49.99, None,10.77,196.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 22:00:00, None, None, 58.87,47
None, 3.364, None, None, None, None, None,60.31, None,6.852,198.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 23:00:00, None, None, 58.11,47
None, 3.676, None, None, None, None, None,74.73, None,5.136,3.735, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 00:00:00, None, None, 58.1,47
None, 2.885, None, None, None, None, None,78.75, None,5.696,197.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 01:00:00, None, None, 57.79,47
None, 3.208, None, None, None, None, None,50.82, None,8.77,210.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 02:00:00, None, None, 57.22,47
None, 3.385, None, None, None, None, None,53.53, None,8.82,205.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 03:00:00, None, None, 57.38,47
None, 3.155, None, None, None, None, None,63.27, None,7.009,202.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 04:00:00, None, None, 57.15,47
None, 2.599, None, None, None, None, None,70.99, None,5.421,34.45, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 05:00:00, None, None, 57.05,47
None, 2.848, None, None, None, None, None,62.44, None,6.47,37.45, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 06:00:00, None, None, 57.18,47
None, 2.399, None, None, None, None, None,75.32, None,6.445,52.24, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 07:00:00, None, None, 57.46,47
None, 2.324, None, None, None, None, None,67.24, None,5.884,39.81, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 08:00:00, None, None, 56.43,47
None, 2.275, None, None, None, None, None,79.36, None,6.409,144.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 09:00:00, None, None, 56.28,47
None, 2.596, None, None, None, None, None,78.08, None,8.2,62.92, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 10:00:00, None, None, 55.62,47
None, 2.203, None, None, None, None, None,70.4, None,6.341,81.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 11:00:00, None, None, 55.63,47
None, 1.775, None, None, None, None, None,69.97, None,6.978,14.99, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 12:00:00, None, None, 55.45,47
None, 1.591, None, None, None, None, None,75.94, None,8.54,191.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 13:00:00, None, None, 55.95,47
None, 1.37, None, None, None, None, None,73.22, None,8.13,211.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 14:00:00, None, None, 55.73,47
None, 1.093, None, None, None, None, None,52.74, None,8.98,204.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 15:00:00, None, None, 55.48,47
None, 0.519, None, None, None, None, None,56.5, None,9.51,207.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 16:00:00, None, None, 55.18,47
None, 0.243, None, None, None, None, None,59.91, None,10.81,203.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 17:00:00, None, None, 54.45,47
None, 0.359, None, None, None, None, None,42.42, None,11.76,203.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 18:00:00, None, None, 54.41,47
None, 0.239, None, None, None, None, None,50.55, None,9.32,205.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 19:00:00, None, None, 53.89,47
None, 0.19, None, None, None, None, None,54.69, None,6.398,220.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 20:00:00, None, None, 53.64,47
None, -0.182, None, None, None, None, None,47.24, None,8.0,214.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 21:00:00, None, None, 54.09,47
None, -0.444, None, None, None, None, None,32.39, None,9.59,213.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 22:00:00, None, None, 54.35,47
None, -0.786, None, None, None, None, None,51.35, None,4.675,221.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-21 23:00:00, None, None, 54.48,47
None, -0.83, None, None, None, None, None,31.4, None,6.775,216.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-22 00:00:00, None, None, 55.2,47
None, -1.028, None, None, None, None, None,30.55, None,6.12,215.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-22 01:00:00, None, None, 55.34,47
None, -1.273, None, None, None, None, None,32.15, None,5.47,220.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-22 02:00:00, None, None, 55.05,47
None, -1.42, None, None, None, None, None,26.2, None,6.328,219.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-22 03:00:00, None, None, 54.74,47
None, -1.566, None, None, None, None, None,27.7, None,6.104,216.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-22 04:00:00, None, None, 54.51,47
None, -1.81, None, None, None, None, None,22.96, None,6.846,214.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-22 05:00:00, None, None, 54.57,47
None, -2.151, None, None, None, None, None,36.29, None,3.579,214.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-22 06:00:00, None, None, 54.66,47
