RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
None, None, None, None,3.003,111.9, None, None, None, None, None, None, None, None, None, None, None,-0.451, None, None, None, None,48.48, None, None, None, None, None,2018-11-19 08:00:00, None,47
None, None, None, None,5.875,140.9, None, None, None, None, None, None, None, None, None, None, None,-0.355, None, None, None, None,35.75, None, None, None, None, None,2018-11-19 09:00:00, None,47
None, None, None, None,1.879,53.17, None, None, None, None, None, None, None, None, None, None, None,-0.018, None, None, None, None,66.89, None, None, None, None, None,2018-11-19 10:00:00, None,47
None, None, None, None,1.923,131.9, None, None, None, None, None, None, None, None, None, None, None,0.095, None, None, None, None,55.64, None, None, None, None, None,2018-11-19 11:00:00, None,47
None, None, None, None,4.876,148.0, None, None, None, None, None, None, None, None, None, None, None,0.548, None, None, None, None,38.44, None, None, None, None, None,2018-11-19 12:00:00, None,47
None, None, None, None,1.869,163.1, None, None, None, None, None, None, None, None, None, None, None,0.679, None, None, None, None,47.29, None, None, None, None, None,2018-11-19 13:00:00, None,47
None, None, None, None,0.46,82.2, None, None, None, None, None, None, None, None, None, None, None,0.813, None, None, None, None,72.7, None, None, None, None, None,2018-11-19 14:00:00, None,47
None, None, None, None,0.894,20.63, None, None, None, None, None, None, None, None, None, None, None,0.241, None, None, None, None,70.4, None, None, None, None, None,2018-11-19 15:00:00, None,47
None, None, None, None,2.17,122.5, None, None, None, None, None, None, None, None, None, None, None,0.041, None, None, None, None,51.83, None, None, None, None, None,2018-11-19 16:00:00, None,47
None, None, None, None,3.583,131.4, None, None, None, None, None, None, None, None, None, None, None,-0.056, None, None, None, None,41.16, None, None, None, None, None,2018-11-19 17:00:00, None,47
None, None, None, None,4.25,53.23, None, None, None, None, None, None, None, None, None, None, None,-0.178, None, None, None, None,43.15, None, None, None, None, None,2018-11-19 18:00:00, None,47
None, None, None, None,6.066,61.44, None, None, None, None, None, None, None, None, None, None, None,0.303, None, None, None, None,26.78, None, None, None, None, None,2018-11-19 19:00:00, None,47
None, None, None, None,4.159,91.0, None, None, None, None, None, None, None, None, None, None, None,-0.263, None, None, None, None,44.62, None, None, None, None, None,2018-11-19 20:00:00, None,47
None, None, None, None,5.686,66.9, None, None, None, None, None, None, None, None, None, None, None,1.283, None, None, None, None,34.66, None, None, None, None, None,2018-11-19 21:00:00, None,47
None, None, None, None,7.69,66.11, None, None, None, None, None, None, None, None, None, None, None,1.726, None, None, None, None,31.73, None, None, None, None, None,2018-11-19 22:00:00, None,47
None, None, None, None,8.75,69.59, None, None, None, None, None, None, None, None, None, None, None,2.518, None, None, None, None,19.83, None, None, None, None, None,2018-11-19 23:00:00, None,47
None, None, None, None,6.668,64.38, None, None, None, None, None, None, None, None, None, None, None,2.641, None, None, None, None,20.85, None, None, None, None, None,2018-11-20 00:00:00, None,47
None, None, None, None,3.529,40.52, None, None, None, None, None, None, None, None, None, None, None,2.996, None, None, None, None,35.81, None, None, None, None, None,2018-11-20 01:00:00, None,47
None, None, None, None,6.694,56.85, None, None, None, None, None, None, None, None, None, None, None,2.438, None, None, None, None,24.43, None, None, None, None, None,2018-11-20 02:00:00, None,47
None, None, None, None,5.757,87.9, None, None, None, None, None, None, None, None, None, None, None,3.536, None, None, None, None,40.27, None, None, None, None, None,2018-11-20 03:00:00, None,47
None, None, None, None,3.933,118.5, None, None, None, None, None, None, None, None, None, None, None,3.261, None, None, None, None,46.54, None, None, None, None, None,2018-11-20 04:00:00, None,47
None, None, None, None,2.97,61.87, None, None, None, None, None, None, None, None, None, None, None,3.212, None, None, None, None,47.0, None, None, None, None, None,2018-11-20 05:00:00, None,47
None, None, None, None,4.527,57.95, None, None, None, None, None, None, None, None, None, None, None,2.816, None, None, None, None,43.66, None, None, None, None, None,2018-11-20 06:00:00, None,47
None, None, None, None,6.498,73.0, None, None, None, None, None, None, None, None, None, None, None,2.768, None, None, None, None,25.23, None, None, None, None, None,2018-11-20 07:00:00, None,47
None, None, None, None,4.57,86.0, None, None, None, None, None, None, None, None, None, None, None,3.732, None, None, None, None,45.47, None, None, None, None, None,2018-11-20 08:00:00, None,47
None, None, None, None,2.723,123.0, None, None, None, None, None, None, None, None, None, None, None,3.54, None, None, None, None,53.75, None, None, None, None, None,2018-11-20 09:00:00, None,47
None, None, None, None,5.153,76.5, None, None, None, None, None, None, None, None, None, None, None,4.108, None, None, None, None,41.09, None, None, None, None, None,2018-11-20 10:00:00, None,47
