CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 6.703, 44.22, None, None, None, None, 6.761, None, 15.5, 303.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 08:00:00, None, None,47
None, 8.34, 40.3, None, None, None, None, 13.72, None, 8.43, 290.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 09:00:00, None, None,47
None, 7.963, 40.85, None, None, None, None, 21.83, None, 6.543, 343.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 10:00:00, None, None,47
None, 9.64, 43.39, None, None, None, None, 44.8, None, 4.082, 286.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 11:00:00, None, None,47
None, 9.95, 39.08, None, None, None, None, 35.89, None, 6.077, 274.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 12:00:00, None, None,47
None, 10.69, 37.56, None, None, None, None, 56.22, None, 2.538, 353.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 13:00:00, None, None,47
None, 9.45, 39.93, None, None, None, None, 41.57, None, 2.877, 1.393, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 14:00:00, None, None,47
None, 9.01, 40.88, None, None, None, None, 27.77, None, 3.081, 30.61, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 15:00:00, None, None,47
None, 7.229, 44.35, None, None, None, None, 12.0, None, 4.97, 33.31, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 16:00:00, None, None,47
None, 5.492, 50.95, None, None, None, None, 16.03, None, 7.018, 350.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 17:00:00, None, None,47
None, 5.226, 52.2, None, None, None, None, 14.5, None, 8.98, 29.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 18:00:00, None, None,47
None, 5.377, 43.8, None, None, None, None, 8.14, None, 12.32, 11.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 19:00:00, None, None,47
None, 4.627, 43.88, None, None, None, None, 7.426, None, 13.7, 5.165, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 20:00:00, None, None,47
None, 4.844, 40.9, None, None, None, None, 12.47, None, 15.6, 358.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 21:00:00, None, None,47
None, 4.911, 42.66, None, None, None, None, 25.34, None, 8.87, 349.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 22:00:00, None, None,47
None, 4.383, 47.63, None, None, None, None, 19.03, None, 8.9, 324.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-19 23:00:00, None, None,47
None, 5.417, 35.11, None, None, None, None, 4.307, None, 11.64, 306.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 00:00:00, None, None,47
None, 6.108, 24.41, None, None, None, None, 13.87, None, 14.48, 330.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 01:00:00, None, None,47
None, 6.19, 23.84, None, None, None, None, 5.635, None, 16.24, 331.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 02:00:00, None, None,47
None, 5.984, 24.21, None, None, None, None, 4.866, None, 13.26, 325.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 03:00:00, None, None,47
None, 5.665, 25.05, None, None, None, None, 11.62, None, 10.58, 348.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 04:00:00, None, None,47
None, 5.501, 25.75, None, None, None, None, 31.47, None, 4.943, 6.377, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 05:00:00, None, None,47
None, 5.888, 25.62, None, None, None, None, 27.31, None, 3.951, 346.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 06:00:00, None, None,47
None, 6.26, 23.11, None, None, None, None, 11.4, None, 6.666, 341.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 07:00:00, None, None,47
None, 5.915, 23.75, None, None, None, None, 8.68, None, 10.15, 304.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 08:00:00, None, None,47
None, 7.731, 21.29, None, None, None, None, 8.81, None, 9.04, 293.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 09:00:00, None, None,47
None, 8.71, 22.64, None, None, None, None, 18.87, None, 5.816, 298.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 10:00:00, None, None,47
None, 8.77, 25.16, None, None, None, None, 35.21, None, 6.704, 311.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 11:00:00, None, None,47
None, 8.52, 23.91, None, None, None, None, 31.52, None, 6.992, 315.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 12:00:00, None, None,47
None, 9.12, 22.35, None, None, None, None, 47.54, None, 3.456, 329.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 13:00:00, None, None,47
None, 8.83, 23.41, None, None, None, None, 37.94, None, 3.638, 27.59, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-11-20 14:00:00, None, None,47
