wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
112.5, 18.5, None, -0.02, 1.0, 101.9, 5.2, None, None, 41.0,2017-09-24 00:00:00, None, None,39
None, 16.6, None, -0.03, 0.0, 101.9, 4.5, None, None, 45.0,2017-09-24 01:00:00, None, None,39
None, 14.3, None, 0.0, 0.0, 101.9, 6.7, None, None, 60.0,2017-09-24 02:00:00, None, None,39
0.0, 13.8, None, 0.02, 5.0, 102.0, 6.3, None, None, 60.0,2017-09-24 03:00:00, None, None,39
45.0, 13.1, None, 0.06, 3.0, 102.0, 6.4, None, None, 64.0,2017-09-24 04:00:00, None, None,39
22.5, 12.8, None, 0.05, 3.0, 102.0, 6.0, None, None, 63.0,2017-09-24 05:00:00, None, None,39
22.5, 12.0, None, 0.03, 2.0, 102.0, 6.1, None, None, 67.0,2017-09-24 06:00:00, None, None,39
22.5, 11.7, None, 0.02, 2.0, 102.0, 5.8, None, None, 67.0,2017-09-24 07:00:00, None, None,39
0.0, 11.9, None, 0.04, 3.0, 102.0, 6.1, None, None, 67.0,2017-09-24 08:00:00, None, None,39
22.5, 11.7, None, 0.06, 3.0, 102.0, 6.1, None, None, 69.0,2017-09-24 09:00:00, None, None,39
67.5, 11.6, None, 0.07, 2.0, 102.1, 6.3, None, None, 70.0,2017-09-24 10:00:00, None, None,39
45.0, 12.0, None, 0.02, 2.0, 102.0, 6.6, None, None, 70.0,2017-09-24 11:00:00, None, None,39
0.0, 12.3, None, 0.0, 1.0, 102.0, 7.0, None, None, 70.0,2017-09-24 12:00:00, None, None,39
None, 11.9, None, 0.01, 1.0, 102.1, 6.9, None, None, 72.0,2017-09-24 13:00:00, None, None,39
67.5, 11.8, None, 0.06, 2.0, 102.1, 7.0, None, None, 72.0,2017-09-24 14:00:00, None, None,39
22.5, 11.8, None, 0.06, 1.0, 102.1, 6.9, None, None, 72.0,2017-09-24 15:00:00, None, None,39
225.0, 13.5, None, 0.02, 2.0, 102.1, 7.4, None, None, 67.0,2017-09-24 16:00:00, None, None,39
225.0, 15.4, None, 0.0, 3.0, 102.1, 8.4, None, None, 63.0,2017-09-24 17:00:00, None, None,39
157.5, 16.9, None, 0.0, 2.0, 102.1, 7.5, None, None, 54.0,2017-09-24 18:00:00, None, None,39
112.5, 17.7, None, -0.02, 2.0, 102.1, 7.5, None, None, 51.0,2017-09-24 19:00:00, None, None,39
157.5, 17.7, None, -0.05, 3.0, 102.1, 7.9, None, None, 53.0,2017-09-24 20:00:00, None, None,39
180.0, 18.5, None, -0.06, 2.0, 102.0, 8.1, None, None, 51.0,2017-09-24 21:00:00, None, None,39
180.0, 19.6, None, -0.08, 3.0, 102.0, 7.6, None, None, 46.0,2017-09-24 22:00:00, None, None,39
