AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
3.9, -1.0,0.0, 10.9, 0.064,2017-03-12 00:00:00, 227.0,96.0,11
4.1, None,0.0, 19.4, None,2017-03-12 00:15:00, 223.0,95.0,11
4.0, None,0.25, 12.7, None,2017-03-12 00:30:00, 217.0,95.0,11
4.0, None,0.0, 10.7, None,2017-03-12 00:45:00, 213.0,95.0,11
4.0, 2.0,0.0, 12.4, 0.055,2017-03-12 01:00:00, 206.0,96.0,11
3.9, None,0.0, 8.4, None,2017-03-12 01:15:00, 204.0,97.0,11
3.7, None,0.0, 5.6, None,2017-03-12 01:30:00, 195.0,97.0,11
3.8, None,0.0, 5.8, None,2017-03-12 01:45:00, 197.0,97.0,11
3.8, 0.0,0.0, 9.3, 0.056,2017-03-12 02:00:00, 205.0,97.0,11
3.8, None,0.0, 7.6, None,2017-03-12 02:15:00, 199.0,96.0,11
3.7, None,0.0, 3.9, None,2017-03-12 02:30:00, 200.0,97.0,11
3.7, None,0.0, 7.8, None,2017-03-12 02:45:00, 194.0,96.0,11
3.7, 0.0,0.0, 7.2, 0.05,2017-03-12 03:00:00, 165.0,98.0,11
3.4, None,0.0, 6.0, None,2017-03-12 03:15:00, 193.0,98.0,11
3.5, None,0.26, 7.4, None,2017-03-12 03:30:00, 211.0,99.0,11
3.5, None,0.0, 7.6, None,2017-03-12 03:45:00, 189.0,99.0,11
3.5, 0.0,0.0, 8.9, 0.052,2017-03-12 04:00:00, 191.0,100.0,11
3.7, None,0.0, 9.4, None,2017-03-12 04:15:00, 200.0,99.0,11
3.7, None,0.0, 6.5, None,2017-03-12 04:30:00, 208.0,98.0,11
3.8, None,0.0, 7.2, None,2017-03-12 04:45:00, 210.0,97.0,11
3.7, 0.0,0.0, 6.3, 0.048,2017-03-12 05:00:00, 175.0,98.0,11
3.5, None,0.0, 5.8, None,2017-03-12 05:15:00, 195.0,98.0,11
3.5, None,0.25, 6.1, None,2017-03-12 05:30:00, 160.0,99.0,11
3.5, None,0.0, 7.8, None,2017-03-12 05:45:00, 160.0,100.0,11
3.7, -1.0,0.0, 7.7, 0.052,2017-03-12 06:00:00, 161.0,100.0,11
3.7, None,0.0, 6.3, None,2017-03-12 06:15:00, 178.0,99.0,11
3.8, None,0.0, 5.0, None,2017-03-12 06:30:00, 174.0,98.0,11
3.7, None,0.0, 0.0, None,2017-03-12 06:45:00, 304.0,98.0,11
3.6, 2.0,0.0, 0.0, 0.052,2017-03-12 07:00:00, 53.0,99.0,11
3.4, None,0.25, 0.6, None,2017-03-12 07:15:00, 306.0,98.0,11
3.5, None,0.0, 2.4, None,2017-03-12 07:30:00, 161.0,99.0,11
3.8, None,0.0, 4.3, None,2017-03-12 07:45:00, 164.0,99.0,11
3.9, 0.0,0.26, 4.9, 0.047,2017-03-12 08:00:00, 135.0,98.0,11
4.0, None,0.0, 3.8, None,2017-03-12 08:15:00, 108.0,98.0,11
4.3, None,0.25, 5.0, None,2017-03-12 08:30:00, 146.0,97.0,11
4.4, None,0.26, 4.1, None,2017-03-12 08:45:00, 121.0,96.0,11
4.9, 0.0,0.0, 4.0, 0.043,2017-03-12 09:00:00, 94.0,95.0,11
