wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
223.0, None, None,0.0, None,7.8, None,2.9, None, None, None,81.0,2018-11-26 00:00:00,48,,,,,,
218.0, None, None,0.0, None,8.8, None,2.9, None, None, None,80.0,2018-11-26 01:00:00,48,,,,,,
215.0, None, None,0.0, None,9.0, None,3.0, None, None, None,76.0,2018-11-26 02:00:00,48,,,,,,
209.0, None, None,0.0, None,10.0, None,3.0, None, None, None,75.0,2018-11-26 03:00:00,48,,,,,,
207.0, None, None,0.0, None,10.1, None,3.2, None, None, None,73.0,2018-11-26 04:00:00,48,,,,,,
218.0, None, None,0.0, None,9.5, None,3.1, None, None, None,72.0,2018-11-26 05:00:00,48,,,,,,
212.0, None, None,0.0, None,8.8, None,3.1, None, None, None,71.0,2018-11-26 06:00:00,48,,,,,,
218.0, None, None,0.0, None,7.2, None,3.0, None, None, None,73.0,2018-11-26 07:00:00,48,,,,,,
219.0, None, None,0.0, None,11.2, None,3.6, None, None, None,70.0,2018-11-26 08:00:00,48,,,,,,
219.0, None, None,0.0, None,11.5, None,4.0, None, None, None,66.0,2018-11-26 09:00:00,48,,,,,,
217.0, None, None,0.0, None,12.0, None,4.4, None, None, None,66.0,2018-11-26 10:00:00,48,,,,,,
220.0, None, None,0.0, None,15.0, None,4.5, None, None, None,64.0,2018-11-26 11:00:00,48,,,,,,
208.0, None, None,0.0, None,19.7, None,4.3, None, None, None,65.0,2018-11-26 12:00:00,48,,,,,,
209.0, None, None,0.0, None,14.3, None,4.3, None, None, None,64.0,2018-11-26 13:00:00,48,,,,,,
206.0, None, None,0.0, None,13.6, None,4.2, None, None, None,65.0,2018-11-26 14:00:00,48,,,,,,
217.0, None, None,0.0, None,9.4, None,4.3, None, None, None,65.0,2018-11-26 15:00:00,48,,,,,,
215.0, None, None,0.0, None,14.9, None,4.0, None, None, None,67.0,2018-11-26 16:00:00,48,,,,,,
208.0, None, None,0.0, None,14.3, None,3.7, None, None, None,70.0,2018-11-26 17:00:00,48,,,,,,
214.0, None, None,0.0, None,13.7, None,3.5, None, None, None,73.0,2018-11-26 18:00:00,48,,,,,,
211.0, None, None,0.0, None,13.4, None,3.4, None, None, None,75.0,2018-11-26 19:00:00,48,,,,,,
215.0, None, None,0.0, None,18.2, None,3.4, None, None, None,75.0,2018-11-26 20:00:00,48,,,,,,
207.0, None, None,0.0, None,14.6, None,3.7, None, None, None,75.0,2018-11-26 21:00:00,48,,,,,,
217.0, None, None,0.0, None,11.2, None,3.6, None, None, None,76.0,2018-11-26 22:00:00,48,,,,,,
213.0, None, None,0.0, None,8.4, None,3.7, None, None, None,76.0,2018-11-26 23:00:00,48,,,,,,
212.0, None, None,0.0, None,6.7, None,3.5, None, None, None,85.0,2018-11-27 00:00:00,48,,,,,,
220.0, None, None,0.4, None,7.0, None,3.2, None, None, None,86.0,2018-11-27 01:00:00,48,,,,,,
253.0, None, None,0.2, None,1.6, None,2.8, None, None, None,92.0,2018-11-27 02:00:00,48,,,,,,
35.0, None, None,0.2, None,5.8, None,2.4, None, None, None,95.0,2018-11-27 03:00:00,48,,,,,,
64.0, None, None,0.0, None,5.1, None,2.3, None, None, None,97.0,2018-11-27 04:00:00,48,,,,,,
104.0, None, None,0.0, None,3.3, None,2.6, None, None, None,95.0,2018-11-27 05:00:00,48,,,,,,
233.0, None, None,0.0, None,3.6, None,3.6, None, None, None,89.0,2018-11-27 06:00:00,48,,,,,,
200.0, None, None,0.0, None,10.6, None,4.5, None, None, None,89.0,2018-11-27 07:00:00,48,,,,,,
196.0, None, None,0.0, None,4.9, None,4.4, None, None, None,90.0,2018-11-27 08:00:00,48,,,,,,
