ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
12.0,0.0,-3.5,12.0,2018-11-26,52.0,-0.5,48,,,,,
3.0,0.0,-4.0,3.0,2018-11-27,63.0,0.5,48,,,,,
0.0,0.0,-3.5,0.0,2018-11-28,63.0,-1.0,48,,,,,
0.0,0.0,-6.5,0.0,2018-12-01,69.0,-5.0,48,,,,,
2.0,0.0,-7.0,2.0,2018-12-02,66.0,-5.0,48,,,,,
,,,,2018-11-26 00:00:00,,,48,0.0,-4.8,194.0,100.0,0.0
,,,,2018-11-26 01:00:00,,,48,0.0,-4.9,182.0,100.0,0.0
,,,,2018-11-26 02:00:00,,,48,2.9,-4.8,181.0,100.0,0.0
,,,,2018-11-26 03:00:00,,,48,4.0,-4.8,191.0,100.0,0.0
,,,,2018-11-26 04:00:00,,,48,2.7,-5.0,144.0,100.0,0.0
,,,,2018-11-26 05:00:00,,,48,2.5,-5.4,147.0,100.0,0.0
,,,,2018-11-26 06:00:00,,,48,2.5,-5.3,154.0,100.0,0.0
,,,,2018-11-26 07:00:00,,,48,3.1,-5.3,145.0,100.0,0.0
,,,,2018-11-26 08:00:00,,,48,2.5,-5.2,153.0,100.0,0.0
,,,,2018-11-26 09:00:00,,,48,3.0,-5.1,150.0,100.0,0.0
,,,,2018-11-26 10:00:00,,,48,2.7,-4.9,151.0,100.0,0.0
,,,,2018-11-26 11:00:00,,,48,2.9,-4.6,158.0,100.0,0.0
,,,,2018-11-26 12:00:00,,,48,2.6,-4.4,156.0,100.0,0.0
,,,,2018-11-26 13:00:00,,,48,2.8,-4.5,145.0,100.0,0.0
,,,,2018-11-26 14:00:00,,,48,2.8,-4.4,152.0,100.0,0.0
,,,,2018-11-26 15:00:00,,,48,2.6,-4.5,151.0,100.0,0.0
,,,,2018-11-26 16:00:00,,,48,2.5,-4.5,153.0,100.0,0.0
,,,,2018-11-26 17:00:00,,,48,2.1,-3.9,185.0,100.0,0.0
,,,,2018-11-26 18:00:00,,,48,2.4,-4.6,161.0,100.0,0.0
,,,,2018-11-26 19:00:00,,,48,2.5,-3.9,182.0,100.0,0.0
,,,,2018-11-26 20:00:00,,,48,2.7,-3.3,199.0,100.0,0.0
,,,,2018-11-26 21:00:00,,,48,2.5,-3.5,195.0,100.0,0.0
,,,,2018-11-26 22:00:00,,,48,2.5,-3.4,180.0,100.0,0.0
,,,,2018-11-26 23:00:00,,,48,2.5,-4.1,158.0,100.0,0.0
,,,,2018-11-27 00:00:00,,,48,2.3,-4.1,166.0,100.0,0.0
,,,,2018-11-27 01:00:00,,,48,2.2,-4.1,152.0,100.0,0.0
,,,,2018-11-27 02:00:00,,,48,2.4,-4.1,152.0,100.0,0.0
,,,,2018-11-27 03:00:00,,,48,2.5,-3.9,158.0,100.0,0.0
,,,,2018-11-27 04:00:00,,,48,2.4,-3.7,145.0,100.0,0.0
,,,,2018-11-27 05:00:00,,,48,2.7,-3.0,171.0,100.0,0.0
,,,,2018-11-27 06:00:00,,,48,2.6,-2.3,187.0,100.0,0.0
,,,,2018-11-27 07:00:00,,,48,2.4,-2.0,188.0,100.0,0.0
,,,,2018-11-27 08:00:00,,,48,2.6,-1.9,190.0,100.0,0.0
,,,,2018-11-27 09:00:00,,,48,2.5,-1.6,203.0,100.0,0.0
,,,,2018-11-27 10:00:00,,,48,2.4,-1.4,201.0,100.0,0.0
,,,,2018-11-27 11:00:00,,,48,2.7,-1.4,217.0,100.0,0.0
,,,,2018-11-27 12:00:00,,,48,2.4,-1.4,222.0,100.0,0.0
,,,,2018-11-27 13:00:00,,,48,2.3,-1.4,217.0,100.0,0.0
,,,,2018-11-27 14:00:00,,,48,0.0,-1.1,251.0,100.0,0.0
,,,,2018-11-27 15:00:00,,,48,0.0,-1.5,236.0,100.0,0.0
,,,,2018-11-27 16:00:00,,,48,2.0,-1.8,227.0,100.0,0.0
,,,,2018-11-27 17:00:00,,,48,2.3,-1.9,228.0,100.0,0.0
,,,,2018-11-27 18:00:00,,,48,2.0,-1.9,206.0,100.0,0.0
,,,,2018-11-27 19:00:00,,,48,2.2,-2.0,199.0,100.0,0.0
,,,,2018-11-27 20:00:00,,,48,2.1,-2.2,193.0,100.0,0.0
,,,,2018-11-27 21:00:00,,,48,2.0,-2.4,189.0,100.0,0.0
,,,,2018-11-27 22:00:00,,,48,2.5,-2.5,204.0,100.0,0.0
,,,,2018-11-27 23:00:00,,,48,2.3,-2.6,210.0,100.0,0.0
,,,,2018-11-28 00:00:00,,,48,2.5,-2.7,231.0,100.0,0.0
,,,,2018-11-28 01:00:00,,,48,2.4,-2.9,222.0,100.0,0.0
,,,,2018-11-28 02:00:00,,,48,2.0,-2.9,240.0,100.0,0.0
,,,,2018-11-28 03:00:00,,,48,2.1,-2.9,223.0,100.0,0.0
,,,,2018-11-28 04:00:00,,,48,2.5,-3.0,218.0,100.0,0.0
,,,,2018-11-28 05:00:00,,,48,1.8,-3.1,237.0,100.0,0.0
,,,,2018-11-28 06:00:00,,,48,2.0,-3.6,260.0,100.0,0.0
,,,,2018-11-28 07:00:00,,,48,2.0,-3.5,248.0,100.0,0.0
,,,,2018-11-28 08:00:00,,,48,1.9,-3.0,252.0,100.0,0.0
,,,,2018-11-28 09:00:00,,,48,2.0,-1.7,248.0,100.0,0.0
,,,,2018-11-28 10:00:00,,,48,1.9,-1.9,251.0,100.0,0.0
,,,,2018-11-28 11:00:00,,,48,2.0,-0.8,246.0,100.0,0.0
,,,,2018-11-28 12:00:00,,,48,1.9,-1.6,250.0,100.0,0.0
,,,,2018-11-28 13:00:00,,,48,1.7,-1.0,242.0,100.0,0.0
,,,,2018-11-28 14:00:00,,,48,1.9,-2.9,216.0,100.0,0.0
,,,,2018-11-28 15:00:00,,,48,1.9,-3.5,207.0,100.0,0.0
,,,,2018-11-28 16:00:00,,,48,1.9,-3.5,186.0,100.0,0.0
,,,,2018-11-28 17:00:00,,,48,1.7,-3.5,182.0,100.0,0.0
,,,,2018-11-28 18:00:00,,,48,1.7,-3.5,182.0,100.0,0.0
,,,,2018-11-28 19:00:00,,,48,1.8,-3.7,201.0,100.0,0.0
,,,,2018-11-28 20:00:00,,,48,1.8,-3.8,205.0,100.0,0.0
,,,,2018-11-28 21:00:00,,,48,1.7,-4.0,198.0,100.0,0.0
,,,,2018-11-28 22:00:00,,,48,1.7,-4.1,194.0,100.0,0.0
,,,,2018-11-28 23:00:00,,,48,1.8,-4.2,208.0,100.0,0.0
,,,,2018-11-29 00:00:00,,,48,1.8,-4.2,201.0,100.0,0.0
,,,,2018-11-29 01:00:00,,,48,1.9,-4.2,208.0,100.0,0.0
,,,,2018-11-29 02:00:00,,,48,1.8,-4.3,189.0,100.0,0.0
,,,,2018-11-29 03:00:00,,,48,1.6,-4.6,174.0,100.0,0.0
,,,,2018-11-29 04:00:00,,,48,1.7,-4.7,164.0,100.0,0.0
,,,,2018-11-29 05:00:00,,,48,1.7,-4.5,173.0,100.0,0.0
,,,,2018-11-29 06:00:00,,,48,1.7,-4.6,176.0,100.0,0.0
,,,,2018-11-29 07:00:00,,,48,1.6,-4.6,176.0,100.0,0.0
,,,,2018-11-29 08:00:00,,,48,1.7,-4.5,171.0,100.0,0.0
,,,,2018-11-29 09:00:00,,,48,1.8,-4.2,172.0,100.0,0.0
,,,,2018-11-29 10:00:00,,,48,0.0,-3.5,184.0,100.0,0.0
,,,,2018-11-29 11:00:00,,,48,1.6,-2.3,184.0,100.0,0.0
,,,,2018-11-29 12:00:00,,,48,1.6,-2.0,195.0,100.0,0.0
,,,,2018-11-29 13:00:00,,,48,1.8,-2.1,207.0,100.0,0.0
,,,,2018-11-29 14:00:00,,,48,1.6,-2.4,229.0,100.0,0.0
,,,,2018-11-29 15:00:00,,,48,1.6,-3.4,230.0,100.0,0.0
,,,,2018-11-29 16:00:00,,,48,0.0,-4.1,229.0,100.0,0.0
,,,,2018-11-29 17:00:00,,,48,0.0,-4.5,190.0,100.0,0.0
,,,,2018-11-29 18:00:00,,,48,0.0,-4.5,181.0,100.0,0.0
,,,,2018-11-29 19:00:00,,,48,0.0,-4.4,190.0,100.0,0.0
,,,,2018-11-29 20:00:00,,,48,0.0,-4.3,186.0,100.0,0.0
,,,,2018-11-29 21:00:00,,,48,0.0,-4.2,211.0,100.0,0.0
,,,,2018-11-29 22:00:00,,,48,0.0,-4.3,183.0,100.0,0.0
,,,,2018-11-29 23:00:00,,,48,0.0,-4.3,185.0,100.0,0.0
,,,,2018-11-30 00:00:00,,,48,0.0,-4.4,185.0,100.0,0.0
,,,,2018-11-30 01:00:00,,,48,0.0,-5.4,208.0,100.0,0.0
,,,,2018-11-30 02:00:00,,,48,0.0,-5.8,206.0,100.0,0.0
,,,,2018-11-30 03:00:00,,,48,0.0,-5.7,197.0,100.0,0.0
,,,,2018-11-30 04:00:00,,,48,0.0,-5.7,185.0,100.0,0.0
,,,,2018-11-30 05:00:00,,,48,0.0,-5.5,177.0,100.0,0.0
,,,,2018-11-30 06:00:00,,,48,0.0,-5.0,178.0,100.0,0.0
,,,,2018-11-30 07:00:00,,,48,1.7,-4.9,175.0,100.0,0.0
,,,,2018-11-30 08:00:00,,,48,1.8,-4.7,179.0,100.0,0.0
,,,,2018-11-30 09:00:00,,,48,1.7,-4.1,182.0,100.0,0.0
,,,,2018-11-30 10:00:00,,,48,1.9,-3.4,212.0,100.0,0.0
,,,,2018-11-30 11:00:00,,,48,1.8,-2.6,228.0,100.0,0.0
,,,,2018-11-30 12:00:00,,,48,2.0,-3.2,246.0,100.0,0.0
,,,,2018-11-30 13:00:00,,,48,1.9,-3.8,226.0,100.0,0.0
,,,,2018-11-30 14:00:00,,,48,1.8,-4.0,252.0,100.0,0.0
,,,,2018-11-30 15:00:00,,,48,1.7,-4.8,247.0,100.0,0.0
,,,,2018-11-30 16:00:00,,,48,0.0,-5.8,238.0,100.0,0.0
