station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2017-01-01 00:00:00, 3.1, -4.3, -11.6
2017-01-02 00:00:00, 2.5, -10.5, -21.1
2017-01-03 00:00:00, 6.1, -14.7, -24.6
2017-01-04 00:00:00, 0.0, -17.9, -27.4
2017-01-05 00:00:00, 0.0, -14.7, -26.2
2017-01-06 00:00:00, 0.0, -11.0, -19.9
2017-01-07 00:00:00, 0.0, -11.5, -21.8
2017-01-08 00:00:00, 0.0, -9.6, -14.4
2017-01-09 00:00:00, 0.0, -2.1, -11.8
2017-01-10 00:00:00, 3.9, -2.6, -20.9
2017-01-11 00:00:00, 4.4, -14.7, -24.9
2017-01-12 00:00:00, 0.5, -17.0, -26.2
2017-01-13 00:00:00, 0.0, -13.2, -20.5
2017-01-14 00:00:00, 0.0, -9.1, -15.1
2017-01-15 00:00:00, 0.0, -6.7, -17.7
2017-01-16 00:00:00, 0.0, -3.9, -14.0
2017-01-17 00:00:00, 0.0, 3.4, -4.5
2017-01-18 00:00:00, 4.9, 1.9, -1.7
2017-01-19 00:00:00, 4.7, 5.1, 0.8
2017-01-20 00:00:00, 0.0, 4.8, -5.0
2017-01-21 00:00:00, 0.0, -2.4, -8.5
2017-01-22 00:00:00, 0.0, 2.0, -4.3
2017-01-23 00:00:00, 2.6, 1.6, -9.9
2017-01-24 00:00:00, 1.2, -2.3, -12.5
2017-01-25 00:00:00, 0.6, -1.1, -12.1
2017-01-26 00:00:00, 0.0, -3.3, -14.7
2017-01-27 00:00:00, 0.0, -0.3, -7.4
2017-01-28 00:00:00, 0.0, 3.0, -1.2
2017-01-29 00:00:00, 0.0, 5.3, -1.8
2017-01-30 00:00:00, 0.0, 3.0, -2.6
2017-01-31 00:00:00, 0.0, -2.0, -13.4
2017-02-01 00:00:00, 0.0, -4.8, -17.1
2017-02-02 00:00:00, 0.0, -6.9, -19.7
2017-02-03 00:00:00, 5.4, -8.4, -21.0
2017-02-04 00:00:00, 7.2, -9.1, -10.9
2017-02-05 00:00:00, 9.9, -10.3, -14.2
2017-02-06 00:00:00, 2.7, -13.2, -15.2
2017-02-07 00:00:00, 0.5, -12.6, -19.9
2017-02-08 00:00:00, 2.2, -12.4, -20.3
2017-02-09 00:00:00, 40.3, 5.4, -12.6
2017-02-10 00:00:00, 0.0, 5.7, 1.7
2017-02-11 00:00:00, 0.0, 4.8, -2.9
2017-02-12 00:00:00, 0.0, 3.6, -2.0
2017-02-13 00:00:00, 0.0, 5.9, -6.8
2017-02-14 00:00:00, 0.0, 6.0, -10.7
2017-02-15 00:00:00, 9.5, 8.6, -3.1
2017-02-16 00:00:00, 21.9, 4.7, 1.3
2017-02-17 00:00:00, 0.6, 8.0, -2.8
2017-02-18 00:00:00, 10.2, 2.2, -3.8
2017-02-19 00:00:00, 5.1, 4.5, 0.6
2017-02-20 00:00:00, 14.0, 3.8, -0.1
2017-02-21 00:00:00, 1.2, 4.0, -1.3
2017-02-22 00:00:00, 0.1, 3.3, -5.4
2017-02-23 00:00:00, 0.0, 1.8, -7.4
2017-02-24 00:00:00, 0.0, -1.0, -10.7
2017-02-25 00:00:00, 1.9, -0.5, -7.3
2017-02-26 00:00:00, 2.8, -3.5, -12.4
2017-02-27 00:00:00, 2.8, -2.8, -13.5
2017-02-28 00:00:00, 3.8, -0.9, -8.4
2017-03-01 00:00:00, 9.3, 1.1, -5.1
2017-03-02 00:00:00, 7.1, 2.5, -4.6
2017-03-03 00:00:00, 13.1, 3.3, 0.6
2017-03-04 00:00:00, 7.2, 6.0, 0.6
2017-03-05 00:00:00, 1.4, 0.8, -3.2
