station_observations
AirTemp, ONE_DAY_PRECIPITATION, Snow_WE, time, MIN_TEMP, MAX_TEMP
None, 1.0, None, 2017-01-01 00:00:00, -19.6, -11.5
None, 0.0, None, 2017-01-02 00:00:00, -21.9, -15.7
None, 0.0, None, 2017-01-03 00:00:00, -22.1, -14.2
None, 0.0, None, 2017-01-04 00:00:00, -16.2, -8.1
None, 0.0, None, 2017-01-05 00:00:00, -13.1, -5.8
None, 0.0, None, 2017-01-06 00:00:00, -13.1, -9.2
None, 1.0, None, 2017-01-07 00:00:00, -14.7, -2.6
None, 1.0, None, 2017-01-08 00:00:00, -13.9, -3.6
None, 11.0, None, 2017-01-09 00:00:00, -19.6, -6.6
None, 0.0, None, 2017-01-10 00:00:00, -21.2, -15.9
None, 0.0, None, 2017-01-11 00:00:00, -20.0, -8.7
None, 0.0, None, 2017-01-12 00:00:00, -14.0, -6.3
None, 0.0, None, 2017-01-13 00:00:00, -14.2, -5.9
None, 0.0, None, 2017-01-14 00:00:00, -10.0, -3.7
None, 1.0, None, 2017-01-15 00:00:00, -6.9, -1.3
None, 6.0, None, 2017-01-16 00:00:00, -5.5, -0.6
None, 10.0, None, 2017-01-17 00:00:00, -2.3, -0.8
None, 11.0, None, 2017-01-18 00:00:00, -2.4, -0.3
None, 3.0, None, 2017-01-19 00:00:00, -6.0, -1.3
None, 0.0, None, 2017-01-20 00:00:00, -6.9, 1.2
None, 0.0, None, 2017-01-21 00:00:00, -7.2, 1.4
None, 0.0, None, 2017-01-22 00:00:00, -7.2, 1.2
None, 0.0, None, 2017-01-23 00:00:00, -8.1, -3.9
None, 1.0, None, 2017-01-24 00:00:00, -8.9, -0.3
None, 0.0, None, 2017-01-25 00:00:00, -8.8, -0.8
None, 0.0, None, 2017-01-26 00:00:00, -9.0, -1.1
None, 0.0, None, 2017-01-27 00:00:00, -7.9, -3.7
None, 0.0, None, 2017-01-28 00:00:00, -6.3, -2.6
None, 4.0, None, 2017-01-29 00:00:00, -6.4, -2.1
None, 0.0, None, 2017-01-30 00:00:00, -13.9, -6.4
None, 0.0, None, 2017-01-31 00:00:00, -15.8, -9.4
None, 0.0, None, 2017-02-01 00:00:00, -17.0, -9.6
None, 0.0, None, 2017-02-02 00:00:00, -15.3, -4.9
None, 3.0, None, 2017-02-03 00:00:00, -16.7, -8.7
None, 9.0, None, 2017-02-04 00:00:00, -18.0, -13.0
None, 3.0, None, 2017-02-05 00:00:00, -20.2, -14.5
None, 2.0, None, 2017-02-06 00:00:00, -21.7, -15.3
None, 1.0, None, 2017-02-07 00:00:00, -22.7, -14.4
None, 7.0, None, 2017-02-08 00:00:00, -18.7, -8.0
None, 21.0, None, 2017-02-09 00:00:00, -10.2, -0.9
None, 3.0, None, 2017-02-10 00:00:00, -10.0, -3.9
None, 0.0, None, 2017-02-11 00:00:00, -10.1, -3.1
