RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,time,stn_pres,week_of_year
16.4, None, None, None,6.24,228.3, None, None,-11.0, None, None, None, None, None, None, None, None,13.51, None, None, None, None,17.3, None, None, None, None, None,2017-07-02 00:00:00, None,27
16.24, None, None, None,4.387,196.5, None, None,-11.0, None, None, None, None, None, None, None, None,14.02, None, None, None, None,33.49, None, None, None, None, None,2017-07-02 01:00:00, None,27
16.41, None, None, None,7.2,227.8, None, None,-12.0, None, None, None, None, None, None, None, None,13.47, None, None, None, None,13.14, None, None, None, None, None,2017-07-02 02:00:00, None,27
16.42, None, None, None,5.324,234.9, None, None,-12.0, None, None, None, None, None, None, None, None,13.42, None, None, None, None,21.83, None, None, None, None, None,2017-07-02 03:00:00, None,27
16.57, None, None, None,5.025,229.0, None, None,-12.0, None, None, None, None, None, None, None, None,12.93, None, None, None, None,17.66, None, None, None, None, None,2017-07-02 04:00:00, None,27
16.48, None, None, None,7.17,184.6, None, None,-12.0, None, None, None, None, None, None, None, None,13.22, None, None, None, None,25.6, None, None, None, None, None,2017-07-02 05:00:00, None,27
16.41, None, None, None,4.879,238.8, None, None,-11.0, None, None, None, None, None, None, None, None,13.48, None, None, None, None,29.23, None, None, None, None, None,2017-07-02 06:00:00, None,27
16.02, None, None, None,2.009,168.1, None, None,-11.0, None, None, None, None, None, None, None, None,14.57, None, None, None, None,42.32, None, None, None, None, None,2017-07-02 07:00:00, None,27
15.74, None, None, None,2.896,69.22, None, None,-10.0, None, None, None, None, None, None, None, None,15.69, None, None, None, None,34.55, None, None, None, None, None,2017-07-02 08:00:00, None,27
15.71, None, None, None,2.19,65.7, None, None,-10.0, None, None, None, None, None, None, None, None,15.79, None, None, None, None,45.93, None, None, None, None, None,2017-07-02 09:00:00, None,27
15.61, None, None, None,4.065,78.8, None, None,-10.0, None, None, None, None, None, None, None, None,16.14, None, None, None, None,28.38, None, None, None, None, None,2017-07-02 10:00:00, None,27
15.11, None, None, None,2.034,94.9, None, None,-9.0, None, None, None, None, None, None, None, None,17.59, None, None, None, None,51.95, None, None, None, None, None,2017-07-02 11:00:00, None,27
15.44, None, None, None,3.279,259.1, None, None,-10.0, None, None, None, None, None, None, None, None,16.71, None, None, None, None,45.61, None, None, None, None, None,2017-07-02 12:00:00, None,27
14.88, None, None, None,5.209,274.2, None, None,-9.0, None, None, None, None, None, None, None, None,18.57, None, None, None, None,38.77, None, None, None, None, None,2017-07-02 13:00:00, None,27
14.79, None, None, None,6.761,282.9, None, None,-8.0, None, None, None, None, None, None, None, None,18.86, None, None, None, None,39.71, None, None, None, None, None,2017-07-02 14:00:00, None,27
14.14, None, None, None,6.826,270.9, None, None,-7.0, None, None, None, None, None, None, None, None,21.04, None, None, None, None,39.7, None, None, None, None, None,2017-07-02 15:00:00, None,27
14.62, None, None, None,9.08,283.2, None, None,-8.0, None, None, None, None, None, None, None, None,19.42, None, None, None, None,33.64, None, None, None, None, None,2017-07-02 16:00:00, None,27
14.57, None, None, None,8.52,280.6, None, None,-8.0, None, None, None, None, None, None, None, None,19.62, None, None, None, None,24.72, None, None, None, None, None,2017-07-02 17:00:00, None,27
14.91, None, None, None,9.34,287.3, None, None,-9.0, None, None, None, None, None, None, None, None,18.46, None, None, None, None,23.56, None, None, None, None, None,2017-07-02 18:00:00, None,27
15.07, None, None, None,10.28,281.6, None, None,-9.0, None, None, None, None, None, None, None, None,17.94, None, None, None, None,19.07, None, None, None, None, None,2017-07-02 19:00:00, None,27
15.29, None, None, None,8.19,271.5, None, None,-10.0, None, None, None, None, None, None, None, None,17.0, None, None, None, None,19.04, None, None, None, None, None,2017-07-02 20:00:00, None,27
15.76, None, None, None,7.68,264.0, None, None,-10.0, None, None, None, None, None, None, None, None,15.41, None, None, None, None,16.48, None, None, None, None, None,2017-07-02 21:00:00, None,27
