CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 14.47, None, None, None, None, None,33.11, None,6.47,225.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 00:00:00, None, None, -3.145,27
None, 13.42, None, None, None, None, None,17.12, None,6.51,161.2, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 03:00:00, None, None, -3.262,27
None, 13.52, None, None, None, None, None,13.4, None,5.715,149.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 04:00:00, None, None, -2.986,27
None, 13.31, None, None, None, None, None,12.08, None,5.726,154.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 05:00:00, None, None, -3.565,27
None, 15.9, None, None, None, None, None,15.18, None,6.324,148.9, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 07:00:00, None, None, -3.52,27
None, 17.23, None, None, None, None, None,21.7, None,5.91,151.5, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 08:00:00, None, None, -4.924,27
None, 18.43, None, None, None, None, None,47.87, None,2.358,226.8, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 10:00:00, None, None, -3.914,27
None, 18.86, None, None, None, None, None,36.75, None,2.995,261.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 11:00:00, None, None, -2.512,27
None, 18.98, None, None, None, None, None,42.33, None,3.961,220.6, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 12:00:00, None, None, -2.877,27
None, 20.91, None, None, None, None, None,41.31, None,4.434,209.4, None, None, None, None, None, None, None, None, None, None, None, None,2017-07-02 13:00:00, None, None, -2.424,27
