pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None,1.807, None, None, None, None, None, None, None, None, None, None,2019-11-19 00:00:00, None, None,47
None,1.865, None, None, None, None, None, None, None, None, None, None,2019-11-19 01:00:00, None, None,47
None,1.77, None, None, None, None, None, None, None, None, None, None,2019-11-19 02:00:00, None, None,47
None,1.722, None, None, None, None, None, None, None, None, None, None,2019-11-19 03:00:00, None, None,47
None,1.942, None, None, None, None, None, None, None, None, None, None,2019-11-19 04:00:00, None, None,47
None,1.98, None, None, None, None, None, None, None, None, None, None,2019-11-19 05:00:00, None, None,47
None,1.704, None, None, None, None, None, None, None, None, None, None,2019-11-19 06:00:00, None, None,47
None,1.372, None, None, None, None, None, None, None, None, None, None,2019-11-19 08:00:00, None, None,47
None,1.389, None, None, None, None, None, None, None, None, None, None,2019-11-19 09:00:00, None, None,47
None,1.551, None, None, None, None, None, None, None, None, None, None,2019-11-19 10:00:00, None, None,47
None,2.035, None, None, None, None, None, None, None, None, None, None,2019-11-19 14:00:00, None, None,47
None,1.665, None, None, None, None, None, None, None, None, None, None,2019-11-19 15:00:00, None, None,47
None,0.963, None, None, None, None, None, None, None, None, None, None,2019-11-19 16:00:00, None, None,47
None,0.007, None, None, None, None, None, None, None, None, None, None,2019-11-19 17:00:00, None, None,47
None,-0.39, None, None, None, None, None, None, None, None, None, None,2019-11-19 18:00:00, None, None,47
None,-0.74, None, None, None, None, None, None, None, None, None, None,2019-11-19 19:00:00, None, None,47
None,-0.692, None, None, None, None, None, None, None, None, None, None,2019-11-19 20:00:00, None, None,47
None,-0.938, None, None, None, None, None, None, None, None, None, None,2019-11-19 21:00:00, None, None,47
None,-1.213, None, None, None, None, None, None, None, None, None, None,2019-11-19 22:00:00, None, None,47
None,-1.522, None, None, None, None, None, None, None, None, None, None,2019-11-19 23:00:00, None, None,47
None,-1.704, None, None, None, None, None, None, None, None, None, None,2019-11-20 00:00:00, None, None,47
None,-1.751, None, None, None, None, None, None, None, None, None, None,2019-11-20 01:00:00, None, None,47
None,-2.244, None, None, None, None, None, None, None, None, None, None,2019-11-20 02:00:00, None, None,47
None,-2.206, None, None, None, None, None, None, None, None, None, None,2019-11-20 03:00:00, None, None,47
None,-2.404, None, None, None, None, None, None, None, None, None, None,2019-11-20 04:00:00, None, None,47
None,-2.568, None, None, None, None, None, None, None, None, None, None,2019-11-20 05:00:00, None, None,47
None,-2.538, None, None, None, None, None, None, None, None, None, None,2019-11-20 06:00:00, None, None,47
None,-2.253, None, None, None, None, None, None, None, None, None, None,2019-11-20 07:00:00, None, None,47
None,-1.148, None, None, None, None, None, None, None, None, None, None,2019-11-20 15:00:00, None, None,47
None,-1.8, None, None, None, None, None, None, None, None, None, None,2019-11-20 16:00:00, None, None,47
None,-2.313, None, None, None, None, None, None, None, None, None, None,2019-11-20 17:00:00, None, None,47
None,-2.748, None, None, None, None, None, None, None, None, None, None,2019-11-20 18:00:00, None, None,47
None,-3.252, None, None, None, None, None, None, None, None, None, None,2019-11-20 19:00:00, None, None,47
None,-3.803, None, None, None, None, None, None, None, None, None, None,2019-11-20 20:00:00, None, None,47
None,-4.042, None, None, None, None, None, None, None, None, None, None,2019-11-20 21:00:00, None, None,47
None,-4.31, None, None, None, None, None, None, None, None, None, None,2019-11-20 22:00:00, None, None,47
None,-4.339, None, None, None, None, None, None, None, None, None, None,2019-11-20 23:00:00, None, None,47
None,-4.578, None, None, None, None, None, None, None, None, None, None,2019-11-21 00:00:00, None, None,47
None,-4.655, None, None, None, None, None, None, None, None, None, None,2019-11-21 01:00:00, None, None,47
None,-4.818, None, None, None, None, None, None, None, None, None, None,2019-11-21 02:00:00, None, None,47
None,-4.953, None, None, None, None, None, None, None, None, None, None,2019-11-21 03:00:00, None, None,47
None,-4.819, None, None, None, None, None, None, None, None, None, None,2019-11-21 04:00:00, None, None,47
None,-4.463, None, None, None, None, None, None, None, None, None, None,2019-11-21 05:00:00, None, None,47
None,-4.272, None, None, None, None, None, None, None, None, None, None,2019-11-21 07:00:00, None, None,47
None,-3.528, None, None, None, None, None, None, None, None, None, None,2019-11-21 09:00:00, None, None,47
None,-2.655, None, None, None, None, None, None, None, None, None, None,2019-11-21 15:00:00, None, None,47
