pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 0.485, None,2019-11-19 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.193,47
None, None, 0.28, None,2019-11-19 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.185,47
None, None, 0.339, None,2019-11-19 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.23,47
None, None, 0.293, None,2019-11-19 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.177,47
None, None, 0.361, None,2019-11-19 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.234,47
None, None, 0.3, None,2019-11-19 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.176,47
None, None, 0.303, None,2019-11-19 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.172,47
None, None, 0.281, None,2019-11-19 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.18,47
None, None, 0.18, None,2019-11-19 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.226,47
None, None, 0.133, None,2019-11-19 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.164,47
None, None, 0.283, None,2019-11-19 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.21,47
None, None, 0.25, None,2019-11-19 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.189,47
None, None, 0.743, None,2019-11-19 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.157,47
None, None, 1.284, None,2019-11-19 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.993,47
None, None, 1.02, None,2019-11-19 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.06,47
None, None, 1.051, None,2019-11-19 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.055,47
None, None, 0.669, None,2019-11-19 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.015,47
None, None, 0.534, None,2019-11-19 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.979,47
None, None, 0.38, None,2019-11-19 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.035,47
None, None, 0.28, None,2019-11-19 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.78,47
None, None, 0.28, None,2019-11-19 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 4.0,47
None, None, 0.299, None,2019-11-19 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.93,47
None, None, 0.311, None,2019-11-19 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.905,47
None, None, 0.298, None,2019-11-19 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.922,47
None, None, 0.33, None,2019-11-20 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.952,47
None, None, 0.317, None,2019-11-20 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.957,47
None, None, 0.37, None,2019-11-20 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.964,47
None, None, 0.461, None,2019-11-20 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 3.91,47
