pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,5.079, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 00:00:00, None, 0.448, None,47
None, None,5.136, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 01:00:00, None, 0.441, None,47
None, None,5.097, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 02:00:00, None, 0.444, None,47
None, None,5.516, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 03:00:00, None, 0.412, None,47
None, None,5.059, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 04:00:00, None, 0.401, None,47
None, None,4.811, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 05:00:00, None, 0.334, None,47
None, None,4.601, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 06:00:00, None, 0.44, None,47
None, None,4.459, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 07:00:00, None, 0.397, None,47
None, None,4.106, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 08:00:00, None, 0.371, None,47
None, None,4.334, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 09:00:00, None, 0.462, None,47
None, None,4.525, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 10:00:00, None, 0.432, None,47
None, None,4.983, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 11:00:00, None, 0.424, None,47
None, None,4.701, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 12:00:00, None, 0.535, None,47
None, None,4.677, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 13:00:00, None, 0.439, None,47
None, None,4.812, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 14:00:00, None, 0.441, None,47
None, None,5.365, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 15:00:00, None, 0.182, None,47
None, None,4.352, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 16:00:00, None, 0.421, None,47
None, None,3.804, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 17:00:00, None, 0.358, None,47
None, None,3.727, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 18:00:00, None, 0.475, None,47
None, None,3.783, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 19:00:00, None, 0.458, None,47
None, None,3.897, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 20:00:00, None, 0.427, None,47
None, None,3.726, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 21:00:00, None, 0.479, None,47
None, None,3.736, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 22:00:00, None, 0.468, None,47
None, None,3.451, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-19 23:00:00, None, 0.385, None,47
None, None,3.793, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 00:00:00, None, 0.458, None,47
None, None,3.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 01:00:00, None, 0.466, None,47
None, None,3.717, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 02:00:00, None, 0.476, None,47
None, None,3.708, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 03:00:00, None, 0.487, None,47
None, None,3.736, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 04:00:00, None, 0.466, None,47
None, None,3.595, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-11-20 05:00:00, None, 0.424, None,47
