ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
1.6,1.6,12.0,0.0,2016-09-16,0.0,24.0,38
12.4,12.4,11.5,0.0,2016-09-17,0.0,16.0,38
1.4,1.4,7.0,0.0,2016-09-18,0.0,17.0,38
4.0,4.0,6.5,0.0,2016-09-19,0.0,13.0,38
1.4,1.4,6.5,0.0,2016-09-20,0.0,13.0,38
0.0,0.0,4.5,0.0,2016-09-21,0.0,15.0,38
0.0,0.0,4.0,0.0,2016-09-22,0.0,17.0,38
