station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, STANDARD_SNOW, PRECIPITATION_NEW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, WIND_DIRECTION_STD_DEVIATION1, snwfl_amt_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, avg_wnd_spd_10m_pst10mts, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, DEW_POINT, avg_wnd_dir_10m_pst10mts, max_air_temp_snc_last_reset, ACTUAL_WIND_DIRECTION, ACTUAL_WIND_SPEED, rel_hum, MAXIMUM_AIR_TEMPERATURE, time, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW
None, None, -1.224, None, None, None, None, None, 20.43, None, 15.38, 222.5, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-02 23:00:00, None, None, 139.5
None, None, -1.499, None, None, None, None, None, 22.04, None, 8.13, 249.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 00:00:00, None, None, 140.7
None, None, -1.908, None, None, None, None, None, 41.13, None, 11.79, 226.5, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2012-01-03 01:00:00, None, None, 139.7
None, None, -1.775, 103.0, None, None, None, None, 26.07, None, 16.07, 245.2, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2012-01-03 02:00:00, None, None, 139.1
None, None, -2.374, 97.2, None, None, None, None, 42.41, None, 9.03, 245.2, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-03 03:00:00, None, None, 139.0
None, None, -3.07, 102.4, None, None, None, None, 27.7, None, 6.927, 178.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-03 04:00:00, None, None, 139.0
None, None, -3.184, 102.5, None, None, None, None, 21.05, None, 15.54, 177.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-03 05:00:00, None, None, 138.4
None, None, -3.232, 100.7, None, None, None, None, 18.58, None, 19.79, 182.1, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-03 06:00:00, None, None, 138.2
None, None, -3.365, 98.7, None, None, None, None, 15.12, None, 18.81, 180.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2012-01-03 07:00:00, None, None, 138.0
None, None, -3.279, 99.5, None, None, None, None, 10.89, None, 17.2, 170.5, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-03 08:00:00, None, None, 138.0
None, None, -2.305, 87.9, None, None, None, None, 15.34, None, 11.68, 176.2, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2012-01-03 09:00:00, None, None, 137.8
None, None, -1.25, 86.4, None, None, None, None, 35.24, None, 9.62, 144.6, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-03 10:00:00, None, None, 137.9
None, None, -1.394, 80.3, None, None, None, None, 28.99, None, 5.046, 182.1, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2012-01-03 11:00:00, None, None, 137.8
None, None, -1.367, 86.8, None, None, None, None, 19.22, None, 17.03, 192.3, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-03 12:00:00, None, None, 138.0
None, None, -0.988, 96.2, None, None, None, None, 18.7, None, 18.62, 199.2, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 13:00:00, None, None, 138.5
None, None, -0.97, 101.8, None, None, None, None, 20.97, None, 21.89, 206.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 14:00:00, None, None, 138.7
None, None, -1.189, None, None, None, None, None, 17.95, None, 17.21, 183.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 15:00:00, None, None, 140.2
None, None, -1.208, None, None, None, None, None, 16.87, None, 14.68, 168.7, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 16:00:00, None, None, 141.4
None, None, -1.14, None, None, None, None, None, 12.74, None, 10.64, 161.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 17:00:00, None, None, 141.2
None, None, -1.13, None, None, None, None, None, 19.6, None, 6.234, 133.6, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 18:00:00, None, None, 144.0
None, None, -0.977, None, None, None, None, None, 16.36, None, 4.551, 117.6, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 19:00:00, None, None, 144.5
None, None, -0.388, None, None, None, None, None, 33.24, None, 2.339, 125.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-03 20:00:00, None, None, 144.6
None, None, -0.559, None, None, None, None, None, 22.5, None, 9.7, 202.3, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-03 21:00:00, None, None, 144.0
None, None, -0.436, None, None, None, None, None, 19.66, None, 11.21, 153.1, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-03 22:00:00, None, None, 144.7
None, None, 0.171, None, None, None, None, None, 20.28, None, 27.29, 180.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-03 23:00:00, None, None, 146.5
None, None, 0.447, None, None, None, None, None, 19.56, None, 28.16, 187.6, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 00:00:00, None, None, 146.3
None, None, 1.073, None, None, None, None, None, 19.87, None, 25.07, 183.7, None, None, None, None, None, 1.0, None, None, None, None, None, None, 2012-01-04 01:00:00, None, None, 145.7
None, None, 2.231, 102.6, None, None, None, None, 22.69, None, 33.82, 190.7, None, None, None, None, None, 2.0, None, None, None, None, None, None, 2012-01-04 02:00:00, None, None, 144.7
None, None, 2.478, 82.0, None, None, None, None, 22.63, None, 29.56, 195.1, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 03:00:00, None, None, 144.2
None, None, 3.03, 77.0, None, None, None, None, 21.15, None, 31.14, 183.1, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 04:00:00, None, None, 143.7
None, None, 3.297, 74.8, None, None, None, None, 14.78, None, 34.23, 170.6, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 05:00:00, None, None, 143.4
None, None, 3.439, 70.5, None, None, None, None, 16.57, None, 35.56, 170.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 06:00:00, None, None, 143.2
None, None, 3.354, 69.2, None, None, None, None, 17.65, None, 33.69, 169.4, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2012-01-04 07:00:00, None, None, 142.7
None, None, 1.594, 87.0, None, None, None, None, 33.41, None, 24.47, 206.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 08:00:00, None, None, 143.9
None, None, 0.123, 102.9, None, None, None, None, 20.55, None, 29.27, 178.4, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 09:00:00, None, None, 144.5
None, None, -0.076, None, None, None, None, None, 13.79, None, 27.01, 172.3, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 10:00:00, None, None, 145.2
None, None, -0.152, None, None, None, None, None, 14.07, None, 24.1, 168.9, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 11:00:00, None, None, 143.9
None, None, -0.361, None, None, None, None, None, 0.0, None, 7.41, 161.5, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 12:00:00, None, None, 148.4
None, None, -0.427, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 13:00:00, None, None, 150.2
None, None, -0.55, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 14:00:00, None, None, 152.2
None, None, -0.626, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 15:00:00, None, None, 155.5
None, None, -0.645, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 16:00:00, None, None, 157.9
None, None, -0.465, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 17:00:00, None, None, 159.1
None, None, -0.284, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 18:00:00, None, None, 159.6
None, None, -0.503, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 19:00:00, None, None, 159.6
None, None, -0.113, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, 0.0, None, None, None, None, None, None, 2012-01-04 20:00:00, None, None, 160.2
None, None, -0.616, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 21:00:00, None, None, 161.1
None, None, -1.252, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -1.0, None, None, None, None, None, None, 2012-01-04 22:00:00, None, None, 162.4
None, None, -2.032, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2012-01-04 23:00:00, None, None, 163.3
None, None, -2.48, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -2.0, None, None, None, None, None, None, 2012-01-05 00:00:00, None, None, 164.6
None, None, -2.565, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-05 01:00:00, None, None, 166.4
None, None, -2.699, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-05 02:00:00, None, None, 166.2
None, None, -2.927, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-05 03:00:00, None, None, 165.9
None, None, -3.195, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -3.0, None, None, None, None, None, None, 2012-01-05 04:00:00, None, None, 168.4
None, None, -4.162, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2012-01-05 05:00:00, None, None, 173.5
None, None, -4.047, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -4.0, None, None, None, None, None, None, 2012-01-05 06:00:00, None, None, 173.2
None, None, -4.527, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 07:00:00, None, None, 173.4
None, None, -5.067, 87.3, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-05 08:00:00, None, None, 173.6
None, None, -5.377, 82.5, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2012-01-05 09:00:00, None, None, 173.8
None, None, -5.406, 86.2, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-05 10:00:00, None, None, 173.1
None, None, -5.716, 93.7, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-05 11:00:00, None, None, 173.0
None, None, -5.726, 101.6, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-05 12:00:00, None, None, 173.6
None, None, -5.445, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 13:00:00, None, None, 174.7
None, None, -5.377, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 14:00:00, None, None, 175.6
None, None, -5.222, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 15:00:00, None, None, 177.1
None, None, -5.165, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 16:00:00, None, None, 178.4
None, None, -4.99, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 17:00:00, None, None, 178.8
None, None, -5.009, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 18:00:00, None, None, 180.9
None, None, -5.037, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 19:00:00, None, None, 180.9
None, None, -5.037, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 20:00:00, None, None, 180.8
None, None, -5.201, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 21:00:00, None, None, 180.9
None, None, -5.211, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 22:00:00, None, None, 181.2
None, None, -5.269, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -5.0, None, None, None, None, None, None, 2012-01-05 23:00:00, None, None, 180.4
None, None, -5.54, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 00:00:00, None, None, 179.9
None, None, -5.832, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 01:00:00, None, None, 178.9
None, None, -6.016, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 02:00:00, None, None, 178.1
None, None, -6.104, None, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 03:00:00, None, None, 177.9
None, None, -6.27, 102.8, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 04:00:00, None, None, 177.9
None, None, -6.456, 102.7, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 05:00:00, None, None, 177.8
None, None, -6.632, 102.4, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 06:00:00, None, None, 176.3
None, None, -6.828, 102.1, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 07:00:00, None, None, 176.3
None, None, -7.11, 101.9, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 08:00:00, None, None, 175.7
None, None, -7.01, 101.9, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 09:00:00, None, None, 175.2
None, None, -6.709, 102.0, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 10:00:00, None, None, 174.9
None, None, -6.063, 102.4, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 11:00:00, None, None, 174.4
None, None, -6.094, 102.5, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 12:00:00, None, None, 173.9
None, None, -6.28, 102.1, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 13:00:00, None, None, 173.5
None, None, -6.379, 101.4, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -6.0, None, None, None, None, None, None, 2012-01-06 14:00:00, None, None, 173.6
None, None, -6.615, 101.6, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 15:00:00, None, None, 174.0
None, None, -6.693, 101.7, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 16:00:00, None, None, 173.9
None, None, -6.908, 101.9, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 17:00:00, None, None, 173.4
None, None, -7.25, 101.5, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 18:00:00, None, None, 173.0
None, None, -7.4, 101.5, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 19:00:00, None, None, 172.5
None, None, -7.46, 102.0, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-06 20:00:00, None, None, 171.9
None, None, -7.66, 101.7, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2012-01-06 21:00:00, None, None, 171.3
None, None, -7.73, 101.6, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2012-01-06 22:00:00, None, None, 169.9
None, None, -8.12, 101.2, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2012-01-06 23:00:00, None, None, 170.3
None, None, -7.67, 102.0, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -8.0, None, None, None, None, None, None, 2012-01-07 00:00:00, None, None, 169.8
None, None, -7.49, 102.2, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-07 01:00:00, None, None, 169.6
None, None, -7.36, 102.2, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-07 02:00:00, None, None, 169.5
None, None, -7.23, 102.2, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-07 03:00:00, None, None, 169.3
None, None, -7.31, 102.1, None, None, None, None, 0.0, None, 0.0, 0.0, None, None, None, None, None, -7.0, None, None, None, None, None, None, 2012-01-07 04:00:00, None, None, 169.0
