station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.95, None, None, None, None, None, None, None, None, None, 2012-01-02 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.67, None, None, None, None, None, None, None, None, None, 2012-01-02 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.82, None, None, None, None, None, None, None, None, None, 2012-01-02 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.44, None, None, None, None, None, None, None, None, None, 2012-01-02 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.49, None, None, None, None, None, None, None, None, None, 2012-01-02 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.61, None, None, None, None, None, None, None, None, None, 2012-01-02 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.718, None, None, None, None, None, None, None, None, None, 2012-01-02 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.632, None, None, None, None, None, None, None, None, None, 2012-01-02 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.739, None, None, None, None, None, None, None, None, None, 2012-01-02 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.266, None, None, None, None, None, None, None, None, None, 2012-01-02 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.567, None, None, None, None, None, None, None, None, None, 2012-01-02 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.966, None, None, None, None, None, None, None, None, None, 2012-01-02 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.296, None, None, None, None, None, None, None, None, None, 2012-01-02 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.173, None, None, None, None, None, None, None, None, None, 2012-01-02 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.248, None, None, None, None, None, None, None, None, None, 2012-01-02 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.872, None, None, None, None, None, None, None, None, None, 2012-01-02 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.126, None, None, None, None, None, None, None, None, None, 2012-01-02 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.295, None, None, None, None, None, None, None, None, None, 2012-01-02 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.192, None, None, None, None, None, None, None, None, None, 2012-01-02 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.352, None, None, None, None, None, None, None, None, None, 2012-01-02 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.267, None, None, None, None, None, None, None, None, None, 2012-01-02 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.549, None, None, None, None, None, None, None, None, None, 2012-01-02 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.277, None, None, None, None, None, None, None, None, None, 2012-01-02 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.822, None, None, None, None, None, None, None, None, None, 2012-01-02 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.049, None, None, None, None, None, None, None, None, None, 2012-01-03 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.219, None, None, None, None, None, None, None, None, None, 2012-01-03 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.379, None, None, None, None, None, None, None, None, None, 2012-01-03 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.597, None, None, None, None, None, None, None, None, None, 2012-01-03 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.634, None, None, None, None, None, None, None, None, None, 2012-01-03 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.767, None, None, None, None, None, None, None, None, None, 2012-01-03 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.88, None, None, None, None, None, None, None, None, None, 2012-01-03 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.355, None, None, None, None, None, None, None, None, None, 2012-01-03 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.355, None, None, None, None, None, None, None, None, None, 2012-01-03 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.04, None, None, None, None, None, None, None, None, None, 2012-01-03 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.336, None, None, None, None, None, None, None, None, None, 2012-01-03 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.568, None, None, None, None, None, None, None, None, None, 2012-01-03 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.842, None, None, None, None, None, None, None, None, None, 2012-01-03 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.671, None, None, None, None, None, None, None, None, None, 2012-01-03 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.916, None, None, None, None, None, None, None, None, None, 2012-01-03 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.784, None, None, None, None, None, None, None, None, None, 2012-01-03 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.077, None, None, None, None, None, None, None, None, None, 2012-01-03 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.181, None, None, None, None, None, None, None, None, None, 2012-01-03 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.067, None, None, None, None, None, None, None, None, None, 2012-01-03 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.54, None, None, None, None, None, None, None, None, None, 2012-01-03 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.145, None, None, None, None, None, None, None, None, None, 2012-01-03 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.732, None, None, None, None, None, None, None, None, None, 2012-01-03 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.3, None, None, None, None, None, None, None, None, None, 2012-01-03 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.122, None, None, None, None, None, None, None, None, None, 2012-01-03 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.084, None, None, None, None, None, None, None, None, None, 2012-01-04 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.056, None, None, None, None, None, None, None, None, None, 2012-01-04 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.187, None, None, None, None, None, None, None, None, None, 2012-01-04 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.609, None, None, None, None, None, None, None, None, None, 2012-01-04 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.694, None, None, None, None, None, None, None, None, None, 2012-01-04 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.562, None, None, None, None, None, None, None, None, None, 2012-01-04 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.863, None, None, None, None, None, None, None, None, None, 2012-01-04 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.004, None, None, None, None, None, None, None, None, None, 2012-01-04 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.981, None, None, None, None, None, None, None, None, None, 2012-01-04 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.868, None, None, None, None, None, None, None, None, None, 2012-01-04 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.877, None, None, None, None, None, None, None, None, None, 2012-01-04 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.088, None, None, None, None, None, None, None, None, None, 2012-01-04 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.697, None, None, None, None, None, None, None, None, None, 2012-01-04 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.575, None, None, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.987, None, None, None, None, None, None, None, None, None, 2012-01-04 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.35, None, None, None, None, None, None, None, None, None, 2012-01-04 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.071, None, None, None, None, None, None, None, None, None, 2012-01-04 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.362, None, None, None, None, None, None, None, None, None, 2012-01-04 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.362, None, None, None, None, None, None, None, None, None, 2012-01-04 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.538, None, None, None, None, None, None, None, None, None, 2012-01-04 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 1.268, None, None, None, None, None, None, None, None, None, 2012-01-04 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.8, None, None, None, None, None, None, None, None, None, 2012-01-04 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.472, None, None, None, None, None, None, None, None, None, 2012-01-04 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.678, None, None, None, None, None, None, None, None, None, 2012-01-04 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.566, None, None, None, None, None, None, None, None, None, 2012-01-05 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.528, None, None, None, None, None, None, None, None, None, 2012-01-05 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.191, None, None, None, None, None, None, None, None, None, 2012-01-05 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.709, None, None, None, None, None, None, None, None, None, 2012-01-05 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.543, None, None, None, None, None, None, None, None, None, 2012-01-05 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.333, None, None, None, None, None, None, None, None, None, 2012-01-05 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.992, None, None, None, None, None, None, None, None, None, 2012-01-05 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.105, None, None, None, None, None, None, None, None, None, 2012-01-05 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.19, None, None, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.153, None, None, None, None, None, None, None, None, None, 2012-01-05 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.492, None, None, None, None, None, None, None, None, None, 2012-01-05 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.341, None, None, None, None, None, None, None, None, None, 2012-01-05 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.559, None, None, None, None, None, None, None, None, None, 2012-01-05 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.117, None, None, None, None, None, None, None, None, None, 2012-01-05 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.634, None, None, None, None, None, None, None, None, None, 2012-01-05 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.051, None, None, None, None, None, None, None, None, None, 2012-01-05 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.354, None, None, None, None, None, None, None, None, None, 2012-01-05 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.631, None, None, None, None, None, None, None, None, None, 2012-01-05 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.04, None, None, None, None, None, None, None, None, None, 2012-01-05 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.356, None, None, None, None, None, None, None, None, None, 2012-01-05 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.595, None, None, None, None, None, None, None, None, None, 2012-01-05 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.816, None, None, None, None, None, None, None, None, None, 2012-01-05 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.017, None, None, None, None, None, None, None, None, None, 2012-01-05 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.258, None, None, None, None, None, None, None, None, None, 2012-01-05 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.48, None, None, None, None, None, None, None, None, None, 2012-01-06 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.576, None, None, None, None, None, None, None, None, None, 2012-01-06 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.644, None, None, None, None, None, None, None, None, None, 2012-01-06 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.1, None, None, None, None, None, None, None, None, None, 2012-01-06 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.61, None, None, None, None, None, None, None, None, None, 2012-01-06 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.99, None, None, None, None, None, None, None, None, None, 2012-01-06 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.91, None, None, None, None, None, None, None, None, None, 2012-01-06 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.88, None, None, None, None, None, None, None, None, None, 2012-01-06 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.69, None, None, None, None, None, None, None, None, None, 2012-01-06 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.03, None, None, None, None, None, None, None, None, None, 2012-01-06 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.32, None, None, None, None, None, None, None, None, None, 2012-01-06 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.508, None, None, None, None, None, None, None, None, None, 2012-01-06 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.056, None, None, None, None, None, None, None, None, None, 2012-01-06 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.209, None, None, None, None, None, None, None, None, None, 2012-01-06 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.307, None, None, None, None, None, None, None, None, None, 2012-01-06 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.519, None, None, None, None, None, None, None, None, None, 2012-01-06 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.994, None, None, None, None, None, None, None, None, None, 2012-01-06 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.31, None, None, None, None, None, None, None, None, None, 2012-01-06 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.52, None, None, None, None, None, None, None, None, None, 2012-01-06 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.13, None, None, None, None, None, None, None, None, None, 2012-01-06 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.32, None, None, None, None, None, None, None, None, None, 2012-01-06 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.33, None, None, None, None, None, None, None, None, None, 2012-01-06 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.33, None, None, None, None, None, None, None, None, None, 2012-01-06 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.37, None, None, None, None, None, None, None, None, None, 2012-01-06 23:00:00, None
95.2, None, None, None, None, None, None, None, -9.0, None, None, None, None, None, 153.1, None, None, -8.46, None, None, None, None, None, None, None, None, None, 2012-01-07 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.55, None, None, None, None, None, None, None, None, None, 2012-01-07 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.56, None, None, None, None, None, None, None, None, None, 2012-01-07 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.59, None, None, None, None, None, None, None, None, None, 2012-01-07 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.61, None, None, None, None, None, None, None, None, None, 2012-01-07 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.6, None, None, None, None, None, None, None, None, None, 2012-01-07 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.6, None, None, None, None, None, None, None, None, None, 2012-01-07 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.52, None, None, None, None, None, None, None, None, None, 2012-01-07 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.46, None, None, None, None, None, None, None, None, None, 2012-01-07 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.37, None, None, None, None, None, None, None, None, None, 2012-01-07 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.16, None, None, None, None, None, None, None, None, None, 2012-01-07 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.21, None, None, None, None, None, None, None, None, None, 2012-01-07 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.96, None, None, None, None, None, None, None, None, None, 2012-01-07 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.46, None, None, None, None, None, None, None, None, None, 2012-01-07 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.34, None, None, None, None, None, None, None, None, None, 2012-01-07 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.44, None, None, None, None, None, None, None, None, None, 2012-01-07 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.75, None, None, None, None, None, None, None, None, None, 2012-01-07 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.02, None, None, None, None, None, None, None, None, None, 2012-01-07 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.3, None, None, None, None, None, None, None, None, None, 2012-01-07 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.36, None, None, None, None, None, None, None, None, None, 2012-01-07 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.42, None, None, None, None, None, None, None, None, None, 2012-01-07 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.35, None, None, None, None, None, None, None, None, None, 2012-01-07 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.17, None, None, None, None, None, None, None, None, None, 2012-01-07 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.82, None, None, None, None, None, None, None, None, None, 2012-01-07 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.61, None, None, None, None, None, None, None, None, None, 2012-01-08 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.36, None, None, None, None, None, None, None, None, None, 2012-01-08 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.05, None, None, None, None, None, None, None, None, None, 2012-01-08 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.867, None, None, None, None, None, None, None, None, None, 2012-01-08 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.673, None, None, None, None, None, None, None, None, None, 2012-01-08 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.49, None, None, None, None, None, None, None, None, None, 2012-01-08 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.258, None, None, None, None, None, None, None, None, None, 2012-01-08 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.047, None, None, None, None, None, None, None, None, None, 2012-01-08 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.787, None, None, None, None, None, None, None, None, None, 2012-01-08 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.49, None, None, None, None, None, None, None, None, None, 2012-01-08 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.126, None, None, None, None, None, None, None, None, None, 2012-01-08 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.964, None, None, None, None, None, None, None, None, None, 2012-01-08 11:00:00, None
