station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
22.12, None, None, None, 8.37, 312.9, None, None, -21.0, None, None, None, None, None, None, None, None, -4.953, None, None, None, None, 33.08, None, None, None, None, 2012-02-13 16:00:00, None
23.57, None, None, None, 11.88, 336.0, None, None, -23.0, None, None, None, None, None, None, None, None, -7.69, None, None, None, None, 19.74, None, None, None, None, 2012-02-13 17:00:00, None
24.0, None, None, None, 8.44, 355.3, None, None, -24.0, None, None, None, None, None, None, None, None, -8.5, None, None, None, None, 22.0, None, None, None, None, 2012-02-13 18:00:00, None
24.19, None, None, None, 10.03, 347.6, None, None, -24.0, None, None, None, None, None, None, None, None, -8.95, None, None, None, None, 19.37, None, None, None, None, 2012-02-13 19:00:00, None
24.62, None, None, None, 9.55, 352.3, None, None, -25.0, None, None, None, None, None, None, None, None, -9.77, None, None, None, None, 18.2, None, None, None, None, 2012-02-13 20:00:00, None
25.73, None, None, None, 7.64, 357.5, None, None, -25.0, None, None, None, None, None, None, None, None, -10.65, None, None, None, None, 12.4, None, None, None, None, 2012-02-13 21:00:00, None
25.42, None, None, None, 7.68, 355.2, None, None, -25.0, None, None, None, None, None, None, None, None, -11.01, None, None, None, None, 16.13, None, None, None, None, 2012-02-13 22:00:00, None
26.11, None, None, None, 5.649, 352.8, None, None, -26.0, None, None, None, None, None, None, None, None, -11.74, None, None, None, None, 11.4, None, None, None, None, 2012-02-13 23:00:00, None
27.45, None, None, None, 3.038, 333.2, None, None, -26.0, None, None, None, None, None, None, None, None, -12.09, None, None, None, None, 18.71, None, None, None, None, 2012-02-14 00:00:00, None
32.26, None, None, None, 2.159, 128.8, None, None, -24.0, None, None, None, None, None, None, None, None, -11.69, None, None, None, None, 35.1, None, None, None, None, 2012-02-14 01:00:00, None
31.51, None, None, None, 6.298, 96.4, None, None, -24.0, None, None, None, None, None, None, None, None, -11.36, None, None, None, None, 16.9, None, None, None, None, 2012-02-14 02:00:00, None
31.51, None, None, None, 3.417, 123.1, None, None, -24.0, None, None, None, None, None, None, None, None, -11.53, None, None, None, None, 15.91, None, None, None, None, 2012-02-14 03:00:00, None
33.4, None, None, None, 3.085, 118.9, None, None, -23.0, None, None, None, None, None, None, None, None, -11.76, None, None, None, None, 26.53, None, None, None, None, 2012-02-14 04:00:00, None
34.71, None, None, None, 4.337, 86.9, None, None, -23.0, None, None, None, None, None, None, None, None, -11.75, None, None, None, None, 23.63, None, None, None, None, 2012-02-14 05:00:00, None
32.28, None, None, None, 7.93, 79.9, None, None, -24.0, None, None, None, None, None, None, None, None, -11.58, None, None, None, None, 12.0, None, None, None, None, 2012-02-14 06:00:00, None
32.5, None, None, None, 4.214, 112.5, None, None, -24.0, None, None, None, None, None, None, None, None, -12.0, None, None, None, None, 22.32, None, None, None, None, 2012-02-14 07:00:00, None
34.75, None, None, None, 7.64, 111.3, None, None, -22.0, None, None, None, None, None, None, None, None, -11.14, None, None, None, None, 8.83, None, None, None, None, 2012-02-14 08:00:00, None
29.23, None, None, None, 6.097, 126.8, None, None, -23.0, None, None, None, None, None, None, None, None, -9.51, None, None, None, None, 19.97, None, None, None, None, 2012-02-14 09:00:00, None
25.95, None, None, None, 4.892, 143.5, None, None, -23.0, None, None, None, None, None, None, None, None, -8.62, None, None, None, None, 25.5, None, None, None, None, 2012-02-14 10:00:00, None
23.57, None, None, None, 4.628, 119.1, None, None, -23.0, None, None, None, None, None, None, None, None, -7.08, None, None, None, None, 21.97, None, None, None, None, 2012-02-14 11:00:00, None
22.14, None, None, None, 3.726, 166.0, None, None, -21.0, None, None, None, None, None, None, None, None, -4.157, None, None, None, None, 35.74, None, None, None, None, 2012-02-14 12:00:00, None
21.69, None, None, None, 4.625, 222.2, None, None, -20.0, None, None, None, None, None, None, None, None, -3.302, None, None, None, None, 21.17, None, None, None, None, 2012-02-14 13:00:00, None
21.1, None, None, None, 3.886, 233.1, None, None, -19.0, None, None, None, None, None, None, None, None, -1.331, None, None, None, None, 24.19, None, None, None, None, 2012-02-14 14:00:00, None
21.5, None, None, None, 3.956, 238.9, None, None, -20.0, None, None, None, None, None, None, None, None, -2.883, None, None, None, None, 30.32, None, None, None, None, 2012-02-14 15:00:00, None
22.19, None, None, None, 4.262, 261.3, None, None, -21.0, None, None, None, None, None, None, None, None, -4.973, None, None, None, None, 12.29, None, None, None, None, 2012-02-14 16:00:00, None
23.11, None, None, None, 2.759, 267.5, None, None, -23.0, None, None, None, None, None, None, None, None, -7.4, None, None, None, None, 12.56, None, None, None, None, 2012-02-14 17:00:00, None
25.56, None, None, None, 2.048, 329.2, None, None, -25.0, None, None, None, None, None, None, None, None, -10.08, None, None, None, None, 28.59, None, None, None, None, 2012-02-14 18:00:00, None
26.61, None, None, None, 4.781, 350.5, None, None, -24.0, None, None, None, None, None, None, None, None, -10.44, None, None, None, None, 13.95, None, None, None, None, 2012-02-14 19:00:00, None
26.69, None, None, None, 2.968, 357.5, None, None, -25.0, None, None, None, None, None, None, None, None, -10.53, None, None, None, None, 29.14, None, None, None, None, 2012-02-14 20:00:00, None
27.64, None, None, None, 4.281, 355.6, None, None, -25.0, None, None, None, None, None, None, None, None, -11.01, None, None, None, None, 25.14, None, None, None, None, 2012-02-14 21:00:00, None
28.44, None, None, None, 6.338, 351.2, None, None, -24.0, None, None, None, None, None, None, None, None, -10.86, None, None, None, None, 11.6, None, None, None, None, 2012-02-14 22:00:00, None
28.43, None, None, None, 5.021, 347.9, None, None, -24.0, None, None, None, None, None, None, None, None, -11.19, None, None, None, None, 16.77, None, None, None, None, 2012-02-14 23:00:00, None
28.92, None, None, None, 2.938, 335.1, None, None, -25.0, None, None, None, None, None, None, None, None, -11.52, None, None, None, None, 16.63, None, None, None, None, 2012-02-15 00:00:00, None
31.98, None, None, None, 2.516, 334.4, None, None, -24.0, None, None, None, None, None, None, None, None, -11.6, None, None, None, None, 23.37, None, None, None, None, 2012-02-15 01:00:00, None
32.0, None, None, None, 2.959, 5.421, None, None, -24.0, None, None, None, None, None, None, None, None, -11.47, None, None, None, None, 40.12, None, None, None, None, 2012-02-15 02:00:00, None
31.65, None, None, None, 4.537, 4.433, None, None, -23.0, None, None, None, None, None, None, None, None, -11.15, None, None, None, None, 30.14, None, None, None, None, 2012-02-15 03:00:00, None
32.61, None, None, None, 1.234, 344.7, None, None, -23.0, None, None, None, None, None, None, None, None, -11.53, None, None, None, None, 55.56, None, None, None, None, 2012-02-15 04:00:00, None
32.83, None, None, None, 5.718, 334.4, None, None, -23.0, None, None, None, None, None, None, None, None, -11.62, None, None, None, None, 11.89, None, None, None, None, 2012-02-15 05:00:00, None
32.39, None, None, None, 4.86, 344.3, None, None, -24.0, None, None, None, None, None, None, None, None, -11.79, None, None, None, None, 16.79, None, None, None, None, 2012-02-15 06:00:00, None
32.44, None, None, None, 0.934, 27.89, None, None, -23.0, None, None, None, None, None, None, None, None, -11.46, None, None, None, None, 60.86, None, None, None, None, 2012-02-15 07:00:00, None
29.65, None, None, None, 2.227, 91.4, None, None, -23.0, None, None, None, None, None, None, None, None, -10.38, None, None, None, None, 33.24, None, None, None, None, 2012-02-15 08:00:00, None
25.91, None, None, None, 3.299, 129.0, None, None, -23.0, None, None, None, None, None, None, None, None, -8.11, None, None, None, None, 23.76, None, None, None, None, 2012-02-15 09:00:00, None
23.88, None, None, None, 5.121, 131.1, None, None, -22.0, None, None, None, None, None, None, None, None, -6.899, None, None, None, None, 29.69, None, None, None, None, 2012-02-15 10:00:00, None
23.65, None, None, None, 7.31, 119.8, None, None, -23.0, None, None, None, None, None, None, None, None, -6.945, None, None, None, None, 17.41, None, None, None, None, 2012-02-15 11:00:00, None
22.73, None, None, None, 9.27, 120.6, None, None, -21.0, None, None, None, None, None, None, None, None, -5.111, None, None, None, None, 18.34, None, None, None, None, 2012-02-15 12:00:00, None
21.68, None, None, None, 5.814, 135.5, None, None, -20.0, None, None, None, None, None, None, None, None, -3.044, None, None, None, None, 26.21, None, None, None, None, 2012-02-15 13:00:00, None
21.55, None, None, None, 5.083, 136.7, None, None, -20.0, None, None, None, None, None, None, None, None, -3.036, None, None, None, None, 18.71, None, None, None, None, 2012-02-15 14:00:00, None
21.45, None, None, None, 3.736, 150.4, None, None, -19.0, None, None, None, None, None, None, None, None, -2.292, None, None, None, None, 34.58, None, None, None, None, 2012-02-15 15:00:00, None
21.96, None, None, None, 3.322, 183.6, None, None, -21.0, None, None, None, None, None, None, None, None, -3.974, None, None, None, None, 36.78, None, None, None, None, 2012-02-15 16:00:00, None
23.34, None, None, None, 3.026, 103.1, None, None, -23.0, None, None, None, None, None, None, None, None, -7.13, None, None, None, None, 42.33, None, None, None, None, 2012-02-15 17:00:00, None
23.6, None, None, None, 2.496, 100.4, None, None, -23.0, None, None, None, None, None, None, None, None, -7.59, None, None, None, None, 49.18, None, None, None, None, 2012-02-15 18:00:00, None
23.4, None, None, None, 5.453, 84.0, None, None, -23.0, None, None, None, None, None, None, None, None, -7.54, None, None, None, None, 26.15, None, None, None, None, 2012-02-15 19:00:00, None
23.88, None, None, None, 4.396, 109.9, None, None, -23.0, None, None, None, None, None, None, None, None, -8.14, None, None, None, None, 45.72, None, None, None, None, 2012-02-15 20:00:00, None
24.06, None, None, None, 7.74, 99.7, None, None, -23.0, None, None, None, None, None, None, None, None, -8.1, None, None, None, None, 24.49, None, None, None, None, 2012-02-15 21:00:00, None
24.36, None, None, None, 8.94, 112.6, None, None, -24.0, None, None, None, None, None, None, None, None, -8.5, None, None, None, None, 17.3, None, None, None, None, 2012-02-15 22:00:00, None
24.58, None, None, None, 6.995, 120.8, None, None, -24.0, None, None, None, None, None, None, None, None, -8.64, None, None, None, None, 17.45, None, None, None, None, 2012-02-15 23:00:00, None
24.71, None, None, None, 9.99, 112.2, None, None, -24.0, None, None, None, None, None, None, None, None, -8.64, None, None, None, None, 14.12, None, None, None, None, 2012-02-16 00:00:00, None
27.23, None, None, None, 7.1, 133.7, None, None, -23.0, None, None, None, None, None, None, None, None, -9.45, None, None, None, None, 18.83, None, None, None, None, 2012-02-16 01:00:00, None
30.44, None, None, None, 5.181, 153.9, None, None, -23.0, None, None, None, None, None, None, None, None, -9.85, None, None, None, None, 27.88, None, None, None, None, 2012-02-16 02:00:00, None
25.47, None, None, None, 6.334, 96.9, None, None, -23.0, None, None, None, None, None, None, None, None, -8.39, None, None, None, None, 24.97, None, None, None, None, 2012-02-16 03:00:00, None
24.95, None, None, None, 5.191, 97.1, None, None, -24.0, None, None, None, None, None, None, None, None, -8.65, None, None, None, None, 30.39, None, None, None, None, 2012-02-16 04:00:00, None
37.6, None, None, None, 6.325, 159.4, None, None, -21.0, None, None, None, None, None, None, None, None, -10.85, None, None, None, None, 32.13, None, None, None, None, 2012-02-16 05:00:00, None
46.89, None, None, None, 4.504, 218.1, None, None, -19.0, None, None, None, None, None, None, None, None, -10.79, None, None, None, None, 30.75, None, None, None, None, 2012-02-16 06:00:00, None
47.77, None, None, None, 3.701, 178.3, None, None, -18.0, None, None, None, None, None, None, None, None, -10.32, None, None, None, None, 34.88, None, None, None, None, 2012-02-16 07:00:00, None
45.51, None, None, None, 3.414, 146.1, None, None, -19.0, None, None, None, None, None, None, None, None, -10.34, None, None, None, None, 47.93, None, None, None, None, 2012-02-16 08:00:00, None
35.91, None, None, None, 8.46, 125.8, None, None, -20.0, None, None, None, None, None, None, None, None, -8.5, None, None, None, None, 24.16, None, None, None, None, 2012-02-16 09:00:00, None
42.73, None, None, None, 6.694, 132.4, None, None, -17.0, None, None, None, None, None, None, None, None, -8.12, None, None, None, None, 22.78, None, None, None, None, 2012-02-16 10:00:00, None
42.13, None, None, None, 7.61, 140.5, None, None, -17.0, None, None, None, None, None, None, None, None, -7.97, None, None, None, None, 19.17, None, None, None, None, 2012-02-16 11:00:00, None
39.18, None, None, None, 3.804, 143.3, None, None, -18.0, None, None, None, None, None, None, None, None, -7.69, None, None, None, None, 34.18, None, None, None, None, 2012-02-16 12:00:00, None
38.71, None, None, None, 4.06, 231.3, None, None, -19.0, None, None, None, None, None, None, None, None, -8.65, None, None, None, None, 34.55, None, None, None, None, 2012-02-16 13:00:00, None
42.99, None, None, None, 3.095, 157.1, None, None, -17.0, None, None, None, None, None, None, None, None, -7.84, None, None, None, None, 40.05, None, None, None, None, 2012-02-16 14:00:00, None
43.53, None, None, None, 4.014, 170.2, None, None, -17.0, None, None, None, None, None, None, None, None, -8.08, None, None, None, None, 30.29, None, None, None, None, 2012-02-16 15:00:00, None
50.3, None, None, None, 3.008, 177.0, None, None, -16.0, None, None, None, None, None, None, None, None, -8.46, None, None, None, None, 41.55, None, None, None, None, 2012-02-16 16:00:00, None
51.54, None, None, None, 2.547, 194.5, None, None, -16.0, None, None, None, None, None, None, None, None, -8.71, None, None, None, None, 29.54, None, None, None, None, 2012-02-16 17:00:00, None
52.19, None, None, None, 3.707, 121.7, None, None, -16.0, None, None, None, None, None, None, None, None, -8.43, None, None, None, None, 30.14, None, None, None, None, 2012-02-16 18:00:00, None
52.17, None, None, None, 4.262, 143.8, None, None, -16.0, None, None, None, None, None, None, None, None, -8.75, None, None, None, None, 26.98, None, None, None, None, 2012-02-16 19:00:00, None
52.25, None, None, None, 7.02, 106.6, None, None, -16.0, None, None, None, None, None, None, None, None, -8.43, None, None, None, None, 15.64, None, None, None, None, 2012-02-16 20:00:00, None
52.18, None, None, None, 5.334, 92.5, None, None, -15.0, None, None, None, None, None, None, None, None, -8.07, None, None, None, None, 16.04, None, None, None, None, 2012-02-16 21:00:00, None
51.96, None, None, None, 4.432, 97.2, None, None, -15.0, None, None, None, None, None, None, None, None, -7.85, None, None, None, None, 16.14, None, None, None, None, 2012-02-16 22:00:00, None
51.92, None, None, None, 3.82, 108.8, None, None, -15.0, None, None, None, None, None, None, None, None, -7.79, None, None, None, None, 18.47, None, None, None, None, 2012-02-16 23:00:00, None
51.65, None, None, None, 3.378, 143.0, None, None, -15.0, None, None, None, None, None, None, None, None, -8.09, None, None, None, None, 39.21, None, None, None, None, 2012-02-17 00:00:00, None
52.32, None, None, None, 4.006, 110.2, None, None, -15.0, None, None, None, None, None, None, None, None, -8.14, None, None, None, None, 28.72, None, None, None, None, 2012-02-17 01:00:00, None
52.4, None, None, None, 4.535, 120.6, None, None, -15.0, None, None, None, None, None, None, None, None, -7.72, None, None, None, None, 15.14, None, None, None, None, 2012-02-17 02:00:00, None
52.35, None, None, None, 4.025, 104.5, None, None, -15.0, None, None, None, None, None, None, None, None, -7.7, None, None, None, None, 17.66, None, None, None, None, 2012-02-17 03:00:00, None
52.12, None, None, None, 2.644, 88.6, None, None, -15.0, None, None, None, None, None, None, None, None, -7.85, None, None, None, None, 38.61, None, None, None, None, 2012-02-17 04:00:00, None
51.82, None, None, None, 3.036, 98.2, None, None, -15.0, None, None, None, None, None, None, None, None, -8.15, None, None, None, None, 31.48, None, None, None, None, 2012-02-17 05:00:00, None
52.02, None, None, None, 2.561, 133.7, None, None, -15.0, None, None, None, None, None, None, None, None, -8.25, None, None, None, None, 41.39, None, None, None, None, 2012-02-17 06:00:00, None
52.31, None, None, None, 4.158, 94.3, None, None, -15.0, None, None, None, None, None, None, None, None, -8.01, None, None, None, None, 15.85, None, None, None, None, 2012-02-17 07:00:00, None
52.09, None, None, None, 3.349, 110.3, None, None, -15.0, None, None, None, None, None, None, None, None, -7.55, None, None, None, None, 26.45, None, None, None, None, 2012-02-17 08:00:00, None
50.86, None, None, None, 2.978, 100.5, None, None, -15.0, None, None, None, None, None, None, None, None, -6.968, None, None, None, None, 30.07, None, None, None, None, 2012-02-17 09:00:00, None
49.12, None, None, None, 4.458, 106.0, None, None, -14.0, None, None, None, None, None, None, None, None, -6.193, None, None, None, None, 23.3, None, None, None, None, 2012-02-17 10:00:00, None
36.69, None, None, None, 7.54, 115.8, None, None, -17.0, None, None, None, None, None, None, None, None, -6.241, None, None, None, None, 23.54, None, None, None, None, 2012-02-17 11:00:00, None
25.78, None, None, None, 12.35, 108.8, None, None, -21.0, None, None, None, None, None, None, None, None, -5.928, None, None, None, None, 17.92, None, None, None, None, 2012-02-17 12:00:00, None
24.29, None, None, None, 11.34, 108.9, None, None, -21.0, None, None, None, None, None, None, None, None, -5.248, None, None, None, None, 19.69, None, None, None, None, 2012-02-17 13:00:00, None
25.91, None, None, None, 10.98, 117.5, None, None, -21.0, None, None, None, None, None, None, None, None, -6.004, None, None, None, None, 18.62, None, None, None, None, 2012-02-17 14:00:00, None
24.72, None, None, None, 10.44, 118.3, None, None, -21.0, None, None, None, None, None, None, None, None, -5.499, None, None, None, None, 18.91, None, None, None, None, 2012-02-17 15:00:00, None
26.23, None, None, None, 11.31, 123.2, None, None, -21.0, None, None, None, None, None, None, None, None, -6.668, None, None, None, None, 21.69, None, None, None, None, 2012-02-17 16:00:00, None
26.64, None, None, None, 13.85, 118.8, None, None, -22.0, None, None, None, None, None, None, None, None, -7.47, None, None, None, None, 16.12, None, None, None, None, 2012-02-17 17:00:00, None
28.65, None, None, None, 17.12, 98.0, None, None, -21.0, None, None, None, None, None, None, None, None, -7.38, None, None, None, None, 14.11, None, None, None, None, 2012-02-17 18:00:00, None
27.61, None, None, None, 19.74, 108.0, None, None, -21.0, None, None, None, None, None, None, None, None, -7.18, None, None, None, None, 15.05, None, None, None, None, 2012-02-17 19:00:00, None
26.89, None, None, None, 14.25, 106.5, None, None, -21.0, None, None, None, None, None, None, None, None, -7.17, None, None, None, None, 23.57, None, None, None, None, 2012-02-17 20:00:00, None
27.21, None, None, None, 17.3, 111.0, None, None, -21.0, None, None, None, None, None, None, None, None, -7.13, None, None, None, None, 16.19, None, None, None, None, 2012-02-17 21:00:00, None
27.45, None, None, None, 16.59, 121.8, None, None, -21.0, None, None, None, None, None, None, None, None, -6.653, None, None, None, None, 15.97, None, None, None, None, 2012-02-17 22:00:00, None
28.96, None, None, None, 14.52, 119.0, None, None, -21.0, None, None, None, None, None, None, None, None, -7.16, None, None, None, None, 17.19, None, None, None, None, 2012-02-17 23:00:00, None
46.85, None, None, None, 11.69, 100.3, None, None, -16.0, None, None, None, None, None, None, None, None, -7.13, None, None, None, None, 18.96, None, None, None, None, 2012-02-18 00:00:00, None
48.09, None, None, None, 9.9, 108.8, None, None, -15.0, None, None, None, None, None, None, None, None, -7.11, None, None, None, None, 25.3, None, None, None, None, 2012-02-18 01:00:00, None
49.16, None, None, None, 1.436, 173.0, None, None, -16.0, None, None, None, None, None, None, None, None, -7.84, None, None, None, None, 54.78, None, None, None, None, 2012-02-18 02:00:00, None
52.09, None, None, None, 2.98, 204.9, None, None, -15.0, None, None, None, None, None, None, None, None, -8.18, None, None, None, None, 40.9, None, None, None, None, 2012-02-18 03:00:00, None
52.47, None, None, None, 0.64, 258.7, None, None, -15.0, None, None, None, None, None, None, None, None, -7.97, None, None, None, None, 73.8, None, None, None, None, 2012-02-18 04:00:00, None
52.15, None, None, None, 1.708, 269.4, None, None, -15.0, None, None, None, None, None, None, None, None, -8.17, None, None, None, None, 43.4, None, None, None, None, 2012-02-18 05:00:00, None
52.24, None, None, None, 6.359, 97.2, None, None, -14.0, None, None, None, None, None, None, None, None, -7.13, None, None, None, None, 22.93, None, None, None, None, 2012-02-18 06:00:00, None
52.12, None, None, None, 3.413, 111.0, None, None, -14.0, None, None, None, None, None, None, None, None, -7.01, None, None, None, None, 24.07, None, None, None, None, 2012-02-18 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.623, None, None, None, None, None, None, None, None, None, 2012-02-18 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.823, None, None, None, None, None, None, None, None, None, 2012-02-18 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.932, None, None, None, None, None, None, None, None, None, 2012-02-18 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.987, None, None, None, None, None, None, None, None, None, 2012-02-18 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.478, None, None, None, None, None, None, None, None, None, 2012-02-18 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.129, None, None, None, None, None, None, None, None, None, 2012-02-18 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.311, None, None, None, None, None, None, None, None, None, 2012-02-18 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.744, None, None, None, None, None, None, None, None, None, 2012-02-18 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.469, None, None, None, None, None, None, None, None, None, 2012-02-18 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.984, None, None, None, None, None, None, None, None, None, 2012-02-18 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.512, None, None, None, None, None, None, None, None, None, 2012-02-18 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.454, None, None, None, None, None, None, None, None, None, 2012-02-18 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.533, None, None, None, None, None, None, None, None, None, 2012-02-18 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.544, None, None, None, None, None, None, None, None, None, 2012-02-18 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.622, None, None, None, None, None, None, None, None, None, 2012-02-18 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.612, None, None, None, None, None, None, None, None, None, 2012-02-18 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.612, None, None, None, None, None, None, None, None, None, 2012-02-19 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.632, None, None, None, None, None, None, None, None, None, 2012-02-19 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.74, None, None, None, None, None, None, None, None, None, 2012-02-19 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.878, None, None, None, None, None, None, None, None, None, 2012-02-19 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.849, None, None, None, None, None, None, None, None, None, 2012-02-19 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.848, None, None, None, None, None, None, None, None, None, 2012-02-19 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.02, None, None, None, None, None, None, None, None, None, 2012-02-19 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.06, None, None, None, None, None, None, None, None, None, 2012-02-19 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.14, None, None, None, None, None, None, None, None, None, 2012-02-19 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.476, None, None, None, None, None, None, None, None, None, 2012-02-19 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.436, None, None, None, None, None, None, None, None, None, 2012-02-19 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.843, None, None, None, None, None, None, None, None, None, 2012-02-19 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.746, None, None, None, None, None, None, None, None, None, 2012-02-19 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.257, None, None, None, None, None, None, None, None, None, 2012-02-19 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.528, None, None, None, None, None, None, None, None, None, 2012-02-19 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.493, None, None, None, None, None, None, None, None, None, 2012-02-19 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.591, None, None, None, None, None, None, None, None, None, 2012-02-19 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -7.42, None, None, None, None, None, None, None, None, None, 2012-02-19 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.23, None, None, None, None, None, None, None, None, None, 2012-02-19 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.63, None, None, None, None, None, None, None, None, None, 2012-02-19 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.03, None, None, None, None, None, None, None, None, None, 2012-02-19 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.95, None, None, None, None, None, None, None, None, None, 2012-02-19 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.89, None, None, None, None, None, None, None, None, None, 2012-02-19 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.99, None, None, None, None, None, None, None, None, None, 2012-02-19 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.02, None, None, None, None, None, None, None, None, None, 2012-02-20 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.88, None, None, None, None, None, None, None, None, None, 2012-02-20 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.02, None, None, None, None, None, None, None, None, None, 2012-02-20 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.17, None, None, None, None, None, None, None, None, None, 2012-02-20 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.38, None, None, None, None, None, None, None, None, None, 2012-02-20 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.52, None, None, None, None, None, None, None, None, None, 2012-02-20 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.25, None, None, None, None, None, None, None, None, None, 2012-02-20 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.44, None, None, None, None, None, None, None, None, None, 2012-02-20 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -9.01, None, None, None, None, None, None, None, None, None, 2012-02-20 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -8.09, None, None, None, None, None, None, None, None, None, 2012-02-20 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -6.594, None, None, None, None, None, None, None, None, None, 2012-02-20 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.745, None, None, None, None, None, None, None, None, None, 2012-02-20 11:00:00, None
