station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.476, None, None, None, None, None, None, None, None, None, 2012-01-04 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.303, None, None, None, None, None, None, None, None, None, 2012-01-04 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.415, None, None, None, None, None, None, None, None, None, 2012-01-04 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.202, None, None, None, None, None, None, None, None, None, 2012-01-04 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.016, None, None, None, None, None, None, None, None, None, 2012-01-04 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.156, None, None, None, None, None, None, None, None, None, 2012-01-04 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.1, None, None, None, None, None, None, None, None, None, 2012-01-04 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.081, None, None, None, None, None, None, None, None, None, 2012-01-04 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, 0.012, None, None, None, None, None, None, None, None, None, 2012-01-04 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.053, None, None, None, None, None, None, None, None, None, 2012-01-04 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.118, None, None, None, None, None, None, None, None, None, 2012-01-04 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.016, None, None, None, None, None, None, None, None, None, 2012-01-04 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.527, None, None, None, None, None, None, None, None, None, 2012-01-05 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.359, None, None, None, None, None, None, None, None, None, 2012-01-05 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -0.833, None, None, None, None, None, None, None, None, None, 2012-01-05 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.233, None, None, None, None, None, None, None, None, None, 2012-01-05 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.53, None, None, None, None, None, None, None, None, None, 2012-01-05 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -1.884, None, None, None, None, None, None, None, None, None, 2012-01-05 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.108, None, None, None, None, None, None, None, None, None, 2012-01-05 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.453, None, None, None, None, None, None, None, None, None, 2012-01-05 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.478, None, None, None, None, None, None, None, None, None, 2012-01-05 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.618, None, None, None, None, None, None, None, None, None, 2012-01-05 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.637, None, None, None, None, None, None, None, None, None, 2012-01-05 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -2.766, None, None, None, None, None, None, None, None, None, 2012-01-05 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.019, None, None, None, None, None, None, None, None, None, 2012-01-05 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.365, None, None, None, None, None, None, None, None, None, 2012-01-05 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.505, None, None, None, None, None, None, None, None, None, 2012-01-05 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -3.252, None, None, None, None, None, None, None, None, None, 2012-01-05 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.012, None, None, None, None, None, None, None, None, None, 2012-01-05 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.143, None, None, None, None, None, None, None, None, None, 2012-01-05 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.257, None, None, None, None, None, None, None, None, None, 2012-01-05 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.567, None, None, None, None, None, None, None, None, None, 2012-01-05 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.407, None, None, None, None, None, None, None, None, None, 2012-01-05 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.586, None, None, None, None, None, None, None, None, None, 2012-01-05 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.511, None, None, None, None, None, None, None, None, None, 2012-01-05 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.728, None, None, None, None, None, None, None, None, None, 2012-01-05 23:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.012, None, None, None, None, None, None, None, None, None, 2012-01-06 00:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.983, None, None, None, None, None, None, None, None, None, 2012-01-06 01:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.362, None, None, None, None, None, None, None, None, None, 2012-01-06 02:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.676, None, None, None, None, None, None, None, None, None, 2012-01-06 03:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.733, None, None, None, None, None, None, None, None, None, 2012-01-06 04:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.638, None, None, None, None, None, None, None, None, None, 2012-01-06 05:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.41, None, None, None, None, None, None, None, None, None, 2012-01-06 06:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.686, None, None, None, None, None, None, None, None, None, 2012-01-06 07:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.57, None, None, None, None, None, None, None, None, None, 2012-01-06 08:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.457, None, None, None, None, None, None, None, None, None, 2012-01-06 09:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.086, None, None, None, None, None, None, None, None, None, 2012-01-06 10:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.861, None, None, None, None, None, None, None, None, None, 2012-01-06 11:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.521, None, None, None, None, None, None, None, None, None, 2012-01-06 12:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.304, None, None, None, None, None, None, None, None, None, 2012-01-06 13:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.088, None, None, None, None, None, None, None, None, None, 2012-01-06 14:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -4.304, None, None, None, None, None, None, None, None, None, 2012-01-06 15:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.011, None, None, None, None, None, None, None, None, None, 2012-01-06 16:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.475, None, None, None, None, None, None, None, None, None, 2012-01-06 17:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.684, None, None, None, None, None, None, None, None, None, 2012-01-06 18:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.741, None, None, None, None, None, None, None, None, None, 2012-01-06 19:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.79, None, None, None, None, None, None, None, None, None, 2012-01-06 20:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.771, None, None, None, None, None, None, None, None, None, 2012-01-06 21:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.781, None, None, None, None, None, None, None, None, None, 2012-01-06 22:00:00, None
None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, -5.619, None, None, None, None, None, None, None, None, None, 2012-01-06 23:00:00, None
96.6, None, None, None, None, None, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.524, None, None, None, None, None, None, None, None, None, 2012-01-07 00:00:00, None
95.3, None, None, None, 5.982, 294.4, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.666, None, None, None, None, 18.7, None, None, None, None, 2012-01-07 01:00:00, None
96.1, None, None, None, 5.039, 293.5, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.676, None, None, None, None, 19.9, None, None, None, None, 2012-01-07 02:00:00, None
94.7, None, None, None, 4.05, 258.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.838, None, None, None, None, 26.52, None, None, None, None, 2012-01-07 03:00:00, None
95.5, None, None, None, 5.537, 273.3, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.037, None, None, None, None, 21.86, None, None, None, None, 2012-01-07 04:00:00, None
94.9, None, None, None, 4.851, 283.2, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.19, None, None, None, None, 22.76, None, None, None, None, 2012-01-07 05:00:00, None
92.9, None, None, None, 6.518, 276.2, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.583, None, None, None, None, 23.0, None, None, None, None, 2012-01-07 06:00:00, None
90.6, None, None, None, 8.07, 267.4, None, None, -8.0, None, None, None, None, None, None, None, None, None, -6.986, None, None, None, None, 16.57, None, None, None, None, 2012-01-07 07:00:00, None
95.1, None, None, None, 5.742, 317.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.611, None, None, None, None, 17.61, None, None, None, None, 2012-01-07 08:00:00, None
96.8, None, None, None, 6.274, 333.5, None, None, -6.0, None, None, None, None, None, None, None, None, None, -6.016, None, None, None, None, 11.63, None, None, None, None, 2012-01-07 09:00:00, None
95.3, None, None, None, 4.484, 316.6, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.787, None, None, None, None, 16.8, None, None, None, None, 2012-01-07 10:00:00, None
93.8, None, None, None, 3.496, 298.1, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.485, None, None, None, None, 27.43, None, None, None, None, 2012-01-07 11:00:00, None
93.8, None, None, None, 2.78, 307.3, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.276, None, None, None, None, 31.7, None, None, None, None, 2012-01-07 12:00:00, None
92.2, None, None, None, 4.237, 287.4, None, None, -6.0, None, None, None, None, None, None, None, None, None, -5.334, None, None, None, None, 23.67, None, None, None, None, 2012-01-07 13:00:00, None
90.6, None, None, None, 3.41, 287.6, None, None, -7.0, None, None, None, None, None, None, None, None, None, -5.685, None, None, None, None, 25.06, None, None, None, None, 2012-01-07 14:00:00, None
90.9, None, None, None, 3.396, 291.3, None, None, -7.0, None, None, None, None, None, None, None, None, None, -5.961, None, None, None, None, 28.9, None, None, None, None, 2012-01-07 15:00:00, None
91.5, None, None, None, 3.495, 339.6, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.257, None, None, None, None, 16.3, None, None, None, None, 2012-01-07 16:00:00, None
92.1, None, None, None, 1.694, 300.1, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.343, None, None, None, None, 21.15, None, None, None, None, 2012-01-07 17:00:00, None
92.4, None, None, None, 1.541, 337.6, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.353, None, None, None, None, 29.59, None, None, None, None, 2012-01-07 18:00:00, None
92.3, None, None, None, 0.765, 112.0, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.362, None, None, None, None, 24.11, None, None, None, None, 2012-01-07 19:00:00, None
92.5, None, None, None, 6.917, 129.6, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.382, None, None, None, None, 12.24, None, None, None, None, 2012-01-07 20:00:00, None
93.8, None, None, None, 8.98, 138.8, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.238, None, None, None, None, 10.69, None, None, None, None, 2012-01-07 21:00:00, None
93.7, None, None, None, 12.54, 136.9, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.218, None, None, None, None, 8.33, None, None, None, None, 2012-01-07 22:00:00, None
94.3, None, None, None, 10.48, 126.1, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.189, None, None, None, None, 9.1, None, None, None, None, 2012-01-07 23:00:00, None
93.9, None, None, None, 11.28, 129.8, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.18, None, None, None, None, 10.75, None, None, None, None, 2012-01-08 00:00:00, None
94.0, None, None, None, 11.41, 138.6, None, None, -7.0, None, None, None, None, None, None, None, None, None, -6.131, None, None, None, None, 11.46, None, None, None, None, 2012-01-08 01:00:00, None
