station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, rel_hum, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, time, stn_pres
31.5, None, None, None, 1.156, 216.0, None, None, -23.0, None, None, None, None, None, None, 300.0, None, -10.88, None, None, None, None, 25.06, None, None, None, None, 2012-01-01 00:00:00, None
31.49, None, None, None, 1.913, 217.0, None, None, -23.0, None, None, None, None, None, None, 301.7, None, -11.01, None, None, None, None, 16.52, None, None, None, None, 2012-01-01 01:00:00, None
31.44, None, None, None, 2.83, 215.0, None, None, -23.0, None, None, None, None, None, None, 301.9, None, -10.87, None, None, None, None, 16.95, None, None, None, None, 2012-01-01 02:00:00, None
31.5, None, None, None, 2.048, 216.1, None, None, -23.0, None, None, None, None, None, None, 302.4, None, -10.7, None, None, None, None, 16.58, None, None, None, None, 2012-01-01 03:00:00, None
31.47, None, None, None, 2.71, 215.7, None, None, -23.0, None, None, None, None, None, None, 303.0, None, -10.62, None, None, None, None, 19.79, None, None, None, None, 2012-01-01 04:00:00, None
31.54, None, None, None, 3.083, 218.2, None, None, -23.0, None, None, None, None, None, None, 303.5, None, -10.52, None, None, None, None, 17.16, None, None, None, None, 2012-01-01 05:00:00, None
31.59, None, None, None, 2.575, 216.7, None, None, -23.0, None, None, None, None, None, None, 303.7, None, -10.36, None, None, None, None, 21.11, None, None, None, None, 2012-01-01 06:00:00, None
31.8, None, None, None, 2.675, 222.4, None, None, -22.0, None, None, None, None, None, None, 303.8, None, -10.05, None, None, None, None, 25.81, None, None, None, None, 2012-01-01 07:00:00, None
31.82, None, None, None, 2.787, 220.4, None, None, -22.0, None, None, None, None, None, None, 301.9, None, -9.8, None, None, None, None, 17.65, None, None, None, None, 2012-01-01 08:00:00, None
31.99, None, None, None, 1.135, 218.8, None, None, -22.0, None, None, None, None, None, None, 304.5, None, -9.37, None, None, None, None, 35.4, None, None, None, None, 2012-01-01 09:00:00, None
32.26, None, None, None, 1.184, 214.8, None, None, -21.0, None, None, None, None, None, None, 304.2, None, -8.98, None, None, None, None, 39.15, None, None, None, None, 2012-01-01 10:00:00, None
32.4, None, None, None, 1.468, 209.2, None, None, -21.0, None, None, None, None, None, None, 303.6, None, -8.82, None, None, None, None, 39.49, None, None, None, None, 2012-01-01 11:00:00, None
32.42, None, None, None, 1.143, 211.1, None, None, -21.0, None, None, None, None, None, None, 304.2, None, -8.88, None, None, None, None, 36.85, None, None, None, None, 2012-01-01 12:00:00, None
32.42, None, None, None, 1.267, 202.8, None, None, -21.0, None, None, None, None, None, None, 304.8, None, -8.7, None, None, None, None, 33.69, None, None, None, None, 2012-01-01 13:00:00, None
32.56, None, None, None, 1.817, 215.0, None, None, -21.0, None, None, None, None, None, None, 308.0, None, -8.7, None, None, None, None, 27.11, None, None, None, None, 2012-01-01 14:00:00, None
32.63, None, None, None, 2.874, 212.9, None, None, -21.0, None, None, None, None, None, None, 309.6, None, -8.47, None, None, None, None, 24.84, None, None, None, None, 2012-01-01 15:00:00, None
32.7, None, None, None, 2.415, 216.2, None, None, -21.0, None, None, None, None, None, None, 310.8, None, -8.39, None, None, None, None, 24.34, None, None, None, None, 2012-01-01 16:00:00, None
32.77, None, None, None, 2.299, 215.9, None, None, -20.0, None, None, None, None, None, None, 312.9, None, -8.29, None, None, None, None, 25.81, None, None, None, None, 2012-01-01 17:00:00, None
