station_observations
pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, RELATIVE_HUMIDITY1, time, max_air_temp_snc_last_reset, MINIMUM_AIR_TEMPERATURE, dwpt_temp, air_temp, min_air_temp_snc_last_reset, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, MAXIMUM_AIR_TEMPERATURE, PRECIPITATION_NEW, snw_dpth, HEIGHT_OF_SNOW
None, None, -3.122, None, 2012-01-01 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.275, None, 2012-01-01 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.189, None, 2012-01-01 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.817, None, 2012-01-01 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.72, None, 2012-01-01 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.683, None, 2012-01-01 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.5, None, 2012-01-01 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.795, None, 2012-01-01 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.729, None, 2012-01-02 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.796, None, 2012-01-02 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.815, None, 2012-01-02 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.652, None, 2012-01-02 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.232, None, 2012-01-02 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.185, None, 2012-01-02 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.7, None, 2012-01-02 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.757, None, 2012-01-02 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.281, None, 2012-01-02 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.481, None, 2012-01-02 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.557, None, 2012-01-02 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.12, None, 2012-01-02 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.242, None, 2012-01-02 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.458, None, 2012-01-02 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.536, None, 2012-01-02 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.303, None, 2012-01-02 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.312, None, 2012-01-02 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.148, None, 2012-01-02 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.899, None, 2012-01-02 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.499, None, 2012-01-02 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.555, None, 2012-01-02 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.177, None, 2012-01-02 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.588, None, 2012-01-02 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.607, None, 2012-01-02 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.347, None, 2012-01-03 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.543, None, 2012-01-03 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.6, None, 2012-01-03 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.542, None, 2012-01-03 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.792, None, 2012-01-03 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.505, None, 2012-01-03 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.457, None, 2012-01-03 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.408, None, 2012-01-03 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.63, None, 2012-01-03 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.669, None, 2012-01-03 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.717, None, 2012-01-03 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.592, None, 2012-01-03 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.611, None, 2012-01-03 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.514, None, 2012-01-03 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.264, None, 2012-01-03 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.832, None, 2012-01-03 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.429, None, 2012-01-03 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.912, None, 2012-01-03 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.396, None, 2012-01-03 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.126, None, 2012-01-03 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.48, None, 2012-01-03 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.358, None, 2012-01-03 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.519, None, 2012-01-03 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.786, None, 2012-01-03 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.508, None, 2012-01-04 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.881, None, 2012-01-04 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.996, None, 2012-01-04 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.109, None, 2012-01-04 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.052, None, 2012-01-04 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.071, None, 2012-01-04 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.091, None, 2012-01-04 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 2.023, None, 2012-01-04 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.568, None, 2012-01-04 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.55, None, 2012-01-04 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.426, None, 2012-01-04 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.862, None, 2012-01-04 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.909, None, 2012-01-04 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.967, None, 2012-01-04 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.787, None, 2012-01-04 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.198, None, 2012-01-04 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.084, None, 2012-01-04 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.111, None, 2012-01-04 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.12, None, 2012-01-04 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.139, None, 2012-01-04 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.082, None, 2012-01-04 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.092, None, 2012-01-04 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.12, None, 2012-01-04 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.101, None, 2012-01-04 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.055, None, 2012-01-05 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.235, None, 2012-01-05 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.119, None, 2012-01-05 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.064, None, 2012-01-05 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.073, None, 2012-01-05 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.11, None, 2012-01-05 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.092, None, 2012-01-05 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.12, None, 2012-01-05 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.539, None, 2012-01-05 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.216, None, 2012-01-05 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.273, None, 2012-01-05 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.397, None, 2012-01-05 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.426, None, 2012-01-05 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.559, None, 2012-01-05 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.911, None, 2012-01-05 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.491, None, 2012-01-05 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.102, None, 2012-01-05 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.125, None, 2012-01-05 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.64, None, 2012-01-05 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.126, None, 2012-01-05 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.166, None, 2012-01-05 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.083, None, 2012-01-05 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.927, None, 2012-01-05 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.872, None, 2012-01-05 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.343, None, 2012-01-06 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.382, None, 2012-01-06 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.594, None, 2012-01-06 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.16, None, 2012-01-06 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.662, None, 2012-01-06 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.268, None, 2012-01-06 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.033, None, 2012-01-06 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.16, None, 2012-01-06 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.75, None, 2012-01-06 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.11, None, 2012-01-06 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.242, None, 2012-01-06 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.166, None, 2012-01-06 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.563, None, 2012-01-06 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.218, None, 2012-01-06 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.987, None, 2012-01-06 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.491, None, 2012-01-06 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.587, None, 2012-01-06 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.597, None, 2012-01-06 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.578, None, 2012-01-06 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.558, None, 2012-01-06 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.501, None, 2012-01-06 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.301, None, 2012-01-06 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.482, None, 2012-01-06 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.396, None, 2012-01-06 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.139, None, 2012-01-07 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.71, None, 2012-01-07 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.082, None, 2012-01-07 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.9, None, 2012-01-07 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.95, None, 2012-01-07 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.843, None, 2012-01-07 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.176, None, 2012-01-07 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.185, None, 2012-01-07 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.958, None, 2012-01-07 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.053, None, 2012-01-07 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.872, None, 2012-01-07 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.157, None, 2012-01-07 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.317, None, 2012-01-07 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.404, None, 2012-01-07 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.146, None, 2012-01-07 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.031, None, 2012-01-07 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.453, None, 2012-01-07 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.263, None, 2012-01-07 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.844, None, 2012-01-07 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.29, None, 2012-01-07 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.187, None, 2012-01-07 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.159, None, 2012-01-07 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.177, None, 2012-01-07 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.454, None, 2012-01-07 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.492, None, 2012-01-08 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.359, None, 2012-01-08 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.083, None, 2012-01-08 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.093, None, 2012-01-08 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.634, None, 2012-01-08 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.274, None, 2012-01-08 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.082, None, 2012-01-08 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.197, None, 2012-01-08 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.102, None, 2012-01-08 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.197, None, 2012-01-08 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.387, None, 2012-01-08 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.862, None, 2012-01-08 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 1.224, None, 2012-01-08 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.806, None, 2012-01-08 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.919, None, 2012-01-08 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.587, None, 2012-01-08 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.264, None, 2012-01-08 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.031, None, 2012-01-08 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.082, None, 2012-01-08 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.065, None, 2012-01-08 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.122, None, 2012-01-08 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.016, None, 2012-01-08 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.04, None, 2012-01-08 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.184, None, 2012-01-08 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.193, None, 2012-01-09 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.279, None, 2012-01-09 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.213, None, 2012-01-09 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, 0.044, None, 2012-01-09 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.223, None, 2012-01-09 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.232, None, 2012-01-09 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.869, None, 2012-01-09 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.107, None, 2012-01-09 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.52, None, 2012-01-09 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.853, None, 2012-01-09 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.584, None, 2012-01-09 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -0.671, None, 2012-01-09 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.458, None, 2012-01-09 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.181, None, 2012-01-09 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.137, None, 2012-01-09 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.263, None, 2012-01-09 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.036, None, 2012-01-09 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.345, None, 2012-01-09 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.43, None, 2012-01-09 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.575, None, 2012-01-09 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.209, None, 2012-01-09 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.669, None, 2012-01-09 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.768, None, 2012-01-09 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.758, None, 2012-01-09 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.955, None, 2012-01-10 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.04, None, 2012-01-10 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.95, None, 2012-01-10 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.98, None, 2012-01-10 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -10.01, None, 2012-01-10 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -10.56, None, 2012-01-10 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -11.36, None, 2012-01-10 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -11.88, None, 2012-01-10 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -11.72, None, 2012-01-10 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -12.62, None, 2012-01-10 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -12.94, None, 2012-01-10 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -11.72, None, 2012-01-10 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -10.26, None, 2012-01-10 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.96, None, 2012-01-10 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.2, None, 2012-01-10 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.19, None, 2012-01-10 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.1, None, 2012-01-10 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -9.69, None, 2012-01-10 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -10.65, None, 2012-01-10 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -10.83, None, 2012-01-10 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -11.02, None, 2012-01-10 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.78, None, 2012-01-10 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.33, None, 2012-01-10 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.98, None, 2012-01-10 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.07, None, 2012-01-11 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -8.22, None, 2012-01-11 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.15, None, 2012-01-11 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.946, None, 2012-01-11 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.729, None, 2012-01-11 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.975, None, 2012-01-11 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.31, None, 2012-01-11 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.01, None, 2012-01-11 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.2, None, 2012-01-11 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.36, None, 2012-01-11 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -7.51, None, 2012-01-11 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.818, None, 2012-01-11 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.407, None, 2012-01-11 12:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.202, None, 2012-01-11 13:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.753, None, 2012-01-11 14:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.764, None, 2012-01-11 15:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.792, None, 2012-01-11 16:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.968, None, 2012-01-11 17:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.734, None, 2012-01-11 18:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.87, None, 2012-01-11 19:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.191, None, 2012-01-11 20:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.212, None, 2012-01-11 21:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -6.181, None, 2012-01-11 22:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.917, None, 2012-01-11 23:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.655, None, 2012-01-12 00:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.695, None, 2012-01-12 01:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.471, None, 2012-01-12 02:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -5.017, None, 2012-01-12 03:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.822, None, 2012-01-12 04:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.447, None, 2012-01-12 05:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -4.004, None, 2012-01-12 06:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.86, None, 2012-01-12 07:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.812, None, 2012-01-12 08:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -3.276, None, 2012-01-12 09:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -2.817, None, 2012-01-12 10:00:00, None, None, None, None, None, None, None, None, None, None, None, None
None, None, -1.511, None, 2012-01-12 11:00:00, None, None, None, None, None, None, None, None, None, None, None, None
