station_observations
RELATIVE_HUMIDITY1, STANDARD_SNOW, MINIMUM_AIR_TEMPERATURE, max_wnd_spd_10m_pst1hr, MEASURED_WIND_SPEED1, MEASURED_WIND_DIRECTION1, dwpt_temp, min_air_temp_snc_last_reset, DEW_POINT, ATMOSPHERIC_PRESSURE, avg_wnd_dir_10m_pst10mts, ACTUAL_WIND_DIRECTION, MAXIMUM_AIR_TEMPERATURE, snw_dpth, MAXIMUM_MEASURED_WIND_SPEED1, HEIGHT_OF_SNOW, pcpn_amt_pst24hrs, CURRENT_AIR_TEMPERATURE2, CURRENT_AIR_TEMPERATURE1, PRECIPITATION_NEW, max_air_temp_snc_last_reset, PRECIP_DETECTOR_RATIO, ACTUAL_WIND_SPEED, WIND_DIRECTION_STD_DEVIATION1, avg_wnd_spd_10m_pst10mts, air_temp, mslp, pcpn_amt_pst1hr, snwfl_amt_pst1hr, rel_hum, time, stn_pres
90.8, None, None, None, None, None, None, None, -14.0, 900.0, None, None, None, None, None, 26.04, None, None, -12.82, None, None, None, None, None, None, None, None, None, None, None, 2012-01-01 00:00:00, None
90.0, None, None, None, 3.448, 77.14, None, None, -14.0, 900.0, None, None, None, None, None, 26.16, None, None, -13.01, None, None, None, None, 22.13, None, None, None, None, None, None, 2012-01-01 01:00:00, None
91.1, None, None, None, 5.213, 84.5, None, None, -14.0, 900.0, None, None, None, None, None, 26.25, None, None, -13.04, None, None, None, None, 11.73, None, None, None, None, None, None, 2012-01-01 02:00:00, None
90.1, None, None, None, 4.224, 78.15, None, None, -14.0, 900.0, None, None, None, None, None, 26.34, None, None, -13.27, None, None, None, None, 21.1, None, None, None, None, None, None, 2012-01-01 03:00:00, None
89.2, None, None, None, 4.573, 80.5, None, None, -15.0, 900.0, None, None, None, None, None, 26.28, None, None, -13.43, None, None, None, None, 17.0, None, None, None, None, None, None, 2012-01-01 04:00:00, None
90.9, None, None, None, 4.763, 83.4, None, None, -15.0, 900.0, None, None, None, None, None, 26.35, None, None, -14.21, None, None, None, None, 20.16, None, None, None, None, None, None, 2012-01-01 05:00:00, None
89.2, None, None, None, 4.539, 81.3, None, None, -15.0, 901.0, None, None, None, None, None, 26.14, None, None, -13.86, None, None, None, None, 16.51, None, None, None, None, None, None, 2012-01-01 06:00:00, None
87.9, None, None, None, 6.124, 81.6, None, None, -16.0, 901.0, None, None, None, None, None, 26.21, None, None, -14.31, None, None, None, None, 16.4, None, None, None, None, None, None, 2012-01-01 07:00:00, None
88.8, None, None, None, 4.991, 71.97, None, None, -17.0, 902.0, None, None, None, None, None, 26.04, None, None, -15.47, None, None, None, None, 24.83, None, None, None, None, None, None, 2012-01-01 08:00:00, None
83.5, None, None, None, 7.459, 83.3, None, None, -16.0, 902.0, None, None, None, None, None, 26.18, None, None, -13.78, None, None, None, None, 18.14, None, None, None, None, None, None, 2012-01-01 09:00:00, None
83.8, None, None, None, 8.42, 98.5, None, None, -16.0, 903.0, None, None, None, None, None, 26.41, None, None, -13.76, None, None, None, None, 14.51, None, None, None, None, None, None, 2012-01-01 10:00:00, None
84.4, None, None, None, 6.867, 106.0, None, None, -14.0, 903.0, None, None, None, None, None, 26.86, None, None, -12.16, None, None, None, None, 15.29, None, None, None, None, None, None, 2012-01-01 11:00:00, None
79.18, None, None, None, 7.483, 104.1, None, None, -13.0, 904.0, None, None, None, None, None, 26.92, None, None, -10.33, None, None, None, None, 10.64, None, None, None, None, None, None, 2012-01-01 12:00:00, None
81.0, None, None, None, 8.88, 103.8, None, None, -13.0, 903.0, None, None, None, None, None, 26.74, None, None, -10.34, None, None, None, None, 15.13, None, None, None, None, None, None, 2012-01-01 13:00:00, None
74.85, None, None, None, 6.662, 89.3, None, None, -13.0, 902.0, None, None, None, None, None, 26.81, None, None, -9.28, None, None, None, None, 17.51, None, None, None, None, None, None, 2012-01-01 14:00:00, None
79.19, None, None, None, 3.977, 75.43, None, None, -12.0, 903.0, None, None, None, None, None, 26.59, None, None, -9.6, None, None, None, None, 28.54, None, None, None, None, None, None, 2012-01-01 15:00:00, None
82.7, None, None, None, 3.81, 60.46, None, None, -12.0, 903.0, None, None, None, None, None, 26.49, None, None, -9.5, None, None, None, None, 22.96, None, None, None, None, None, None, 2012-01-01 16:00:00, None
82.9, None, None, None, 2.822, 46.8, None, None, -12.0, 903.0, None, None, None, None, None, 26.51, None, None, -9.58, None, None, None, None, 14.84, None, None, None, None, None, None, 2012-01-01 17:00:00, None
84.0, None, None, None, 5.133, 95.4, None, None, -12.0, 903.0, None, None, None, None, None, 26.56, None, None, -10.04, None, None, None, None, 22.59, None, None, None, None, None, None, 2012-01-01 18:00:00, None
84.9, None, None, None, 6.311, 82.9, None, None, -12.0, 902.0, None, None, None, None, None, 26.26, None, None, -10.16, None, None, None, None, 18.9, None, None, None, None, None, None, 2012-01-01 19:00:00, None
87.5, None, None, None, 3.099, 93.0, None, None, -12.0, 901.0, None, None, None, None, None, 26.2, None, None, -10.21, None, None, None, None, 33.83, None, None, None, None, None, None, 2012-01-01 20:00:00, None
84.0, None, None, None, 5.336, 76.15, None, None, -12.0, 901.0, None, None, None, None, None, 26.28, None, None, -9.78, None, None, None, None, 20.25, None, None, None, None, None, None, 2012-01-01 21:00:00, None
87.8, None, None, None, 4.994, 60.31, None, None, -11.0, 900.0, None, None, None, None, None, 26.31, None, None, -9.98, None, None, None, None, 24.94, None, None, None, None, None, None, 2012-01-01 22:00:00, None
87.7, None, None, None, 6.233, 76.17, None, None, -11.0, 899.0, None, None, None, None, None, 26.31, None, None, -9.86, None, None, None, None, 17.44, None, None, None, None, None, None, 2012-01-01 23:00:00, None
87.4, None, None, None, 3.221, 51.5, None, None, -11.0, 899.0, None, None, None, None, None, 26.4, None, None, -9.47, None, None, None, None, 28.02, None, None, None, None, None, None, 2012-01-02 00:00:00, None
89.9, None, None, None, 2.58, 23.71, None, None, -11.0, 898.0, None, None, None, None, None, 26.38, None, None, -10.25, None, None, None, None, 56.07, None, None, None, None, None, None, 2012-01-02 01:00:00, None
87.7, None, None, None, 4.406, 73.43, None, None, -11.0, 897.0, None, None, None, None, None, 26.63, None, None, -9.69, None, None, None, None, 22.58, None, None, None, None, None, None, 2012-01-02 02:00:00, None
88.1, None, None, None, 4.451, 64.97, None, None, -12.0, 897.0, None, None, None, None, None, 26.52, None, None, -10.46, None, None, None, None, 25.85, None, None, None, None, None, None, 2012-01-02 03:00:00, None
92.7, None, None, None, 3.586, 85.8, None, None, -12.0, 896.0, None, None, None, None, None, 26.58, None, None, -11.41, None, None, None, None, 20.41, None, None, None, None, None, None, 2012-01-02 04:00:00, None
92.7, None, None, None, 2.17, 43.44, None, None, -12.0, 895.0, None, None, None, None, None, 26.6, None, None, -11.57, None, None, None, None, 48.62, None, None, None, None, None, None, 2012-01-02 05:00:00, None
92.2, None, None, None, 1.695, 31.44, None, None, -13.0, 894.0, None, None, None, None, None, 26.6, None, None, -12.0, None, None, None, None, 55.45, None, None, None, None, None, None, 2012-01-02 06:00:00, None
