AirTemperature,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
6.7,0.0,8.8, None,2019-03-19 00:00:00,282.0,64.0,12
6.5,0.0,7.4, None,2019-03-19 00:15:00,276.0,63.0,12
6.3,0.0,9.7, None,2019-03-19 00:30:00,279.0,65.0,12
6.8,0.0,7.3, None,2019-03-19 00:45:00,272.0,62.0,12
5.4,0.0,7.0, None,2019-03-19 01:00:00,280.0,70.0,12
5.9,0.0,8.9, None,2019-03-19 01:15:00,275.0,66.0,12
5.2,0.0,6.9, None,2019-03-19 01:30:00,231.0,74.0,12
4.9,0.0,6.8, None,2019-03-19 01:45:00,271.0,72.0,12
5.2,0.0,9.6, None,2019-03-19 02:00:00,279.0,67.0,12
5.4,0.0,7.9, None,2019-03-19 02:15:00,276.0,71.0,12
4.3,0.0,3.9, None,2019-03-19 02:30:00,260.0,76.0,12
5.1,0.0,7.9, None,2019-03-19 02:45:00,266.0,70.0,12
5.9,0.0,7.6, None,2019-03-19 03:00:00,272.0,67.0,12
5.0,0.0,7.3, None,2019-03-19 03:15:00,283.0,70.0,12
5.1,0.0,4.9, None,2019-03-19 03:30:00,260.0,69.0,12
4.6,0.0,6.5, None,2019-03-19 03:45:00,256.0,75.0,12
4.8,0.0,7.0, None,2019-03-19 04:00:00,270.0,70.0,12
4.4,0.0,5.5, None,2019-03-19 04:15:00,271.0,73.0,12
5.0,0.0,8.3, None,2019-03-19 04:30:00,273.0,69.0,12
5.0,0.0,7.0, None,2019-03-19 04:45:00,272.0,66.0,12
4.7,0.0,7.5, None,2019-03-19 05:00:00,286.0,72.0,12
4.8,0.0,5.6, None,2019-03-19 05:15:00,274.0,69.0,12
4.3,0.0,6.1, None,2019-03-19 05:30:00,273.0,73.0,12
4.4,0.0,3.0, None,2019-03-19 05:45:00,297.0,70.0,12
4.9,0.0,3.4, None,2019-03-19 06:00:00,287.0,67.0,12
4.5,0.0,6.2, None,2019-03-19 06:15:00,274.0,72.0,12
4.8,0.0,9.7, None,2019-03-19 06:30:00,281.0,70.0,12
4.7,0.0,3.7, None,2019-03-19 06:45:00,301.0,71.0,12
4.2,0.0,8.2, None,2019-03-19 07:00:00,278.0,72.0,12
4.9,0.0,6.4, None,2019-03-19 07:15:00,274.0,69.0,12
6.0,0.0,7.1, None,2019-03-19 07:30:00,275.0,60.0,12
8.3,0.0,5.6, None,2019-03-19 07:45:00,282.0,56.0,12
8.5,0.0,5.9, None,2019-03-19 08:00:00,274.0,53.0,12
10.2,0.0,0.5, None,2019-03-19 08:15:00,239.0,53.0,12
12.0,0.0,2.9, None,2019-03-19 08:30:00,54.0,46.0,12
12.5,0.0,3.0, None,2019-03-19 08:45:00,337.0,43.0,12
13.3,0.0,6.0, None,2019-03-19 09:00:00,81.0,39.0,12
13.6,0.0,5.9, None,2019-03-19 09:15:00,68.0,41.0,12
14.4,0.0,5.8, None,2019-03-19 09:30:00,106.0,40.0,12
15.0,0.0,5.0, None,2019-03-19 09:45:00,122.0,36.0,12
15.2,0.0,6.2, None,2019-03-19 10:00:00,100.0,33.0,12
16.1,0.0,5.2, None,2019-03-19 10:15:00,66.0,32.0,12
16.9,0.0,4.2, None,2019-03-19 10:30:00,123.0,29.0,12
17.2,0.0,6.3, None,2019-03-19 10:45:00,108.0,27.0,12
16.9,0.0,5.8, None,2019-03-19 11:00:00,105.0,30.0,12
17.2,0.0,5.6, None,2019-03-19 11:15:00,103.0,27.0,12
17.5,0.0,4.9, None,2019-03-19 11:30:00,74.0,25.0,12
17.9,0.0,4.4, None,2019-03-19 11:45:00,67.0,25.0,12
18.4,0.0,4.4, None,2019-03-19 12:00:00,294.0,22.0,12
