AirTemperature,Precipitation,Rain,WindSpeed,time,WindDirection,RelativeHumidity,week_of_year
13.5, 0.0,0.0, 5.2,2019-08-27 00:00:00, 30.0, 53.0,35
13.1, None,0.0, 3.5,2019-08-27 00:15:00, 14.0, 52.0,35
13.3, None,0.0, 5.1,2019-08-27 00:30:00, 28.0, 49.0,35
13.6, None,0.0, 6.0,2019-08-27 00:45:00, 34.0, 50.0,35
13.7, 0.0,0.0, 7.9,2019-08-27 01:00:00, 36.0, 52.0,35
13.6, None,0.0, 8.5,2019-08-27 01:15:00, 37.0, 54.0,35
13.5, None,0.0, 8.3,2019-08-27 01:30:00, 37.0, 57.0,35
13.5, None,0.0, 8.5,2019-08-27 01:45:00, 35.0, 56.0,35
13.7, 0.0,0.0, 10.7,2019-08-27 02:00:00, 40.0, 57.0,35
13.7, None,0.0, 9.3,2019-08-27 02:15:00, 36.0, 57.0,35
13.5, None,0.0, 6.9,2019-08-27 02:30:00, 33.0, 58.0,35
13.7, None,0.0, 9.8,2019-08-27 02:45:00, 36.0, 59.0,35
13.9, 0.0,0.0, 10.6,2019-08-27 03:00:00, 37.0, 60.0,35
14.2, None,0.0, 11.8,2019-08-27 03:15:00, 40.0, 62.0,35
14.0, None,0.0, 11.0,2019-08-27 03:30:00, 40.0, 61.0,35
13.9, None,0.0, 12.2,2019-08-27 03:45:00, 40.0, 60.0,35
13.9, 0.0,0.0, 10.2,2019-08-27 04:00:00, 35.0, 61.0,35
14.0, None,0.0, 9.8,2019-08-27 04:15:00, 37.0, 60.0,35
14.0, None,0.0, 9.3,2019-08-27 04:30:00, 37.0, 61.0,35
13.9, None,0.0, 9.7,2019-08-27 04:45:00, 38.0, 62.0,35
13.7, 0.0,0.0, 9.0,2019-08-27 05:00:00, 37.0, 61.0,35
13.7, None,0.0, 9.0,2019-08-27 05:15:00, 38.0, 62.0,35
13.6, None,0.0, 8.2,2019-08-27 05:30:00, 37.0, 62.0,35
13.6, None,0.0, 7.0,2019-08-27 05:45:00, 34.0, 62.0,35
14.0, 0.0,0.0, 8.7,2019-08-27 06:00:00, 38.0, 63.0,35
14.4, None,0.0, 9.2,2019-08-27 06:15:00, 37.0, 63.0,35
14.7, None,0.0, 8.4,2019-08-27 06:30:00, 37.0, 64.0,35
15.1, None,0.0, 9.6,2019-08-27 06:45:00, 39.0, 61.0,35
15.4, 0.0,0.0, 8.4,2019-08-27 07:00:00, 38.0, 60.0,35
16.2, None,0.0, 9.1,2019-08-27 07:15:00, 39.0, 59.0,35
16.9, None,0.0, 8.8,2019-08-27 07:30:00, 39.0, 57.0,35
17.3, None,0.0, 8.9,2019-08-27 07:45:00, 40.0, 56.0,35
17.8, 0.0,0.0, 8.5,2019-08-27 08:00:00, 39.0, 57.0,35
18.6, None,0.0, 8.5,2019-08-27 08:15:00, 40.0, 54.0,35
18.8, None,0.0, 7.2,2019-08-27 08:30:00, 39.0, 54.0,35
18.7, None,0.0, 8.9,2019-08-27 08:45:00, 42.0, 53.0,35
19.5, 0.0,0.0, 8.0,2019-08-27 09:00:00, 36.0, 51.0,35
20.1, None,0.0, 7.1,2019-08-27 09:15:00, 40.0, 48.0,35
20.6, None,0.0, 6.3,2019-08-27 09:30:00, 36.0, 48.0,35
21.4, None,0.0, 5.1,2019-08-27 09:45:00, 37.0, 47.0,35
21.7, 0.0,0.0, 5.6,2019-08-27 10:00:00, 37.0, 46.0,35
21.9, None,0.0, 5.7,2019-08-27 10:15:00, 34.0, 45.0,35
21.9, None,0.0, 5.6,2019-08-27 10:30:00, 27.0, 44.0,35
22.4, None,0.0, 4.7,2019-08-27 10:45:00, 30.0, 44.0,35
23.1, 0.0,0.0, 4.3,2019-08-27 11:00:00, 30.0, 42.0,35
22.6, None,0.0, 6.7,2019-08-27 11:15:00, 45.0, 42.0,35
23.5, None,0.0, 4.2,2019-08-27 11:30:00, 29.0, 40.0,35
23.5, None,0.0, 5.3,2019-08-27 11:45:00, 41.0, 39.0,35
24.0, 0.0,0.0, 4.1,2019-08-27 12:00:00, 25.0, 39.0,35
24.1, None,0.0, 5.1,2019-08-27 12:15:00, 40.0, 34.0,35
24.6, None,0.0, 5.1,2019-08-27 12:30:00, 35.0, 34.0,35
25.5, None,0.0, 4.1,2019-08-27 12:45:00, 26.0, 32.0,35
25.8, 0.0,0.0, 4.1,2019-08-27 13:00:00, 44.0, 32.0,35
26.2, None,0.0, 4.5,2019-08-27 13:15:00, 38.0, 32.0,35
25.8, None,0.0, 4.8,2019-08-27 13:30:00, 29.0, 35.0,35
26.3, None,0.0, 3.9,2019-08-27 13:45:00, 44.0, 35.0,35
26.1, 0.0,0.0, 4.8,2019-08-27 14:00:00, 36.0, 35.0,35
26.3, None,0.0, 4.7,2019-08-27 14:15:00, 44.0, 37.0,35
26.1, None,0.0, 4.9,2019-08-27 14:30:00, 40.0, 36.0,35
25.8, None,0.0, 5.2,2019-08-27 14:45:00, 46.0, 39.0,35
25.5, 0.0,0.0, 5.8,2019-08-27 15:00:00, 46.0, 37.0,35
25.0, None,0.0, 5.4,2019-08-27 15:15:00, 41.0, 39.0,35
24.7, None,0.0, 5.7,2019-08-27 15:30:00, 39.0, 40.0,35
24.2, None,0.0, 6.3,2019-08-27 15:45:00, 42.0, 43.0,35
23.6, 0.0,0.0, 6.0,2019-08-27 16:00:00, 38.0, 45.0,35
23.3, None,0.0, 6.4,2019-08-27 16:15:00, 38.0, 47.0,35
23.4, None,0.0, 5.7,2019-08-27 16:30:00, 43.0, 46.0,35
23.3, None,0.0, 4.7,2019-08-27 16:45:00, 32.0, 48.0,35
23.2, 0.0,0.0, 3.1,2019-08-27 17:00:00, 14.0, 50.0,35
22.4, None,0.0, 5.5,2019-08-27 17:15:00, 34.0, 51.0,35
21.6, None,0.0, 4.4,2019-08-27 17:30:00, 39.0, 54.0,35
20.7, None,0.0, 3.5,2019-08-27 17:45:00, 30.0, 57.0,35
20.0, 0.0,0.0, 3.3,2019-08-27 18:00:00, 24.0, 60.0,35
19.3, None,0.0, 2.7,2019-08-27 18:15:00, 6.0, 61.0,35
19.1, None,0.0, 2.4,2019-08-27 18:30:00, 354.0, 61.0,35
19.1, None,0.0, 2.9,2019-08-27 18:45:00, 2.0, 61.0,35
18.5, 0.0,0.0, 2.8,2019-08-27 19:00:00, 8.0, 63.0,35
19.0, None,0.0, 4.4,2019-08-27 19:15:00, 34.0, 59.0,35
19.4, None,0.0, 5.2,2019-08-27 19:30:00, 36.0, 58.0,35
19.5, None,0.0, 5.6,2019-08-27 19:45:00, 37.0, 57.0,35
19.3, 0.0,0.0, 5.9,2019-08-27 20:00:00, 35.0, 56.0,35
19.4, None,0.0, 5.8,2019-08-27 20:15:00, 25.0, 49.0,35
19.3, None,0.0, 6.6,2019-08-27 20:30:00, 28.0, 47.0,35
19.5, None,0.0, 7.1,2019-08-27 20:45:00, 33.0, 45.0,35
19.7, 0.0,0.0, 6.7,2019-08-27 21:00:00, 29.0, 43.0,35
19.7, None,0.0, 7.2,2019-08-27 21:15:00, 33.0, 44.0,35
19.7, None,0.0, 7.5,2019-08-27 21:30:00, 36.0, 45.0,35
19.6, None,0.0, 6.8,2019-08-27 21:45:00, 37.0, 45.0,35
20.0, 0.0,0.0, 6.8,2019-08-27 22:00:00, 36.0, 43.0,35
20.0, None,0.0, 6.5,2019-08-27 22:15:00, 36.0, 44.0,35
19.7, None,0.0, 6.2,2019-08-27 22:30:00, 34.0, 46.0,35
19.3, None,0.0, 6.0,2019-08-27 22:45:00, 35.0, 47.0,35
19.3, 0.0,0.0, 5.9,2019-08-27 23:00:00, 34.0, 47.0,35
19.3, None,0.0, 6.4,2019-08-27 23:15:00, 35.0, 48.0,35
19.3, None,0.0, 6.7,2019-08-27 23:30:00, 39.0, 48.0,35
19.5, None,0.0, 7.0,2019-08-27 23:45:00, 38.0, 46.0,35
19.5, 0.0,0.0, 6.7,2019-08-28 00:00:00, 37.0, 46.0,35
19.5, None,0.0, 6.9,2019-08-28 00:15:00, 35.0, 46.0,35
19.4, None,0.0, 7.0,2019-08-28 00:30:00, 36.0, 48.0,35
19.3, None,0.0, 6.8,2019-08-28 00:45:00, 35.0, 48.0,35
19.3, 0.0,0.0, 6.6,2019-08-28 01:00:00, 37.0, 49.0,35
19.3, None,0.0, 7.3,2019-08-28 01:15:00, 38.0, 47.0,35
19.4, None,0.0, 7.4,2019-08-28 01:30:00, 39.0, 46.0,35
19.2, None,0.0, 7.0,2019-08-28 01:45:00, 40.0, 48.0,35
19.3, 0.0,0.0, 7.2,2019-08-28 02:00:00, 37.0, 48.0,35
19.4, None,0.0, 7.3,2019-08-28 02:15:00, 38.0, 50.0,35
19.3, None,0.0, 6.5,2019-08-28 02:30:00, 36.0, 51.0,35
19.1, None,0.0, 6.5,2019-08-28 02:45:00, 35.0, 54.0,35
18.8, 0.0,0.0, 6.4,2019-08-28 03:00:00, 36.0, 56.0,35
18.8, None,0.0, 6.6,2019-08-28 03:15:00, 38.0, 56.0,35
18.7, None,0.0, 6.7,2019-08-28 03:30:00, 37.0, 57.0,35
18.5, None,0.0, 6.5,2019-08-28 03:45:00, 35.0, 58.0,35
18.4, 0.0,0.0, 6.5,2019-08-28 04:00:00, 35.0, 59.0,35
18.3, None,0.0, 6.5,2019-08-28 04:15:00, 35.0, 60.0,35
18.6, None,0.0, 5.9,2019-08-28 04:30:00, 32.0, 58.0,35
18.8, None,0.0, 6.2,2019-08-28 04:45:00, 35.0, 57.0,35
18.9, 0.0,0.0, 6.0,2019-08-28 05:00:00, 33.0, 56.0,35
18.8, None,0.0, 4.8,2019-08-28 05:15:00, 29.0, 57.0,35
18.4, None,0.0, 3.7,2019-08-28 05:30:00, 27.0, 58.0,35
18.4, None,0.0, 3.5,2019-08-28 05:45:00, 25.0, 57.0,35
18.5, 0.0,0.0, 3.9,2019-08-28 06:00:00, 29.0, 59.0,35
18.7, None,0.0, 3.8,2019-08-28 06:15:00, 28.0, 59.0,35
19.0, None,0.0, 4.2,2019-08-28 06:30:00, 33.0, 58.0,35
19.4, None,0.0, 4.1,2019-08-28 06:45:00, 31.0, 55.0,35
19.8, 0.0,0.0, 4.8,2019-08-28 07:00:00, 36.0, 57.0,35
20.4, None,0.0, 5.7,2019-08-28 07:15:00, 37.0, 56.0,35
20.9, None,0.0, 5.3,2019-08-28 07:30:00, 35.0, 56.0,35
21.1, None,0.0, 5.7,2019-08-28 07:45:00, 40.0, 56.0,35
21.5, 0.0,0.0, 5.4,2019-08-28 08:00:00, 40.0, 53.0,35
22.0, None,0.0, 5.6,2019-08-28 08:15:00, 41.0, 53.0,35
22.2, None,0.0, 5.1,2019-08-28 08:30:00, 36.0, 50.0,35
22.2, None,0.0, 4.8,2019-08-28 08:45:00, 38.0, 53.0,35
22.7, 0.0,0.0, 4.8,2019-08-28 09:00:00, 39.0, 47.0,35
23.0, None,0.0, 3.6,2019-08-28 09:15:00, 24.0, 50.0,35
23.5, None,0.0, 3.2,2019-08-28 09:30:00, 35.0, 47.0,35
23.7, None,0.0, 3.5,2019-08-28 09:45:00, 39.0, 47.0,35
24.3, 0.0,0.0, 2.7,2019-08-28 10:00:00, 107.0, 45.0,35
23.9, None,0.0, 3.9,2019-08-28 10:15:00, 147.0, 47.0,35
24.6, None,0.0, 2.7,2019-08-28 10:30:00, 92.0, 45.0,35
25.5, None,0.0, 2.2,2019-08-28 10:45:00, 50.0, 43.0,35
25.3, 0.0,0.0, 3.3,2019-08-28 11:00:00, 45.0, 43.0,35
25.9, None,0.0, 2.7,2019-08-28 11:15:00, 263.0, 43.0,35
26.0, None,0.0, 2.5,2019-08-28 11:30:00, 183.0, 42.0,35
26.6, None,0.0, 4.1,2019-08-28 11:45:00, 185.0, 39.0,35
26.9, 0.0,0.0, 2.5,2019-08-28 12:00:00, 145.0, 39.0,35
26.1, None,0.0, 5.7,2019-08-28 12:15:00, 170.0, 40.0,35
25.0, None,0.0, 6.7,2019-08-28 12:30:00, 153.0, 43.0,35
25.7, None,0.0, 7.2,2019-08-28 12:45:00, 166.0, 39.0,35
26.6, 0.0,0.0, 4.7,2019-08-28 13:00:00, 152.0, 36.0,35
26.2, None,0.0, 5.6,2019-08-28 13:15:00, 159.0, 38.0,35
26.4, None,0.0, 7.1,2019-08-28 13:30:00, 161.0, 36.0,35
26.4, None,0.0, 7.3,2019-08-28 13:45:00, 179.0, 37.0,35
26.6, 0.0,0.0, 6.6,2019-08-28 14:00:00, 160.0, 38.0,35
27.2, None,0.0, 6.0,2019-08-28 14:15:00, 177.0, 37.0,35
27.6, None,0.0, 5.3,2019-08-28 14:30:00, 190.0, 37.0,35
27.2, None,0.0, 8.2,2019-08-28 14:45:00, 164.0, 40.0,35
26.7, 0.0,0.0, 6.5,2019-08-28 15:00:00, 154.0, 43.0,35
25.8, None,0.0, 9.4,2019-08-28 15:15:00, 168.0, 45.0,35
25.5, None,0.0, 6.8,2019-08-28 15:30:00, 149.0, 46.0,35
25.7, None,0.0, 6.3,2019-08-28 15:45:00, 156.0, 46.0,35
25.8, 0.0,0.0, 5.5,2019-08-28 16:00:00, 137.0, 45.0,35
26.3, None,0.0, 5.1,2019-08-28 16:15:00, 140.0, 44.0,35
25.7, None,0.0, 8.2,2019-08-28 16:30:00, 172.0, 46.0,35
24.9, None,0.0, 7.5,2019-08-28 16:45:00, 181.0, 49.0,35
24.8, 0.0,0.0, 7.8,2019-08-28 17:00:00, 176.0, 48.0,35
24.2, None,0.0, 7.8,2019-08-28 17:15:00, 162.0, 50.0,35
23.8, None,0.0, 8.7,2019-08-28 17:30:00, 173.0, 51.0,35
23.3, None,0.0, 7.0,2019-08-28 17:45:00, 179.0, 52.0,35
