ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 548.0, 210.0, None, None,2019-02-26 00:00:00, -13.2, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 01:00:00, -14.2, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 02:00:00, -14.8, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 03:00:00, -15.2, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 04:00:00, -15.3, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 05:00:00, -15.6, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 06:00:00, -16.0, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 07:00:00, -16.8, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 08:00:00, -17.3, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 09:00:00, -17.7, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 10:00:00, -18.2, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 11:00:00, -18.5, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 12:00:00, -18.1, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 13:00:00, -18.6, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 14:00:00, -18.7, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 15:00:00, -19.1, None, None,9
None, 548.0, 210.0, 0.0, None,2019-02-26 16:00:00, -18.4, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 17:00:00, -16.9, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 18:00:00, -15.4, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 19:00:00, -12.9, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 20:00:00, -10.8, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 21:00:00, -10.9, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 22:00:00, -10.5, None, None,9
None, 548.0, 210.0, None, None,2019-02-26 23:00:00, -10.7, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 00:00:00, -11.0, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 01:00:00, -11.5, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 02:00:00, -12.8, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 03:00:00, -12.3, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 04:00:00, -13.2, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 05:00:00, -14.5, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 06:00:00, -13.7, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 07:00:00, -15.0, None, None,9
None, 549.0, 210.0, None, None,2019-02-27 08:00:00, -14.8, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 09:00:00, -15.7, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 10:00:00, -15.3, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 11:00:00, -15.6, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 12:00:00, -15.1, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 13:00:00, -14.4, None, None,9
None, 549.0, 210.0, None, None,2019-02-27 14:00:00, -14.5, None, None,9
None, 549.0, 210.0, None, None,2019-02-27 15:00:00, -14.3, None, None,9
None, 548.0, 210.0, 0.0, None,2019-02-27 16:00:00, -13.9, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 17:00:00, -12.1, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 18:00:00, -9.7, None, None,9
None, 548.0, 210.0, None, None,2019-02-27 19:00:00, -9.7, None, None,9
None, 548.0, 209.0, None, None,2019-02-27 20:00:00, -8.3, None, None,9
None, 548.0, 209.0, None, None,2019-02-27 21:00:00, -6.7, None, None,9
None, 548.0, 209.0, None, None,2019-02-27 22:00:00, -7.4, None, None,9
None, 548.0, 209.0, None, None,2019-02-27 23:00:00, -7.0, None, None,9
None, 549.0, 209.0, None, None,2019-02-28 00:00:00, -7.6, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 01:00:00, -8.2, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 02:00:00, -9.5, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 03:00:00, -10.3, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 04:00:00, -10.0, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 05:00:00, -9.3, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 06:00:00, -8.8, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 07:00:00, -8.9, None, None,9
None, 549.0, 210.0, None, None,2019-02-28 08:00:00, -8.7, None, None,9
None, 550.0, 210.0, None, None,2019-02-28 09:00:00, -8.6, None, None,9
None, 550.0, 210.0, None, None,2019-02-28 10:00:00, -8.5, None, None,9
None, 551.0, 211.0, None, None,2019-02-28 11:00:00, -8.9, None, None,9
None, 551.0, 211.0, None, None,2019-02-28 12:00:00, -9.3, None, None,9
None, 551.0, 211.0, None, None,2019-02-28 13:00:00, -9.9, None, None,9
None, 551.0, 212.0, None, None,2019-02-28 14:00:00, -10.3, None, None,9
None, 551.0, 212.0, None, None,2019-02-28 15:00:00, -10.4, None, None,9
None, 552.0, 212.0, 0.0, None,2019-02-28 16:00:00, -10.4, None, None,9
None, 552.0, 213.0, None, None,2019-02-28 17:00:00, -10.0, None, None,9
None, 553.0, 213.0, None, None,2019-02-28 18:00:00, -8.2, None, None,9
None, 552.0, 213.0, None, None,2019-02-28 19:00:00, -7.2, None, None,9
None, 553.0, 213.0, None, None,2019-02-28 20:00:00, -5.6, None, None,9
None, 553.0, 213.0, None, None,2019-02-28 21:00:00, -4.6, None, None,9
None, 553.0, 213.0, None, None,2019-02-28 22:00:00, -5.3, None, None,9
None, 553.0, 213.0, None, None,2019-02-28 23:00:00, -5.5, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 00:00:00, -5.8, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 01:00:00, -6.7, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 02:00:00, -7.6, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 03:00:00, -8.4, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 04:00:00, -9.5, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 05:00:00, -9.5, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 06:00:00, -9.3, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 07:00:00, -9.2, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 08:00:00, -9.7, None, None,9
None, 553.0, 214.0, None, None,2019-03-01 09:00:00, -10.3, None, None,9
None, 553.0, 214.0, None, None,2019-03-01 10:00:00, -9.9, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 11:00:00, -9.9, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 12:00:00, -9.5, None, None,9
None, 553.0, 214.0, None, None,2019-03-01 13:00:00, -10.3, None, None,9
None, 553.0, 214.0, None, None,2019-03-01 14:00:00, -10.3, None, None,9
None, 553.0, 214.0, None, None,2019-03-01 15:00:00, -10.0, None, None,9
None, 553.0, 214.0, 0.0, None,2019-03-01 16:00:00, -10.8, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 17:00:00, -8.4, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 18:00:00, -8.8, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 19:00:00, -6.1, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 20:00:00, -5.0, None, None,9
None, 552.0, 213.0, None, None,2019-03-01 21:00:00, -5.0, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 22:00:00, -4.6, None, None,9
None, 553.0, 213.0, None, None,2019-03-01 23:00:00, -5.1, None, None,9
None, 553.0, 213.0, None, None,2019-03-02 00:00:00, -6.5, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 01:00:00, -7.1, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 02:00:00, -8.2, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 03:00:00, -8.9, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 04:00:00, -9.8, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 05:00:00, -9.1, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 06:00:00, -9.6, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 07:00:00, -10.6, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 08:00:00, -11.3, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 09:00:00, -12.1, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 10:00:00, -13.2, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 11:00:00, -14.2, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 12:00:00, -14.1, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 13:00:00, -14.8, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 14:00:00, -15.6, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 15:00:00, -16.0, None, None,9
None, 553.0, 214.0, 0.0, None,2019-03-02 16:00:00, -14.8, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 17:00:00, -13.7, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 18:00:00, -11.8, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 19:00:00, -9.7, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 20:00:00, -9.5, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 21:00:00, -9.8, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 22:00:00, -9.5, None, None,9
None, 553.0, 214.0, None, None,2019-03-02 23:00:00, -9.1, None, None,9
None, 553.0, 214.0, None, None,2019-03-03 00:00:00, -10.0, None, None,9
None, 553.0, 214.0, None, None,2019-03-03 01:00:00, -10.9, None, None,9
None, 553.0, 214.0, None, None,2019-03-03 02:00:00, -12.9, None, None,9
