ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,week_of_year
0.0,0.0,0.0,2018-06-18,0.0,25
0.0,0.0,0.0,2018-06-19,0.0,25
0.0,0.0,0.0,2018-06-20,0.0,25
0.0,0.0,0.0,2018-06-21,0.0,25
0.0,0.0,0.0,2018-06-22,0.0,25
0.0,0.0,0.0,2018-06-23,0.0,25
10.2,10.2,0.0,2018-06-24,0.0,25
