pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,6.39, None, None, None, None,28.64, None,1.65,307.7, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 00:00:00, None, None, None, None,34
None,7.07, None, None, None, None,31.05, None,1.591,303.3, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 01:00:00, None, None, None, None,34
None,7.65, None, None, None, None,30.33, None,1.551,328.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 02:00:00, None, None, None, None,34
None,7.91, None, None, None, None,27.0, None,2.036,335.1, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 03:00:00, None, None, None, None,34
None,8.11, None, None, None, None,35.59, None,2.533,348.5, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 04:00:00, None, None, None, None,34
None,8.35, None, None, None, None,30.31, None,1.727,336.0, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 05:00:00, None, None, None, None,34
None,8.67, None, None, None, None,36.93, None,1.583,341.6, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 06:00:00, None, None, None, None,34
None,8.73, None, None, None, None,44.55, None,0.829,310.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 07:00:00, None, None, None, None,34
None,9.03, None, None, None, None,47.55, None,1.202,327.2, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 08:00:00, None, None, None, None,34
None,9.77, None, None, None, None,25.0, None,1.842,342.3, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 09:00:00, None, None, None, None,34
None,10.67, None, None, None, None,41.33, None,1.527,334.7, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 10:00:00, None, None, None, None,34
None,11.37, None, None, None, None,77.8, None,0.143,286.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 11:00:00, None, None, None, None,34
None,12.17, None, None, None, None,42.4, None,1.17,4.683, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 12:00:00, None, None, None, None,34
None,12.56, None, None, None, None,62.91, None,0.813,184.7, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 13:00:00, None, None, None, None,34
None,12.68, None, None, None, None,63.85, None,0.744,134.9, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 14:00:00, None, None, None, None,34
None,12.22, None, None, None, None,60.76, None,0.923,50.98, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 15:00:00, None, None, None, None,34
None,13.46, None, None, None, None,67.44, None,0.922,46.34, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 16:00:00, None, None, None, None,34
None,14.31, None, None, None, None,48.77, None,2.771,110.8, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 17:00:00, None, None, None, None,34
None,14.32, None, None, None, None,57.64, None,1.554,89.5, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 18:00:00, None, None, None, None,34
None,12.68, None, None, None, None,41.21, None,5.429,129.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 19:00:00, None, None, None, None,34
None,11.93, None, None, None, None,55.09, None,2.494,44.67, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 20:00:00, None, None, None, None,34
None,11.66, None, None, None, None,43.03, None,2.609,355.2, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 21:00:00, None, None, None, None,34
None,11.54, None, None, None, None,56.41, None,2.381,55.54, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 22:00:00, None, None, None, None,34
None,10.89, None, None, None, None,50.95, None,2.109,16.26, None, None, None, None, None, None, None, None, None, None, None,2019-08-20 23:00:00, None, None, None, None,34
None,10.86, None, None, None, None,15.71, None,4.335,350.7, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 00:00:00, None, None, None, None,34
None,10.5, None, None, None, None,16.26, None,4.25,347.5, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 01:00:00, None, None, None, None,34
None,10.53, None, None, None, None,19.28, None,2.88,341.5, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 02:00:00, None, None, None, None,34
None,10.58, None, None, None, None,14.96, None,2.979,344.8, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 03:00:00, None, None, None, None,34
None,10.93, None, None, None, None,17.87, None,3.094,341.0, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 04:00:00, None, None, None, None,34
None,11.19, None, None, None, None,16.75, None,3.347,342.2, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 05:00:00, None, None, None, None,34
None,11.45, None, None, None, None,62.49, None,1.364,85.1, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 06:00:00, None, None, None, None,34
None,9.96, None, None, None, None,39.33, None,3.325,127.3, None, None, None, None, None, None, None, None, None, None, None,2019-08-21 07:00:00, None, None, None, None,34
None,8.55, None, None, None, None,60.73, None,0.322,354.9, None, None, None, None, None, None, None, None, None, None, None,2019-08-22 19:00:00, None, None, None, None,34
None,8.1, None, None, None, None,37.89, None,1.041,139.1, None, None, None, None, None, None, None, None, None, None, None,2019-08-22 20:00:00, None, None, None, None,34
None,7.63, None, None, None, None,73.0, None,0.09,343.0, None, None, None, None, None, None, None, None, None, None, None,2019-08-22 21:00:00, None, None, None, None,34
None,7.36, None, None, None, None,34.32, None,0.291,293.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-22 22:00:00, None, None, None, None,34
None,7.27, None, None, None, None,51.07, None,0.213,304.2, None, None, None, None, None, None, None, None, None, None, None,2019-08-22 23:00:00, None, None, None, None,34
None,6.901, None, None, None, None,30.5, None,1.771,10.79, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 00:00:00, None, None, None, None,34
None,6.708, None, None, None, None,26.82, None,1.533,15.04, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 01:00:00, None, None, None, None,34
None,6.524, None, None, None, None,25.2, None,1.674,3.029, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 02:00:00, None, None, None, None,34
None,6.428, None, None, None, None,15.78, None,2.649,348.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 03:00:00, None, None, None, None,34
None,6.447, None, None, None, None,16.41, None,2.941,349.6, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 04:00:00, None, None, None, None,34
None,6.486, None, None, None, None,13.88, None,3.636,349.0, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 05:00:00, None, None, None, None,34
None,6.563, None, None, None, None,15.1, None,2.815,345.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 06:00:00, None, None, None, None,34
None,6.591, None, None, None, None,22.65, None,2.064,332.7, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 07:00:00, None, None, None, None,34
None,6.737, None, None, None, None,24.08, None,1.174,326.9, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 08:00:00, None, None, None, None,34
None,6.958, None, None, None, None,25.24, None,1.414,327.3, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 09:00:00, None, None, None, None,34
None,7.54, None, None, None, None,19.57, None,1.848,332.2, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 10:00:00, None, None, None, None,34
None,8.16, None, None, None, None,50.76, None,0.419,291.7, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 11:00:00, None, None, None, None,34
None,9.03, None, None, None, None,57.65, None,0.285,109.0, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 12:00:00, None, None, None, None,34
None,9.64, None, None, None, None,51.11, None,0.897,158.4, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 13:00:00, None, None, None, None,34
None,9.82, None, None, None, None,55.15, None,0.706,155.3, None, None, None, None, None, None, None, None, None, None, None,2019-08-23 14:00:00, None, None, None, None,34
