time,ONE_DAY_PRECIPITATION,MAX_TEMP,MIN_TEMP,week_of_year
2016-05-13,0.0,25.8,11.7,20
2016-05-14,0.0,28.5,12.2,20
2016-05-15,0.0,27.2,13.1,20
2016-05-16,0.0,24.9,12.6,20
2016-05-17,0.0,25.1,10.8,20
2016-05-18,0.0,19.3,7.8,20
2016-05-19,0.0,18.7,6.7,20
