SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
0.0, 4.0, 2.0,0.254, 7.5, 0.123,2020-01-22 00:00:00, 236.0,100.0,4
None, 4.1, None,0.254, 7.7, None,2020-01-22 00:15:00, 154.0,100.0,4
None, 4.3, None,0.255, 8.9, None,2020-01-22 00:30:00, 244.0,100.0,4
None, 4.2, None,0.762, 8.5, None,2020-01-22 00:45:00, 285.0,100.0,4
0.0, 4.2, 2.0,0.254, 7.6, 0.118,2020-01-22 01:00:00, 304.0,100.0,4
None, 4.1, None,0.0, 8.6, None,2020-01-22 01:15:00, 292.0,100.0,4
None, 4.1, None,0.254, 9.8, None,2020-01-22 01:30:00, 285.0,100.0,4
None, 4.1, None,0.0, 8.8, None,2020-01-22 01:45:00, 291.0,100.0,4
0.0, 4.0, 1.0,0.254, 9.7, 0.105,2020-01-22 02:00:00, 296.0,100.0,4
None, 4.0, None,0.254, 11.0, None,2020-01-22 02:15:00, 293.0,100.0,4
None, 3.9, None,0.508, 7.2, None,2020-01-22 02:30:00, 295.0,100.0,4
None, 3.9, None,0.0, 9.2, None,2020-01-22 02:45:00, 252.0,100.0,4
0.0, 3.9, 0.0,0.0, 7.7, 0.112,2020-01-22 03:00:00, 250.0,100.0,4
None, 3.8, None,0.0, 8.6, None,2020-01-22 03:15:00, 254.0,100.0,4
None, 3.8, None,0.255, 9.2, None,2020-01-22 03:30:00, 265.0,100.0,4
None, 3.8, None,0.0, 8.7, None,2020-01-22 03:45:00, 259.0,100.0,4
0.0, 3.6, 1.0,0.254, 8.7, 0.105,2020-01-22 04:00:00, 251.0,100.0,4
None, 3.4, None,0.254, 8.1, None,2020-01-22 04:15:00, 307.0,100.0,4
None, 3.5, None,0.0, 6.7, None,2020-01-22 04:30:00, 247.0,100.0,4
None, 3.6, None,0.0, 8.6, None,2020-01-22 04:45:00, 244.0,100.0,4
0.0, 3.6, 1.0,0.0, 5.7, 0.105,2020-01-22 05:00:00, 236.0,100.0,4
None, 3.5, None,0.0, 5.8, None,2020-01-22 05:15:00, 286.0,100.0,4
None, 3.3, None,0.0, 4.8, None,2020-01-22 05:30:00, 318.0,100.0,4
