wind_direction,air_temperature,wind_gust_speed,tendency_amount,wind_speed,mean_sea_level,dew_point,snow_amount,air_temperature_yesterday_high,relative_humidity,time,air_temperature_yesterday_low,total_precipitation,week_of_year
202.5, 11.1, None, 0.11, 8.0, 101.4, 7.9, None, None, 81.0,2021-08-27 00:00:00, None, None,35
22.5, 9.8, None, 0.11, 4.0, 101.4, 8.0, None, None, 88.0,2021-08-27 01:00:00, None, None,35
157.5, 9.6, None, 0.08, 2.0, 101.4, 8.1, None, None, 90.0,2021-08-27 02:00:00, None, None,35
None, 8.8, None, 0.05, 0.0, 101.4, 8.0, None, None, 95.0,2021-08-27 03:00:00, None, None,35
247.5, 9.6, None, 0.04, 2.0, 101.4, 8.1, None, None, 90.0,2021-08-27 04:00:00, None, None,35
202.5, 9.3, None, 0.07, 1.0, 101.4, 8.2, None, None, 93.0,2021-08-27 05:00:00, None, None,35
None, 9.0, None, 0.08, 0.0, 101.5, 8.2, None, None, 94.0,2021-08-27 06:00:00, None, None,35
225.0, 9.5, None, 0.07, 3.0, 101.5, 8.3, None, None, 93.0,2021-08-27 07:00:00, None, None,35
157.5, 9.8, None, 0.05, 7.0, 101.5, 8.5, None, None, 92.0,2021-08-27 08:00:00, None, None,35
225.0, 10.9, None, 0.02, 11.0, 101.5, 8.3, None, None, 84.0,2021-08-27 09:00:00, None, None,35
157.5, 11.3, None, 0.0, 6.0, 101.5, 8.4, None, None, 83.0,2021-08-27 10:00:00, None, None,35
135.0, 12.0, None, 0.0, 2.0, 101.5, 9.4, None, None, 84.0,2021-08-27 11:00:00, None, None,35
202.5, 12.5, None, -0.03, 10.0, 101.5, 9.6, None, None, 82.0,2021-08-27 12:00:00, None, None,35
225.0, 15.1, None, -0.07, 9.0, 101.4, 8.8, None, None, 66.0,2021-08-27 13:00:00, None, None,35
247.5, 15.8, None, -0.08, 11.0, 101.4, 6.7, None, None, 55.0,2021-08-27 14:00:00, None, None,35
247.5, 16.0, None, -0.08, 14.0, 101.4, 7.0, None, None, 55.0,2021-08-27 15:00:00, None, None,35
247.5, 16.3, None, -0.05, 17.0, 101.4, 5.7, None, None, 50.0,2021-08-27 16:00:00, None, None,35
247.5, 15.8, 39.0, -0.06, 26.0, 101.4, 5.4, None, None, 50.0,2021-08-27 17:00:00, None, None,35
247.5, 15.2, 33.0, -0.01, 18.0, 101.4, 5.7, None, None, 53.0,2021-08-27 18:00:00, None, None,35
247.5, 14.2, None, -0.01, 11.0, 101.4, 6.2, None, None, 58.0,2021-08-27 19:00:00, None, None,35
202.5, 13.4, None, 0.01, 7.0, 101.4, 6.8, None, None, 65.0,2021-08-27 20:00:00, None, None,35
135.0, 12.3, None, -0.01, 4.0, 101.4, 7.9, None, None, 75.0,2021-08-27 21:00:00, None, None,35
270.0, 11.1, None, 0.0, 1.0, 101.4, 8.3, None, None, 83.0,2021-08-27 22:00:00, None, None,35
247.5, 9.8, 39.0, -0.03, 2.0, 101.4, 8.8, None, 17.6, 93.0,2021-08-27 23:00:00, 8.5, 1.7,35
270.0, 9.4, None, -0.04, 4.0, 101.3, 7.6, None, None, 89.0,2021-08-28 00:00:00, None, None,35
22.5, 8.6, None, -0.09, 2.0, 101.3, 8.0, None, None, 96.0,2021-08-28 01:00:00, None, None,35
67.5, 8.4, None, -0.15, 4.0, 101.2, 8.0, None, None, 97.0,2021-08-28 02:00:00, None, None,35
