ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
0.0, 0.0,-6.5, 0.0,2020-02-12,41.0, 0.0,7,,,,,,
, None,-7.0, None,2020-02-13,41.0, None,7,,,,,,
0.0, 0.0,-4.5, 0.0,2020-02-14,39.0, 4.0,7,,,,,,
0.0, 0.0,-1.0, 0.0,2020-02-15,39.0, 8.0,7,,,,,,
0.0, 0.0,-1.5, 0.0,2020-02-16,37.0, 4.5,7,,,,,,
0.0, 0.0,-2.5, 0.0,2020-02-17,36.0, 5.0,7,,,,,,
0.0, 0.0,-4.5, 0.0,2020-02-18,35.0, 2.5,7,,,,,,
,,,,2020-02-12 00:00:00,,,7,65.6,-2.4, None,0.5, None, None
,,,,2020-02-12 01:00:00,,,7,33.0,-3.9, None,0.6, None, None
,,,,2020-02-12 02:00:00,,,7,0.1,-5.2, None,0.5, None, None
,,,,2020-02-12 03:00:00,,,7,14.6,-5.8, None,0.5, None, None
,,,,2020-02-12 04:00:00,,,7,10.0,-6.7, None,3.8, None, None
,,,,2020-02-12 05:00:00,,,7,6.0,-7.2, None,0.5, None, None
,,,,2020-02-12 06:00:00,,,7,21.0,-7.4, None,0.5, None, None
,,,,2020-02-12 07:00:00,,,7,21.9,-7.8, None,0.8, None, None
,,,,2020-02-12 08:00:00,,,7,18.0,-7.9, None,4.1, None, None
,,,,2020-02-12 09:00:00,,,7,4.2,-7.1, None,0.8, None, None
,,,,2020-02-12 10:00:00,,,7,4.0,-6.1, None,0.6, None, None
,,,,2020-02-12 11:00:00,,,7,359.8,-5.1, None,0.6, None, None
,,,,2020-02-12 12:00:00,,,7,347.9,-3.1, None,0.6, None, None
,,,,2020-02-12 13:00:00,,,7,349.8,-0.8, None,0.5, None, None
,,,,2020-02-12 14:00:00,,,7,0.9,0.9, None,0.5, None, None
,,,,2020-02-12 15:00:00,,,7,5.3,2.1, None,0.5, None, None
,,,,2020-02-12 16:00:00,,,7,349.7,2.7, None,0.5, None, None
,,,,2020-02-12 17:00:00,,,7,359.3,1.5, None,0.5, None, None
,,,,2020-02-12 18:00:00,,,7,355.2,-0.1, None,0.5, None, None
,,,,2020-02-12 19:00:00,,,7,13.8,-1.6, None,0.5, None, None
,,,,2020-02-12 20:00:00,,,7,6.3,-4.1, None,0.5, None, None
,,,,2020-02-12 21:00:00,,,7,17.8,-4.2, None,0.5, None, None
,,,,2020-02-12 22:00:00,,,7,107.1,-3.9, None,0.5, None, None
,,,,2020-02-12 23:00:00,,,7,184.7,-3.8, None,0.5, None, None
,,,,2020-02-13 00:00:00,,,7,148.8,-4.3, None,0.5, None, None
,,,,2020-02-13 01:00:00,,,7,31.1,-4.5, None,0.5, None, None
,,,,2020-02-13 02:00:00,,,7,151.5,-5.1, None,0.5, None, None
,,,,2020-02-13 03:00:00,,,7,156.4,-5.2, None,0.5, None, None
,,,,2020-02-13 04:00:00,,,7,197.2,-4.3, None,0.5, None, None
,,,,2020-02-13 05:00:00,,,7,309.3,-3.9, None,0.5, None, None
,,,,2020-02-13 06:00:00,,,7,170.0,-4.3, None,0.5, None, None
,,,,2020-02-13 07:00:00,,,7,175.9,-3.7, None,5.2, None, None
