ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,0.5,0.0,2019-04-23,72.0,8.0,17,,,,,
0.0,0.0,-0.5,0.0,2019-04-24,68.0,5.0,17,,,,,
0.0,0.0,-3.5,0.0,2019-04-25,68.0,15.0,17,,,,,
0.0,0.0,-5.0,0.0,2019-04-29,55.0,4.5,17,,,,,
,,,,2019-04-23 00:00:00,,,17,8.9,-0.1,266.0,98.0,0.0
,,,,2019-04-23 01:00:00,,,17,11.5,-0.5,276.0,100.0,0.0
,,,,2019-04-23 02:00:00,,,17,11.9,-0.8,274.0,100.0,0.0
,,,,2019-04-23 03:00:00,,,17,9.7,-1.1,268.0,100.0,0.0
,,,,2019-04-23 04:00:00,,,17,12.5,-0.7,263.0,100.0,0.0
,,,,2019-04-23 05:00:00,,,17,10.9,-0.5,262.0,100.0,0.0
,,,,2019-04-23 06:00:00,,,17,8.8,-0.4,263.0,100.0,0.0
,,,,2019-04-23 07:00:00,,,17,8.2,0.9,268.0,100.0,0.0
,,,,2019-04-23 08:00:00,,,17,8.5,1.7,274.0,96.0,0.0
,,,,2019-04-23 09:00:00,,,17,8.2,2.9,264.0,88.0,0.0
,,,,2019-04-23 10:00:00,,,17,8.2,2.9,266.0,83.0,0.0
,,,,2019-04-23 11:00:00,,,17,10.7,6.2,241.0,67.0,0.0
,,,,2019-04-23 12:00:00,,,17,5.8,5.7,247.0,62.0,0.0
,,,,2019-04-23 13:00:00,,,17,11.3,7.2,232.0,51.0,0.0
,,,,2019-04-23 14:00:00,,,17,9.7,8.0,266.0,49.0,0.0
,,,,2019-04-23 15:00:00,,,17,7.9,6.3,279.0,59.0,0.0
,,,,2019-04-23 16:00:00,,,17,8.9,5.4,289.0,62.0,0.0
,,,,2019-04-23 17:00:00,,,17,7.8,4.8,289.0,66.0,0.0
,,,,2019-04-23 18:00:00,,,17,7.8,2.4,300.0,77.0,0.0
,,,,2019-04-23 19:00:00,,,17,8.1,1.3,294.0,84.0,0.0
,,,,2019-04-23 20:00:00,,,17,10.4,0.6,287.0,82.0,0.0
,,,,2019-04-23 21:00:00,,,17,12.2,-0.2,276.0,85.0,0.0
,,,,2019-04-23 22:00:00,,,17,12.4,-1.1,278.0,87.0,0.0
,,,,2019-04-23 23:00:00,,,17,13.8,-1.5,277.0,90.0,0.0
,,,,2019-04-24 00:00:00,,,17,12.6,-1.8,286.0,91.0,0.0
,,,,2019-04-24 01:00:00,,,17,12.1,-2.2,287.0,95.0,0.0
,,,,2019-04-24 02:00:00,,,17,10.2,-2.0,298.0,97.0,0.0
,,,,2019-04-24 03:00:00,,,17,9.3,-2.6,286.0,99.0,0.0
,,,,2019-04-24 04:00:00,,,17,8.0,-2.2,291.0,99.0,0.0
,,,,2019-04-24 05:00:00,,,17,8.9,-2.6,289.0,98.0,0.0
,,,,2019-04-24 06:00:00,,,17,7.5,-2.0,292.0,97.0,0.0
,,,,2019-04-24 07:00:00,,,17,10.1,-1.9,306.0,93.0,0.0
,,,,2019-04-24 08:00:00,,,17,6.4,-2.4,302.0,96.0,0.0
,,,,2019-04-24 09:00:00,,,17,11.8,2.5,318.0,66.0,0.0
,,,,2019-04-24 10:00:00,,,17,10.0,2.5,306.0,61.0,0.0
,,,,2019-04-24 11:00:00,,,17,11.0,2.3,293.0,56.0,0.0
,,,,2019-04-24 12:00:00,,,17,10.2,2.4,311.0,52.0,0.0
,,,,2019-04-24 13:00:00,,,17,10.3,2.0,2.0,49.0,0.0
,,,,2019-04-24 14:00:00,,,17,9.1,2.7,332.0,48.0,0.0
,,,,2019-04-24 15:00:00,,,17,10.1,4.1,326.0,41.0,0.0
,,,,2019-04-24 16:00:00,,,17,9.3,2.2,319.0,49.0,0.0
,,,,2019-04-24 17:00:00,,,17,8.1,3.6,308.0,44.0,0.0
,,,,2019-04-24 18:00:00,,,17,7.9,1.5,300.0,49.0,0.0
,,,,2019-04-24 19:00:00,,,17,6.4,-1.9,338.0,63.0,0.0
,,,,2019-04-24 20:00:00,,,17,8.5,-2.6,33.0,58.0,0.0
,,,,2019-04-24 21:00:00,,,17,6.3,-2.8,26.0,58.0,0.0
,,,,2019-04-24 22:00:00,,,17,8.2,-3.0,21.0,55.0,0.0
,,,,2019-04-24 23:00:00,,,17,9.4,-2.8,31.0,51.0,0.0
,,,,2019-04-25 00:00:00,,,17,9.2,-2.8,28.0,47.0,0.0
,,,,2019-04-25 01:00:00,,,17,9.8,-2.9,34.0,45.0,0.0
,,,,2019-04-25 02:00:00,,,17,7.5,-3.1,61.0,46.0,0.0
,,,,2019-04-25 03:00:00,,,17,6.1,-3.2,76.0,47.0,0.0
,,,,2019-04-25 04:00:00,,,17,5.8,-2.8,95.0,45.0,0.0
,,,,2019-04-25 05:00:00,,,17,6.2,-3.2,71.0,43.0,0.0
,,,,2019-04-25 06:00:00,,,17,5.2,0.0,98.0,35.0,0.0
,,,,2019-04-25 07:00:00,,,17,1.8,1.0,162.0,33.0,0.0
,,,,2019-04-25 08:00:00,,,17,2.0,2.0,161.0,36.0,0.0
,,,,2019-04-25 09:00:00,,,17,6.3,3.0,158.0,33.0,0.0
,,,,2019-04-25 10:00:00,,,17,6.8,4.0,158.0,33.0,0.0
,,,,2019-04-25 11:00:00,,,17,6.9,5.4,153.0,30.0,0.0
,,,,2019-04-25 12:00:00,,,17,6.2,7.4,185.0,28.0,0.0
,,,,2019-04-25 18:00:00,,,17,0.0,2.9,244.0,37.0,0.0
,,,,2019-04-25 19:00:00,,,17,6.0,2.0,200.0,43.0,0.0
,,,,2019-04-25 20:00:00,,,17,3.3,1.6,241.0,49.0,0.0
,,,,2019-04-25 21:00:00,,,17,0.0,1.4,103.0,46.0,0.0
,,,,2019-04-25 22:00:00,,,17,0.0,1.5,117.0,42.0,0.0
,,,,2019-04-25 23:00:00,,,17,0.0,1.5,94.0,43.0,0.0
,,,,2019-04-26 00:00:00,,,17,0.0,0.9,17.0,41.0,0.0
,,,,2019-04-26 01:00:00,,,17,0.0,0.6,287.0,53.0,0.0
,,,,2019-04-26 02:00:00,,,17,0.0,0.1,332.0,62.0,0.0
,,,,2019-04-26 03:00:00,,,17,1.7,-0.4,15.0,65.0,0.0
,,,,2019-04-26 04:00:00,,,17,8.2,-1.2,46.0,73.0,0.0
,,,,2019-04-26 05:00:00,,,17,4.5,-1.7,78.0,73.0,0.0
,,,,2019-04-26 06:00:00,,,17,1.6,0.3,339.0,63.0,0.0
,,,,2019-04-26 07:00:00,,,17,2.4,4.0,321.0,48.0,0.0
,,,,2019-04-26 08:00:00,,,17,1.7,3.0,313.0,47.0,0.0
,,,,2019-04-26 09:00:00,,,17,3.1,0.4,326.0,60.0,0.0
,,,,2019-04-26 10:00:00,,,17,2.3,4.2,283.0,47.0,0.0
,,,,2019-04-26 11:00:00,,,17,6.9,7.0,279.0,37.0,0.0
,,,,2019-04-26 12:00:00,,,17,12.2,7.2,231.0,39.0,0.0
,,,,2019-04-26 13:00:00,,,17,10.0,5.8,236.0,40.0,0.0
,,,,2019-04-26 14:00:00,,,17,10.4,6.7,258.0,37.0,0.0
,,,,2019-04-26 15:00:00,,,17,12.5,6.1,250.0,37.0,0.0
,,,,2019-04-26 16:00:00,,,17,16.9,4.7,276.0,34.0,0.0
,,,,2019-04-26 17:00:00,,,17,16.4,4.8,277.0,42.0,0.0
,,,,2019-04-26 18:00:00,,,17,14.3,1.0,273.0,56.0,0.0
,,,,2019-04-26 19:00:00,,,17,11.0,-0.3,267.0,69.0,0.0
,,,,2019-04-26 20:00:00,,,17,13.6,-1.2,270.0,73.0,0.0
,,,,2019-04-26 21:00:00,,,17,18.4,-2.1,278.0,78.0,0.0
,,,,2019-04-26 22:00:00,,,17,18.3,-2.5,280.0,79.0,0.0
,,,,2019-04-26 23:00:00,,,17,14.6,-2.5,283.0,79.0,0.0
,,,,2019-04-27 00:00:00,,,17,14.1,-2.9,278.0,82.0,0.0
,,,,2019-04-27 01:00:00,,,17,11.9,-3.2,278.0,89.0,0.0
,,,,2019-04-27 02:00:00,,,17,9.0,-3.6,277.0,98.0,0.0
,,,,2019-04-27 03:00:00,,,17,11.5,-4.1,278.0,99.0,0.0
,,,,2019-04-28 13:00:00,,,17,5.4,1.6,13.0,60.0,0.0
,,,,2019-04-28 14:00:00,,,17,10.5,3.9,354.0,45.0,0.0
,,,,2019-04-28 15:00:00,,,17,1.7,4.2,319.0,40.0,0.0
,,,,2019-04-28 16:00:00,,,17,2.1,4.2,24.0,37.0,0.0
,,,,2019-04-28 17:00:00,,,17,7.0,2.0,41.0,38.0,0.0
,,,,2019-04-28 18:00:00,,,17,3.1,0.0,41.0,44.0,0.0
,,,,2019-04-28 19:00:00,,,17,1.6,-2.8,52.0,52.0,0.0
,,,,2019-04-28 20:00:00,,,17,0.0,-3.4,60.0,47.0,0.0
,,,,2019-04-28 21:00:00,,,17,0.0,-3.3,141.0,52.0,0.0
,,,,2019-04-28 22:00:00,,,17,0.0,-3.6,76.0,49.0,0.0
,,,,2019-04-28 23:00:00,,,17,0.0,-4.4,39.0,51.0,0.0
,,,,2019-04-29 00:00:00,,,17,0.0,-5.2,6.0,55.0,0.0
,,,,2019-04-29 01:00:00,,,17,0.0,-5.9,17.0,59.0,0.0
,,,,2019-04-29 02:00:00,,,17,0.0,-5.9,2.0,64.0,0.0
,,,,2019-04-29 03:00:00,,,17,0.0,-4.8,97.0,60.0,0.0
,,,,2019-04-29 04:00:00,,,17,1.6,-5.5,72.0,70.0,0.0
,,,,2019-04-29 05:00:00,,,17,0.0,-5.3,68.0,74.0,0.0
,,,,2019-04-29 06:00:00,,,17,1.6,-1.7,26.0,59.0,0.0
,,,,2019-04-29 07:00:00,,,17,0.0,0.1,64.0,54.0,0.0
,,,,2019-04-29 08:00:00,,,17,0.0,1.6,150.0,56.0,0.0
,,,,2019-04-29 09:00:00,,,17,0.0,-0.9,19.0,64.0,0.0
,,,,2019-04-29 10:00:00,,,17,0.0,-0.6,17.0,57.0,0.0
,,,,2019-04-29 11:00:00,,,17,1.6,0.9,345.0,46.0,0.0
,,,,2019-04-29 12:00:00,,,17,1.6,-2.0,45.0,55.0,0.0
,,,,2019-04-29 13:00:00,,,17,0.0,1.1,8.0,42.0,0.0
,,,,2019-04-29 14:00:00,,,17,1.6,-0.8,51.0,54.0,0.0
,,,,2019-04-29 15:00:00,,,17,0.0,1.3,43.0,37.0,0.0
,,,,2019-04-29 16:00:00,,,17,0.0,0.5,99.0,43.0,0.0
,,,,2019-04-29 17:00:00,,,17,1.6,3.0,43.0,36.0,0.0
,,,,2019-04-29 18:00:00,,,17,0.0,0.9,37.0,36.0,0.0
,,,,2019-04-29 19:00:00,,,17,0.0,-2.0,353.0,47.0,0.0
,,,,2019-04-29 20:00:00,,,17,1.6,-3.3,346.0,47.0,0.0
