time,HUMIDITY,week_of_year
2021-09-17 00:00:00,67.1,38
2021-09-17 01:00:00,68.6,38
2021-09-17 02:00:00,76.0,38
2021-09-17 03:00:00,83.5,38
2021-09-17 04:00:00,87.0,38
2021-09-17 05:00:00,87.9,38
2021-09-17 06:00:00,90.1,38
2021-09-17 07:00:00,87.9,38
2021-09-17 08:00:00,87.3,38
2021-09-17 09:00:00,87.5,38
2021-09-17 10:00:00,90.5,38
2021-09-17 11:00:00,91.8,38
2021-09-17 12:00:00,85.6,38
2021-09-17 13:00:00,82.3,38
2021-09-17 14:00:00,77.9,38
2021-09-17 15:00:00,68.2,38
2021-09-17 16:00:00,63.0,38
2021-09-17 17:00:00,62.8,38
2021-09-17 18:00:00,66.5,38
2021-09-17 19:00:00,80.4,38
2021-09-17 20:00:00,85.8,38
2021-09-17 21:00:00,88.8,38
2021-09-17 22:00:00,90.6,38
2021-09-17 23:00:00,93.6,38
2021-09-18 00:00:00,95.6,38
2021-09-18 01:00:00,95.0,38
2021-09-18 02:00:00,94.5,38
2021-09-18 03:00:00,94.3,38
2021-09-18 04:00:00,94.2,38
2021-09-18 05:00:00,97.3,38
2021-09-18 06:00:00,96.7,38
2021-09-18 07:00:00,96.3,38
2021-09-18 08:00:00,94.2,38
2021-09-18 09:00:00,95.2,38
2021-09-18 10:00:00,93.8,38
2021-09-18 11:00:00,91.1,38
2021-09-18 12:00:00,89.0,38
2021-09-18 13:00:00,86.0,38
2021-09-18 14:00:00,79.2,38
2021-09-18 15:00:00,74.6,38
2021-09-18 16:00:00,75.2,38
2021-09-18 17:00:00,75.7,38
2021-09-18 18:00:00,81.7,38
2021-09-18 19:00:00,92.7,38
2021-09-18 20:00:00,95.0,38
2021-09-18 21:00:00,93.6,38
2021-09-18 22:00:00,93.5,38
2021-09-18 23:00:00,95.6,38
2021-09-19 00:00:00,96.8,38
2021-09-19 01:00:00,97.3,38
2021-09-19 02:00:00,97.6,38
2021-09-19 03:00:00,97.4,38
2021-09-19 04:00:00,96.2,38
2021-09-19 05:00:00,96.1,38
2021-09-19 06:00:00,98.0,38
2021-09-19 07:00:00,98.4,38
2021-09-19 08:00:00,93.7,38
2021-09-19 09:00:00,81.7,38
2021-09-19 10:00:00,68.2,38
2021-09-19 11:00:00,61.3,38
2021-09-19 12:00:00,60.2,38
2021-09-19 13:00:00,53.8,38
2021-09-19 14:00:00,49.1,38
2021-09-19 15:00:00,47.8,38
2021-09-19 16:00:00,45.0,38
2021-09-19 17:00:00,49.4,38
2021-09-19 18:00:00,57.8,38
2021-09-19 19:00:00,67.4,38
2021-09-19 20:00:00,73.3,38
2021-09-19 21:00:00,83.6,38
2021-09-19 22:00:00,87.5,38
2021-09-19 23:00:00,94.5,38
2021-09-20 00:00:00,92.1,38
2021-09-20 01:00:00,92.8,38
2021-09-20 02:00:00,93.3,38
2021-09-20 03:00:00,97.3,38
2021-09-20 04:00:00,93.7,38
2021-09-20 05:00:00,94.1,38
2021-09-20 06:00:00,95.6,38
2021-09-20 07:00:00,97.3,38
2021-09-20 08:00:00,85.9,38
2021-09-20 09:00:00,68.2,38
2021-09-20 10:00:00,52.9,38
2021-09-20 11:00:00,47.4,38
2021-09-20 12:00:00,42.9,38
2021-09-20 13:00:00,41.9,38
2021-09-20 14:00:00,44.8,38
2021-09-20 15:00:00,48.2,38
2021-09-20 16:00:00,48.8,38
2021-09-20 17:00:00,48.5,38
2021-09-20 18:00:00,49.8,38
2021-09-20 19:00:00,56.3,38
2021-09-20 20:00:00,58.8,38
2021-09-20 21:00:00,60.3,38
2021-09-20 22:00:00,61.2,38
2021-09-20 23:00:00,62.7,38
2021-09-21 00:00:00,60.6,38
2021-09-21 01:00:00,59.2,38
2021-09-21 02:00:00,57.7,38
2021-09-21 03:00:00,57.6,38
2021-09-21 04:00:00,58.1,38
2021-09-21 05:00:00,58.2,38
2021-09-21 06:00:00,58.5,38
2021-09-21 07:00:00,63.0,38
2021-09-21 08:00:00,61.7,38
2021-09-21 09:00:00,58.8,38
2021-09-21 10:00:00,55.1,38
2021-09-21 11:00:00,51.8,38
2021-09-21 12:00:00,49.1,38
2021-09-21 13:00:00,47.0,38
2021-09-21 14:00:00,44.3,38
2021-09-21 15:00:00,42.0,38
2021-09-21 16:00:00,46.1,38
2021-09-21 17:00:00,50.0,38
2021-09-21 18:00:00,53.9,38
2021-09-21 19:00:00,52.0,38
2021-09-21 20:00:00,55.9,38
2021-09-21 21:00:00,60.1,38
2021-09-21 22:00:00,59.4,38
2021-09-21 23:00:00,57.0,38
2021-09-22 00:00:00,58.4,38
2021-09-22 01:00:00,62.6,38
2021-09-22 02:00:00,68.3,38
2021-09-22 03:00:00,61.0,38
2021-09-22 04:00:00,57.8,38
2021-09-22 05:00:00,61.8,38
2021-09-22 06:00:00,63.5,38
2021-09-22 07:00:00,67.2,38
2021-09-22 08:00:00,53.1,38
2021-09-22 09:00:00,46.2,38
2021-09-22 10:00:00,37.8,38
2021-09-22 11:00:00,35.8,38
2021-09-22 12:00:00,32.6,38
2021-09-22 13:00:00,30.6,38
2021-09-22 14:00:00,28.1,38
2021-09-22 15:00:00,25.4,38
2021-09-22 16:00:00,26.1,38
