TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
10.1,0.6,96.7,100.0,0.0,926.05,0.4,0.0,2018-06-25 00:00:00,70.2,9.6,26
10.051,0.6,96.9,100.0,0.0,924.95,0.6,0.0,2018-06-25 01:00:00,70.2,9.6,26
10.1,0.6,97.0,100.0,0.19,923.95,0.0,0.56,2018-06-25 02:00:00,70.2,9.7,26
10.001,0.6,97.1,100.0,0.0,923.75,0.6,0.56,2018-06-25 03:00:00,70.2,9.6,26
9.879,4.4,97.2,100.0,0.19,923.45,0.2,0.74,2018-06-25 04:00:00,70.2,9.5,26
10.051,8.1,97.3,100.0,0.19,923.35,0.4,1.11,2018-06-25 05:00:00,70.2,9.7,26
10.271,11.9,97.3,100.0,0.19,922.75,0.0,1.3,2018-06-25 06:00:00,99.7,9.9,26
10.663,30.6,96.8,100.0,0.37,922.25,0.0,1.3,2018-06-25 07:00:00,101.1,10.2,26
10.712,125.6,96.0,100.0,0.93,922.35,0.8,2.78,2018-06-25 08:00:00,73.0,10.1,26
10.663,43.1,95.6,100.0,1.48,921.95,0.4,3.15,2018-06-25 09:00:00,73.0,10.0,26
10.051,105.6,95.3,100.0,1.86,921.85,1.6,6.12,2018-06-25 10:00:00,133.4,9.3,26
9.78,128.1,94.5,100.0,2.23,922.35,0.4,5.2,2018-06-25 11:00:00,141.8,8.9,26
9.952,163.1,93.3,100.0,2.41,922.75,0.2,4.82,2018-06-25 12:00:00,141.8,8.9,26
9.706,123.1,92.9,100.0,2.23,923.25,0.6,5.75,2018-06-25 13:00:00,143.2,8.6,26
10.369,154.4,91.8,100.0,1.48,923.55,0.4,4.27,2018-06-25 14:00:00,158.6,9.1,26
10.296,154.4,84.6,17.06,2.41,923.95,0.0,7.05,2018-06-25 15:00:00,179.7,7.8,26
10.296,83.1,82.2,34.12,1.86,924.15,0.0,6.49,2018-06-25 16:00:00,183.9,7.4,26
9.509,38.1,86.8,100.0,1.67,924.35,0.0,5.75,2018-06-25 17:00:00,171.3,7.4,26
8.916,29.4,89.0,60.0,1.67,924.35,0.2,5.94,2018-06-25 18:00:00,174.1,7.2,26
9.188,18.1,87.0,22.35,1.67,923.95,0.0,6.49,2018-06-25 19:00:00,171.3,7.1,26
9.213,6.9,85.0,32.35,1.3,923.75,0.0,5.57,2018-06-25 20:00:00,171.3,6.8,26
9.262,0.6,84.5,21.76,1.48,923.35,0.0,6.68,2018-06-25 21:00:00,175.5,6.8,26
9.238,0.6,83.3,18.82,1.86,923.05,0.0,6.12,2018-06-25 22:00:00,174.1,6.6,26
9.312,0.6,81.5,17.06,2.04,922.75,0.0,6.68,2018-06-25 23:00:00,169.9,6.3,26
9.114,0.6,81.0,16.47,2.41,922.05,0.0,6.68,2018-06-26 00:00:00,168.5,6.0,26
8.419,0.6,82.9,22.94,2.23,921.75,0.0,7.42,2018-06-26 01:00:00,172.7,5.7,26
7.87,0.6,86.1,75.88,2.78,921.65,0.2,8.16,2018-06-26 02:00:00,172.7,5.7,26
7.695,0.6,87.2,33.53,2.41,921.75,0.0,8.72,2018-06-26 03:00:00,179.7,5.7,26
7.594,1.9,86.5,100.0,2.41,921.95,0.0,7.61,2018-06-26 04:00:00,182.5,5.5,26
7.72,16.9,86.1,22.35,2.23,922.35,0.0,5.94,2018-06-26 05:00:00,178.3,5.6,26
7.995,23.1,84.9,18.82,1.67,922.85,0.0,6.31,2018-06-26 06:00:00,181.1,5.6,26
8.27,34.4,84.1,18.24,1.67,923.15,0.0,5.01,2018-06-26 07:00:00,188.1,5.8,26
8.717,61.9,81.8,14.71,1.67,923.65,0.0,6.12,2018-06-26 08:00:00,189.5,5.8,26
9.139,96.9,80.0,12.94,1.86,924.25,0.0,5.57,2018-06-26 09:00:00,186.7,5.9,26
9.386,130.6,78.3,11.18,1.67,925.05,0.0,5.57,2018-06-26 10:00:00,189.5,5.8,26
10.001,179.4,78.6,10.0,1.48,925.75,0.0,5.2,2018-06-26 11:00:00,196.5,6.5,26
10.516,256.9,75.3,7.65,2.23,926.55,0.0,6.86,2018-06-26 12:00:00,219.0,6.3,26
10.98,314.4,73.1,5.88,2.78,927.35,0.0,8.53,2018-06-26 13:00:00,220.4,6.4,26
11.832,241.9,69.8,4.12,2.97,927.85,0.0,9.28,2018-06-26 14:00:00,221.8,6.5,26
11.662,200.6,68.0,3.53,2.6,928.45,0.0,7.79,2018-06-26 15:00:00,220.4,6.0,26
12.654,370.6,68.0,3.53,2.6,928.85,0.0,8.91,2018-06-26 16:00:00,230.2,6.9,26
12.703,146.9,64.2,2.35,2.97,928.95,0.0,7.42,2018-06-26 17:00:00,234.5,6.1,26
12.122,39.4,64.1,2.35,2.04,929.15,0.0,7.61,2018-06-26 18:00:00,230.2,5.6,26
11.71,38.1,69.6,4.71,0.56,929.25,0.0,2.23,2018-06-26 19:00:00,224.6,6.3,26
9.854,9.4,82.3,17.65,0.37,929.35,0.0,0.93,2018-06-26 20:00:00,214.8,7.0,26
9.188,0.6,88.4,21.18,0.56,929.45,0.0,1.67,2018-06-26 21:00:00,214.8,7.4,26
9.41,0.6,86.9,15.88,0.93,929.75,0.0,2.23,2018-06-26 22:00:00,85.6,7.3,26
