AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
0.1, 0.0, -4.6, None,2022-05-14 00:00:00, None, 4.3,20
-0.1, None, None, None,2022-05-14 00:15:00, None, None,20
None, None, None, 395.9,2022-05-14 00:21:00, None, None,20
None, None, None, 395.9,2022-05-14 00:23:00, None, None,20
-0.2, None, None, None,2022-05-14 00:30:00, None, None,20
-0.4, None, None, None,2022-05-14 00:45:00, None, None,20
-0.6, None, None, None,2022-05-14 01:00:00, None, None,20
-0.7, None, None, None,2022-05-14 01:15:00, None, None,20
-0.9, None, None, 396.4,2022-05-14 01:30:00, 73.0, None,20
-1.0, None, None, 396.4,2022-05-14 01:45:00, 73.0, None,20
-1.1, None, None, 397.5,2022-05-14 02:00:00, 73.0, None,20
-1.5, None, None, 398.5,2022-05-14 02:15:00, 73.0, None,20
-1.6, None, None, 398.5,2022-05-14 02:30:00, 73.0, None,20
-1.8, None, None, 399.6,2022-05-14 02:45:00, 73.0, None,20
-2.1, None, None, 399.6,2022-05-14 03:00:00, 73.0, None,20
-2.3, None, None, 400.6,2022-05-14 03:15:00, 73.0, None,20
-2.3, None, None, 400.6,2022-05-14 03:30:00, 73.0, None,20
-2.3, None, None, 400.6,2022-05-14 03:45:00, 73.0, None,20
-2.3, None, None, 401.7,2022-05-14 04:00:00, 73.0, None,20
-2.6, None, None, 401.7,2022-05-14 04:15:00, 73.0, None,20
-2.6, None, None, 401.7,2022-05-14 04:30:00, 73.0, None,20
-2.6, None, None, 401.7,2022-05-14 04:45:00, 73.0, None,20
-2.9, None, None, 401.7,2022-05-14 05:00:00, 73.0, None,20
-2.8, None, None, 402.7,2022-05-14 05:15:00, 73.0, None,20
-2.7, None, None, 401.7,2022-05-14 05:30:00, 73.0, None,20
-2.4, None, None, 401.7,2022-05-14 05:45:00, 73.0, None,20
-2.0, None, None, 401.7,2022-05-14 06:00:00, 73.0, None,20
-1.3, None, None, 401.7,2022-05-14 06:15:00, 73.0, None,20
-1.0, None, None, 400.6,2022-05-14 06:30:00, 73.0, None,20
-0.7, None, None, 398.5,2022-05-14 06:45:00, 73.0, None,20
-0.6, None, None, 396.4,2022-05-14 07:00:00, 73.0, None,20
-0.5, None, None, 393.3,2022-05-14 07:15:00, 73.0, None,20
-0.3, None, None, 391.2,2022-05-14 07:30:00, 73.0, None,20
-0.3, None, None, 389.1,2022-05-14 07:45:00, 73.0, None,20
-0.2, None, None, 388.1,2022-05-14 08:00:00, 73.0, None,20
-0.2, None, None, 389.1,2022-05-14 08:15:00, 73.0, None,20
-0.2, None, None, 390.2,2022-05-14 08:30:00, 73.0, None,20
-0.2, None, None, 391.2,2022-05-14 08:45:00, 73.0, None,20
-0.1, None, None, 391.2,2022-05-14 09:00:00, 73.0, None,20
-0.1, None, None, 392.3,2022-05-14 09:15:00, 73.0, None,20
-0.1, None, None, 392.3,2022-05-14 09:30:00, 73.0, None,20
0.1, None, None, 392.3,2022-05-14 09:45:00, 73.0, None,20
0.3, None, None, 393.3,2022-05-14 10:00:00, 73.0, None,20
1.1, None, None, 392.3,2022-05-14 10:15:00, 73.0, None,20
0.6, None, None, 393.3,2022-05-14 10:30:00, 73.0, None,20
1.0, None, None, 393.3,2022-05-14 10:45:00, 73.0, None,20
1.1, None, None, 393.3,2022-05-14 11:00:00, 73.0, None,20
1.5, None, None, 393.3,2022-05-14 11:15:00, 73.0, None,20
1.3, None, None, 393.3,2022-05-14 11:30:00, 73.0, None,20
1.6, None, None, 393.3,2022-05-14 11:45:00, 73.0, None,20
2.5, None, None, 392.3,2022-05-14 12:00:00, 73.0, None,20
2.4, None, None, 393.3,2022-05-14 12:15:00, 73.0, None,20
2.2, None, None, 393.3,2022-05-14 12:30:00, 73.0, None,20
3.1, None, None, 392.3,2022-05-14 12:45:00, 73.0, None,20
2.4, None, None, 392.3,2022-05-14 13:00:00, 73.0, None,20
2.1, None, None, 392.3,2022-05-14 13:15:00, 73.0, None,20
2.8, None, None, 392.3,2022-05-14 13:30:00, 73.0, None,20
2.9, None, None, 392.3,2022-05-14 13:45:00, 73.0, None,20
2.5, None, None, 392.3,2022-05-14 14:00:00, 73.0, None,20
3.0, None, None, 392.3,2022-05-14 14:15:00, 73.0, None,20
3.0, None, None, 392.3,2022-05-14 14:30:00, 73.0, None,20
3.0, None, None, 392.3,2022-05-14 14:45:00, 73.0, None,20
4.1, None, None, 391.2,2022-05-14 15:00:00, 73.0, None,20
3.6, None, None, 391.2,2022-05-14 15:15:00, 73.0, None,20
4.3, None, None, 391.2,2022-05-14 15:30:00, 73.0, None,20
4.2, None, None, 391.2,2022-05-14 15:45:00, 73.0, None,20
3.6, None, None, 391.2,2022-05-14 16:00:00, 73.0, None,20
3.6, None, None, 391.2,2022-05-14 16:15:00, 73.0, None,20
4.0, None, None, 391.2,2022-05-14 16:30:00, 73.0, None,20
3.6, None, None, 391.2,2022-05-14 16:45:00, 73.0, None,20
3.8, None, None, 390.2,2022-05-14 17:00:00, 73.0, None,20
3.9, None, None, 390.2,2022-05-14 17:15:00, 73.0, None,20
4.0, None, None, 390.2,2022-05-14 17:30:00, 73.0, None,20
3.9, None, None, 390.2,2022-05-14 17:45:00, 73.0, None,20
4.1, None, None, 390.2,2022-05-14 18:00:00, 73.0, None,20
3.9, None, None, 390.2,2022-05-14 18:15:00, 73.0, None,20
4.0, None, None, 390.2,2022-05-14 18:30:00, 73.0, None,20
2.9, None, None, 390.2,2022-05-14 18:45:00, 73.0, None,20
2.4, None, None, 390.2,2022-05-14 19:00:00, 73.0, None,20
