pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None,8.7,8.8, 0.0, None,13.4,90.0,2022-09-24 00:00:00,7.0,39
None,7.5,7.5, 0.0, None,13.4,93.0,2022-09-24 01:00:00,7.0,39
None,6.8,6.8, 0.0, None,13.4,93.0,2022-09-24 02:00:00,6.0,39
None,5.9,5.9, 0.0, None,13.4,95.0,2022-09-24 03:00:00,5.0,39
None,5.0,5.0, 0.0, None,13.4,95.0,2022-09-24 04:00:00,4.0,39
None,4.3,4.2, 0.0, None,13.4,96.0,2022-09-24 05:00:00,4.0,39
None,3.8,3.8, 0.0, None,13.4,95.0,2022-09-24 06:00:00,3.0,39
None,3.3,3.3, 0.0, None,3.8,95.0,2022-09-24 07:00:00,3.0,39
None,3.2,3.1, 0.0, None,3.8,95.0,2022-09-24 08:00:00,2.0,39
None,5.0,3.1, 0.0, None,5.1,91.0,2022-09-24 09:00:00,4.0,39
None,6.5,3.1, 0.0, None,6.6,91.0,2022-09-24 10:00:00,5.0,39
None,10.5,3.1, 0.0, None,11.1,75.0,2022-09-24 11:00:00,6.0,39
None,19.8,3.1, 0.0, None,20.1,41.0,2022-09-24 15:00:00,5.0,39
None,20.7,3.1, 0.0, None,21.1,35.0,2022-09-24 16:00:00,5.0,39
None,20.6,3.1, 0.0, None,21.1,36.0,2022-09-24 17:00:00,5.0,39
None,18.0,3.1, 0.0, None,21.1,52.0,2022-09-24 18:00:00,8.0,39
0.0,14.7,14.8, 0.0, None,18.1,67.0,2022-09-24 19:00:00,9.0,39
0.0,12.6,12.6, 0.0, None,18.1,76.0,2022-09-24 20:00:00,9.0,39
0.0,11.0,11.0, 0.0, None,18.1,81.0,2022-09-24 21:00:00,8.0,39
0.0,9.5,9.5, 0.0, None,18.1,86.0,2022-09-24 22:00:00,7.0,39
0.0,8.6,8.6, 0.0, None,18.1,86.0,2022-09-24 23:00:00,7.0,39
0.0,7.8,7.8, 0.0, None,18.1,89.0,2022-09-25 00:00:00,6.0,39
0.0,6.8,6.8, 0.0, None,18.1,91.0,2022-09-25 01:00:00,6.0,39
0.0,6.2,6.2, 0.0, None,18.1,92.0,2022-09-25 02:00:00,5.0,39
0.0,5.7,5.7, 0.0, None,18.1,93.0,2022-09-25 03:00:00,4.0,39
