air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
4.6,3.7, None,4.6,91.0,2022-09-24 00:00:00, None,3.0,39
4.2,3.7, None,4.6,92.0,2022-09-24 01:00:00, None,3.0,39
3.7,3.4, None,4.6,95.0,2022-09-24 02:00:00, None,3.0,39
3.0,3.0, None,4.6,97.0,2022-09-24 03:00:00, None,2.0,39
3.1,2.7, None,4.6,97.0,2022-09-24 04:00:00, None,3.0,39
3.7,2.7, None,4.6,90.0,2022-09-24 05:00:00, None,2.0,39
3.6,2.7, None,4.6,89.0,2022-09-24 06:00:00, None,2.0,39
3.3,3.0, None,3.8,92.0,2022-09-24 07:00:00, None,2.0,39
3.6,3.0, None,3.8,90.0,2022-09-24 08:00:00, None,2.0,39
5.0,3.0, None,5.1,82.0,2022-09-24 09:00:00, None,2.0,39
6.6,3.0, None,6.7,75.0,2022-09-24 10:00:00, None,3.0,39
8.1,3.0, None,8.5,68.0,2022-09-24 11:00:00, None,2.0,39
8.9,3.0, None,9.9,63.0,2022-09-24 12:00:00, None,3.0,39
11.2,3.0, None,11.4,61.0,2022-09-24 13:00:00, None,4.0,39
9.2,3.0, None,11.4,66.0,2022-09-24 14:00:00, None,3.0,39
12.0,3.0, None,12.6,58.0,2022-09-24 15:00:00, None,4.0,39
11.1,3.0, None,13.0,63.0,2022-09-24 16:00:00, None,4.0,39
10.2,3.0, None,13.0,65.0,2022-09-24 17:00:00, None,4.0,39
9.7,3.0, None,13.0,65.0,2022-09-24 18:00:00, None,4.0,39
8.8,7.4, None,9.7,66.0,2022-09-24 19:00:00, None,3.0,39
7.9,7.4, None,9.7,70.0,2022-09-24 20:00:00, None,3.0,39
7.2,7.2, None,9.7,76.0,2022-09-24 21:00:00, None,3.0,39
6.8,6.8, None,9.7,77.0,2022-09-24 22:00:00, None,3.0,39
7.3,6.8, None,9.7,74.0,2022-09-24 23:00:00, None,3.0,39
7.0,6.8, None,9.7,74.0,2022-09-25 00:00:00, None,3.0,39
7.8,6.8, None,9.7,67.0,2022-09-25 01:00:00, None,2.0,39
6.6,6.6, None,9.7,73.0,2022-09-25 02:00:00, None,2.0,39
