pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 10.1, 71.15, 12.2, None, 40.22, 3.939, 11.62, 5.0, None, 10.1, 10.1, 5.0, 0.0, None, 0.0, 71.0,2022-09-24 00:00:00, None, None,39
None, 9.82, 74.91, 12.2, None, 41.17, 2.858, 13.86, 5.0, None, 9.8, 9.8, 5.0, 0.0, None, 0.0, 75.0,2022-09-24 01:00:00, None, None,39
None, 9.34, 77.66, 12.2, None, 24.47, 5.498, 356.2, 6.0, None, 9.3, 9.3, 6.0, 0.0, None, 0.0, 78.0,2022-09-24 02:00:00, None, None,39
None, 8.94, 79.82, 12.2, None, 22.46, 10.32, 1.509, 6.0, None, 8.9, 9.0, 6.0, 0.0, None, 0.0, 80.0,2022-09-24 03:00:00, None, None,39
None, 9.31, 76.29, 12.2, None, 34.08, 6.458, 5.784, 6.0, None, 9.3, 8.7, 6.0, 0.0, None, 0.0, 76.0,2022-09-24 04:00:00, None, None,39
None, 8.65, 80.4, 12.2, None, 23.58, 7.384, 359.2, 5.0, None, 8.7, 8.6, 5.0, 0.0, None, 0.0, 80.0,2022-09-24 05:00:00, None, None,39
None, 8.35, 81.2, 12.2, None, 19.37, 11.41, 349.6, 5.0, None, 8.4, 8.2, 5.0, 0.0, None, 0.0, 81.0,2022-09-24 06:00:00, None, None,39
None, 8.44, 78.77, 8.6, None, 35.13, 6.825, 3.777, 5.0, None, 8.4, 8.2, 5.0, 0.0, None, 0.0, 79.0,2022-09-24 07:00:00, None, None,39
None, 9.33, 70.43, 9.3, None, 46.22, 5.103, 10.87, 4.0, None, 9.3, 8.2, 4.0, 0.0, None, 0.0, 70.0,2022-09-24 08:00:00, None, None,39
None, 10.11, 67.89, 10.0, None, 43.76, 4.253, 15.84, 4.0, None, 10.1, 8.2, 4.0, 0.0, None, 0.0, 68.0,2022-09-24 09:00:00, None, None,39
