RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, None, None, None, 6.1, None, None, None, None, None, None, None, None, None, 8.06, None, 8.8, None, None, None, None, 8.1, None, None,2022-09-24 00:00:00, None,39
None, None, None, None, None, None, None, 6.1, None, None, None, None, None, None, None, None, None, 7.998, None, 8.8, None, None, None, None, 8.0, None, None,2022-09-24 01:00:00, None,39
None, None, None, None, None, None, None, 6.1, None, None, None, None, None, None, None, None, None, 9.25, None, 9.4, None, None, None, None, 9.3, None, None,2022-09-24 02:00:00, None,39
None, None, None, None, None, None, None, 6.1, None, None, None, None, None, None, None, None, None, 8.72, None, 9.6, None, None, None, None, 8.7, None, None,2022-09-24 03:00:00, None,39
None, None, None, None, None, None, None, 6.1, None, None, None, None, None, None, None, None, None, 9.41, None, 9.6, None, None, None, None, 9.4, None, None,2022-09-24 04:00:00, None,39
None, None, None, None, None, None, None, 6.1, None, None, None, None, None, None, None, None, None, 8.79, None, 9.9, None, None, None, None, 8.8, None, None,2022-09-24 05:00:00, None,39
None, None, None, None, None, None, None, 6.1, None, None, None, None, None, None, None, None, None, 8.95, None, 9.9, None, None, None, None, 9.0, None, None,2022-09-24 06:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 7.871, None, 9.0, None, None, None, None, 7.9, None, None,2022-09-24 07:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.43, None, 9.0, None, None, None, None, 8.4, None, None,2022-09-24 08:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.7, None, 9.0, None, None, None, None, 8.7, None, None,2022-09-24 09:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.51, None, 9.3, None, None, None, None, 8.5, None, None,2022-09-24 10:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.74, None, 9.3, None, None, None, None, 8.7, None, None,2022-09-24 11:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.55, None, 9.3, None, None, None, None, 8.6, None, None,2022-09-24 12:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.71, None, 9.3, None, None, None, None, 8.7, None, None,2022-09-24 13:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 9.16, None, 9.3, None, None, None, None, 9.2, None, None,2022-09-24 14:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 9.18, None, 9.5, None, None, None, None, 9.2, None, None,2022-09-24 15:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 9.64, None, 9.7, None, None, None, None, 9.6, None, None,2022-09-24 16:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.47, None, 9.8, None, None, None, None, 8.5, None, None,2022-09-24 17:00:00, None,39
None, None, None, None, None, None, None, 7.7, None, None, None, None, None, None, None, None, None, 8.32, None, 9.8, None, None, None, None, 8.3, None, None,2022-09-24 18:00:00, None,39
None, None, None, None, None, None, None, 8.0, None, None, None, None, None, None, None, None, None, 8.11, None, 8.4, None, None, None, None, 8.1, None, None,2022-09-24 19:00:00, None,39
None, None, None, None, None, None, None, 7.9, None, None, None, None, None, None, None, None, None, 8.32, None, 8.4, None, None, None, None, 8.3, None, None,2022-09-24 20:00:00, None,39
None, None, None, None, None, None, None, 7.9, None, None, None, None, None, None, None, None, None, 8.57, None, 8.6, None, None, None, None, 8.6, None, None,2022-09-24 21:00:00, None,39
None, None, None, None, None, None, None, 7.9, None, None, None, None, None, None, None, None, None, 8.3, None, 8.6, None, None, None, None, 8.3, None, None,2022-09-24 22:00:00, None,39
