pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, 8.6, 81.3, 11.8, 81.0, 5.0, 8.6, 8.5, 1018.3, None, 5.0, 969.0, None,2022-09-24 00:00:00, None, 969.0,39
None, 8.54, 79.66, 11.8, 80.0, 6.0, 8.5, 8.5, 1018.2, None, 6.0, 969.0, None,2022-09-24 01:00:00, None, 969.0,39
None, 8.09, 84.1, 11.8, 84.0, 5.0, 8.1, 8.1, 1019.3, None, 5.0, 970.0, None,2022-09-24 02:00:00, None, 970.0,39
None, 6.8, 87.4, 11.8, 87.0, 5.0, 6.8, 6.8, 1019.3, None, 5.0, 970.0, None,2022-09-24 03:00:00, None, 970.0,39
None, 5.68, 89.1, 11.8, 89.0, 4.0, 5.7, 5.7, 1020.4, None, 4.0, 971.0, None,2022-09-24 04:00:00, None, 971.0,39
None, 5.38, 89.9, 11.8, 90.0, 4.0, 5.4, 5.4, 1021.5, None, 4.0, 972.0, None,2022-09-24 05:00:00, None, 972.0,39
None, 4.877, 91.0, 11.8, 91.0, 3.0, 4.9, 4.9, 1021.6, None, 3.0, 972.0, None,2022-09-24 06:00:00, None, 972.0,39
None, 5.128, 91.7, 5.2, 92.0, 4.0, 5.1, 4.7, 1022.6, None, 4.0, 973.0, None,2022-09-24 07:00:00, None, 973.0,39
None, 5.415, 91.6, 5.5, 92.0, 4.0, 5.4, 4.7, 1022.7, None, 4.0, 973.0, None,2022-09-24 08:00:00, None, 973.0,39
None, 6.722, 89.8, 6.7, 90.0, 5.0, 6.7, 4.7, 1023.7, None, 5.0, 974.0, None,2022-09-24 09:00:00, None, 974.0,39
None, 8.72, 82.2, 8.6, 82.0, 6.0, 8.7, 4.7, 1024.6, None, 6.0, 975.0, None,2022-09-24 10:00:00, None, 975.0,39
None, 10.84, 73.26, 10.8, 73.0, 6.0, 10.8, 4.7, 1024.6, None, 6.0, 975.0, None,2022-09-24 11:00:00, None, 975.0,39
None, 12.8, 67.88, 12.6, 68.0, 7.0, 12.8, 4.7, 1024.5, None, 7.0, 975.0, None,2022-09-24 12:00:00, None, 975.0,39
None, 15.32, 55.17, 15.4, 55.0, 6.0, 15.3, 4.7, 1024.4, None, 6.0, 975.0, None,2022-09-24 13:00:00, None, 975.0,39
None, 15.33, 58.02, 15.5, 58.0, 7.0, 15.3, 4.7, 1024.4, None, 7.0, 975.0, None,2022-09-24 14:00:00, None, 975.0,39
None, 15.18, 56.26, 15.7, 56.0, 7.0, 15.2, 4.7, 1024.4, None, 7.0, 975.0, None,2022-09-24 15:00:00, None, 975.0,39
None, 15.25, 65.88, 15.7, 66.0, 9.0, 15.3, 4.7, 1024.5, None, 9.0, 975.0, None,2022-09-24 16:00:00, None, 975.0,39
None, 14.46, 77.27, 15.7, 77.0, 11.0, 14.5, 4.7, 1024.5, None, 11.0, 975.0, None,2022-09-24 17:00:00, None, 975.0,39
None, 14.06, 77.67, 15.7, 78.0, 10.0, 14.1, 4.7, 1024.6, None, 10.0, 975.0, None,2022-09-24 18:00:00, None, 975.0,39
None, 13.17, 82.0, 14.2, 82.0, 10.0, 13.2, 13.2, 1024.6, None, 10.0, 975.0, None,2022-09-24 19:00:00, None, 975.0,39
None, 12.17, 86.9, 14.2, 87.0, 10.0, 12.2, 12.2, 1024.7, None, 10.0, 975.0, None,2022-09-24 20:00:00, None, 975.0,39
None, 11.99, 89.9, 14.2, 90.0, 10.0, 12.0, 11.8, 1024.6, None, 10.0, 975.0, None,2022-09-24 21:00:00, None, 975.0,39
None, 11.6, 90.8, 14.2, 91.0, 10.0, 11.6, 11.6, 1024.5, None, 10.0, 975.0, None,2022-09-24 22:00:00, None, 975.0,39
None, 11.26, 91.6, 14.2, 92.0, 10.0, 11.3, 11.1, 1023.4, None, 10.0, 974.0, None,2022-09-24 23:00:00, None, 974.0,39
None, 10.99, 92.4, 14.2, 92.0, 10.0, 11.0, 11.0, 1024.4, None, 10.0, 975.0, None,2022-09-25 00:00:00, None, 975.0,39
None, 10.76, 92.5, 14.2, 93.0, 10.0, 10.8, 10.7, 1024.3, None, 10.0, 975.0, None,2022-09-25 01:00:00, None, 975.0,39
None, 10.54, 93.0, 14.2, 93.0, 9.0, 10.5, 10.5, 1023.2, None, 9.0, 974.0, None,2022-09-25 02:00:00, None, 974.0,39
None, 10.39, 93.2, 14.2, 93.0, 9.0, 10.4, 10.3, 1023.2, None, 9.0, 974.0, None,2022-09-25 03:00:00, None, 974.0,39
None, 10.3, 93.4, 14.2, 93.0, 9.0, 10.3, 10.2, 1023.2, None, 9.0, 974.0, None,2022-09-25 04:00:00, None, 974.0,39
None, 10.28, 93.6, 14.2, 94.0, 9.0, 10.3, 10.2, 1023.3, None, 9.0, 974.0, None,2022-09-25 05:00:00, None, 974.0,39
None, None, None, 14.2, 94.0, 9.0, 10.3, 10.2, 1023.3, None, None, None, None,2022-09-25 06:00:00, None, 974.0,39
None, 10.37, 93.8, 10.4, 94.0, 9.0, 10.4, 10.1, 1023.3, None, 9.0, 974.0, None,2022-09-25 07:00:00, None, 974.0,39
None, 10.34, 93.9, 10.4, 94.0, 9.0, 10.3, 10.1, 1023.4, None, 9.0, 974.0, None,2022-09-25 08:00:00, None, 974.0,39
None, 10.71, 94.3, 10.7, 94.0, 10.0, 10.7, 10.1, 1023.4, None, 10.0, 974.0, None,2022-09-25 09:00:00, None, 974.0,39
None, 11.27, 94.0, 11.3, 94.0, 11.0, 11.3, 10.1, 1023.4, None, 11.0, 974.0, None,2022-09-25 10:00:00, None, 974.0,39
None, 11.84, 92.3, 11.9, 92.0, 11.0, 11.8, 10.1, 1023.3, None, 11.0, 974.0, None,2022-09-25 11:00:00, None, 974.0,39
None, 12.76, 89.6, 12.8, 90.0, 11.0, 12.8, 10.1, 1023.3, None, 11.0, 974.0, None,2022-09-25 12:00:00, None, 974.0,39
None, None, None, 13.2, 87.0, 11.0, 13.2, 10.1, 1023.3, None, None, None, None,2022-09-25 13:00:00, None, 974.0,39
None, None, None, 15.8, 93.0, 10.0, 11.5, 11.5, 1022.3, None, None, None, None,2022-09-25 22:00:00, None, 973.0,39
None, 10.23, 93.0, 15.8, 93.0, 9.0, 10.2, 10.2, 1023.4, None, 9.0, 974.0, None,2022-09-25 23:00:00, None, 974.0,39
None, 9.83, 93.5, 15.8, 94.0, 9.0, 9.8, 9.8, 1023.4, None, 9.0, 974.0, None,2022-09-26 00:00:00, None, 974.0,39
None, 9.89, 93.9, 15.8, 94.0, 9.0, 9.9, 9.8, 1022.3, None, 9.0, 973.0, None,2022-09-26 01:00:00, None, 973.0,39
None, 9.78, 93.8, 15.8, 94.0, 9.0, 9.8, 9.7, None, None, 9.0, 974.0, None,2022-09-26 02:00:00, None, 974.0,39
None, 9.63, 93.8, 15.8, 94.0, 8.0, 9.6, 9.6, None, None, 8.0, 973.0, None,2022-09-26 03:00:00, None, 973.0,39
None, 9.59, 93.8, 15.8, 94.0, 8.0, 9.6, 9.5, None, None, 8.0, 972.0, None,2022-09-26 04:00:00, None, 972.0,39
None, 9.34, 93.9, 15.8, 94.0, 8.0, 9.3, 9.4, 1021.2, None, 8.0, 972.0, None,2022-09-26 05:00:00, None, 972.0,39
None, 9.13, 93.9, 15.8, 94.0, 8.0, 9.1, 9.2, 1020.1, None, 8.0, 971.0, None,2022-09-26 06:00:00, None, 971.0,39
None, 8.84, 93.9, 9.3, 94.0, 8.0, 8.8, 8.9, 1020.2, None, 8.0, 971.0, None,2022-09-26 07:00:00, None, 971.0,39
None, 8.93, 94.0, 9.3, 94.0, 8.0, 8.9, 8.7, 1020.3, None, 8.0, 971.0, None,2022-09-26 08:00:00, None, 971.0,39
None, 9.71, 93.9, 9.8, 94.0, 9.0, 9.7, 8.7, 1020.3, None, 9.0, 971.0, None,2022-09-26 09:00:00, None, 971.0,39
None, 11.48, 92.2, 11.6, 92.0, 10.0, 11.5, 8.7, 1019.2, None, 10.0, 970.0, None,2022-09-26 10:00:00, None, 970.0,39
None, 13.54, 86.6, 13.7, 87.0, 12.0, 13.5, 8.7, 1019.1, None, 12.0, 970.0, None,2022-09-26 11:00:00, None, 970.0,39
None, 13.94, 86.3, 14.0, 86.0, 11.0, 13.9, 8.7, 1019.1, None, 11.0, 970.0, None,2022-09-26 12:00:00, None, 970.0,39
None, 16.03, 75.99, 16.0, 76.0, 12.0, 16.0, 8.7, 1018.0, None, 12.0, 969.0, None,2022-09-26 13:00:00, None, 969.0,39
