SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,14.8, 0.0,0.0, 8.2, None,2017-07-09 00:00:00, 320.0,55.0,28
None,14.8, None,0.0, 8.1, None,2017-07-09 00:15:00, 320.0,55.0,28
None,14.8, None,0.0, 8.7, None,2017-07-09 00:30:00, 319.0,54.0,28
None,14.8, None,0.0, 9.9, None,2017-07-09 00:45:00, 320.0,56.0,28
None,14.9, 1.0,0.0, 11.0, None,2017-07-09 01:00:00, 319.0,54.0,28
None,15.0, None,0.0, 8.8, None,2017-07-09 01:15:00, 319.0,53.0,28
None,15.1, None,0.0, 8.8, None,2017-07-09 01:30:00, 322.0,54.0,28
None,14.9, None,0.0, 9.4, None,2017-07-09 01:45:00, 315.0,55.0,28
None,14.8, -1.0,0.0, 10.8, None,2017-07-09 02:00:00, 316.0,58.0,28
None,14.8, None,0.0, 10.2, None,2017-07-09 02:15:00, 318.0,60.0,28
None,14.6, None,0.0, 8.5, None,2017-07-09 02:30:00, 314.0,62.0,28
None,14.6, None,0.0, 9.5, None,2017-07-09 02:45:00, 314.0,64.0,28
None,14.7, 0.0,0.0, 11.0, None,2017-07-09 03:00:00, 313.0,64.0,28
None,14.9, None,0.0, 9.7, None,2017-07-09 03:15:00, 312.0,64.0,28
None,15.0, None,0.0, 9.5, None,2017-07-09 03:30:00, 315.0,64.0,28
None,15.1, None,0.0, 7.8, None,2017-07-09 03:45:00, 313.0,65.0,28
None,15.1, 1.0,0.0, 8.7, None,2017-07-09 04:00:00, 316.0,67.0,28
None,15.1, None,0.0, 9.7, None,2017-07-09 04:15:00, 318.0,66.0,28
None,15.1, None,0.0, 7.6, None,2017-07-09 04:30:00, 323.0,68.0,28
None,15.0, None,0.0, 5.3, None,2017-07-09 04:45:00, 324.0,69.0,28
None,15.1, 0.0,0.0, 3.2, None,2017-07-09 05:00:00, 330.0,71.0,28
None,15.1, None,0.0, 4.3, None,2017-07-09 05:15:00, 328.0,70.0,28
None,15.1, None,0.0, 4.8, None,2017-07-09 05:30:00, 319.0,70.0,28
None,15.3, None,0.0, 3.2, None,2017-07-09 05:45:00, 315.0,71.0,28
None,15.5, 0.0,0.0, 3.5, None,2017-07-09 06:00:00, 323.0,73.0,28
None,15.6, None,0.0, 4.7, None,2017-07-09 06:15:00, 312.0,73.0,28
None,15.7, None,0.0, 3.4, None,2017-07-09 06:30:00, 311.0,72.0,28
None,16.4, None,0.0, 4.9, None,2017-07-09 06:45:00, 304.0,71.0,28
None,17.0, 0.0,0.0, 5.6, None,2017-07-09 07:00:00, 316.0,69.0,28
None,18.4, None,0.0, 7.0, None,2017-07-09 07:15:00, 322.0,65.0,28
None,18.0, None,0.0, 7.8, None,2017-07-09 07:30:00, 312.0,68.0,28
None,18.6, None,0.0, 8.9, None,2017-07-09 07:45:00, 311.0,65.0,28
None,19.0, 1.0,0.0, 7.1, None,2017-07-09 08:00:00, 310.0,68.0,28
None,18.8, None,0.0, 5.9, None,2017-07-09 08:15:00, 284.0,67.0,28
None,19.7, None,0.0, 6.8, None,2017-07-09 08:30:00, 278.0,64.0,28
None,19.5, None,0.0, 7.8, None,2017-07-09 08:45:00, 303.0,65.0,28
None,20.6, 0.0,0.0, 5.5, None,2017-07-09 09:00:00, 250.0,62.0,28
None,20.1, None,0.0, 7.4, None,2017-07-09 09:15:00, 306.0,65.0,28
None,19.6, None,0.0, 8.2, None,2017-07-09 09:30:00, 300.0,66.0,28
None,19.7, None,0.0, 6.4, None,2017-07-09 09:45:00, 304.0,67.0,28
None,19.8, 0.0,0.0, 6.5, None,2017-07-09 10:00:00, 293.0,67.0,28
None,19.8, None,0.0, 6.3, None,2017-07-09 10:15:00, 283.0,67.0,28
None,19.9, None,0.0, 5.3, None,2017-07-09 10:30:00, 298.0,67.0,28
None,20.2, None,0.0, 6.4, None,2017-07-09 10:45:00, 317.0,64.0,28
None,20.2, 0.0,0.0, 6.6, None,2017-07-09 11:00:00, 333.0,65.0,28
None,20.2, None,0.0, 5.7, None,2017-07-09 11:15:00, 282.0,64.0,28
None,21.0, None,0.0, 4.0, None,2017-07-09 11:30:00, 318.0,64.0,28
None,21.3, None,0.0, 7.2, None,2017-07-09 11:45:00, 294.0,64.0,28
None,21.7, 0.0,0.0, 6.9, None,2017-07-09 12:00:00, 230.0,58.0,28
None,22.5, None,0.0, 6.9, None,2017-07-09 12:15:00, 241.0,57.0,28
None,21.8, None,0.0, 4.9, None,2017-07-09 12:30:00, 259.0,59.0,28
None,22.2, None,0.0, 5.8, None,2017-07-09 12:45:00, 318.0,58.0,28
None,23.2, 0.0,0.0, 7.3, None,2017-07-09 13:00:00, 285.0,54.0,28
None,23.8, None,0.0, 7.6, None,2017-07-09 13:15:00, 248.0,54.0,28
None,22.3, None,0.0, 7.9, None,2017-07-09 13:30:00, 262.0,57.0,28
None,22.5, None,0.0, 8.8, None,2017-07-09 13:45:00, 294.0,56.0,28
None,22.8, -1.0,0.0, 6.6, None,2017-07-09 14:00:00, 273.0,55.0,28
None,22.2, None,0.0, 6.5, None,2017-07-09 14:15:00, 210.0,58.0,28
None,22.4, None,0.0, 4.6, None,2017-07-09 14:30:00, 276.0,56.0,28
None,22.1, None,0.0, 7.8, None,2017-07-09 14:45:00, 150.0,58.0,28
None,22.0, 1.0,0.0, 6.6, None,2017-07-09 15:00:00, 133.0,60.0,28
None,21.5, None,0.0, 5.0, None,2017-07-09 15:15:00, 140.0,60.0,28
None,21.7, None,0.0, 4.7, None,2017-07-09 15:30:00, 304.0,59.0,28
None,22.3, None,0.0, 5.6, None,2017-07-09 15:45:00, 266.0,57.0,28
None,22.5, -1.0,0.0, 7.7, None,2017-07-09 16:00:00, 230.0,56.0,28
None,23.0, None,0.0, 5.2, None,2017-07-09 16:15:00, 299.0,55.0,28
None,23.2, None,0.0, 5.9, None,2017-07-09 16:30:00, 287.0,54.0,28
None,22.9, None,0.0, 4.3, None,2017-07-09 16:45:00, 191.0,55.0,28
None,22.7, 0.0,0.0, 7.0, None,2017-07-09 17:00:00, 133.0,57.0,28
None,23.0, None,0.0, 8.0, None,2017-07-09 17:15:00, 119.0,57.0,28
None,21.8, None,0.0, 10.2, None,2017-07-09 17:30:00, 135.0,62.0,28
None,20.3, None,0.0, 7.5, None,2017-07-09 17:45:00, 125.0,67.0,28
None,20.0, 0.0,0.0, 4.8, None,2017-07-09 18:00:00, 140.0,68.0,28
None,19.9, None,0.0, 3.8, None,2017-07-09 18:15:00, 133.0,66.0,28
None,19.4, None,0.0, 4.8, None,2017-07-09 18:30:00, 172.0,65.0,28
None,18.5, None,0.0, 3.2, None,2017-07-09 18:45:00, 168.0,69.0,28
None,18.1, -1.0,0.0, 3.7, None,2017-07-09 19:00:00, 139.0,72.0,28
None,17.8, None,0.0, 1.1, None,2017-07-09 19:15:00, 109.0,74.0,28
None,17.2, None,0.0, 1.6, None,2017-07-09 19:30:00, 145.0,79.0,28
None,16.6, None,0.0, 1.3, None,2017-07-09 19:45:00, 91.0,82.0,28
None,16.0, 0.0,0.0, 2.0, None,2017-07-09 20:00:00, 340.0,86.0,28
None,15.6, None,0.0, 1.3, None,2017-07-09 20:15:00, 74.0,87.0,28
None,15.1, None,0.0, 1.9, None,2017-07-09 20:30:00, 35.0,88.0,28
None,14.7, None,0.0, 3.7, None,2017-07-09 20:45:00, 14.0,90.0,28
None,14.4, 0.0,0.0, 4.1, None,2017-07-09 21:00:00, 350.0,93.0,28
None,14.4, None,0.0, 2.9, None,2017-07-09 21:15:00, 359.0,93.0,28
None,14.1, None,0.0, 2.4, None,2017-07-09 21:30:00, 356.0,94.0,28
None,13.8, None,0.0, 3.3, None,2017-07-09 21:45:00, 357.0,95.0,28
None,13.8, 0.0,0.0, 4.4, None,2017-07-09 22:00:00, 350.0,93.0,28
None,13.8, None,0.0, 3.8, None,2017-07-09 22:15:00, 0.0,92.0,28
None,14.0, None,0.0, 5.8, None,2017-07-09 22:30:00, 356.0,92.0,28
None,13.9, None,0.0, 5.5, None,2017-07-09 22:45:00, 350.0,92.0,28
None,13.7, 0.0,0.0, 5.3, None,2017-07-09 23:00:00, 339.0,94.0,28
None,13.6, None,0.0, 4.8, None,2017-07-09 23:15:00, 359.0,94.0,28
None,13.6, None,0.0, 2.9, None,2017-07-09 23:30:00, 9.0,93.0,28
None,13.5, None,0.0, 2.8, None,2017-07-09 23:45:00, 358.0,95.0,28
None,13.3, 0.0,0.0, 3.1, None,2017-07-10 00:00:00, 352.0,94.0,28
None,12.8, None,0.0, 1.1, None,2017-07-10 00:15:00, 94.0,96.0,28
None,12.6, None,0.0, 1.0, None,2017-07-10 00:30:00, 289.0,98.0,28
None,12.8, None,0.0, 3.8, None,2017-07-10 00:45:00, 108.0,98.0,28
None,12.8, 1.0,0.0, 2.8, None,2017-07-10 01:00:00, 110.0,98.0,28
None,12.7, None,0.0, 6.3, None,2017-07-10 01:15:00, 136.0,98.0,28
None,12.5, None,0.0, 5.8, None,2017-07-10 01:30:00, 127.0,98.0,28
None,12.4, None,0.0, 5.2, None,2017-07-10 01:45:00, 111.0,98.0,28
None,12.2, 0.0,0.0, 4.8, None,2017-07-10 02:00:00, 114.0,99.0,28
None,12.0, None,0.0, 5.6, None,2017-07-10 02:15:00, 116.0,99.0,28
None,11.8, None,0.0, 6.1, None,2017-07-10 02:30:00, 120.0,99.0,28
None,11.6, None,0.0, 6.0, None,2017-07-10 02:45:00, 125.0,99.0,28
None,11.6, 0.0,0.0, 6.5, None,2017-07-10 03:00:00, 120.0,99.0,28
None,11.6, None,0.0, 6.3, None,2017-07-10 03:15:00, 117.0,99.0,28
None,11.5, None,0.0, 3.9, None,2017-07-10 03:30:00, 99.0,99.0,28
None,11.3, None,0.0, 3.6, None,2017-07-10 03:45:00, 75.0,98.0,28
None,11.1, 0.0,0.0, 4.1, None,2017-07-10 04:00:00, 85.0,97.0,28
