air_temp,temperature,dwpt_temp,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,snw_dpth,precipitation,time,week_of_year
-0.7, -1.1, -0.8, 99.0, 92.0, 0.1, 0.0, 230.0, 0.0,2022-04-23 00:00:00,17
-1.3, -1.2, -1.3, 100.0, 88.0, 0.1, 0.0, 230.0, 0.0,2022-04-23 01:00:00,17
-1.1, -0.2, -2.2, 92.0, 81.0, 0.1, 0.0, 230.0, 0.0,2022-04-23 02:00:00,17
-1.2, -0.5, -2.9, 88.0, 83.0, 0.1, 0.0, 230.0, 0.0,2022-04-23 03:00:00,17
None, -0.2, None, None, 80.0, None, None, None, 0.0,2022-04-23 04:00:00,17
-0.5, 0.7, -3.0, 83.0, 80.0, 0.1, 0.0, 230.0, 0.0,2022-04-23 05:00:00,17
None, 1.5, None, None, 76.0, None, None, None, 0.0,2022-04-23 06:00:00,17
0.7, 2.6, -2.4, 80.0, 67.0, 0.1, 0.0, 230.0, 0.0,2022-04-23 07:00:00,17
1.5, 2.1, -2.3, 76.0, 71.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 08:00:00,17
2.6, 2.5, -2.9, 67.0, 68.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 09:00:00,17
2.1, 3.1, -2.6, 71.0, 67.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 10:00:00,17
2.5, 2.5, -2.8, 68.0, 76.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 11:00:00,17
3.1, 2.7, -2.4, 67.0, 78.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 12:00:00,17
2.5, 3.4, -1.3, 76.0, 75.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 13:00:00,17
2.7, 2.2, -0.7, 78.0, 85.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 14:00:00,17
3.4, 1.0, -0.6, 75.0, 95.0, 0.1, 0.0, 229.0, 0.4,2022-04-23 15:00:00,17
2.2, 1.5, -0.1, 85.0, 88.0, 0.1, 0.0, 229.0, 0.0,2022-04-23 16:00:00,17
1.0, 1.5, 0.3, 95.0, 83.0, 0.4, 0.4, 228.0, 0.0,2022-04-23 17:00:00,17
1.5, 0.9, -0.3, 88.0, 91.0, 0.4, 0.0, 228.0, 0.1,2022-04-23 18:00:00,17
1.5, 0.3, -1.1, 83.0, 96.0, 0.4, 0.0, 229.0, 0.0,2022-04-23 19:00:00,17
0.9, 0.8, -0.4, 91.0, 96.0, 0.5, 0.1, 229.0, 0.0,2022-04-23 20:00:00,17
0.3, 0.3, -0.3, 96.0, 98.0, 0.5, 0.0, 229.0, 0.0,2022-04-23 21:00:00,17
0.8, 0.9, 0.2, 96.0, 95.0, 0.5, 0.0, 230.0, 0.0,2022-04-23 22:00:00,17
0.3, None, 0.0, 98.0, None, 0.5, 0.0, 230.0, None,2022-04-23 23:00:00,17
0.9, 0.7, 0.2, 95.0, 97.0, 0.5, 0.0, 231.0, 0.0,2022-04-24 00:00:00,17
0.5, 0.6, 0.4, 99.0, 98.0, 0.5, 0.0, 232.0, 0.0,2022-04-24 01:00:00,17
0.7, 0.5, 0.3, 97.0, 99.0, 0.5, 0.0, 233.0, 0.0,2022-04-24 02:00:00,17
0.6, 0.6, 0.3, 98.0, 98.0, 0.5, 0.0, 234.0, 0.0,2022-04-24 03:00:00,17
0.5, 0.4, 0.4, 99.0, 99.0, 0.5, 0.0, 234.0, 0.0,2022-04-24 04:00:00,17
0.6, 0.7, 0.3, 98.0, 97.0, 0.5, 0.0, 234.0, 0.0,2022-04-24 05:00:00,17
0.4, 0.5, 0.3, 99.0, 100.0, 0.5, 0.0, 269.0, 0.0,2022-04-24 06:00:00,17
None, 1.4, None, None, 94.0, None, None, None, 0.0,2022-04-24 07:00:00,17
0.5, 2.6, 0.5, 100.0, 92.0, 0.5, 0.0, 236.0, 1.7,2022-04-24 08:00:00,17
1.4, 2.2, 0.5, 94.0, 94.0, 0.5, 0.0, 271.0, 3.0,2022-04-24 09:00:00,17
2.6, 2.1, 1.4, 92.0, 94.0, 2.2, 1.7, 236.0, 2.2,2022-04-24 10:00:00,17
2.2, 1.7, 1.3, 94.0, 96.0, 5.2, 3.0, 235.0, 1.7,2022-04-24 11:00:00,17
2.1, 1.8, 1.2, 94.0, 95.0, 7.4, 2.2, 234.0, 1.3,2022-04-24 12:00:00,17
1.7, 2.1, 1.1, 96.0, 96.0, 9.1, 1.7, 234.0, 0.9,2022-04-24 13:00:00,17
1.8, 1.4, 1.1, 95.0, 97.0, 10.4, 1.3, 233.0, 1.0,2022-04-24 14:00:00,17
2.1, 1.2, 1.5, 96.0, 97.0, 11.3, 0.9, 232.0, 0.6,2022-04-24 15:00:00,17
1.4, 1.0, 1.0, 97.0, 99.0, 12.3, 1.0, 232.0, 0.0,2022-04-24 16:00:00,17
None, 0.6, None, None, 96.0, None, None, None, 0.0,2022-04-24 17:00:00,17
1.0, 0.3, 0.9, 99.0, 93.0, 12.5, 0.0, 231.0, 0.0,2022-04-24 18:00:00,17
0.6, -0.4, 0.0, 96.0, 91.0, 12.5, 0.0, 230.0, 0.0,2022-04-24 19:00:00,17
0.3, -0.1, -0.7, 93.0, 96.0, 12.4, 0.0, 230.0, 0.0,2022-04-24 20:00:00,17
-0.4, -0.2, -1.7, 91.0, 97.0, 12.4, 0.0, 230.0, 0.0,2022-04-24 21:00:00,17
-0.1, -0.5, -0.7, 96.0, 99.0, 12.4, 0.0, 230.0, 0.0,2022-04-24 22:00:00,17
-0.2, None, -0.6, 97.0, None, 12.4, 0.0, 230.0, None,2022-04-24 23:00:00,17
-0.5, -1.1, -0.6, 99.0, 100.0, 12.4, 0.0, 230.0, 0.0,2022-04-25 00:00:00,17
-0.7, -1.7, -0.7, 100.0, 100.0, 12.4, 0.0, 230.0, 0.0,2022-04-25 01:00:00,17
-1.1, -1.6, -1.1, 100.0, 100.0, 12.4, 0.0, 231.0, 0.0,2022-04-25 02:00:00,17
-1.7, -1.5, -1.7, 100.0, 99.0, 12.4, 0.0, 231.0, 0.0,2022-04-25 03:00:00,17
-1.6, -1.6, -1.6, 100.0, 100.0, 12.4, 0.0, 231.0, 0.0,2022-04-25 04:00:00,17
-1.5, -1.4, -1.6, 99.0, 100.0, 12.4, 0.0, 231.0, 0.0,2022-04-25 05:00:00,17
-1.6, -1.2, -1.6, 100.0, 99.0, 12.4, 0.0, 231.0, 0.0,2022-04-25 06:00:00,17
-1.4, -1.1, -1.4, 100.0, 100.0, 12.4, 0.0, 231.0, 0.0,2022-04-25 07:00:00,17
-1.2, -1.1, -1.3, 99.0, 98.0, 12.4, 0.0, 231.0, 0.5,2022-04-25 08:00:00,17
-1.1, 0.3, -1.1, 100.0, 98.0, 12.4, 0.0, 230.0, 0.8,2022-04-25 09:00:00,17
-1.1, -0.4, -1.4, 98.0, 95.0, 11.2, 0.5, 233.0, 2.6,2022-04-25 10:00:00,17
