AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
7.0, 1.0, 0.0, 14.3, 0.001,2017-11-26 00:00:00, 96.0,100.0,48
7.1, None, 0.254, 10.1, None,2017-11-26 00:15:00, 88.0,100.0,48
7.1, None, 0.255, 8.6, None,2017-11-26 00:30:00, 84.0,100.0,48
7.1, None, 0.508, 7.2, None,2017-11-26 00:45:00, 86.0,100.0,48
7.2, 1.0, 0.0, 8.0, 0.001,2017-11-26 01:00:00, 82.0,100.0,48
7.2, None, 0.0, 5.9, None,2017-11-26 01:15:00, 94.0,100.0,48
7.2, None, 0.0, 5.9, None,2017-11-26 01:30:00, 81.0,100.0,48
7.3, None, 0.0, 6.3, None,2017-11-26 01:45:00, 78.0,100.0,48
7.4, 0.0, 0.0, 7.1, 0.001,2017-11-26 02:00:00, 71.0,100.0,48
7.3, None, 0.0, 1.8, None,2017-11-26 02:15:00, 315.0,100.0,48
7.3, None, 0.0, 3.6, None,2017-11-26 02:30:00, 72.0,100.0,48
7.3, None, 0.254, 0.4, None,2017-11-26 02:45:00, 36.0,100.0,48
7.5, 0.0, 0.254, 4.1, 0.004,2017-11-26 03:00:00, 98.0,100.0,48
7.8, None, 1.016, 8.1, None,2017-11-26 03:15:00, 84.0,100.0,48
8.0, None, 0.254, 8.1, None,2017-11-26 03:30:00, 86.0,100.0,48
8.0, None, 0.0, 4.9, None,2017-11-26 03:45:00, 85.0,100.0,48
8.1, 1.0, 0.0, 4.9, 0.002,2017-11-26 04:00:00, 67.0,100.0,48
8.3, None, 0.255, 3.3, None,2017-11-26 04:15:00, 83.0,100.0,48
9.6, None, 0.0, 6.0, None,2017-11-26 04:30:00, 183.0,100.0,48
10.0, None, 0.254, 9.8, None,2017-11-26 04:45:00, 194.0,100.0,48
10.3, 0.0, 0.0, 7.5, 0.003,2017-11-26 05:00:00, 190.0,99.0,48
10.4, None, 0.762, 11.5, None,2017-11-26 05:15:00, 222.0,98.0,48
