TempC,time,RH,week_of_year
0.439,2020-03-04 00:00:00,65.0,10
-0.339,2020-03-04 01:00:00,75.2,10
-1.157,2020-03-04 02:00:00,86.9,10
-0.845,2020-03-04 03:00:00,92.3,10
-0.479,2020-03-04 04:00:00,85.3,10
-0.873,2020-03-04 05:00:00,76.0,10
-1.128,2020-03-04 06:00:00,69.4,10
-1.413,2020-03-04 07:00:00,64.1,10
-1.413,2020-03-04 08:00:00,62.0,10
0.329,2020-03-04 09:00:00,60.4,10
0.88,2020-03-04 10:00:00,51.1,10
1.126,2020-03-04 11:00:00,47.1,10
2.423,2020-03-04 12:00:00,43.7,10
1.967,2020-03-04 13:00:00,38.3,10
1.859,2020-03-04 14:00:00,33.6,10
3.168,2020-03-04 15:00:00,34.4,10
1.425,2020-03-04 16:00:00,38.1,10
-1.785,2020-03-04 17:00:00,51.9,10
-4.046,2020-03-04 18:00:00,75.4,10
-3.717,2020-03-04 19:00:00,76.6,10
-2.976,2020-03-04 20:00:00,71.3,10
-2.189,2020-03-04 21:00:00,71.1,10
-1.785,2020-03-04 22:00:00,68.3,10
-1.242,2020-03-04 23:00:00,62.5,10
-1.356,2020-03-05 00:00:00,61.7,10
-0.986,2020-03-05 01:00:00,59.8,10
-0.817,2020-03-05 02:00:00,58.5,10
-0.845,2020-03-05 03:00:00,64.3,10
-2.16,2020-03-05 04:00:00,83.8,10
-1.299,2020-03-05 05:00:00,87.5,10
-0.648,2020-03-05 06:00:00,81.9,10
-0.255,2020-03-05 07:00:00,75.5,10
0.135,2020-03-05 08:00:00,71.2,10
1.235,2020-03-05 09:00:00,68.0,10
4.22,2020-03-05 10:00:00,57.2,10
6.255,2020-03-05 11:00:00,51.2,10
6.661,2020-03-05 12:00:00,46.5,10
6.23,2020-03-05 13:00:00,46.4,10
7.015,2020-03-05 14:00:00,46.0,10
3.591,2020-03-05 15:00:00,51.3,10
0.163,2020-03-05 16:00:00,85.3,10
-0.789,2020-03-05 17:00:00,94.6,10
-1.242,2020-03-05 18:00:00,95.5,10
-1.213,2020-03-05 19:00:00,96.6,10
-1.157,2020-03-05 20:00:00,97.1,10
-1.157,2020-03-05 21:00:00,97.7,10
-1.327,2020-03-05 22:00:00,97.8,10
-1.128,2020-03-05 23:00:00,97.9,10
-1.556,2020-03-06 00:00:00,98.1,10
-1.498,2020-03-06 01:00:00,97.7,10
-1.756,2020-03-06 02:00:00,96.6,10
-2.015,2020-03-06 03:00:00,96.7,10
-2.712,2020-03-06 04:00:00,95.1,10
-2.742,2020-03-06 05:00:00,96.8,10
-2.859,2020-03-06 06:00:00,96.9,10
-3.094,2020-03-06 07:00:00,96.7,10
-4.318,2020-03-06 08:00:00,96.3,10
-2.771,2020-03-06 09:00:00,94.3,10
-1.441,2020-03-06 10:00:00,85.2,10
-0.423,2020-03-06 11:00:00,74.9,10
1.099,2020-03-06 12:00:00,67.8,10
2.316,2020-03-06 13:00:00,61.0,10
2.155,2020-03-06 14:00:00,58.6,10
2.074,2020-03-06 15:00:00,56.0,10
-1.213,2020-03-06 16:00:00,64.1,10
-2.363,2020-03-06 17:00:00,89.1,10
-4.016,2020-03-06 18:00:00,93.3,10
-5.233,2020-03-06 19:00:00,94.3,10
-6.674,2020-03-06 20:00:00,94.3,10
-6.802,2020-03-06 21:00:00,94.9,10
-7.968,2020-03-06 22:00:00,94.6,10
-8.697,2020-03-06 23:00:00,94.2,10
-10.651,2020-03-07 00:00:00,93.7,10
-13.543,2020-03-07 01:00:00,91.2,10
-15.184,2020-03-07 02:00:00,91.1,10
-16.997,2020-03-07 03:00:00,90.0,10
-18.12,2020-03-07 04:00:00,89.9,10
-19.012,2020-03-07 05:00:00,89.1,10
-19.746,2020-03-07 06:00:00,88.9,10
-19.194,2020-03-07 07:00:00,88.4,10
-13.888,2020-03-07 08:00:00,89.6,10
-9.713,2020-03-07 09:00:00,90.4,10
-7.122,2020-03-07 10:00:00,86.6,10
-5.049,2020-03-07 11:00:00,78.4,10
-3.035,2020-03-07 12:00:00,70.8,10
-2.073,2020-03-07 13:00:00,63.9,10
-0.958,2020-03-07 14:00:00,60.9,10
-0.789,2020-03-07 15:00:00,57.7,10
-1.9,2020-03-07 16:00:00,58.1,10
-4.53,2020-03-07 17:00:00,74.5,10
-8.066,2020-03-07 18:00:00,88.6,10
-11.04,2020-03-07 19:00:00,90.7,10
-13.013,2020-03-07 20:00:00,90.5,10
-14.549,2020-03-07 21:00:00,90.5,10
-15.791,2020-03-07 22:00:00,89.8,10
-17.381,2020-03-07 23:00:00,88.6,10
-17.944,2020-03-08 00:00:00,87.9,10
-18.208,2020-03-08 01:00:00,87.1,10
-18.164,2020-03-08 02:00:00,87.2,10
-18.967,2020-03-08 03:00:00,87.7,10
-19.933,2020-03-08 04:00:00,86.5,10
-21.028,2020-03-08 05:00:00,85.9,10
-20.883,2020-03-08 06:00:00,86.5,10
-19.149,2020-03-08 07:00:00,86.7,10
-14.353,2020-03-08 08:00:00,89.0,10
-8.965,2020-03-08 09:00:00,88.5,10
-7.155,2020-03-08 10:00:00,82.4,10
-4.773,2020-03-08 11:00:00,76.4,10
-1.842,2020-03-08 12:00:00,68.2,10
-1.043,2020-03-08 13:00:00,61.2,10
0.301,2020-03-08 14:00:00,58.5,10
1.453,2020-03-08 15:00:00,44.9,10
0.246,2020-03-08 16:00:00,42.2,10
-2.947,2020-03-08 17:00:00,59.3,10
-5.48,2020-03-08 18:00:00,85.1,10
-9.508,2020-03-08 19:00:00,89.3,10
-10.722,2020-03-08 20:00:00,90.3,10
-10.898,2020-03-08 21:00:00,91.4,10
-13.201,2020-03-08 22:00:00,90.6,10
-13.849,2020-03-08 23:00:00,90.6,10
-14.392,2020-03-09 00:00:00,90.1,10
-14.51,2020-03-09 01:00:00,89.9,10
-16.078,2020-03-09 02:00:00,89.0,10
-17.167,2020-03-09 03:00:00,88.5,10
-16.786,2020-03-09 04:00:00,88.5,10
-17.727,2020-03-09 05:00:00,88.3,10
-14.081,2020-03-09 06:00:00,89.3,10
-15.669,2020-03-09 07:00:00,89.2,10
-10.757,2020-03-09 08:00:00,90.2,10
-5.418,2020-03-09 09:00:00,78.8,10
-2.654,2020-03-09 10:00:00,60.8,10
0.412,2020-03-09 11:00:00,50.9,10
1.697,2020-03-09 12:00:00,44.7,10
3.009,2020-03-09 13:00:00,40.4,10
3.327,2020-03-09 14:00:00,37.8,10
2.664,2020-03-09 15:00:00,35.1,10
2.37,2020-03-09 16:00:00,34.3,10
-0.311,2020-03-09 17:00:00,42.6,10
0.246,2020-03-09 18:00:00,56.3,10
-0.648,2020-03-09 19:00:00,46.6,10
-0.986,2020-03-09 20:00:00,46.3,10
-0.789,2020-03-09 21:00:00,46.0,10
-0.648,2020-03-09 22:00:00,45.2,10
0.522,2020-03-09 23:00:00,45.0,10
1.208,2020-03-10 00:00:00,40.4,10
-1.556,2020-03-10 01:00:00,58.3,10
-2.363,2020-03-10 02:00:00,83.0,10
-2.044,2020-03-10 03:00:00,89.9,10
-2.276,2020-03-10 04:00:00,90.9,10
-2.218,2020-03-10 05:00:00,93.2,10
-1.929,2020-03-10 06:00:00,94.5,10
-1.67,2020-03-10 07:00:00,95.1,10
-0.986,2020-03-10 08:00:00,93.2,10
-0.591,2020-03-10 09:00:00,89.8,10
1.534,2020-03-10 10:00:00,82.8,10
2.717,2020-03-10 11:00:00,68.0,10
