WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
313.3, None, None,72.8, None,2022-04-09 00:00:00, None,15
136.6, None, None,76.3, None,2022-04-09 01:00:00, None,15
346.7, None, None,71.6, None,2022-04-09 02:00:00, None,15
346.0, None, None,70.5, None,2022-04-09 03:00:00, None,15
318.5, None, None,68.6, None,2022-04-09 04:00:00, None,15
292.1, None, None,69.9, None,2022-04-09 05:00:00, None,15
191.5, None, None,75.3, None,2022-04-09 06:00:00, None,15
304.9, None, None,68.7, None,2022-04-09 07:00:00, None,15
328.3, None, None,63.1, None,2022-04-09 08:00:00, None,15
327.7, None, None,54.1, None,2022-04-09 09:00:00, None,15
338.0, None, None,51.5, None,2022-04-09 10:00:00, None,15
350.5, None, None,44.2, None,2022-04-09 11:00:00, None,15
14.5, None, None,38.6, None,2022-04-09 12:00:00, None,15
359.0, None, None,42.4, None,2022-04-09 13:00:00, None,15
289.6, None, None,59.1, None,2022-04-09 14:00:00, None,15
259.7, None, None,57.4, None,2022-04-09 15:00:00, None,15
332.1, None, None,46.6, None,2022-04-09 16:00:00, None,15
328.6, None, None,49.5, None,2022-04-09 17:00:00, None,15
324.4, None, None,45.8, None,2022-04-09 18:00:00, None,15
28.8, None, None,53.5, None,2022-04-09 19:00:00, None,15
306.0, None, None,59.9, None,2022-04-09 20:00:00, None,15
259.0, None, None,69.6, None,2022-04-09 21:00:00, None,15
300.5, None, None,74.8, None,2022-04-09 22:00:00, None,15
329.0, None, None,74.4, None,2022-04-09 23:00:00, None,15
333.2, None, None,72.9, None,2022-04-10 00:00:00, None,15
327.1, None, None,71.9, None,2022-04-10 01:00:00, None,15
329.4, None, None,71.9, None,2022-04-10 02:00:00, None,15
328.6, None, None,74.4, None,2022-04-10 03:00:00, None,15
313.3, None, None,75.2, None,2022-04-10 04:00:00, None,15
283.9, None, None,77.0, None,2022-04-10 05:00:00, None,15
303.5, None, None,77.5, None,2022-04-10 06:00:00, None,15
304.6, None, None,80.9, None,2022-04-10 07:00:00, None,15
311.3, None, None,89.9, None,2022-04-10 08:00:00, None,15
353.4, None, None,85.0, None,2022-04-10 09:00:00, None,15
321.0, None, None,81.6, None,2022-04-10 10:00:00, None,15
248.7, None, None,64.1, None,2022-04-10 11:00:00, None,15
127.6, None, None,44.0, None,2022-04-10 12:00:00, None,15
141.6, None, None,29.5, None,2022-04-10 13:00:00, None,15
143.6, None, None,22.4, None,2022-04-10 14:00:00, None,15
157.9, None, None,17.0, None,2022-04-10 15:00:00, None,15
123.2, None, None,16.9, None,2022-04-10 16:00:00, None,15
109.4, None, None,18.7, None,2022-04-10 17:00:00, None,15
122.1, None, None,19.2, None,2022-04-10 18:00:00, None,15
88.6, None, None,23.7, None,2022-04-10 19:00:00, None,15
137.9, None, None,34.6, None,2022-04-10 20:00:00, None,15
196.1, None, None,50.1, None,2022-04-10 21:00:00, None,15
151.3, None, None,55.6, None,2022-04-10 22:00:00, None,15
167.1, None, None,62.5, None,2022-04-10 23:00:00, None,15
163.4, None, None,67.9, None,2022-04-11 00:00:00, None,15
174.0, None, None,73.4, None,2022-04-11 01:00:00, None,15
179.2, None, None,78.2, None,2022-04-11 02:00:00, None,15
184.6, None, None,78.7, None,2022-04-11 03:00:00, None,15
173.4, None, None,83.7, None,2022-04-11 04:00:00, None,15
172.8, None, None,83.4, None,2022-04-11 05:00:00, None,15
162.9, None, None,84.0, None,2022-04-11 06:00:00, None,15
169.5, None, None,77.7, None,2022-04-11 07:00:00, None,15
148.5, None, None,68.6, None,2022-04-11 08:00:00, None,15
139.3, None, None,51.9, None,2022-04-11 09:00:00, None,15
128.9, None, None,35.2, None,2022-04-11 10:00:00, None,15
150.4, None, None,30.7, None,2022-04-11 11:00:00, None,15
164.9, None, None,28.9, None,2022-04-11 12:00:00, None,15
164.0, None, None,29.8, None,2022-04-11 13:00:00, None,15
183.7, None, None,29.8, None,2022-04-11 14:00:00, None,15
179.1, None, None,29.4, None,2022-04-11 15:00:00, None,15
166.6, None, None,27.3, None,2022-04-11 16:00:00, None,15
157.6, None, None,27.4, None,2022-04-11 17:00:00, None,15
168.0, None, None,26.9, None,2022-04-11 18:00:00, None,15
173.6, None, None,28.4, None,2022-04-11 19:00:00, None,15
155.3, None, None,32.6, None,2022-04-11 20:00:00, None,15
165.5, None, None,34.2, None,2022-04-11 21:00:00, None,15
168.1, None, None,37.8, None,2022-04-11 22:00:00, None,15
179.8, None, None,40.4, None,2022-04-11 23:00:00, None,15
176.3, None, None,41.0, None,2022-04-12 00:00:00, None,15
138.0, None, None,43.0, None,2022-04-12 01:00:00, None,15
136.4, None, None,42.9, None,2022-04-12 02:00:00, None,15
137.9, None, None,42.6, None,2022-04-12 03:00:00, None,15
148.2, None, None,42.1, None,2022-04-12 04:00:00, None,15
150.4, None, None,40.3, None,2022-04-12 05:00:00, None,15
153.8, None, None,39.8, None,2022-04-12 06:00:00, None,15
146.7, None, None,39.8, None,2022-04-12 07:00:00, None,15
142.0, None, None,38.1, None,2022-04-12 08:00:00, None,15
164.9, None, None,35.7, None,2022-04-12 09:00:00, None,15
159.9, None, None,32.5, None,2022-04-12 10:00:00, None,15
170.1, None, None,31.2, None,2022-04-12 11:00:00, None,15
162.5, None, None,30.2, None,2022-04-12 12:00:00, None,15
151.1, None, None,29.1, None,2022-04-12 13:00:00, None,15
148.3, None, None,27.6, None,2022-04-12 14:00:00, None,15
158.5, None, None,27.2, None,2022-04-12 15:00:00, None,15
149.1, None, None,26.9, None,2022-04-12 16:00:00, None,15
142.6, None, None,27.8, None,2022-04-12 17:00:00, None,15
150.0, None, None,29.4, None,2022-04-12 18:00:00, None,15
160.7, None, None,31.2, None,2022-04-12 19:00:00, None,15
151.8, None, None,33.3, None,2022-04-12 20:00:00, None,15
162.3, None, None,37.5, None,2022-04-12 21:00:00, None,15
148.2, None, None,39.9, None,2022-04-12 22:00:00, None,15
135.1, None, None,43.1, None,2022-04-12 23:00:00, None,15
130.3, None, None,44.4, None,2022-04-13 00:00:00, None,15
128.2, None, None,46.6, None,2022-04-13 01:00:00, None,15
131.8, None, None,47.5, None,2022-04-13 02:00:00, None,15
132.0, None, None,49.3, None,2022-04-13 03:00:00, None,15
144.0, None, None,53.1, None,2022-04-13 04:00:00, None,15
152.1, None, None,55.5, None,2022-04-13 05:00:00, None,15
144.5, None, None,56.3, None,2022-04-13 06:00:00, None,15
142.3, None, None,53.9, None,2022-04-13 07:00:00, None,15
129.4, None, None,46.9, None,2022-04-13 08:00:00, None,15
132.8, None, None,42.2, None,2022-04-13 09:00:00, None,15
151.5, None, None,38.6, None,2022-04-13 10:00:00, None,15
181.7, None, None,34.9, None,2022-04-13 11:00:00, None,15
168.4, None, None,32.2, None,2022-04-13 12:00:00, None,15
171.3, None, None,30.6, None,2022-04-13 13:00:00, None,15
167.0, None, None,28.8, None,2022-04-13 14:00:00, None,15
166.3, None, None,27.2, None,2022-04-13 15:00:00, None,15
162.5, None, None,26.5, None,2022-04-13 16:00:00, None,15
166.9, None, None,25.7, None,2022-04-13 17:00:00, None,15
155.7, None, None,25.6, None,2022-04-13 18:00:00, None,15
166.5, None, None,26.4, None,2022-04-13 19:00:00, None,15
134.0, None, None,29.7, None,2022-04-13 20:00:00, None,15
121.9, None, None,32.7, None,2022-04-13 21:00:00, None,15
131.8, None, None,36.2, None,2022-04-13 22:00:00, None,15
127.5, None, None,39.1, None,2022-04-13 23:00:00, None,15
130.4, None, None,42.8, None,2022-04-14 00:00:00, None,15
136.4, None, None,46.9, None,2022-04-14 01:00:00, None,15
141.4, None, None,51.2, None,2022-04-14 02:00:00, None,15
136.2, None, None,53.4, None,2022-04-14 03:00:00, None,15
138.8, None, None,56.4, None,2022-04-14 04:00:00, None,15
108.9, None, None,60.3, None,2022-04-14 05:00:00, None,15
72.1, None, None,63.8, None,2022-04-14 06:00:00, None,15
79.1, None, None,58.1, None,2022-04-14 07:00:00, None,15
143.5, None, None,51.1, None,2022-04-14 08:00:00, None,15
129.6, None, None,44.2, None,2022-04-14 09:00:00, None,15
143.3, None, None,39.8, None,2022-04-14 10:00:00, None,15
145.6, None, None,36.6, None,2022-04-14 11:00:00, None,15
154.2, None, None,32.9, None,2022-04-14 12:00:00, None,15
127.9, None, None,31.3, None,2022-04-14 13:00:00, None,15
114.6, None, None,29.7, None,2022-04-14 14:00:00, None,15
141.3, None, None,28.8, None,2022-04-14 15:00:00, None,15
124.3, None, None,27.9, None,2022-04-14 16:00:00, None,15
168.7, None, None,27.2, None,2022-04-14 17:00:00, None,15
184.8, None, None,27.7, None,2022-04-14 18:00:00, None,15
189.9, None, None,28.9, None,2022-04-14 19:00:00, None,15
190.9, None, None,31.8, None,2022-04-14 20:00:00, None,15
153.5, None, None,39.8, None,2022-04-14 21:00:00, None,15
154.6, None, None,48.5, None,2022-04-14 22:00:00, None,15
159.3, None, None,54.2, None,2022-04-14 23:00:00, None,15
169.0, None, None,60.8, None,2022-04-15 00:00:00, None,15
138.6, None, None,67.3, None,2022-04-15 01:00:00, None,15
171.6, None, None,70.1, None,2022-04-15 02:00:00, None,15
154.3, None, None,74.1, None,2022-04-15 03:00:00, None,15
154.0, None, None,77.1, None,2022-04-15 04:00:00, None,15
151.9, None, None,80.8, None,2022-04-15 05:00:00, None,15
148.5, None, None,83.2, None,2022-04-15 06:00:00, None,15
177.1, None, None,79.5, None,2022-04-15 07:00:00, None,15
167.3, None, None,68.0, None,2022-04-15 08:00:00, None,15
171.9, None, None,55.2, None,2022-04-15 09:00:00, None,15
123.2, None, None,36.5, None,2022-04-15 10:00:00, None,15
125.8, None, None,31.0, None,2022-04-15 11:00:00, None,15
125.2, None, None,28.6, None,2022-04-15 12:00:00, None,15
339.5, None, None,24.6, None,2022-04-15 13:00:00, None,15
27.1, None, None,22.1, None,2022-04-15 14:00:00, None,15
321.4, None, None,19.7, None,2022-04-15 15:00:00, None,15
238.2, None, None,20.9, None,2022-04-15 16:00:00, None,15
340.7, None, None,21.2, None,2022-04-15 17:00:00, None,15
278.4, None, None,20.7, None,2022-04-15 18:00:00, None,15
279.2, None, None,21.5, None,2022-04-15 19:00:00, None,15
167.7, None, None,29.8, None,2022-04-15 20:00:00, None,15
127.9, None, None,38.1, None,2022-04-15 21:00:00, None,15
170.0, None, None,41.4, None,2022-04-15 22:00:00, None,15
151.9, None, None,51.0, None,2022-04-15 23:00:00, None,15
